gene_name,logFC,logCPM,F,PValue
A1BG,0.12981769703711812,0.27778093569510615,0.12632042482439845,0.728389220195911
A1BG-AS1,0.3042946234236938,1.875867546669187,1.9170823111931328,0.19114891084076313
A2M,-1.1098457906715102,7.663089244665647,7.443886917031953,0.018186783377058795
A2M-AS1,-0.15447382951346852,1.0028122572972922,0.23421197319555417,0.6370481433481854
A2ML1,-0.6604423572638306,1.711350237320405,5.845551679553248,0.03227419069382798
A2MP1,-0.52087711833613,-0.43520363368686,1.3654036397096747,0.2650825703526314
A4GALT,0.7814122647393162,2.4659388739448844,3.213965422646322,0.09799749766687875
AAAS,-0.057152816044064185,4.558246690378513,0.063646633243773093,0.8050516364611721
AACS,0.12430839494576713,6.56010825665513,0.7143380276902216,0.41438756233667096
AACSP1,0.50896513460108,-1.2519883086063228,1.4863737478432306,0.24598534998064134
AADAT,-0.06457286011238098,3.1014050926356527,0.12876799633842942,0.7258886229070729
AAGAB,0.14851612687768068,5.351377348982626,0.4471755258713963,0.5162189442209599
AAK1,0.0988243009911075,8.370770453488166,0.24666409015922494,0.6283229077616874
AAMDC,0.0866470144151361,-0.23541599313545164,0.07081900484641879,0.7946228884609512
AAMP,0.24274774651296382,6.431226317518327,1.3575162226224802,0.2663965601378041
AANAT,0.42347053465555196,-0.7630924395376927,1.1396541609990514,0.3065363776636636
AAR2,0.030478967261316853,3.8536003332436723,0.02979435639533129,0.8658077085437075
AARD,-1.7614913289754084,1.7099922231875742,7.071427511041167,0.020677188644155315
AARS1,0.10910705661484184,8.570826432649161,0.5069257021785929,0.4899567920095034
AARS2,-0.07527890025079062,4.980953838885896,0.30955293679882745,0.5880840290140774
AARSD1,-0.4349687309251607,0.8949580762467703,1.6668306476590344,0.22077502822724238
AASDH,-0.08222893753056962,3.568747637381259,0.1390722809928688,0.7156478184818188
AASDHPPT,0.1647987333990547,6.247290292834701,1.0427162603795974,0.32714891914597344
AASS,0.1631098448158801,2.307723343947139,0.21484229773145708,0.6512148561821605
AATBC,0.31806404282958894,1.4761016819137627,0.6344355559895913,0.44106255091082114
AATK,0.1943978331387463,8.640376559631308,0.43028451143260155,0.5241118023589848
ABAT,-0.11935731318986145,8.093199003718908,0.3160713331664126,0.5842304421851815
ABCA1,-0.37641327249137674,3.1905398422509084,1.4011143523895824,0.2592423972779535
ABCA10,-0.13180200794369004,1.8234612782752115,0.11488941277769678,0.7404474464980082
ABCA11P,-0.13576931109055967,0.57011526921992,0.18451352985642067,0.6750630804848405
ABCA12,-0.4117617188838747,-0.9968307759946095,0.8261151473886259,0.3811238763551743
ABCA17P,0.229435677474483,2.109820833643809,0.35359954830517903,0.5630235202937386
ABCA2,0.24810054637421258,9.959141512990598,0.5684785277218156,0.4652664237231199
ABCA3,0.15974381990607092,8.20256480611992,0.46167656966072157,0.5096153879854064
ABCA4,-0.7560386234839599,0.14893037217895483,5.529108036123967,0.03643456637124093
ABCA5,-0.08047180780515875,5.134546175511916,0.1527683252312594,0.70268998798498
ABCA6,-0.1963241634146869,1.8534083901532639,0.30249299900944226,0.5923189748945017
ABCA7,-0.006845200550821897,5.610747174549865,0.0011017255260851785,0.9740618605572584
ABCA8,0.26764040440335257,3.860639029152159,0.26998939990940923,0.6127004772859832
ABCA9,-0.4752801800574614,2.8946659686179035,2.8549872908410605,0.1166375313269783
ABCB1,-0.5593373945785186,4.585769077237938,2.9739099351167613,0.11001306621882992
ABCB10,-0.16223196605784934,3.3973070690267195,0.9202781982934725,0.3561562206270178
ABCB4,-0.010816344091355835,-0.5567695064769191,7.988424507112706e-4,0.9779119991137624
ABCB6,0.3861325573800109,1.9981133455960371,0.9945117516741994,0.3381438667523031
ABCB7,0.01630039173221077,3.0157327274755366,0.0036201992467385,0.9530028954644272
ABCB8,-0.06848298331579936,5.739216427490036,0.19427686242329745,0.6671428706699816
ABCB9,-0.07990273176423697,5.834149368565219,0.21194209145354953,0.6534029976372855
ABCC1,-0.1156880086094557,4.378799960027435,0.21924722065859906,0.6479258897788549
ABCC10,-0.09978173760116593,5.038809173496614,0.27738524006930093,0.6079283632173959
ABCC11,0.05473814654195064,-0.1399558504202063,0.016909543891293247,0.8986715103916851
ABCC12,-0.4129504240745574,2.585821245859352,3.3630163044629833,0.09134417228300028
ABCC13,0.19363018184464242,-2.355826534306292,0.04572542462820126,0.834232181955787
ABCC2,0.27631420177822386,-1.210878974407922,0.42106145050053567,0.5285169324178887
ABCC3,-0.06254211122121948,1.0178823898693048,0.027375781581477653,0.8713137059530133
ABCC4,0.016783343445497208,1.7031055645040885,0.0012758291765454122,0.9720883994915749
ABCC5,-0.022063911696874345,6.721920217959711,0.012960113748432592,0.9112274694643046
ABCC6,-0.021509905961848364,1.1837319911750448,0.0037290183289997933,0.9523027210856052
ABCC6P1,-0.18407728231051912,-1.5622554957943358,0.23634486308439762,0.635533325984595
ABCC8,-0.12418629931363805,6.205522043696973,0.520172378479681,0.48445434579035995
ABCC9,0.14416349824059765,3.8704977562111695,0.10485162077881838,0.7516049747311182
ABCD1,-0.010392225156170045,2.9980770645051726,9.134130021649398e-4,0.9763816006173365
ABCD2,-0.1272895664928191,3.8185573675404334,0.15872351558590916,0.6972663582638363
ABCD3,-0.05017281393187118,4.739902534535705,0.04647673086518073,0.832898331398585
ABCD4,0.11937895937134459,4.589224316986264,0.25520577850775117,0.6224971064275029
ABCE1,0.14376347218245067,4.570972383256738,0.643763479921763,0.4378074929078939
ABCF1,-0.03263589380990367,6.366326995723491,0.03255407375229062,0.8597999092158791
ABCF2,-0.04048333247158326,6.1963092519454674,0.06739647019481348,0.799524951871315
ABCF3,0.014450613156664483,5.820361130500179,0.008447369004069127,0.9282721524949133
ABCG1,0.04424427173564987,3.812544492306349,0.03390130840629734,0.8569628114902135
ABCG2,-1.2541029349020858,4.8810363702392925,9.51070573234854,0.00937322212830952
ABCG4,0.014140810110950615,5.640452589509978,0.007309173554723185,0.9332655244458012
ABCG5,0.11136852873851454,-0.059505036244874514,0.0961436323494095,0.7617763934502451
ABCG8,0.40548111503307344,0.7268062345550975,0.973917440676346,0.34300492242181035
ABHD1,-0.45431421224509294,0.07917645086042464,2.2051590140435753,0.16309819756475838
ABHD10,0.3106215657264705,4.99529506295355,2.969667373708112,0.11024126964959961
ABHD11,-0.26588442985153965,3.3687261295527295,1.2302839677475055,0.28888405283238594
ABHD12,0.055147017673447686,7.325417140812187,0.12618541259605245,0.728527955202497
ABHD12B,0.02000398966525472,2.940187886194848,0.007532081627232999,0.9322582857755793
ABHD13,0.06532535095885043,3.9904163157416463,0.14955643430400314,0.7056663806285164
ABHD14A,0.16579118428355125,4.429891061372365,0.4922051109869488,0.49620172804253826
ABHD14B,-0.17281568380644288,3.3946836782222842,0.6607115698324416,0.43199243623237016
ABHD15,-0.08867388478998196,1.609284737901328,0.11942783278691531,0.7355823669631332
ABHD16A,-0.08225029248078673,-0.41907465753091344,0.05481919070383846,0.8187900684090554
ABHD16B,-0.0647777681383359,2.531543726646326,0.032969204234346,0.8589193236227552
ABHD17A,0.17663894718641537,7.015940348785861,0.22862464306929947,0.6410576106504733
ABHD17B,0.4372479077911955,4.514881404333326,4.780134122182945,0.049124475124605375
ABHD17C,0.07533943098566354,4.278708829588888,0.20061318348311388,0.6621304293445364
ABHD18,0.21012267106628096,3.334172508713679,1.0928675886901893,0.3162469064675686
ABHD2,0.04266316823365284,6.810286815005259,0.02233576655271136,0.8836564035659299
ABHD3,0.006477017722685637,2.640565647475199,4.63331142097256e-4,0.9831772157339298
ABHD4,0.2066325633548194,4.193247388003716,0.6285932216622576,0.44312149321706884
ABHD5,0.07833428636896796,2.627099978855727,0.07847943011141999,0.7840946489288725
ABHD6,0.3147714880518838,5.263573151065319,3.762687403558368,0.07604539590507971
ABHD8,0.2041271475095932,6.808578582068526,0.5222093546434002,0.4836177962388942
ABI1,0.10780465997719588,6.022227601368662,0.28357478653279977,0.6039974501399799
ABI2,0.0335764689520251,8.394974842951845,0.03224494942480356,0.8604594135374255
ABI3,0.41372164386360527,1.8658887146020664,1.8482153065376414,0.1987571351877362
ABI3BP,0.04224618604871312,1.3299858511686962,0.015104577635521118,0.9042010147262179
ABITRAM,0.1721389569755422,4.210276069210681,0.9183947834292454,0.356631408276215
ABL1,0.030786849260030953,5.93509049284509,0.01675858157232241,0.899122097936174
ABL2,-0.08174657473079859,6.182713719636179,0.22312108109641127,0.645066947948217
ABLIM1,-0.3429780769552085,7.480382686936126,3.47678631872442,0.0866348464219458
ABLIM2,-0.24599973048990467,7.283626081421977,2.0974337841964235,0.17292818852183153
ABLIM3,-1.076069454953046e-4,5.762525515224861,5.234508386883381e-7,0.9994345081601903
ABO,0.8632861188873916,-0.011459485270386269,1.1407292556843702,0.3063182235252752
ABR,-0.003940600341381408,9.764847830261637,4.499468530001446e-4,0.9834219369213346
ABRA,-0.5162558917890383,-1.2802904121032759,2.219843076891979,0.16181388466942404
ABRACL,0.04332337711086171,2.3905666466608846,0.020698658898341677,0.8879683060496733
ABRAXAS1,-0.1307486097053237,1.1319449193644358,0.2792462507338554,0.6067405300726868
ABRAXAS2,0.1581273255273802,3.847770651429833,0.7213681803440852,0.4121643980272288
ABT1,-0.014597476514544072,3.1284957654784558,0.004734246111389302,0.9462667563055905
ABTB1,0.05486029666106631,7.087650464681341,0.06512576519930635,0.8028513398078811
ABTB2,0.22588107981874678,3.7131586507904015,0.8558442013193404,0.37296467095293573
ACAA1,0.09959133086593908,4.74843929770052,0.38107295900119953,0.5484564514493997
ACAA2,-0.29105206215954416,3.2594344706156155,0.8132503348383526,0.3847388076657646
ACACB,-0.7471753595947761,4.299195467899334,5.970384414825063,0.030790155631540327
ACAD10,0.012895942133489999,3.872045934295164,0.004436919047800706,0.9479786435560549
ACAD8,0.10716054113376718,5.277526101633042,0.6073518048141866,0.45074226540105045
ACAD9,-0.05965026878386605,4.848683054623635,0.13697133221240754,0.7176996517599803
ACADL,-0.18993131444293074,0.2532863185174976,0.33926164155415717,0.5709371014422674
ACADM,-0.03266233719575021,4.808604704110891,0.02968220806360948,0.8660578072701803
ACADS,-0.07312713487116813,3.163024676818776,0.044666832223551,0.8361312467024193
ACADSB,0.06705071385897367,4.988764738328166,0.11222853454181633,0.7433502039786075
ACADVL,-0.07933939857511803,7.314292932013254,0.1183138913091998,0.736766710095405
ACAN,-0.11643965647975058,2.2096604168044838,0.13353272367787075,0.7210971664595565
ACAP1,0.037831198034932116,2.5359434289945106,0.01327769256130184,0.910151532014824
ACAP2,-0.1322269901528782,4.732264572413048,0.44357556744921856,0.517882654534624
ACAP3,0.024467948918230484,8.893554206157892,0.008750580227363814,0.9270001829627645
ACAT1,-0.04445771394344546,4.794746215532723,0.06503955195838453,0.8029788490641094
ACAT2,0.5395924499705246,4.5708581748609,10.788055953246516,0.006449052787905991
ACBD3,-0.017337019476397025,4.926745192667054,0.013150497257658246,0.9105808781117402
ACBD4,-0.01187515911971785,4.192752293819114,0.0030426019663499664,0.9569103798542922
ACBD5,-7.429284170240558e-4,5.7901065716319335,1.5544069363406392e-5,0.9969184474502426
ACBD6,-0.11204734933496212,1.2561531810925135,0.07244966227760445,0.7923321346114706
ACBD7,-0.6123687856883713,3.571237185669205,4.449613836163445,0.05637723018938414
ACCS,-0.480419168036921,2.279271073991569,1.9791062223932367,0.18461589950921953
ACD,0.022935809785113715,5.000764100996683,0.015529041299620606,0.9028717022459413
ACE,-0.21092423532268104,2.4935637382265914,0.648258133310694,0.4362530030183329
ACER2,0.14802896850578945,1.749144854134613,0.07351897552634891,0.7908450123506109
ACER3,0.17499543853509436,5.763509277964722,0.7400742619050097,0.4063394736192847
ACHE,0.26026070829899434,6.295950602383142,1.2420446296649075,0.28669801963714553
ACIN1,-0.09321206752075688,6.625293791758067,0.3102748160169862,0.5876546240223796
ACKR1,0.37352479141729067,4.526860285286917,2.341857666115787,0.1516225539776049
ACKR2,-0.050113205093436565,-0.5132756059046852,0.014643284113879622,0.9056673788594733
ACKR3,-0.4741629523475458,2.4875431182325864,2.0429936341527735,0.1781839331860835
ACLY,0.11848271777983817,7.071545729960997,0.24624444874499157,0.6286123859661457
ACMSD,-0.5819024932010978,-0.7583895741769977,1.2911145278180622,0.2778197571165963
ACO1,-0.24330829783051022,4.584869258872178,1.9869378231385444,0.1838115690481301
ACO2,0.04781862307663626,7.6936475431085825,0.04281108311839148,0.8395181708894397
ACOT1,0.2724473587785001,0.9477352652814693,0.4019082217357181,0.5378912965357661
ACOT11,-0.6389740533454782,3.616149852315563,3.785457151157844,0.07527164041233608
ACOT13,-0.01266882469858151,3.508179692337732,0.0049639955097660615,0.9449806637044997
