gene_name,logFC,logCPM,F,PValue
A1BG,0.005510507854623804,-0.07498636559039631,0.0022732007584945505,0.9622061729938188
A1BG-AS1,0.09296672130600529,1.8627253565459978,0.821471929372298,0.3700892380240539
A2M,-0.021626579001817813,7.612749712607153,0.02147238426445167,0.8842233948406852
A2M-AS1,0.022535344680637375,0.889468574884023,0.044062808255211965,0.8347849169118781
A2ML1,-0.1997289254726125,1.6479317600914214,1.077593467894477,0.30536955954646766
A2MP1,-0.025715830694171347,-0.5651807068978429,0.033419615141076546,0.8558551809969555
A4GALT,-0.2714337185557164,1.7549302319451772,3.1697416208073372,0.08248635848609491
AAAS,-0.05468338168756537,4.377795357065253,0.5350855466991579,0.46867094701754275
AACS,0.06466757249054636,6.627616808393966,0.8351645556280635,0.3661700405110768
AACSP1,0.053823724234568944,-1.1875252458614234,0.07531014134388664,0.7851458206031885
AADAT,0.06422197981875713,2.957835616202906,0.8246450817282247,0.36917570297135016
AAGAB,0.013696556066383349,5.19683443861706,0.03182328501201036,0.8593017733827286
AAK1,0.14356078023269145,8.406249584957948,5.334082457246345,0.026067734963903803
AAMDC,-0.008667705489389914,-0.29617114244513665,0.005681974887282845,0.9402828628549502
AAMP,-0.07955197401674581,6.29566367466669,0.8131364336181605,0.37250440035281107
AANAT,0.21236157060957783,-0.6557112692384214,2.1124637008863174,0.15377782338499021
AAR2,-0.11077670712714995,3.781140909546676,4.393187154886818,0.04234962639400494
AARD,0.13751081097808737,0.48727918325941433,1.2537139696221795,0.269413934545258
AARS1,-0.03564539145230963,8.586129113959812,0.43269086721166516,0.5143779159128306
AARS2,-0.04994720425665727,5.026211194918438,0.4941104738070778,0.4861041579785762
AARSD1,-0.004182267083077882,0.5344109172848724,6.422001910520894e-4,0.9799063829103458
AASDH,-0.02892801464253716,3.4154612122346437,0.07213094557489834,0.7896168044909931
AASDHPPT,-0.004249728232725438,6.072275056971322,0.003948384061376357,0.9502047986482546
AASS,-0.21362451750668407,2.2646500722836507,1.4012819239253183,0.24338239252121852
AATBC,-0.15395096750212464,1.641755457190869,0.6790486830845276,0.4147214261316088
AATK,-0.1781636219154964,8.987031051243967,1.3073045683567377,0.259569471534063
ABAT,0.07194047918766604,8.200979471201597,0.7839009899770529,0.3811561012945329
ABCA1,-0.18416012389705536,3.195214515032456,1.4646707312196956,0.23317595833261165
ABCA10,0.19613710988442526,1.6271823563809504,1.7629565825850448,0.1916611851631199
ABCA11P,0.04074497443869363,0.25908382886927195,0.14527774070347568,0.7050736663657018
ABCA12,0.017014781150307436,-0.9397111570426978,0.008618677445318945,0.9264890422292319
ABCA17P,-0.014130903297269622,1.6988127126166614,0.015816258849877925,0.9005394522543437
ABCA2,-0.1958679516423567,10.35600436560673,1.2333269069669923,0.27328433627011117
ABCA3,0.07583057157529442,8.40768995386076,0.5582404195260678,0.4592684345730478
ABCA4,9.348965430841475e-4,0.36673338954605234,3.330667342661786e-5,0.9954234976389739
ABCA5,0.08852472840071061,5.094041445055592,1.4258169071808722,0.23936700299213576
ABCA6,0.1775423050365302,1.8075640133632447,1.1471564671729557,0.2904607173752076
ABCA7,-0.013966670407134354,5.682852304343895,0.013090880911553339,0.9094715511277056
ABCA8,-0.4516345653759865,4.1286745200934005,2.7412048193978227,0.10548882546561444
ABCA9,0.14553115514154308,2.884124924427557,1.569977235358463,0.21736714262129975
