Name_GeneSymbol,female
CCNB1,0.3905843453002883
BAG3,2.5125601848102237
GADD45A,0.8671934543015708
NCK1,0.1413238461562633
STAT1,0.05612972682893736
ARID5B,0.21934072017959835
TXNDC9,-0.03773179772476413
CCNB2,-1.0821012034112951
RFC5,0.22767072849995773
NIPSNAP1,0.12745754701640694
STX4,0.09355848451132928
ARFIP2,0.2284692098048741
ITGB1BP1,0.2891811992971214
PAN2,-0.11379602247128584
RPS5,0.219037126115568
ADH5,0.0367729598578598
KDM3A,-0.04226787232919259
GRN,-0.0127279293692519
NPC1,-0.3992635768741305
MAPKAPK5,-0.10872699052174604
EGFR,-0.237863329045852
SNX11,0.0321164537813406
PECR,-0.16051386651552688
ERBB3,-0.7313105859362122
HAT1,0.11637603059268534
SPR,0.6403206481089863
LAGE3,0.2680476980774691
CSK,-0.11995502664443912
PNKP,0.05910915706748966
IER3,0.08312982738039482
PLSCR1,1.2543568274175814
HSD17B10,0.04743201472219936
BNIP3,0.2158328797525395
DFFB,-0.01615144773411706
PGM1,-0.07295953654905254
KIAA0753,0.13493455039921437
PRKX,0.31758040911367824
GLI2,-0.01102916804594213
BCL2,-0.2700851473438693
CPSF4,0.03127352099588848
KIF1BP,0.02952913680197216
AURKA,0.03457912465973204
CREB1,-0.20790366573901328
TMED10,-0.06248969690757369
NUSAP1,0.17341362508270391
CHN1,0.33864459238434763
CNPY3,-0.0162601581086208
POLE2,0.5451697962273356
PCMT1,0.13891234023519694
HSPB1,2.0533463361878197
LOXL1,0.00414360247107291
ACAT2,0.5147007546563107
VDAC1,0.2091159416945516
LYN,0.05433127735011035
APBB2,-0.4462999573237177
PCBD1,0.32300090607642623
TRIB1,-0.3428790966254671
ECH1,0.10705183640209152
DSG2,0.3910823452233186
NCAPD2,-0.38936433951610094
ARL4C,0.14601738274798173
MAP7,-0.3798852849607916
COG2,-0.04890332361308639
C5,-0.14671440263332042
AKT1,-0.14233611629474574
BPHL,-0.33591280919097394
UBR7,0.13855322818840918
RNPS1,0.11658169575577008
CEP57,0.06795097205012612
TLK2,-0.05892906498730092
SCAND1,0.1997353068410143
CDK5R1,0.03133031789029978
TBX2,0.04583317943657155
TP53,0.23792110217772217
VGLL4,-0.129965604818566
CLPX,-0.1710770444782929
COPB2,-0.07536815543726838
HSD17B11,-0.25457149475302193
MIF,0.1573681629490563
MNAT1,-0.0327203945651733
ATP2C1,-0.00911957786554771
RAB31,-0.0760075911948099
MAP4K4,-0.04826444878096254
PYGL,0.9202429397581072
PRKACA,0.13279606388044424
LSM6,0.29583344042465765
PRKCQ,-0.3894452904995396
ABCF1,0.05343553314247954
NCK2,0.14900947515903046
NUP88,-0.05301805037394856
ADI1,-0.12757929052211317
TP53BP2,0.1036923740938928
ARHGEF12,-0.01001173581690803
FOSL1,2.7146867492829965
UTP14A,0.11637865061047772
CDH3,0.5473649770078804
DUSP3,0.16641835221656748
ZMYM2,-0.08292902582781567
CAT,-0.6678743162309745
TCEAL4,0.24412456316266384
RAB27A,0.2752217343283323
TSPAN3,0.01595176866385318
CLIC4,-0.3330047669625551
SENP6,-0.04486960497021226
MPZL1,-0.09061115930047636
NOSIP,0.08000103492002233
LPAR2,0.08168535620335658
MRPL19,-0.3129340782432665
CORO1A,-0.03654431238765904
STXBP1,0.09108357835645338
NISCH,-0.02527561257065558
SPEN,-0.10801331487385468
BMP4,-0.00782570924575269
UBE3C,-0.0766498548087706
HERPUD1,0.19936893232386463
RALB,0.1434283859388476
YME1L1,0.01955147991414021
CDK1,0.4105199004042355
ARHGAP1,-0.13671343819285986
ACD,0.2597127548975756
CASP10,-0.6760588316062298
FKBP4,0.47356804885478543
PTK2,-0.21510602801413364
CHAC1,0.651956102366855
ORC1,0.28722642360651973
WDR7,0.00127573526289793
POLR2I,0.27835449795110306
PTPN6,0.512926944780305
CD320,-0.15684295547324045
SPDEF,0.3790724586996465
AKAP8,0.23267333200386692
ATF1,0.03046359584617928
DDR1,-0.30931116460419167
MAMLD1,-0.243118979962458
KIAA0355,-0.16119907509381437
PCCB,-0.2071362375106704
INPP1,-0.01019329153614932
HEATR1,-0.05050094843183233
CDC25B,0.12521135099497505
BID,0.35223505434226005
RPS6,0.1222080446931302
KCTD5,-0.12450919559345774
ETS1,-0.03474161668324315
STAMBP,-0.11231775498761322
NPEPL1,0.3948709657160199
DCUN1D4,0.08443872289494107
RUVBL1,0.09974812531078232
XPNPEP1,0.0490996288261891
PSMD10,0.0583468880295109
MSRA,0.16211839734919356
SLC25A13,-0.5902188556433023
TNIP1,0.00404313068939461
ARID4B,-0.08203372007213765
NCOA3,-0.25245259843253554
GATA2,-0.5650129428767462
UBE2J1,0.0127618748058486
PTPRF,-0.12345229405505476
NR3C1,-0.23434384363519395
TJP1,-0.6500749403135639
DNAJC15,0.0049099269929906
HK1,0.170940525656336
MYL9,-0.9236428904266611
FAT1,-0.5993937750760294
TOP2A,-0.27810776676651655
BDH1,0.1412605411703979
MTERF3,0.13302346980256874
NUP133,-0.24487823453060203
ICAM1,0.7182018084708336
IFRD2,0.16763282571529645
ARPP19,0.06719596200929534
EIF4EBP1,0.5304407856543784
TFDP1,-0.12844736702251883
ZNF274,0.0653942118214576
IKZF1,-0.3229367710399482
ARNT2,-0.1159708395879628
ID2,0.250305723999341
RAD9A,0.2708117771217501
INTS3,0.05592072705428473
CASP7,0.8897490129871767
ATP11B,-0.09501613955671444
ECD,0.0683285495913624
CFLAR,-0.09430269148838888
KIAA0907,0.135383573312669
TM9SF3,-0.2067030257483958
TMEM97,0.5858196050368853
AARS,0.12219366240320532
PPARG,0.4883229354485988
RALA,-0.08478548628719275
POP4,0.05969849581506801
MALT1,0.16002542418731022
PWP1,-0.00700160350204438
EPRS,-0.06682552881422137
DUSP4,-0.8438048829268839
CD58,-0.12652502632131105
ABCC5,0.1140838702956979
HLA-DRA,-0.36711839520015144
CD40,0.4830597345415909
PRR15L,0.02716246682310547
CASK,-0.04409506153984073
SPRED2,-0.21354134003950784
LYPLA1,-0.03636290439322393
CDKN1B,-0.10062224402467884
TSPAN4,0.04963064594814373
KLHDC2,0.10102790574062534
JMJD6,0.3221708818755271
POLR2K,0.2312952918146781
LAMA3,-0.5757663420183424
NOL3,0.4075658547793785
H2AFV,-0.02184224734494888
MUC1,0.16294186828443824
SOX2,-0.34451135192759386
UFM1,-0.10746576827904532
ZNF451,-0.12432784210627282
POLR1C,0.18776502302559275
GRB7,1.2100639433960996
CRK,0.01431386857301843
STK25,0.07986817478548906
NPRL2,0.30081751524941874
HDAC2,0.00671740605977424
MTA1,-0.02446539840016767
USP22,-0.07618256891167569
PLEKHJ1,0.1656480413490042
FOS,1.1775482986731414
WASF3,-0.18676060953501705
SPTAN1,0.01576115983265154
CREG1,-0.21201751386279824
APOE,-0.14132622741398812
HES1,0.3948235023434475
PXN,0.3442140100701418
SYNE2,-0.41405848499846193
TLE1,-0.250263547804129
ALDOA,0.2738515476655096
ATP5S,0.16431361151989593
UBE3B,-0.18079328928109817
MCM3,0.0067412116386116
PSMB8,0.15895900467417898
GPC1,-0.11643998717426474
RPS6KA1,-0.2016363326045165
TPD52L2,0.1746287116978145
RFNG,0.0951693171582841
USP6NL,-0.14694322603080223
TERF2IP,0.05347829866160432
PRCP,0.05374829759731381
NET1,-0.4093438877754727
KAT6B,-0.1311218721457918
HTATSF1,-0.10732142182198132
BUB1B,-0.3584446247926137
SPAG7,0.3478053169812218
TPM1,0.00535352917248825
COG4,-0.16824583765904064
RAB21,-0.00952360939264326
GSTM2,-0.07715907770033373
DHX29,-0.08746696856573939
ENOPH1,0.00742357797261271
HSPA1A,2.3888384405468104
GTF2A2,0.243744568660438
KIF2C,0.18791464419801665
KAT6A,-0.1493463498120946
ABHD4,0.05838334488309524
TFAP2A,-0.2823025254986341
KIAA0196,-0.34426303442593575
RAI14,-0.25673086349821844
SNCA,0.3192833347213128
OXA1L,0.2800832130580756
TXNL4B,0.10642151289042588
SLC11A2,-0.13898076352458966
PTPRC,0.1551186623257022
PLOD3,0.09982970677677488
PROS1,5.23374297436585e-4
ERBB2,0.15358533667931754
RASA1,-0.0308703261165959
ATP1B1,0.03799028760265095
CCNE2,-0.5100184493183368
GNAI2,-0.154566326519659
CAPN1,0.01322539755562955
PDHX,0.16316831604048104
STMN1,0.2275340555646486
TMEM109,-0.05091693230954464
SKP1,0.1701434384426233
UBE2L6,0.1042550185123084
SLC35B1,0.27761478745364293
FBXO11,-0.01996187258400474
EPHB2,-0.4120415291858553
PAK1,0.1941906859887172
UGDH,-0.05428832303334909
PHKA1,-0.0327334483904905
AKAP8L,0.31185955366343804
HTRA1,-0.2832943299041409
EIF5,0.11481784315099806
MLLT11,0.2600946307537507
COL1A1,-0.4352621632470493
GNA15,0.6056854797874622
ALDOC,0.07855946015049572
CLTB,0.23777066055651072
CD44,1.467924584677366
FOXO3,0.03266997594779571
DNAJB6,0.3537826729826201
IDE,0.09286310852561971
NFIL3,0.8663781375309189
TARBP1,-0.00503828255424953
PPP2R5E,-0.01024201493456438
TRIB3,-0.01858920292932667
FOXJ3,0.10321615578569147
DNM1,0.16182511223258203
BAX,0.08903696662881645
CNOT4,0.0791229921460036
MTF2,0.1822730533350401
SMC4,-0.3452705113903651
HDAC6,0.03179048128157923
TRIM13,-0.1368099766157581
ADO,-0.3266105378605444
TRAK2,0.02871624004945757
GNPDA1,0.17103946934075023
ADGRE5,-0.3783252779296372
PXMP2,0.1337841542089626
UBQLN2,0.01512135364015136
RPP38,0.3170405490990382
MLEC,0.00639581103987778
ASCC3,-0.06553758069721254
MRPS2,0.34990569997706
FAIM,-0.09975867767874168
ANKRD10,0.15388291319487515
SMARCD2,-0.03103304411370027
FYN,-0.01363159267886425
TRAP1,0.06849194268667158
C2CD2L,-0.00110649057924305
SHC1,0.4202080286494815
ZW10,-0.07713627744927129
NFKBIA,0.3735774813065677
SQSTM1,0.07849336690785993
CRKL,0.01292839023098733
CNDP2,-0.19533832503406132
NT5DC2,0.07131587580942791
COPS7A,0.07113209824396245
RAE1,0.2443624920906683
EBNA1BP2,0.05223901658500551
SCARB1,-0.03181509707134521
CLSTN1,0.03546217863177518
G3BP1,-0.00637261602604916
C2CD2,0.04429593739688943
DERA,-0.3810187745801849
WIPF2,0.22317933400480688
FGFR4,0.4485632386712997
DNTTIP2,0.11672530228138234
FPGS,-0.00299694084023931
PGRMC1,0.07923731091758297
CERK,-0.10210873381715542
NNT,-0.0191773761952495
SGCB,-0.1441088969058717
TGFBR2,-0.391071143103754
ATP6V1D,0.16342044045161122
SIRT3,0.1067560226791543
GTF2E2,0.19324170205783955
PARP2,0.2052959605824065
INSIG1,0.3803634381145012
MBNL2,-0.23040866465905213
SCRN1,-0.15464065324659548
ITGAE,0.0764232187736543
CDK7,0.270453434808265
MYO10,-0.7173464505820559
VAPB,0.00962769100764966
CBR1,-0.22422164273345557
NUDCD3,0.070772871079936725
STXBP2,0.48275816646786174
LRRC41,-0.05084047487651019
PYCR1,0.1999330388680443
GDPD5,0.05629439092361636
SOX4,-0.29409739280103525
EGF,0.05917508517185416
LPGAT1,-0.2000690416512264
VAT1,-0.17603042187402007
GFOD1,0.2341848730514411
CDK2,0.8116335940778587
CALU,0.03605563441291574
CDC45,0.48577216288157415
RAD51C,0.14198095551923037
GRB10,7.807703196166791e-4
HSPA4,0.0931635298298352
PMAIP1,0.14660960348771138
CHEK2,0.5287383656857264
KEAP1,-0.2106077047535269
FAM63A,-0.620843513311993
NRIP1,-0.18872005088352536
FIS1,-0.04253307041186663
TIMM17B,0.20732215644146385
SNAP25,0.28605948928992164
EPB41L2,-0.08939788174198961
TIMELESS,-0.16188997411631098
POLG2,0.08327214121463469
ELOVL6,-0.06448219491430923
PTGS2,0.5412071780678098
SCP2,-0.05257216307165545
STAT5B,-0.09017469921405584
TIAM1,-0.24043119198684787
ISOC1,-0.05731112191749661
RALGDS,0.3588632213131591
CDK19,-0.40131039912811006
STAT3,0.3793811431951358
TMCO1,-0.02551714873319943
HIST1H2BK,0.5589580668811442
CXCL2,-0.5045293577683327
AXIN1,-0.0011559532550906
SNX13,-0.16494404399331047
RGS2,0.7019628761743477
CRTAP,-0.0195665846648103
MAPKAPK2,0.2813503914614923
USP1,-0.03516657557199123
METRN,-0.26895428691408596
TCTN1,0.2602152650493324
NUP62,0.26285191030984056
CEBPZ,-0.00217129840261947
INPP4B,-0.3118852473702468
PIK3C3,-0.05837182885777636
NENF,-0.00888817207056606
STUB1,0.10601598341139498
EXOSC4,0.2320759671754279
IL13RA1,0.02251429387731761
NFATC4,-0.02738982389200961
BIRC2,-0.00502763180802942
MAPK9,0.08729531154823443
HSPA8,0.1913196231635873
NRAS,-0.09132238284051018
CCDC92,0.2709610161195003
IGF2BP2,0.5265501374431144
CHIC2,0.10805230052043224
GLOD4,0.23307065296517557
PGAM1,0.1121435118917996
FBXO7,-0.30873354543666026
PSMD4,0.2182528724720147
SPP1,0.34523996876351365
TATDN2,0.27670051472679186
AGL,-0.1551684729026889
GADD45B,2.2005096891635816
MAPKAPK3,-0.13900315814161215
GAA,-0.04110344044995092
OXSR1,0.04330230292985022
NFKBIB,0.05230136124492891
TP53BP1,-0.01876673840120578
CGRRF1,-0.15885409852900692
BLCAP,0.11970665521464886
SYNGR3,0.1441931934020182
PAF1,0.07061085000093845
PAK4,-0.18920253655010744
ETV1,-0.14117869787830356
NUP85,0.01192069055861205
CCDC86,0.15415063483650226
RNH1,-0.13903649223660752
PTPRK,-0.15250245329936796
NOLC1,0.0862878911154645
TSEN2,0.08944700169053676
CISD1,0.2643378232003672
CCND3,0.13231706217066777
NUP93,-0.0446972525380897
BCL7B,0.11644378309967553
POLD4,0.01077211464166157
SERPINE1,1.8236669855874088
PSME2,0.44273773047480686
TWF2,0.1869354454073504
GMNN,0.1873302399418807
BRCA1,-0.5400474213205421
PSRC1,0.39384287518785993
MSH6,-0.07357592392335031
TMEM110,0.32041043315103945
KDELR2,0.0122464190961821
PRPF4,0.1580820857015415
BLMH,0.16092433315428534
BTK,-0.14921405388663084
SNX6,-0.21246896460422357
FBXO21,0.1330551424560201
IGF1R,-0.18864331943151744
ZNF586,0.07088223442432064
ITFG1,0.05562301890569331
SQRDL,0.3633981564922701
PARP1,-0.10632398283051078
TEX10,0.09869044920345953
CCNF,0.4152595652899987
UBE2A,0.0239144148459025
DCK,0.12074153196985989
WFS1,0.0135343445978327
BAMBI,-0.406630023094792
SPTLC2,-0.39943851951643344
IPO13,-0.26844795691962997
RBM34,0.1869157245989664
MAP3K4,0.05484363196513867
MAPK13,0.01813477866301442
RNF167,0.13995980014746556
STX1A,0.27633514116408897
GSTZ1,-0.21122324831164244
CYTH1,-0.33823838454570215
RRAGA,0.06996513564823657
RRP12,0.06536796333838647
APPBP2,-0.23742921593336055
PLS1,0.44167178061212714
PLP2,0.4685695123109676
RRS1,0.10587842804257408
RPA1,-0.08512869265946119
ICMT,-0.01124715027838753
CHEK1,0.29470519661370304
RHEB,0.16956114522635288
CCNA1,0.4383308865173011
ATG3,-0.08173592736671519
CHERP,-0.15820084967191775
PSMG1,0.1523651650201682
NPDC1,0.19565637576727968
BAD,0.07780775511939106
RFC2,0.1530918568904647
CEBPD,1.6014657305445583
ME2,-0.01228417253018063
XBP1,0.4964581512282224
DYRK3,0.3152794367306636
PIK3C2B,-0.559588576756242
RTN2,0.03230499736228357
LIG1,0.12465308434198293
RB1,-0.19050561447492184
CLTC,0.02413850111366361
CBR3,-0.15945564374326365
SUV39H1,0.08137604168019225
GNB5,0.17624035695112802
PTPN12,0.08087741138668185
ACAA1,0.02642421550452868
EGR1,-0.18966886363993823
FGFR2,-0.5078506106798539
EDEM1,-0.0951914149441871
CTSL,0.09830406960046076
RAP1GAP,0.225983713210805
FAM69A,-0.10897225000685412
TCTA,0.10783769519266756
CRELD2,0.0990145120860187
SUZ12,-0.19019451069556928
DLD,0.03287419513151863
REEP5,-0.0763709831425926
KLHL21,0.0116869443544858
DNMT1,-0.07603745290010125
CANT1,0.08786522764261415
ZNF318,-0.16609656094085026
BLVRA,0.1942484863097851
CENPE,0.39998607101907674
SMC3,-0.19055591347827328
IGHMBP2,0.04991878786435095
MICALL1,-0.5980113848678291
NFKB2,0.9823053923409832
DAXX,0.03973292825907985
TES,0.4434583728870532
B4GAT1,0.10886024917850994
BNIP3L,-0.04370125862707898
PTPN1,0.05286397393764121
ITGB5,-0.3478178602609013
PPIE,0.04164510914794383
LSR,-0.6653721750549635
TRAM2,0.25187804127449975
PKIG,0.17207330819451294
LGMN,0.0935984139547831
PCK2,-0.15255041822165427
TCERG1,0.15712202792817742
CTNNAL1,0.02485632242803007
SACM1L,-0.00318908899729795
PHKB,-0.1474931855389231
PEX11A,-0.2024213304934043
FKBP14,0.20332927681026663
PRKCD,-0.01933416598039622
KIF5C,0.00328683422567819
MACF1,-0.061174035843769
MVP,0.34715820878188247
PFKL,0.00713695875602532
KTN1,-0.04335678156851542
ETFB,0.09173716736135935
BACE2,0.9672601609662936
DPH2,0.13389665676540546
GHR,-0.03736691890367124
P4HA2,0.5280058469639898
CAST,0.1561327186350605
FASTKD5,-0.11828958013885224
PAK6,0.13338145528753903
SLC25A4,0.13514757563258392
FSD1,0.16950897921254035
ADRB2,-0.15634075304715178
PSMD9,0.15123565149913065
FOXO4,-0.05377142956596616
CHMP6,-0.2194902860617008
S100A13,0.1393650243842562
FAS,0.07817355654817007
DUSP11,0.4447909303155073
SCCPDH,-0.00778492940578399
ZDHHC6,0.06664403806179452
DECR1,-0.1477040703867673
GPATCH8,0.11749141490404567
TRIM2,-0.19065575007675625
DDX42,-0.00740789366402149
CHP1,0.1431777905891373
DYNLT3,0.19190267797808447
SLC25A14,0.21674639884335736
CDKN1A,2.240338260851912
HEBP1,0.04294511831841995
EZH2,0.3429933824856961
LBR,-0.17974062951039446
ADAM10,-0.26203209379839854
IGFBP3,0.1741094050716966
BECN1,-0.02225862643613668
MAP2K5,0.2495590210529211
ABCF3,-0.01112238620888204
ACLY,-0.0767487174002355
MRPL12,0.18879077163913607
RBKS,-0.06621624697653024
TLR4,-0.3460496084951252
ZNF131,0.03832190435751919
TIPARP,0.6123188566741896
ATF6,-0.07897723217997014
SMC1A,-0.10541649439747364
TXNRD1,-0.04172677008714485
TM9SF2,-0.22071734403055143
SLC5A6,-0.21970217334109948
CDC25A,-0.01544650341233568
TICAM1,0.2002100541560671
JUN,0.2974606630447174
MPC2,0.1352407630729415
NVL,-0.12221851799726624
GRWD1,-0.03383737940148346
TCFL5,-0.361663646833133
DNM1L,0.12537200542476262
TUBB6,0.8024822117261422
KIF14,-0.15516723428616305
TSTA3,0.1529745099475581
DRAP1,0.02882128362695458
MYC,0.4939291794230504
AKR7A2,-0.01744623237588124
USP7,0.05037180497623608
RNMT,0.0732821112189617
ENOSF1,-0.5148510994714903
ADAT1,-0.1432096432851042
ARHGEF2,-0.14112071843972618
SATB1,0.05104685640333278
IQGAP1,-0.1893539357003364
PPIC,-0.07762265062005094
PIK3R4,-0.0805998213228105
SLC2A6,0.06185491299703179
SYPL1,-0.48618574815767496
TOMM34,0.5182667036029108
NSDHL,0.35781973951267154
HOOK2,0.2998808668655631
CIRBP,-0.17183906105337549
TSC22D3,0.09537426955868984
PUF60,-0.07531475411616184
RRP1B,-0.04351596626496987
ABCB6,0.7896455022865714
VPS72,0.02460599974068313
DDIT4,0.9826394280033456
PSMB10,-0.16810611851561127
CASP2,0.02826387270691432
CCL2,1.1144521353218158
OXCT1,0.13031603097634034
CDK6,-0.3795575296005317
PPP2R5A,-0.22580580439547257
ELAVL1,-0.13296762162572237
FRS2,-0.2205372975240329
CCP110,-0.2670371574762394
ILK,0.2948920187241056
PDIA5,-0.10179819365565052
DDX10,0.06210906732166378
KDM5B,-0.08696359410881008
PHGDH,-0.19695125021187276
CCND1,-0.917658308552839
BZW2,0.37033596931035045
DAG1,-0.385202095827613
SOCS2,0.15627214815383195
BHLHE40,0.2907642557995826
PMM2,-0.1301579093692489
PIH1D1,0.0846434148955463
ADGRG1,0.0909910069373984
PDS5A,-0.01749995258557981
DHRS7,0.02615750311409232
CPNE3,-0.3036853149815584
RPA2,0.1524111099770143
FEZ2,0.0610707322816509
CTTN,0.03038169888347748
DUSP6,-0.18888513463112297
SMAD3,0.08306541922484732
HOMER2,-0.03479589115449291
ELAC2,0.02044187177903757
PSIP1,0.02957514108449345
DHDDS,0.0657985289634898
PCM1,-0.23191711562430492
JADE2,-0.19556300019803297
IKBKAP,-0.06605773121943685
HDGFRP3,0.06338139745206825
CIAPIN1,0.21697349546911224
POLB,0.28858862066064955
CCDC85B,0.1120458601732624
ANO10,0.00821848511718943
TBXA2R,-0.36146626686525896
TBC1D9B,-0.238299729083534
COL4A1,1.5419030386737216
ST7,0.02399742616863936
FDFT1,0.2881708429887084
NIT1,0.2801229660204323
RAB4A,0.042296522728476
MYLK,-0.3349390285807417
MTHFD2,0.8457802844600294
MBNL1,0.08690301998249751
KCNK1,-0.02333869847230562
HMOX1,1.1222094093320858
IL1B,2.3418094965564755
EED,0.04864247170885626
NUCB2,-0.06560975804238464
PAX8,-0.26976244172596237
EXT1,0.04072889143313126
TBC1D31,0.07464683801049073
CSNK1A1,-0.1207602763106227
RFX5,-0.20604326893799196
C2CD5,-0.1353590588227041
PIGB,0.11569491128914562
SLC37A4,0.07086199818586535
GABPB1,0.04328731302093113
