Name_GeneSymbol,male
SRC,0.11633340211688958
XPO7,0.06200154422863267
PIN1,0.15789243101475017
NGRN,0.15548538381925406
CSRP1,-0.16565733385913164
FCHO1,-0.03757433623300838
SLC35F2,0.02912434955445066
AMDHD2,-0.01613453361613434
PPP2R3C,0.06616810305757798
PNP,-0.35935635675371114
DUSP22,0.078089726825834
SLC25A46,0.01976472050811258
CAMSAP2,-0.02471989334818435
ZNF589,0.03457671287908295
SMNDC1,-0.01222908274076656
MAN2B1,-0.16212960268044946
FHL2,0.18108769328873273
HYOU1,0.01298714609805693
MBOAT7,0.11561387319134736
MKNK1,-0.09513619033731543
ICAM3,0.03506166708255678
P4HTM,0.07602379445409195
CBLB,-0.10610464632976752
NFE2L2,-0.3221458931116052
RAB11FIP2,-0.00275879734787317
SLC35A1,0.04661434191675467
GNAI1,-0.04880077769502368
HPRT1,0.15447629315655992
PLCB3,-0.08836456950955322
ALDH7A1,-0.1191760367352635
EPN2,-0.10611496028388567
APP,0.06587307978862604
SMARCA4,0.06431957718995919
TIMM22,0.1217138697414491
TIMP2,0.04364049482971698
PLA2G15,0.09827714521688792
RPA3,0.05861701344575538
NR2F6,0.1781788034433558
YTHDF1,-0.10915538696434442
PPP1R13B,0.08271547499516145
KLHL9,-0.02975713040403658
COG7,-0.09626485593188495
TIMM9,0.10543043633312806
HS2ST1,-0.02976963945773322
HIST2H2BE,-0.23175350877371195
GOLT1B,-0.00184329430659889
HADH,-0.01706182393176218
SSBP2,0.09288269422616192
VPS28,0.0784602230227739
RPN1,0.01449156638022702
MAST2,0.07259307171381434
WRB,0.04983015640198907
SUPV3L1,-0.01254450191490291
NMT1,0.04275531039252865
CCNA2,-0.34536843598999306
PIK3R3,-0.0143929393848899
ABL1,-0.16440072925611218
TOPBP1,0.00502179090521255
IFNAR1,0.0173046308994534
CDC20,0.00474119279737587
MEST,0.01348404817526674
LSM5,-0.00267371086824528
CDK4,-0.04547535906531379
S100A4,0.49070323010553835
YKT6,0.11796941595736836
HLA-DMA,-0.1510740070632009
PHKG2,0.06673740532283161
PPARD,0.12678948606007978
DNAJA3,0.03096990638616971
CASP3,-0.06678546867330852
NUDT9,0.04957020394244187
CTSD,0.08313171532973802
TMEM2,0.04365820080272793
WDTC1,0.08074816578158463
MOK,-0.07910144654999587
