ID,gene_name,logFC,PValue,t,B
209433_s_at,PPAT,0.45,0.0005776,4.09655683,-1.815
1568932_at,,0.577,0.0006038,4.07748424,-1.834
235185_s_at,FAM231D///LOC388692///LINC00869,-0.335,0.0006933,-4.01793986,-1.893
1562234_a_at,NAV3,-0.606,0.0006988,-4.0145385,-1.897
1557944_s_at,TMX2-CTNND1///CTNND1,-0.342,0.0006996,-4.01403616,-1.897
1562211_a_at,ZNF491,-0.412,0.0007319,-3.99459083,-1.917
209678_s_at,PRKCI,-0.414,0.0007514,-3.98326006,-1.928
201543_s_at,SAR1A,-0.489,0.0007835,-3.96523719,-1.946
242082_at,MMAB,0.388,0.0008207,3.94522296,-1.967
1557169_x_at,HCG11,-0.544,0.0008817,-3.91435766,-1.998
1553099_at,TIGD1,0.359,0.0009169,3.89748497,-2.015
232356_at,,0.349,0.0009364,3.88840632,-2.024
222839_s_at,PAPOLG,0.311,0.0009564,3.87926598,-2.033
240049_at,,0.248,0.0009981,3.86089475,-2.052
205281_s_at,PIGA,0.4,0.0010499,3.83904413,-2.074
210790_s_at,SAR1A,-0.931,0.0010677,-3.83178909,-2.082
1555970_at,FBXO28,-0.26,0.0010802,-3.82676837,-2.087
239491_at,CERS5,-0.39,0.0010894,-3.82312328,-2.09
204527_at,MYO5A,-0.481,0.0010955,-3.82072964,-2.093
235425_at,SGO2,0.334,0.001105,3.81699983,-2.097
222728_s_at,MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D,0.382,0.0011119,3.81431746,-2.099
1555006_at,WDR66,-0.288,0.0011296,-3.80749823,-2.106
214116_at,BTD,0.252,0.0011306,3.80709145,-2.107
232111_at,TUNAR,-0.378,0.0011513,-3.79927728,-2.115
205778_at,KLK7,-0.594,0.0011928,-3.78399707,-2.13
237737_at,LOC101927345///LOC101060632///LOC101059949///ANKRD20A12P,-0.493,0.0012128,-3.77682284,-2.138
213167_s_at,SLC5A3,-0.348,0.0012148,-3.77612068,-2.138
223791_at,FAM27B///FAM27C,-0.359,0.0012288,-3.7711456,-2.144
226370_at,KLHL15,0.362,0.001235,3.76897217,-2.146
89977_at,ACSM5,-0.267,0.0012522,-3.76302263,-2.152
212035_s_at,EXOC7,-0.281,0.0012888,-3.75056662,-2.165
202803_s_at,ITGB2,-0.709,0.001315,-3.741867,-2.174
204626_s_at,ITGB3,-0.261,0.001317,-3.74121839,-2.174
236026_at,GPATCH2,0.431,0.0013418,3.73317242,-2.183
209970_x_at,CASP1,-0.349,0.0013421,-3.73307588,-2.183
242977_at,,-0.451,0.0013448,-3.73220032,-2.184
205440_s_at,NPY1R,0.253,0.0013516,3.7300295,-2.186
243808_at,,0.301,0.0013694,3.72436171,-2.192
214030_at,CRYBG3,0.303,0.0013834,3.71998256,-2.196
204487_s_at,KCNQ1,-0.303,0.0013848,-3.71953168,-2.197
1553549_at,VN1R2,-0.269,0.0013935,-3.71683217,-2.199
1561086_at,,-0.32,0.0014018,-3.71425085,-2.202
207513_s_at,ZNF189,0.419,0.0014062,3.71289849,-2.203
217757_at,A2M,-0.314,0.0014097,-3.71183763,-2.204
226729_at,USP37,0.29,0.0014209,3.70840965,-2.208
216325_x_at,RTEL1-TNFRSF6B///RTEL1,0.373,0.0014409,3.70237728,-2.214
243881_at,SHC3,-0.366,0.0014607,-3.69646511,-2.22
1552794_a_at,ZNF547,0.36,0.001488,3.6884572,-2.229
1557042_at,KCNQ3,-0.494,0.0015634,-3.66709524,-2.251
235854_x_at,ROCK1,0.282,0.0016158,3.65280626,-2.265
236447_at,GIGYF1,0.31,0.0016215,3.65128987,-2.267
204554_at,PPP1R3D,0.353,0.0016339,3.64798545,-2.27
225516_at,SLC7A2,0.63,0.00164,3.64638353,-2.272
218793_s_at,SCML1,0.327,0.0016622,3.6405621,-2.278
212868_x_at,MAPKAPK5-AS1,-0.246,0.0016637,-3.64016973,-2.278
205907_s_at,OMD,0.551,0.0016767,3.63681168,-2.282
1561004_at,PRKCQ-AS1,-0.376,0.0016856,-3.63451054,-2.284
210687_at,CPT1A,0.258,0.0016889,3.63367638,-2.285
227266_s_at,FYB,-0.452,0.0016929,-3.63263819,-2.286
1563983_at,TPT1-AS1,-0.237,0.0016941,-3.63232729,-2.287
1569969_a_at,UNC13C,-0.439,0.0016979,-3.63136962,-2.288
244630_at,LOC101060747///PDPK1,0.284,0.001706,3.62930091,-2.29
237858_s_at,MTUS2,-0.731,0.0017142,-3.62721664,-2.292
1556818_at,,0.486,0.0017692,3.6135426,-2.306
1558484_s_at,LRRC27,-0.254,0.0017701,-3.6133259,-2.306
209771_x_at,CD24,-0.662,0.0017825,-3.61030662,-2.309
241165_at,,0.261,0.0018031,3.60533738,-2.315
228164_at,AP4E1,0.304,0.0018622,3.59136374,-2.329
1569189_at,TTC9C,-0.286,0.0018681,-3.58997134,-2.331
221535_at,LSG1,-0.326,0.0018876,-3.58547263,-2.335
207105_s_at,PIK3R2,-0.268,0.0018963,-3.58347915,-2.337
242420_at,,-0.363,0.0019017,-3.58225098,-2.339
240085_at,,-0.231,0.0019064,-3.58119042,-2.34
228528_at,MIR29C///MIR29B2,0.567,0.001921,3.57788235,-2.343
235435_at,AASDH,0.326,0.0019269,3.576548,-2.344
220933_s_at,ZCCHC6,0.257,0.0019429,3.57294935,-2.348
236436_at,SLC25A45,-0.274,0.0019436,-3.57281499,-2.348
204114_at,NID2,-0.388,0.0019783,-3.56512966,-2.356
1552684_a_at,SENP8,-0.321,0.0019836,-3.56396586,-2.358
242007_at,FBXO30,0.367,0.0020083,3.55860916,-2.363
220508_at,CCT8L2,0.229,0.0020305,3.55383478,-2.368
222152_at,PDCD6,0.3,0.002046,3.55053895,-2.371
1554572_a_at,SUV39H2,0.243,0.0020649,3.54653712,-2.376
215768_at,,0.433,0.0021061,3.53795753,-2.385
232645_at,LOC153684,-0.281,0.0021339,-3.53226647,-2.391
223695_s_at,ARSD,0.353,0.0021508,3.52884756,-2.394
228401_at,ATAD2,0.301,0.0021536,3.52827893,-2.395
212665_at,TIPARP,0.571,0.0022441,3.51039331,-2.413
1560225_at,CNR1,-0.331,0.002246,-3.51003993,-2.414
214984_at,LOC101060604///SMG1P3///SLC7A5P1,-0.239,0.0022542,-3.50845668,-2.415
243022_at,,-0.343,0.0022558,-3.5081438,-2.416
204507_s_at,PPP3R1,-0.727,0.002269,-3.50559997,-2.418
237309_at,,0.24,0.0022838,3.50278202,-2.421
238134_at,,0.343,0.0022897,3.50166442,-2.422
243967_at,AFF3,-0.389,0.0022978,-3.5001209,-2.424
242068_at,,0.341,0.0023005,3.49961567,-2.425
222740_at,ATAD2,0.254,0.0023011,3.49950848,-2.425
208521_at,OR5I1,-0.263,0.0023059,-3.49859888,-2.426
1569465_at,FAM160A1,-0.271,0.0023366,-3.49283608,-2.432
237959_at,,0.207,0.0023418,3.49188735,-2.433
224470_at,SEC22C,-0.431,0.0023426,-3.49172392,-2.433
228574_at,TMTC2,0.268,0.0024104,3.4793171,-2.446
232788_at,,-0.334,0.0024254,-3.47663005,-2.449
227038_at,SGMS2,0.323,0.002439,3.47419624,-2.451
206793_at,PNMT,-0.213,0.0024498,-3.47227198,-2.453
209312_x_at,LOC101060835///LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB1///HLA-DQB1,-0.677,0.0025081,-3.46203946,-2.464
221187_s_at,FUZ,0.313,0.0025329,3.45775706,-2.468
1563272_at,TBC1D8B,-0.227,0.0025581,-3.45344966,-2.473
1559876_at,,-0.245,0.0025866,-3.44862131,-2.478
230402_at,DUSP15,0.254,0.0026097,3.44475155,-2.482
233746_x_at,SERF2-C15ORF63///MIR1282///HYPK///SERF2,0.221,0.0026197,3.44307843,-2.484
235386_at,,0.301,0.0027071,3.42878922,-2.499
1554122_a_at,HSD17B12,-0.39,0.0027209,-3.42657448,-2.501
242091_at,ZNF720,-0.286,0.0027311,-3.42494358,-2.503
205806_at,ROM1,0.299,0.0027356,3.42422072,-2.503
228026_at,SIKE1,0.289,0.0027717,3.41851099,-2.509
228389_at,,0.311,0.0027862,3.41622757,-2.512
236680_at,,-0.251,0.0028006,-3.41397573,-2.514
244867_at,,0.236,0.0028109,3.41237703,-2.516
239894_at,NEBL-AS1,-0.316,0.0028273,-3.40985084,-2.518
212550_at,STAT5B,-0.377,0.0028537,-3.40578427,-2.523
228773_at,LOC100506100,-0.222,0.0028608,-3.40471137,-2.524
217711_at,TEK,-0.285,0.0028639,-3.404232,-2.524
214746_s_at,ZNF467,-0.303,0.0028689,-3.40347827,-2.525
1552612_at,CDC42SE2,-0.586,0.0029112,-3.39708604,-2.532
243524_at,,0.369,0.002995,3.3846997,-2.545
223199_at,MKNK2,0.304,0.0030389,3.37835025,-2.551
1568836_at,CLK4,-0.285,0.0030389,-3.37834406,-2.551
211825_s_at,FLI1,-0.334,0.0030414,-3.37798674,-2.552
215130_s_at,IQCK,-0.322,0.0030466,-3.37724653,-2.553
218818_at,FHL3,-0.247,0.0030661,-3.37444808,-2.556
222380_s_at,PDCD6,0.506,0.0030848,3.37179962,-2.558
243420_at,,-0.282,0.003088,-3.37134287,-2.559
212565_at,STK38L,0.314,0.0030915,3.37085175,-2.559
208651_x_at,CD24,-0.565,0.0030919,-3.37078868,-2.559
216379_x_at,CD24,-0.635,0.0031053,-3.36889891,-2.561
231929_at,IKZF2,0.492,0.0031439,3.36350926,-2.567
236223_s_at,RIT1,-0.323,0.0031541,-3.3620888,-2.569
220360_at,THAP9,0.25,0.0031549,3.36198124,-2.569
1562006_at,,0.219,0.0031711,3.35974271,-2.571
233594_at,ISPD-AS1,-0.181,0.0031758,-3.35908938,-2.572
87100_at,ABHD2,-0.521,0.0031843,-3.3579279,-2.573
215233_at,JMJD6,0.282,0.0031999,3.35578533,-2.575
206319_s_at,EPPIN-WFDC6///EPPIN,0.199,0.0032031,3.35536134,-2.576
222925_at,DCDC2,-0.292,0.003243,-3.34994511,-2.581
223096_at,NOP58,0.235,0.0032448,3.34970338,-2.582
219887_at,CCDC87,-0.251,0.0032689,-3.34646599,-2.585
244178_at,COMMD7,-0.265,0.003275,-3.34565101,-2.586
239620_at,TTC23L,0.238,0.0032839,3.34446078,-2.587
225916_at,LOC100506639///ZNF131,0.256,0.0033059,3.34154771,-2.59
219930_at,KLF8,-0.243,0.0033209,-3.33956592,-2.592
227247_at,PLEKHA8,0.443,0.0033221,3.33940765,-2.592
203688_at,PKD2,0.273,0.0033368,3.33746763,-2.594
241966_at,MYO5A,-0.625,0.0033431,-3.33665141,-2.595
237290_at,,0.339,0.003353,3.33534607,-2.597
208306_x_at,HLA-DRB1,-0.452,0.0033654,-3.33373294,-2.598
229816_at,WDR78,0.224,0.0033715,3.33294205,-2.599
225366_at,PGM2,0.227,0.0033821,3.33157357,-2.601
226598_s_at,MTG2,-0.257,0.0033881,-3.3307955,-2.601
221638_s_at,STX16,-0.322,0.0034081,-3.32821387,-2.604
1559957_a_at,LOC642852,0.813,0.0034508,3.322768,-2.61
205770_at,GSR,-0.364,0.0034532,-3.32246928,-2.61
1553286_at,ZNF555,0.215,0.0034555,3.32216939,-2.61
215334_at,EFR3B,-0.318,0.0034855,-3.31839123,-2.614
202058_s_at,KPNA1,-0.301,0.0034895,-3.31788209,-2.615
236067_at,,0.342,0.003533,3.31246245,-2.621
215491_at,MYCL,-0.267,0.0035477,-3.31063568,-2.623
216815_at,,-0.205,0.0035596,-3.30916902,-2.624
225799_at,LOC101930489///MIR4435-2HG///LINC00152,-0.301,0.0035662,-3.30836012,-2.625
1554592_a_at,SLC1A6,-0.431,0.00361,-3.30301314,-2.631
225615_at,IFFO2,0.273,0.00365,3.29818468,-2.636
238461_at,EIF4E3,-0.426,0.0036569,-3.29736054,-2.637
230358_at,ZER1,-0.278,0.0036614,-3.29682181,-2.637
230195_at,LINC01405,0.243,0.0036723,3.29551149,-2.639
230598_at,,-0.321,0.0036818,-3.29438425,-2.64
236155_at,ZCCHC6,0.336,0.0037249,3.28927466,-2.645
213850_s_at,SCAF11,0.306,0.0037483,3.28653841,-2.648
223134_at,BBX,0.311,0.0037861,3.28213122,-2.653
1556365_at,LY86-AS1,-0.372,0.0037944,-3.28116729,-2.654
214683_s_at,CLK1,0.348,0.0038138,3.27893218,-2.656
237707_at,,0.312,0.0038365,3.27633294,-2.659
238917_s_at,DENND5B,-0.309,0.0038533,-3.27441441,-2.661
236908_at,,0.286,0.0038803,3.27135229,-2.664
237783_at,PLAC8L1,-0.288,0.0038826,-3.27108649,-2.664
237916_at,,0.234,0.0038906,3.27018638,-2.665
218025_s_at,ECI2,0.252,0.0039548,3.26300195,-2.673
216626_at,,0.242,0.0039588,3.26256045,-2.673
202476_s_at,TUBGCP2,-0.286,0.0039639,-3.26199519,-2.674
213391_at,DPY19L4,0.225,0.004008,3.25713181,-2.679
204222_s_at,GLIPR1,-0.409,0.0040166,-3.25618686,-2.68
211113_s_at,ABCG1,-0.219,0.0040324,-3.25446647,-2.682
244859_at,,0.6,0.0040433,3.25328238,-2.683
242931_at,,0.521,0.0040477,3.25280525,-2.683
202274_at,ACTG2,-0.295,0.0040552,-3.2519922,-2.684
222722_at,OGN,-0.589,0.0040683,-3.2505732,-2.686
222457_s_at,LIMA1,0.321,0.0040744,3.24991703,-2.687
1555872_a_at,LOC728903///GLIDR,0.28,0.0040906,3.24817256,-2.688
224553_s_at,TNFRSF18,-0.337,0.0040998,-3.24718405,-2.689
231941_s_at,MUC20,0.687,0.0041187,3.24516378,-2.692
216908_x_at,RRN3P1,-0.24,0.004128,-3.2441724,-2.693
1555413_s_at,FBXL21,-0.236,0.0041806,-3.23859752,-2.698
235849_at,SCARA5,-0.24,0.004197,-3.23688403,-2.7
219837_s_at,CYTL1,-0.338,0.0041974,-3.23683594,-2.7
210337_s_at,ACLY,-0.285,0.0042116,-3.23534928,-2.702
240468_at,,0.339,0.0042121,3.23529662,-2.702
207280_at,RNF185-AS1,-0.26,0.0042156,-3.23493747,-2.702
1561506_at,BARX1-AS1,-0.289,0.0042428,-3.23210441,-2.705
231794_at,CTLA4,0.222,0.0042598,3.23034535,-2.707
230383_x_at,SLFN5,0.358,0.0042637,3.22994355,-2.708
230201_at,FXR1,0.309,0.0042753,3.22875539,-2.709
216074_x_at,WWC1,-0.322,0.004285,-3.22775132,-2.71
201167_x_at,ARHGDIA,-0.374,0.0042864,-3.22760896,-2.71
242271_at,SLC26A9,-0.263,0.0042942,-3.22681462,-2.711
220727_at,KCNK10,0.3,0.0042943,3.22680279,-2.711
216270_at,ILVBL,0.191,0.0043217,3.22399923,-2.714
208735_s_at,CTDSP2,-0.221,0.0043977,-3.21633075,-2.722
228008_at,ARID3A,0.266,0.0043997,3.2161321,-2.722
232702_at,RABGAP1L,-0.233,0.0044035,-3.21575336,-2.722
232113_at,,0.637,0.0044237,3.21373549,-2.725
230434_at,PHOSPHO2,-0.548,0.0044241,-3.21369894,-2.725
227680_at,ZNF326,0.203,0.0044376,3.2123529,-2.726
239131_at,,-0.374,0.0044754,-3.20861672,-2.73
1559172_at,,0.279,0.0044757,3.20858976,-2.73
201880_at,ARIH1,0.284,0.0044798,3.20818548,-2.73
223404_s_at,TRMT1L,0.196,0.0044822,3.20794489,-2.731
225762_x_at,RNA45S5,0.351,0.0044864,3.20753743,-2.731
224220_x_at,TRPC4,0.307,0.0045036,3.20585129,-2.733
231947_at,MYCT1,-0.264,0.0045399,-3.20231503,-2.737
221091_at,INSL5,0.257,0.0045712,3.19928269,-2.74
229115_at,DYNC1H1,0.305,0.0046268,3.19396009,-2.745
218696_at,EIF2AK3,0.266,0.0046771,3.18919111,-2.75
209018_s_at,PINK1,-0.355,0.0046925,-3.18773861,-2.752
243365_s_at,AUTS2,0.458,0.0047075,3.18633561,-2.753
202631_s_at,APPBP2,0.29,0.0047163,3.18551479,-2.754
1553568_a_at,HIST1H1T,-0.285,0.0047397,-3.18332415,-2.757
233223_at,,0.434,0.0047465,3.18269176,-2.757
237365_at,ELOVL2-AS1,0.349,0.0047977,3.17796535,-2.762
218205_s_at,MKNK2,0.368,0.004801,3.1776567,-2.763
214091_s_at,GPX3,-0.33,0.0048268,-3.17529379,-2.765
219865_at,LINC00339,-0.608,0.0048293,-3.17506964,-2.765
229058_at,ANKRD16,-0.261,0.0048343,-3.17461295,-2.766
1558930_at,LINC00460,-0.348,0.0048533,-3.17288334,-2.768
230748_at,SLC16A6,0.277,0.004865,3.17181881,-2.769
233881_s_at,TOLLIP,-0.3,0.0048663,-3.1717025,-2.769
1566302_at,PPP1R11,-0.222,0.0048819,-3.17028383,-2.77
212741_at,MAOA,0.31,0.0049135,3.16743897,-2.773
1554397_s_at,UEVLD,-0.291,0.0049331,-3.16568351,-2.775
238828_at,MFSD4B,-0.291,0.0049631,-3.16300172,-2.778
218589_at,LPAR6,-0.687,0.0049638,-3.16294152,-2.778
228231_at,MIR6836///SNX8,0.261,0.0050053,3.15926507,-2.782
204039_at,CEBPA,-0.271,0.0050134,-3.158551,-2.783
227766_at,LIG4,0.244,0.0050362,3.15654271,-2.785
239659_at,,-0.211,0.0050579,-3.15464703,-2.787
222665_at,RMDN1,0.24,0.0050597,3.15448668,-2.787
38487_at,STAB1,-0.306,0.0050611,-3.15436438,-2.787
201954_at,ARPC1B,-0.253,0.0050615,-3.1543302,-2.787
217686_at,PTPN1,-0.238,0.0050718,-3.15342891,-2.788
207455_at,P2RY1,0.559,0.0050827,3.15247966,-2.789
209995_s_at,TCL1A,-0.31,0.0051008,-3.15091654,-2.791
1560062_at,SLC29A2,-0.274,0.0051088,-3.15021691,-2.792
242467_at,,0.305,0.0051677,3.14515416,-2.797
229718_at,N4BP2L1,0.296,0.005187,3.143509,-2.799
204064_at,THOC1,0.189,0.0052025,3.14218419,-2.8
239862_at,,0.269,0.0052547,3.13777241,-2.805
242789_at,PDE1A,-0.482,0.0052678,-3.13667115,-2.806
241190_at,,0.354,0.0053538,3.12950564,-2.813
242766_at,LOC105377134,0.437,0.0053959,3.12604152,-2.817
204501_at,NOV,-0.416,0.0053971,-3.12594064,-2.817
219909_at,MMP28,0.346,0.0054125,3.12467504,-2.819
211965_at,ZFP36L1,0.412,0.0054136,3.12458829,-2.819
232587_at,EML4,0.221,0.0054376,3.12263172,-2.821
207704_s_at,GAS7,-0.573,0.0054661,-3.12031737,-2.823
205869_at,PRSS2///PRSS1,-0.202,0.0054683,-3.12014064,-2.823
232220_at,S100A7A,0.264,0.0054717,3.11986232,-2.824
244162_at,,0.211,0.0054792,3.11925261,-2.824
235099_at,CMTM8,-0.328,0.0054829,-3.1189588,-2.825
209513_s_at,HSDL2,0.279,0.0054879,3.11854924,-2.825
220378_at,TCP11,0.209,0.0054902,3.11837046,-2.825
209578_s_at,POFUT2,0.226,0.0054999,3.11758208,-2.826
233648_at,,0.464,0.0055216,3.11583883,-2.828
240479_at,HS3ST5,-0.256,0.0055257,-3.11551136,-2.828
235948_at,RIMKLA,-0.255,0.005552,-3.11341241,-2.83
242684_at,ZNF425,-0.223,0.0055674,-3.11217935,-2.832
243836_at,UNC80,-0.348,0.0055691,-3.11204965,-2.832
209665_at,CYB561D2,-0.229,0.0055914,-3.110275,-2.834
204997_at,GPD1,-0.279,0.0056025,-3.10939755,-2.835
234360_at,,-0.212,0.0056092,-3.10886449,-2.835
225353_s_at,C1QC,-0.6,0.0056578,-3.10504812,-2.839
227811_at,FGD3,-0.328,0.0056659,-3.10440975,-2.84
1558139_at,LOC100653149///LINC01296,-0.449,0.0056945,-3.10218061,-2.842
222123_s_at,HIF3A,0.415,0.0056987,3.10184904,-2.843
241938_at,QKI,0.491,0.0056989,3.10183849,-2.843
242514_at,,0.286,0.0057017,3.10162079,-2.843
233273_at,,0.303,0.0057064,3.1012563,-2.843
238631_at,,0.337,0.0057068,3.10122269,-2.843
235143_at,SLC10A7,0.228,0.0057206,3.10015416,-2.844
231080_at,CDAN1,0.282,0.0057551,3.09748662,-2.847
232210_at,,0.388,0.0057636,3.09682863,-2.848
213993_at,SPON1,0.499,0.0057651,3.09671319,-2.848
226866_at,ESCO1,0.21,0.0057894,3.09485349,-2.85
201279_s_at,LOC101926921///DAB2,-0.478,0.0058101,-3.09327048,-2.852
244747_at,NPNT,0.199,0.0058102,3.09325977,-2.852
231299_at,AGAP3,-0.256,0.0058115,-3.09316211,-2.852
203843_at,RPS6KA3,-0.261,0.0058169,-3.09274987,-2.852
232734_at,TTC23,0.198,0.0058597,3.08949786,-2.856
202925_s_at,PLAGL2,0.297,0.0058657,3.0890431,-2.856
214234_s_at,CYP3A5,-0.251,0.0058696,-3.08874818,-2.856
228040_at,GLIDR,0.241,0.0058735,3.08845332,-2.857
231015_at,KLF15,0.431,0.0058954,3.0868029,-2.858
209619_at,CD74,-0.615,0.0059003,-3.08642947,-2.859
219682_s_at,TBX3,0.247,0.0059095,3.08573908,-2.86
229536_at,REC8,0.208,0.0059151,3.08531749,-2.86
242194_at,,0.249,0.0059163,3.08523178,-2.86
236216_at,,0.266,0.0059882,3.079871,-2.866
237366_at,,0.238,0.0060054,3.07859571,-2.867
233667_at,,0.223,0.0060124,3.07807364,-2.868
239291_at,TRPM3,0.346,0.0060301,3.0767748,-2.869
212614_at,ARID5B,0.3,0.006065,3.07420489,-2.872
207308_at,SLCO1A2,-0.362,0.0061121,-3.07077239,-2.875
216973_s_at,HOXB7,-0.247,0.0061314,-3.06937283,-2.877
219307_at,PDSS2,-0.209,0.0061808,-3.06580216,-2.881
235766_x_at,RAB27A,0.29,0.006204,3.06413936,-2.882
204506_at,PPP3R1,-0.463,0.0062107,-3.06365892,-2.883
201024_x_at,EIF5B,0.173,0.0062284,3.062393,-2.884
239944_at,,-0.723,0.0062762,-3.05899617,-2.888
208763_s_at,TSC22D3,0.249,0.0063122,3.05645565,-2.89
205819_at,MARCO,-0.24,0.0063182,-3.05602791,-2.891
1565034_s_at,AFF3,-0.464,0.0063205,-3.0558659,-2.891
229324_x_at,ISYNA1,0.299,0.0063269,3.0554155,-2.892
1555404_a_at,DUOXA1,-0.217,0.0063556,-3.05340917,-2.894
231998_at,SART1,0.304,0.0063837,3.05144203,-2.896
230619_at,ARNT,0.508,0.0063882,3.05112901,-2.896
209135_at,ASPH,0.348,0.0064648,3.04582391,-2.902
232327_at,THSD7B,0.232,0.006473,3.04526435,-2.902
1561856_at,,0.364,0.0064748,3.04513773,-2.902
220459_at,MCM3AP-AS1,0.335,0.0064858,3.04438052,-2.903
1559517_a_at,SPIRE1,-0.373,0.0064944,-3.04379128,-2.904
242293_at,ING3,0.278,0.0065318,3.04123907,-2.907
1553746_a_at,OTOGL,-0.316,0.0065554,-3.03963201,-2.908
228909_at,LOC642852,0.582,0.0065696,3.03867002,-2.909
1552455_at,PRUNE2,0.379,0.0065702,3.03862348,-2.909
236193_at,HIST1H2BC,0.378,0.0065834,3.03773496,-2.91
220600_at,ELP6,-0.259,0.0065894,-3.03732395,-2.911
1555185_x_at,TERF2,-0.246,0.0066219,-3.03513937,-2.913
230192_at,TRIM13,0.299,0.0066291,3.03465284,-2.913
201571_s_at,DCTD,-0.269,0.0066578,-3.03272834,-2.915
224185_at,,0.302,0.0066665,3.03214745,-2.916
202861_at,MIR6883///PER1,0.439,0.0067069,3.02945418,-2.919
1555515_a_at,FAM189B,-0.198,0.0067176,-3.02874421,-2.92
240015_at,PRKCQ-AS1,-0.248,0.0067369,-3.02746428,-2.921
1557484_at,,-0.232,0.0068224,-3.02184652,-2.927
223331_s_at,DDX20,0.253,0.0068262,3.02159626,-2.927
215099_s_at,RXRB,-0.423,0.0068491,-3.02009967,-2.929
230875_s_at,ATP11A,0.28,0.0068564,3.01962974,-2.929
218713_at,ICE2,0.266,0.0068913,3.0173617,-2.932
228032_s_at,DENND1B,0.352,0.0069181,3.01563486,-2.933
229252_at,ATG9B,-0.297,0.0069313,-3.01478062,-2.934
1562595_at,LOC101928314,0.187,0.0069798,3.01166858,-2.938
223143_s_at,AKIRIN2,-0.488,0.0069826,-3.01149234,-2.938
228977_at,LOC729680,-0.2,0.0070058,-3.01001121,-2.939
1562443_at,CLVS2,-0.293,0.0070809,-3.00525188,-2.944
206491_s_at,NAPA,-0.233,0.0070859,-3.00493767,-2.945
219436_s_at,EMCN,-0.334,0.0070917,-3.00457064,-2.945
223921_s_at,GBA2,-0.212,0.0071342,-3.0019075,-2.948
222243_s_at,TOB2,0.389,0.007137,3.00173056,-2.948
235911_at,MELTF,-0.295,0.0071436,-3.0013201,-2.949
229621_x_at,,0.188,0.0071467,3.00112398,-2.949
243824_at,LINC01410,-0.277,0.0071777,-2.99918967,-2.951
243507_s_at,C20orf196,-0.236,0.0071806,-2.99901016,-2.951
203313_s_at,TGIF1,0.541,0.0071879,2.99855552,-2.951
1561027_at,LOC646241,-0.297,0.007212,-2.997064,-2.953
213566_at,RNASE6,-0.565,0.0072445,-2.99505394,-2.955
209726_at,CA11,-0.218,0.0072611,-2.99402988,-2.956
202830_s_at,SLC37A4,-0.199,0.007282,-2.9927473,-2.958
1553486_a_at,C17orf78,-0.182,0.0072963,-2.99186884,-2.959
215728_s_at,ACOT7,-0.352,0.0073084,-2.99112886,-2.959
1562130_at,IQCA1,-0.186,0.0073166,-2.99062682,-2.96
204914_s_at,SOX11,-0.274,0.0073576,-2.98812967,-2.962
1564733_at,,0.331,0.0073919,2.98605092,-2.965
1554579_a_at,MYO18B,-0.224,0.0073931,-2.98597874,-2.965
235029_at,GINS4,0.214,0.0073976,2.98570891,-2.965
229796_at,SIX4,0.459,0.0074149,2.98466128,-2.966
228136_s_at,FAAP100,0.3,0.0074334,2.98354674,-2.967
209681_at,SLC19A2,0.373,0.0074481,2.98266541,-2.968
