ID,gene_name,logFC,PValue,t,B
235374_at,,0.20315581,0.0054488,3.0932473,-2.5864
1554459_s_at,CFHR3,-0.20768603,0.0054558,-3.0926933,-2.5871
1562684_at,,0.43529128,0.0054687,3.0916743,-2.5884
241758_at,NUP93,-0.20744336,0.0054699,-3.0915804,-2.5885
218275_at,SLC25A10,-0.17364231,0.0055039,-3.0888978,-2.592
1564807_at,,-0.17231675,0.0055059,-3.0887442,-2.5922
231565_at,C4orf22,-0.35231043,0.0055191,-3.0877078,-2.5935
212732_at,MEG3,0.37581922,0.005542,3.085915,-2.5958
204865_at,CA3,-0.1584713,0.005599,-3.0814853,-2.6014
229488_at,OTUD7B,-0.25886976,0.0056316,-3.0789705,-2.6046
229069_at,SARNP,-0.18261704,0.0056527,-3.0773517,-2.6067
225123_at,SESN3,0.19854581,0.0056804,3.075234,-2.6094
220492_s_at,OTOF,-0.22064511,0.0057034,-3.0734857,-2.6116
205765_at,CYP3A5,-0.19765877,0.0057238,-3.0719408,-2.6136
206801_at,NPPB,0.29053228,0.0057912,3.0668686,-2.62
220405_at,SNTG1,0.37698669,0.0057999,3.0662206,-2.6209
228639_at,,-0.15597285,0.0058049,-3.0658465,-2.6214
233437_at,GABRA4,0.36766932,0.005819,3.0647931,-2.6227
204881_s_at,UGCG,0.42532983,0.0058277,3.0641429,-2.6235
212935_at,MCF2L,-0.21913386,0.0058707,-3.0609594,-2.6276
212865_s_at,COL14A1,-0.19512838,0.0058725,-3.0608257,-2.6277
203355_s_at,PSD3,0.23350568,0.0058812,3.0601855,-2.6286
222304_x_at,OR7E47P,-0.24531464,0.0059319,-3.0564588,-2.6333
201438_at,COL6A3,-0.25771132,0.005952,-3.0549928,-2.6352
236346_at,,0.34934849,0.0059537,3.0548721,-2.6353
219627_at,ZNF767P,-0.1638969,0.0060094,-3.0508318,-2.6405
243367_at,,0.25258897,0.0060462,3.0481788,-2.6439
217550_at,ATF6,0.51195179,0.0060763,3.0460228,-2.6466
244143_at,,-0.18071631,0.0060962,-3.0446066,-2.6484
239978_at,,0.39098867,0.006156,3.0403668,-2.6538
1552705_at,DUSP19,0.19835578,0.0061789,3.0387519,-2.6559
214226_at,PRSS53,-0.19530679,0.0062446,-3.0341593,-2.6617
232009_at,ADGRE2,-0.20359046,0.0062971,-3.0305246,-2.6663
242181_at,,-0.30485505,0.0063168,-3.0291627,-2.6681
231242_at,BHLHE41,-0.19677238,0.006352,-3.0267479,-2.6711
236992_at,,-0.16946602,0.0064316,-3.0213351,-2.678
225093_at,UTRN,0.26035877,0.0064385,3.0208633,-2.6786
242487_at,CC2D1B,-0.31749436,0.0064519,-3.0199578,-2.6798
204250_s_at,CEP164,-0.16699548,0.0064629,-3.01922,-2.6807
1555761_x_at,RBM15,0.14387441,0.0064778,3.0182215,-2.682
211902_x_at,YME1L1,0.33893892,0.0064912,3.0173219,-2.6831
221601_s_at,FCMR,-0.20090263,0.0064967,-3.0169499,-2.6836
242191_at,,0.39211767,0.0065296,3.0147494,-2.6864
202248_at,E2F4,-0.15245926,0.0065303,-3.0147067,-2.6865
230692_at,LOC157503///XKR4,0.2405696,0.0065387,3.0141433,-2.6872
235784_at,,0.22401124,0.0065397,3.0140777,-2.6873
223722_at,DNAJC12,0.21634422,0.0065753,3.0117179,-2.6903
205709_s_at,CDS1,0.30976094,0.0065924,3.0105881,-2.6917
238974_at,C2orf69,0.15845605,0.0065956,3.0103731,-2.692
219726_at,NLGN3,-0.17112556,0.0066114,-3.0093321,-2.6933
243387_at,MESP1,-0.22530927,0.0066895,-3.0042174,-2.6998
229797_at,MCOLN3,0.644283,0.0067057,3.0031642,-2.7011
1559545_at,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,0.33470474,0.0067148,3.0025732,-2.7019
1565637_at,PMP22,-0.18970142,0.0067154,-3.0025337,-2.7019
200969_at,SERP1,0.19518597,0.0067209,3.0021793,-2.7024
223756_at,KANSL3,-0.1523233,0.006766,-2.9992612,-2.7061
215653_at,,0.71279265,0.006833,2.9949692,-2.7116
208325_s_at,AKAP13,0.24548435,0.0068447,2.9942191,-2.7125
234932_s_at,CDCP1,-0.187828,0.0068969,-2.9909078,-2.7167
229413_s_at,PCGF3,0.34690096,0.0069082,2.9901967,-2.7176
217499_x_at,OR7E37P,-0.30258409,0.0069841,-2.9854278,-2.7237
237347_at,,0.22374126,0.0069973,2.9846063,-2.7247
227767_at,CSNK1G3,0.23843047,0.007005,2.9841262,-2.7253
230233_at,,0.33874201,0.0070164,2.9834159,-2.7262
1561615_s_at,SLC8A1,0.65568453,0.0070787,2.9795546,-2.7311
1558934_a_at,GTF2H5,0.40723094,0.0071089,2.9776983,-2.7335
240271_at,,0.51035979,0.0071375,2.9759424,-2.7357
244377_at,SLC1A4,0.18315663,0.0071752,2.9736414,-2.7386
AFFX-r2-Bs-lys-5_at,,-0.17541432,0.0072065,-2.9717391,-2.741
237802_at,XKR4,0.4241189,0.0072434,2.9695094,-2.7439
217914_at,TPCN1,-0.15980193,0.0072534,-2.9689079,-2.7446
202103_at,BRD4,-0.15483136,0.0072746,-2.9676296,-2.7463
230251_at,LINC00473,-0.15884893,0.0072764,-2.9675239,-2.7464
241203_at,,0.3565991,0.0072848,2.9670178,-2.747
226439_s_at,NBEA,0.35607039,0.0072888,2.9667803,-2.7473
203477_at,COL15A1,-0.35873213,0.0072965,-2.9663162,-2.7479
206166_s_at,CLCA2,-0.18988194,0.0072978,-2.9662387,-2.748
204557_s_at,DZIP1,0.28206202,0.0073083,2.9656115,-2.7488
214296_x_at,IZUMO4,-0.1706335,0.0073336,-2.9641019,-2.7507
243546_at,,0.35737161,0.0073339,2.9640802,-2.7508
1561234_at,,-0.17073368,0.0073964,-2.9603738,-2.7555
1563947_a_at,ERC1,0.35769096,0.0073978,2.9602921,-2.7556
239533_at,GPR155,0.29580455,0.007403,2.9599807,-2.756
235699_at,REM2,0.43628164,0.0074207,2.9589395,-2.7573
207499_x_at,UNC45A,0.17647118,0.0074254,2.9586593,-2.7576
224396_s_at,ASPN,-0.19869837,0.0074308,-2.9583435,-2.758
225466_at,PATL1,-0.19552089,0.0074637,-2.9564135,-2.7605
209787_s_at,HMGN4,0.20662167,0.0075095,2.9537353,-2.7639
209671_x_at,TRAC,0.35279533,0.0075206,2.9530858,-2.7647
1568933_at,LYPD8,0.47058499,0.0075445,2.9516965,-2.7665
213493_at,SNED1,-0.2188048,0.0075525,-2.951237,-2.767
235927_at,XPO1,0.3510733,0.0075735,2.9500208,-2.7686
213914_s_at,SPTBN1,-0.15631378,0.0076314,-2.9466869,-2.7728
219997_s_at,COPS7B,-0.12881626,0.0076528,-2.9454616,-2.7744
219753_at,STAG3,-0.17557034,0.0076572,-2.9452047,-2.7747
214012_at,ERAP1,0.57251263,0.0076684,2.9445691,-2.7755
219390_at,FKBP14,0.31956141,0.0076764,2.9441103,-2.7761
217832_at,SYNCRIP,-0.19062796,0.0077283,-2.9411563,-2.7798
213231_at,DMWD,-0.26486953,0.0077324,-2.940929,-2.7801
1554769_at,ZNF785,0.38346506,0.0077458,2.9401703,-2.7811
203506_s_at,MED12,-0.14884728,0.0077517,-2.9398336,-2.7815
232152_at,CEP57L1,-0.13948299,0.007769,-2.9388566,-2.7827
203652_at,MAP3K11,-0.21454298,0.0077767,-2.9384231,-2.7833
215401_at,,0.20390117,0.0077812,2.9381697,-2.7836
1559394_a_at,,0.23940015,0.0077832,2.93806,-2.7837
230030_at,HS6ST2,0.49725253,0.0077892,2.9377194,-2.7842
214201_x_at,PRRC2A,-0.1632525,0.0078242,-2.9357558,-2.7867
205539_at,AVIL,-0.2488072,0.0078469,-2.9344846,-2.7883
235798_at,TMEM170B,0.16450163,0.0078907,2.9320446,-2.7914
209626_s_at,OSBPL3,-0.18712233,0.0078992,-2.9315736,-2.792
215212_at,,0.20540844,0.0079243,2.9301831,-2.7937
212222_at,PSME4,-0.17863972,0.0079271,-2.9300286,-2.7939
227827_at,SORBS2,-0.39006527,0.007973,-2.9274934,-2.7971
240867_at,,0.34918854,0.0079758,2.927341,-2.7973
236724_at,CFC1,0.22554351,0.0079795,2.9271362,-2.7976
228676_at,ORAOV1,-0.15663645,0.0080199,-2.9249225,-2.8004
241356_at,SDR42E1,0.15428297,0.0080399,2.9238251,-2.8018
229803_s_at,RPS10-NUDT3///NUDT3,0.28154129,0.0080867,2.9212808,-2.805
239619_at,,0.27566996,0.0080991,2.9206094,-2.8058
232535_at,RSBN1L,0.249564,0.0081412,2.9183323,-2.8087
232746_at,ACKR3,-0.30957934,0.0082479,-2.9126119,-2.8159
209239_at,NFKB1,-0.12428034,0.0082638,-2.9117683,-2.817
1554165_at,FAM53B,0.15484915,0.0082782,2.911,-2.818
201960_s_at,MYCBP2,0.18825337,0.0082913,2.9103056,-2.8189
226608_at,C16orf87,0.31439913,0.0083349,2.9080053,-2.8218
1569545_at,,-0.220161,0.008338,-2.90784,-2.822
230316_at,SEC14L2,-0.20449432,0.0083447,-2.9074888,-2.8224
227482_at,ADCK1,-0.19115048,0.008346,-2.9074157,-2.8225
224321_at,TMEFF2,0.1540095,0.008358,2.906788,-2.8233
1557891_s_at,STXBP5-AS1,-0.22198445,0.0083755,-2.9058669,-2.8245
208657_s_at,SEPT9,-0.23432885,0.0084636,-2.9012656,-2.8303
223452_s_at,ATL3,-0.185514,0.0084817,-2.9003275,-2.8315
204829_s_at,FOLR2,-0.15372841,0.0084874,-2.9000304,-2.8318
201497_x_at,MYH11,-0.44183545,0.0085145,-2.8986308,-2.8336
1554121_at,HSD17B12,0.17032877,0.0085366,2.8974894,-2.8351
230764_at,,0.20058084,0.0085402,2.8973043,-2.8353
230342_at,FOXK1,-0.18227406,0.0085435,-2.8971358,-2.8355
221124_s_at,VSX1,-0.17085366,0.0085618,-2.8961947,-2.8367
232235_at,DSEL,0.20943923,0.0085866,2.894919,-2.8383
231865_at,NCKAP5L,-0.16179361,0.0085944,-2.8945181,-2.8388
238756_at,GAS2L3,-0.2634211,0.0086079,-2.8938302,-2.8397
218523_at,LHPP,-0.43276397,0.0086356,-2.8924176,-2.8415
232797_at,,0.47422384,0.0086578,2.8912831,-2.8429
239058_at,FOXC2,-0.25343499,0.0086809,-2.8901126,-2.8444
209716_at,CSF1,-0.16048218,0.008693,-2.8894986,-2.8451
244232_at,,-0.21187419,0.008712,-2.8885352,-2.8464
232158_x_at,LOC101927157///NIPAL1,0.17426926,0.00872,2.8881311,-2.8469
1558515_at,FTX,0.33062643,0.0087909,2.8845659,-2.8514
213145_at,FBXL14,0.14321634,0.0088077,2.883726,-2.8524
212609_s_at,AKT3,0.15034122,0.0088296,2.8826303,-2.8538
1558365_at,PGK1,0.30963003,0.0088306,2.882583,-2.8539
1553392_at,LOC102724660///EFCAB3,-0.19448613,0.0088582,-2.8812084,-2.8556
235952_at,DGKH,0.47697773,0.0088756,2.8803437,-2.8567
214860_at,SLC9A7,0.56101268,0.0089169,2.8782979,-2.8593
221942_s_at,GUCY1A3,0.49392782,0.0089431,2.8770024,-2.8609
1554030_at,ARSB,-0.14839708,0.0089601,-2.8761663,-2.862
202552_s_at,LOC101929500///CRIM1,0.21723145,0.0089671,2.8758233,-2.8624
234512_x_at,,0.1466671,0.0089797,2.8752017,-2.8632
230795_at,,0.32844843,0.0090135,2.8735452,-2.8653
238352_s_at,,0.14258842,0.0090172,2.8733648,-2.8655
226171_at,ZDHHC3,-0.21346725,0.0090226,-2.8730989,-2.8658
220016_at,AHNAK,-0.18951445,0.0090556,-2.8714927,-2.8679
1553193_at,ZNF441,0.14562797,0.0090608,2.8712374,-2.8682
226988_s_at,MYH14,-0.22494165,0.0090642,-2.871072,-2.8684
241272_at,,-0.2185235,0.0090755,-2.8705217,-2.8691
1554629_at,EPHA7,0.95626331,0.0090956,2.8695477,-2.8703
220425_x_at,ROPN1B,0.22423242,0.0090961,2.8695244,-2.8703
217614_at,ARHGAP45,-0.18192798,0.0091025,-2.8692144,-2.8707
242245_at,,0.35029598,0.0091283,2.8679615,-2.8723
207738_s_at,NCKAP1,0.2299898,0.0091332,2.8677256,-2.8726
213499_at,CLCN2,-0.17186769,0.0091589,-2.8664852,-2.8742
223644_s_at,CRYGS,-0.20713855,0.0091647,-2.8662067,-2.8745
243613_at,DENND5B,0.14019174,0.0092351,2.8628321,-2.8788
227439_at,ANKS1B,0.21621044,0.0093124,2.8591489,-2.8834
230219_at,NDE1,-0.27759055,0.0093654,-2.856641,-2.8866
201806_s_at,ATXN2L,-0.24643099,0.0093753,-2.8561755,-2.8872
1558792_x_at,AP2A1,0.20341653,0.0094057,2.8547458,-2.889
234937_x_at,ZFP28,-0.13304609,0.0094149,-2.8543146,-2.8895
1553991_s_at,LOC101928274///VSIG10,0.16333135,0.009423,2.8539347,-2.89
1562937_at,,-0.25059769,0.009433,-2.853466,-2.8906
206287_s_at,ITIH4,-0.22293956,0.0094333,-2.8534511,-2.8906
37512_at,HSD17B6,0.26530788,0.0094861,2.8509836,-2.8937
238687_x_at,ZNF770,0.14099835,0.0095092,2.8499078,-2.8951
226239_at,TMEM150A,-0.18210214,0.0095527,-2.8478943,-2.8976
221645_s_at,ZNF83,0.32271515,0.0095657,2.8472898,-2.8983
217903_at,STRN4,-0.26982127,0.009649,-2.8434578,-2.9032
37996_s_at,DMPK,-0.21962339,0.0096691,-2.8425356,-2.9043
226450_at,INSR,-0.17844874,0.0097147,-2.8404557,-2.9069
235433_at,APOOL,0.34400386,0.0097161,2.8403899,-2.907
227721_at,CPAMD8,-0.2494949,0.0097542,-2.8386588,-2.9092
229959_at,CYP4V2,-0.17402538,0.0097787,-2.8375486,-2.9106
238275_at,HAP1,-0.14870229,0.0097952,-2.8368009,-2.9115
1563182_at,ACVR1C,0.46111488,0.0099006,2.8320637,-2.9175
