gene_name,logFC,logCPM,F,PValue
A1BG,-0.36776098384752454,0.36141331590611947,6.891251135627549,0.012239108895464883
A1BG-AS1,0.02776913419778423,1.99632663687247,0.0735592240765241,0.7876288886286253
A2M,-0.030781182714290797,7.439488982252052,0.03498878788421323,0.8525719936285029
A2M-AS1,-0.14623794956251776,0.5890234428315326,1.2286655633641126,0.2743380388086481
A2ML1,-0.3760247492247761,2.281662199701842,3.9816669415803783,0.05289357094065954
A2MP1,-0.4316237710489376,-0.30426551032214477,5.2921146870918845,0.026758523369413683
A4GALT,-0.6667223173436857,2.0997545714941794,9.005737495692973,0.0046352675376432955
AAAS,-0.11414268160945452,4.412747093521727,1.6108026307941492,0.21177072370219127
AACS,0.0361960014033825,6.570263639322265,0.2121593587769585,0.6475938390583188
AACSP1,0.3418991468857634,-1.565985354173496,3.803074723028364,0.05824594519970754
AADAT,-0.13722939020690106,3.1924299602588992,3.7342617862471275,0.0604656083728568
AAGAB,0.26061421530506457,5.0211338617025545,9.286355971865126,0.004093588310622979
AAK1,0.17933058812204006,8.07992214667606,3.2754467432925902,0.0779001627878838
AAMDC,-0.16848903615556465,0.019197436334781565,1.3108705266627643,0.2590939542488009
AAMP,0.03118415516655229,6.258926941992225,0.1762300699835336,0.6768969074360883
AANAT,-0.25480639561872326,-0.5884903425807219,2.6418161730456653,0.11199944588444435
AAR2,-0.04222727095144298,3.916321950891059,0.4264705253169843,0.5174908407319412
AARD,0.16758135583717487,0.35240249202237484,1.4599302687951057,0.23409063443436845
AARS1,0.20472301683578278,8.218702846505446,4.573309589751726,0.03868143168160955
AARS2,5.863135992734313e-4,5.066938416920387,3.7894860523516905e-5,0.9951191846087712
AARSD1,-0.38912899763273795,0.7928734955194857,6.2391700809029365,0.0167424039950711
AARSD1P1,-0.5966932674594637,0.12779902367900142,5.76628856877796,0.0211131151538248
AASDH,-0.10531420084662714,3.488593068925477,0.9081543387105369,0.34637209508046507
AASDHPPT,0.1560352162423995,5.889043021531252,5.476107205878879,0.024394609529329748
AASS,-0.13598526057049085,2.832238012117781,0.6960025161341282,0.4091230626575272
AATBC,0.06703523523284437,1.6634584363490783,0.13602521941059412,0.7142249010883222
AATK,0.056634525736286724,9.06473400385638,0.10458303004680737,0.7480953128606347
ABAT,0.07351071196245865,8.158814894134933,0.7903799880803282,0.37934156881139236
ABCA1,-0.3073939714106232,3.714390469977178,2.890906240818549,0.09690479574611738
ABCA10,-0.24944041299383046,1.3702868854601173,2.1869319107582905,0.14707901491115433
ABCA11P,-0.05638814525453952,0.5115179467907257,0.14639987348830763,0.7040410451548675
ABCA12,-0.20465313557737935,-0.8110543155496139,1.1333294766298097,0.2934996771830935
ABCA17P,-0.3689264715047772,2.16648167347676,6.754118244763241,0.013064871844950691
ABCA2,0.04656130948411933,10.632687559047753,0.08566877338197554,0.7712820028323752
ABCA3,0.04442088817105859,8.306940757411725,0.17420988746743718,0.6786461684699905
ABCA4,-0.0035079087838775992,0.05973571331421587,7.352111311176401e-4,0.978504056106527
ABCA5,0.045741776055280924,5.022724823825864,0.34977184419722146,0.5575956583213147
ABCA6,-0.3118590209769413,2.1116337376542624,2.0728173270928356,0.15778498019162224
ABCA7,-0.08645553473764175,5.593083003637965,0.40395741747027397,0.5287000291401353
ABCA8,0.17202092814019124,4.64652325131461,0.43571510130932506,0.5130102677192518
ABCA9,-0.18992485575435625,2.8112003280088125,1.627742913300089,0.20943124134532065
ABCB1,-0.16555504476238062,4.36773911551641,0.9236838152998997,0.34232794089101204
ABCB10,0.08179745395644387,3.352185343147796,1.8015844619520776,0.18714822583235113
ABCB4,-0.11117748119451148,-0.48887931480029834,0.5582611346418513,0.4593650965369981
ABCB6,-0.12631017704784375,1.7550572337835897,0.5813710821667067,0.45028290275399485
ABCB7,-0.09200616731972305,2.9297286382993897,1.10153900374483,0.3002770486623996
ABCB8,-0.02395444246668534,5.858682139983428,0.12610528315672667,0.724384953733936
ABCB9,-0.0674576211628914,5.704052004667552,0.813779824718069,0.3724467601127709
ABCC1,0.13812042564344026,4.432626046031873,2.0057927822667363,0.16449948363045705
ABCC10,-0.10360432782932275,5.139178981351813,1.4771843863814527,0.2313953604348661
ABCC11,-0.46996868664182373,0.30015691754816076,16.067161494243873,2.616102525575449e-4
ABCC12,0.18606437039120763,2.0176793551853374,1.4335582127821143,0.23828624023556016
ABCC2,-0.41699655332212554,-1.2662309844116644,4.193169524465651,0.0472440830371499
ABCC3,-0.1055847388485239,0.7085997662506698,0.327712432782603,0.5702377062417361
ABCC4,-0.1384554034310386,1.6486335464327906,0.6578138384622759,0.4221695412705673
