gene_name,logFC,logCPM,F,PValue
A1BG,-0.5572795225174898,0.6517036379694734,2.08369120452033,0.1715030427045971
A1BG-AS1,0.2946166906387268,1.8181734370054963,0.7548404378340778,0.4000111207453404
A1CF,-1.2415018301538094,-1.527942037096314,1.3994272620158474,0.25707418340052685
A2M,0.42682453430630246,7.74773420174466,1.8801282068663385,0.1925073302542751
A2M-AS1,0.6468258844380139,0.6367983620104665,2.7664121544696454,0.11910896346771027
A2ML1,-0.21212707330338257,2.5844337279335687,0.2346477876103622,0.6358017250078307
A2MP1,-0.07275723578192156,-0.05531218290539049,0.02278056579666542,0.8822434317203754
A4GALT,-1.0525638615496846,2.747061405178319,2.384462762788916,0.14547672083703153
AAAS,0.07009473836146414,4.370725888668892,0.08872512181990323,0.7703030117449566
AACS,-0.17547718932763304,6.507890582697344,0.38184586132925014,0.5468193729946625
AACSP1,-0.2426296125145922,-1.238574083563944,0.19363019397144204,0.6668200463127537
AADAT,-0.058631691150790415,3.1332162664573144,0.05609103829759348,0.8163121721471474
AAGAB,0.19507004446247575,4.732946148279648,0.44800306453461164,0.514480373773845
AAK1,-0.0934145746006047,7.859741907773656,0.09312859321696136,0.7648542547006121
AAMDC,-0.39855967729164965,0.4436606766560101,0.7984308901758587,0.3870918472624554
AAMP,0.20978405093285124,6.094708690302293,0.9255622048402792,0.3528021380190546
AANAT,0.08921718013793392,-0.39383785078717587,0.04072783436338056,0.8430496525776416
AAR2,0.2638918929373979,3.880391511958109,2.4565109010659834,0.13998939605484187
AARD,-0.6429048544327057,0.26888294590103323,2.011752519802857,0.17857710368347876
AARS1,0.37145385411902476,7.887419212239505,1.5289295241531302,0.23718835384508408
AARS2,0.48324780898082226,4.898437227019387,5.0062466873893,0.04254367520744542
AARSD1,-1.333285754050817,1.3829654814706396,6.750206575790247,0.021437245490274762
AARSD1P1,-0.9087304813507447,0.8114765063648931,2.3597143799849456,0.14742305639551526
AASDH,-0.1029654675046193,3.4938161577575038,0.09303837640021255,0.7649644507946997
AASDHPPT,0.05159402609993225,5.677794608786257,0.02796831997819306,0.8696428394111725
AASS,-0.19448973464889371,3.096351548141601,0.34168521754816167,0.5684225509480637
AATBC,0.028236793277355194,1.8080261711783812,0.004779838213994559,0.9458866325617474
AATK,1.06359958001144,8.98850480541889,9.501746760361318,0.0083410852665479
ABAT,0.2583293973753378,7.997795794113773,0.5067269178066426,0.48858317082908875
ABCA1,-0.283041731355881,3.9674439788357088,0.5351090128042264,0.4768747907965061
ABCA10,-1.0912523869255806,1.8654873923402,7.499673383941462,0.016335512297614027
ABCA11P,-0.9161224654208623,0.7774556244869749,4.987507964975776,0.04287802803417547
ABCA12,-0.9257009461299522,-0.15159449387328222,2.7086824320993044,0.12269199336784205
ABCA13,-3.0526350365978954,-0.9773840379129468,4.155868161990104,0.0614088204060378
ABCA17P,-0.670644716036368,2.353010556890982,3.940660974502723,0.06766529426584506
ABCA2,1.0977398968040342,10.534991843377105,10.432497256090508,0.006244027532919059
ABCA3,0.39365215509773993,8.078068426856944,1.3007387208775603,0.27375241758044844
ABCA4,-0.5310444106906659,0.5014125299764439,1.2374089897329545,0.2852353119813916
ABCA5,-0.07491030641624521,4.9404789121807084,0.11044420875228741,0.7447022694292615
ABCA6,-0.5632391986540185,2.326441681332927,1.5847842604193325,0.22923929606724788
ABCA7,0.28142366148069375,5.4887122612004635,1.0441282526212057,0.3246850594112496
ABCA8,0.8875158177754656,4.712373235290269,5.137113765055252,0.04029241611783839
ABCA9,-0.4097199174129958,3.061847676105452,1.8634103754995632,0.19437452934494664
ABCB1,-0.14593562194531665,4.812012401831581,0.18569519664967546,0.6732708908716827
ABCB10,-0.004670399890280161,3.2807747343762625,7.135662199251571e-4,0.9790766656686004
ABCB11,-0.3360428717491362,-1.5655647887199475,0.12766555346362285,0.7263448539373736
ABCB4,-0.9275620859027717,0.09812503339239713,3.8914948387079127,0.0691996077861241
ABCB6,-0.499149595079979,1.7749943404896187,3.204459873967156,0.09570204219720395
ABCB7,0.1309987214459949,2.8751016261960696,0.4819499083489696,0.4992205993674005
ABCB8,0.37844392744657157,5.717390751179772,2.806351381522293,0.11670497436632707
ABCB9,0.06351200337889126,5.700065892615467,0.14058595337008814,0.7134775968025197
ABCC1,0.38840712529131244,4.2417573802668604,2.195030540017477,0.1612367420474413
ABCC10,0.19346436305909875,5.064770204537875,0.9742584623525432,0.34084511918915295
ABCC11,0.09686528703979745,0.6496184066589064,0.05212345808768505,0.8228033803946271
ABCC12,-0.09250201438282632,1.6075724796608284,0.08133131982057318,0.7797954110925889
ABCC13,-0.6160778714118254,-1.2191849581350822,0.2902277202980737,0.5987769230533806
