ID,gene_name,logFC,PValue,t,B
244078_at,,-0.38,0.00163076,-3.71,-2.225
219834_at,CARF,-0.363,0.00163984,-3.71,-2.228
201065_s_at,GTF2IP4///GTF2IP1///GTF2I,-0.197,0.00164673,-3.71,-2.23
228906_at,TET1,0.422,0.00165832,3.7,-2.233
236856_x_at,,0.418,0.00167159,3.7,-2.236
239069_s_at,,0.513,0.00171042,3.69,-2.247
206552_s_at,TAC1,-0.394,0.00171761,-3.69,-2.249
210147_at,ART3,-0.647,0.00172387,-3.69,-2.25
238937_at,ZNF420,-0.293,0.00172502,-3.68,-2.251
226705_at,FGFR1,0.253,0.00173179,3.68,-2.252
214440_at,NAT1,0.31,0.00174135,3.68,-2.255
201855_s_at,ATMIN,-0.231,0.00176057,-3.68,-2.26
204776_at,THBS4,0.248,0.00183936,3.66,-2.28
217875_s_at,PMEPA1,0.319,0.00184973,3.65,-2.282
207038_at,SLC16A6,0.551,0.00187487,3.65,-2.288
209936_at,RBM5,-0.263,0.00187612,-3.65,-2.289
244282_at,,0.302,0.00187944,3.65,-2.289
209455_at,FBXW11,-0.227,0.00193578,-3.63,-2.303
243531_at,ORAOV1,0.263,0.00199997,3.62,-2.318
201820_at,KRT5,-0.18,0.00200126,-3.62,-2.318
224989_at,SMIM14,-0.334,0.00200164,-3.62,-2.318
201250_s_at,SLC2A1,0.488,0.00200821,3.62,-2.32
234968_at,DENND4C,0.215,0.00202702,3.61,-2.324
209472_at,KYAT3,-0.457,0.00204236,-3.61,-2.327
230408_at,PCGF3,0.425,0.00205645,3.61,-2.33
209282_at,PRKD2,0.49,0.00206023,3.6,-2.331
202440_s_at,ST5,0.29,0.0020927,3.6,-2.338
234405_s_at,PHAX,-0.342,0.00210339,-3.6,-2.341
207895_at,NAALADL1,0.252,0.00212072,3.59,-2.344
201448_at,TIA1,-0.222,0.00216248,-3.58,-2.353
224566_at,MIR612///NEAT1,0.552,0.00216394,3.58,-2.354
235473_at,,0.347,0.00217669,3.58,-2.356
236532_at,C11orf87,-0.456,0.00217938,-3.58,-2.357
229568_at,MOB3B,-0.307,0.00218304,-3.58,-2.358
228327_x_at,MEIS3,0.246,0.00219515,3.58,-2.36
230748_at,SLC16A6,0.684,0.00220997,3.57,-2.363
214769_at,CLCN4,-0.359,0.00221237,-3.57,-2.364
228808_s_at,LOXL2,0.225,0.00227948,3.56,-2.377
222767_s_at,C12orf49,0.214,0.00228119,3.56,-2.378
213873_at,ST3GAL6,0.212,0.00234753,3.55,-2.391
230495_at,LINC01102,-0.457,0.00238169,-3.54,-2.398
225086_at,FAM98B,-0.334,0.00241585,-3.53,-2.404
218686_s_at,RHBDF1,0.397,0.00245302,3.53,-2.411
215716_s_at,ATP2B1,-0.45,0.00246524,-3.52,-2.413
227123_at,RAB3B,-0.425,0.00247629,-3.52,-2.416
209541_at,IGF1,-0.598,0.00252448,-3.51,-2.424
219680_at,NLRX1,0.223,0.00252659,3.51,-2.425
233482_at,C15orf59,-0.358,0.00253558,-3.51,-2.426
208733_at,RAB2A,-0.697,0.00253585,-3.51,-2.426
209305_s_at,GADD45B,0.661,0.00260227,3.5,-2.438
1562730_a_at,,0.379,0.00262127,3.5,-2.442
209600_s_at,ACOX1,0.338,0.00264494,3.49,-2.446
208661_s_at,TTC3P1///TTC3,-0.421,0.00268411,-3.48,-2.453
222209_s_at,TMEM135,-0.299,0.00269436,-3.48,-2.454
1555270_a_at,WFS1,0.397,0.00272907,3.48,-2.46
238000_at,,-0.569,0.00273101,-3.48,-2.461
221787_at,C6orf120,-0.447,0.00274126,-3.48,-2.462
214297_at,CSPG4,0.408,0.00277664,3.47,-2.468
217886_at,EPS15,-0.24,0.00279409,-3.47,-2.471
1569472_s_at,TTC3P1///TTC3,-0.57,0.00280809,-3.46,-2.473
219153_s_at,THSD4,0.283,0.0028289,3.46,-2.477
224797_at,ARRDC3,0.738,0.00286614,3.46,-2.483
45297_at,EHD2,0.334,0.00287931,3.45,-2.485
228771_at,GRK3,-0.411,0.00292666,-3.45,-2.493
238755_at,RASSF10,0.319,0.003004,3.43,-2.505
227887_at,FOXN3-AS1,0.253,0.00300732,3.43,-2.505
1567358_at,NAV2,0.268,0.00301742,3.43,-2.507
224505_s_at,PLCD4,0.447,0.0030303,3.43,-2.509
231921_at,DCAF17,-0.225,0.00309792,-3.42,-2.519
212122_at,RHOQ,-0.301,0.00314172,-3.41,-2.525
235342_at,SPOCK3,-0.288,0.00317077,-3.41,-2.53
219213_at,JAM2,0.296,0.003189,3.41,-2.532
202749_at,WRB,-0.309,0.0032113,-3.4,-2.536
223563_at,GNB1L,0.173,0.00323542,3.4,-2.539
201249_at,SLC2A1,0.358,0.00325114,3.4,-2.541
239130_at,MIR3671///MIR101-1,-0.487,0.00327074,-3.4,-2.544
212203_x_at,IFITM3,0.558,0.00328097,3.39,-2.546
226709_at,ROBO2,-0.5,0.00328748,-3.39,-2.547
230874_at,SLC36A4,-0.426,0.00330198,-3.39,-2.549
205843_x_at,CRAT,0.161,0.00331029,3.39,-2.55
214844_s_at,DOK5,-0.383,0.0033209,-3.39,-2.551
52731_at,AMBRA1,-0.233,0.00335008,-3.38,-2.555
235118_at,CADM2,-0.35,0.00335204,-3.38,-2.556
235561_at,TXNL1,-0.48,0.00335658,-3.38,-2.556
227078_at,TMEM110,0.223,0.00338037,3.38,-2.56
1569342_at,GLI3,0.417,0.00340404,3.38,-2.563
219168_s_at,PRR5,0.369,0.00341916,3.38,-2.565
243416_at,,0.35,0.00346703,3.37,-2.571
239891_x_at,RAB12,-0.261,0.00347442,-3.37,-2.572
1555960_at,HINT1,-0.456,0.00347471,-3.37,-2.572
237640_at,VCPKMT,0.631,0.00352958,3.36,-2.58
217604_at,,-0.426,0.00359776,-3.35,-2.589
239451_at,,0.563,0.00367327,3.34,-2.598
235953_at,ZNF610,0.232,0.00367757,3.34,-2.599
233121_at,,0.271,0.00369035,3.34,-2.6
201581_at,TMX4,-0.354,0.00370314,-3.34,-2.602
201746_at,TP53,0.285,0.00373672,3.33,-2.606
225769_at,COG6,-0.272,0.00377492,-3.33,-2.611
1570087_at,,0.236,0.00377921,3.33,-2.612
216565_x_at,,0.424,0.00380437,3.33,-2.615
226831_at,SLC25A46,-0.324,0.0038357,-3.32,-2.619
232295_at,GFM1,-0.35,0.00384991,-3.32,-2.62
212638_s_at,WWP1,-0.225,0.00388045,-3.32,-2.624
236586_at,,-0.203,0.00388854,-3.32,-2.625
203171_s_at,RRP8,0.245,0.00391906,3.31,-2.629
208940_at,SEPHS1,-0.268,0.00393721,-3.31,-2.631
205466_s_at,HS3ST1,-0.233,0.00394288,-3.31,-2.631
238890_at,BRWD1,-0.406,0.00396444,-3.31,-2.634
230418_s_at,GALNT16,0.334,0.00397656,3.31,-2.635
1555235_s_at,IQCF3,0.197,0.00401181,3.3,-2.64
238592_at,,0.421,0.00402308,3.3,-2.641
229515_at,PAWR,0.253,0.00414552,3.29,-2.655
243579_at,MSI2,0.415,0.00416254,3.29,-2.657
243603_at,,0.226,0.00417061,3.28,-2.658
223452_s_at,ATL3,0.287,0.00419646,3.28,-2.661
240069_at,LOC102724880,0.209,0.00419935,3.28,-2.661
204120_s_at,ADK,-0.455,0.00421685,-3.28,-2.663
238091_at,LOC100506388,0.236,0.0042324,3.28,-2.665
200754_x_at,MIR636///SRSF2,-0.289,0.00423991,-3.28,-2.666
241429_at,,0.266,0.00424049,3.28,-2.666
201195_s_at,SLC7A5,0.409,0.00424752,3.28,-2.666
232899_at,LOC101929177,-0.244,0.00426131,-3.28,-2.668
204317_at,TRMU///GTSE1,0.216,0.00426592,3.27,-2.668
201930_at,MCM6,0.374,0.00426739,3.27,-2.669
235530_at,,0.244,0.0042966,3.27,-2.672
229840_at,IQSEC2,0.184,0.00437259,3.26,-2.68
223178_s_at,NT5DC1,-0.338,0.00445575,-3.25,-2.689
212033_at,RBM25,-0.186,0.00449928,-3.25,-2.693
210645_s_at,TTC3P1///TTC3,-0.224,0.00451075,-3.25,-2.695
229437_at,MIR155///MIR155HG,0.26,0.00451225,3.25,-2.695
219787_s_at,ECT2,-0.392,0.00454518,-3.25,-2.698
219986_s_at,ACAD10,0.226,0.0045684,3.24,-2.701
237450_at,LOC389332,-0.331,0.00459844,-3.24,-2.704
1557811_a_at,,-0.375,0.00460542,-3.24,-2.704
202337_at,PMF1,-0.243,0.00464567,-3.24,-2.709
232795_at,,-0.342,0.00467609,-3.23,-2.712
213598_at,,-0.293,0.00468123,-3.23,-2.712
214182_at,ARF6,0.299,0.00469655,3.23,-2.714
237856_at,RAP1GDS1,0.211,0.00472589,3.23,-2.717
226785_at,ATP11C,-0.22,0.00483294,-3.22,-2.727
235951_s_at,ZNF688,0.253,0.00484018,3.22,-2.728
215684_s_at,ASCC2,0.248,0.00486596,3.21,-2.73
205938_at,PPM1E,-0.301,0.00488501,-3.21,-2.732
202908_at,WFS1,0.322,0.00488518,3.21,-2.732
206130_s_at,ASGR2,0.209,0.00490452,3.21,-2.734
228598_at,DPP10,-0.475,0.00496832,-3.2,-2.74
205604_at,HOXD9,0.196,0.0049791,3.2,-2.741
242214_at,RPS27A,-0.241,0.00499799,-3.2,-2.743
218150_at,LOC101929356///ARL5A,-0.233,0.00499985,-3.2,-2.743
204091_at,PDE6D,-0.185,0.00504636,-3.2,-2.748
223608_at,EFCAB2,-0.452,0.00506699,-3.2,-2.749
222119_s_at,FBXO11,-0.236,0.00506699,-3.2,-2.749
219360_s_at,TRPM4,0.318,0.00510577,3.19,-2.753
213571_s_at,EIF4E2,0.27,0.00510909,3.19,-2.753
227133_at,FAM199X,0.277,0.00511186,3.19,-2.754
1566981_at,,0.193,0.0051164,3.19,-2.754
208762_at,SUMO1,-0.344,0.00515794,-3.19,-2.758
1557779_at,LINC01468,0.218,0.00516517,3.19,-2.759
223326_s_at,GOLGA2P10,0.448,0.00516823,3.19,-2.759
242540_at,DNHD1,0.301,0.00518513,3.19,-2.76
222930_s_at,AGMAT,0.187,0.00520589,3.18,-2.762
238785_at,,0.327,0.00521747,3.18,-2.763
209253_at,SORBS3,0.319,0.00523102,3.18,-2.765
219065_s_at,DPY30///MEMO1,-0.228,0.00525778,-3.18,-2.767
1562440_at,MAP3K13,0.336,0.00527301,3.18,-2.768
219367_s_at,NRP2,0.261,0.00527874,3.18,-2.769
237430_at,,0.145,0.00528518,3.18,-2.769
237318_at,,0.268,0.00530453,3.18,-2.771
1555461_at,TXNL4A,-0.54,0.00531482,-3.17,-2.772
227392_at,NISCH,0.195,0.00531731,3.17,-2.772
1557682_a_at,LINC01142,0.184,0.00535603,3.17,-2.776
230955_s_at,NOL4L,0.19,0.00539017,3.17,-2.779
1555540_at,TGFB3,0.201,0.00540158,3.17,-2.78
243901_at,ALDOB,0.153,0.00540913,3.17,-2.78
202150_s_at,NEDD9,0.399,0.00543752,3.16,-2.783
235501_at,,0.798,0.0054406,3.16,-2.783
220226_at,TRPM8,0.185,0.00544515,3.16,-2.784
207064_s_at,AOC2,0.313,0.00546714,3.16,-2.785
210355_at,PTHLH,-0.416,0.00546853,-3.16,-2.786
231468_at,SH3BP4,0.288,0.00552263,3.16,-2.79
219833_s_at,EFHC1,-0.235,0.00553039,-3.16,-2.791
206799_at,SCGB1D2,0.303,0.00553588,3.16,-2.791
226186_at,TMOD2,-0.268,0.00554659,-3.15,-2.792
1567912_s_at,CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3,1.27,0.00558471,3.15,-2.796
207981_s_at,ESRRG,-0.286,0.00559782,-3.15,-2.797
217977_at,MSRB1,0.271,0.00560108,3.15,-2.797
241607_at,LOC730102,-0.244,0.00564784,-3.15,-2.801
208808_s_at,HMGB2,0.425,0.00568966,3.14,-2.804
205623_at,ALDH3A1,0.296,0.00577795,3.14,-2.812
210632_s_at,SGCA,0.283,0.00583625,3.13,-2.816
234430_at,ANTXR1,0.174,0.00584946,3.13,-2.818
211137_s_at,ATP2C1,-0.331,0.00585308,-3.13,-2.818
212400_at,FAM102A,-0.234,0.00586583,-3.13,-2.819
237140_x_at,,0.21,0.00589013,3.13,-2.821
241803_s_at,LOC102723709///LOC102723678///LOC101928102,-0.628,0.00589109,-3.13,-2.821
201315_x_at,IFITM2,0.552,0.00590551,3.13,-2.822
221654_s_at,USP3,0.269,0.00592194,3.12,-2.823
225747_at,COQ10A,-0.223,0.00593755,-3.12,-2.825
222780_s_at,BAALC,-0.386,0.0059796,-3.12,-2.828
230281_at,C16orf46,-0.299,0.00598058,-3.12,-2.828
238067_at,TBC1D8B,-0.404,0.0060214,-3.12,-2.831
226047_at,MRVI1,0.427,0.0060295,3.12,-2.832
225886_at,DDX5,-0.233,0.00603393,-3.12,-2.832
227921_at,LOC105379499///FLJ45482,0.58,0.00606289,3.11,-2.835
216717_at,SUPT20H,0.187,0.00607082,3.11,-2.835
235625_at,VPS41,-0.399,0.00610025,-3.11,-2.838
215780_s_at,SETSIP///SETP4///SET,-0.301,0.00610743,-3.11,-2.838
226299_at,PKN3,0.253,0.00612978,3.11,-2.84
1564449_at,USP2-AS1,0.193,0.00613734,3.11,-2.84
218313_s_at,GALNT7,-0.213,0.00614934,-3.11,-2.841
225685_at,CDC42EP3,-0.478,0.00619522,-3.1,-2.845
240259_at,LOC100506718///FLRT2,0.508,0.00620278,3.1,-2.845
38269_at,PRKD2,0.35,0.00621116,3.1,-2.846
212413_at,SEPT6,0.237,0.00622439,3.1,-2.847
1559589_a_at,,0.201,0.00625176,3.1,-2.849
204284_at,PPP1R3C,0.511,0.00626821,3.1,-2.85
232872_at,,0.183,0.00629642,3.1,-2.853
228778_at,MCPH1,0.224,0.00636381,3.09,-2.858
1558279_a_at,KDSR,-0.449,0.00636899,-3.09,-2.858
236422_at,,0.287,0.00641319,3.09,-2.861
240407_at,LOC100126784,-0.286,0.00644374,-3.09,-2.864
225462_at,TMEM128,-0.411,0.00645264,-3.09,-2.864
236974_at,,-0.288,0.00647761,-3.08,-2.866
215177_s_at,ITGA6,0.367,0.00648111,3.08,-2.866
201469_s_at,SHC1,0.309,0.00650311,3.08,-2.868
223390_at,ARRDC1-AS1,0.188,0.00651406,3.08,-2.869
230122_at,MLLT10,0.169,0.00652984,3.08,-2.87
223510_at,NRP2,0.188,0.00653658,3.08,-2.87
204561_x_at,APOC4-APOC2///APOC4///APOC2,0.618,0.00655278,3.08,-2.872
202861_at,MIR6883///PER1,0.295,0.00655621,3.08,-2.872
209286_at,CDC42EP3,-0.393,0.00658483,-3.08,-2.874
205252_at,ZNF174,-0.171,0.006589,-3.08,-2.874
1558444_at,,-0.662,0.00659712,-3.08,-2.875
1556879_at,,0.248,0.00660326,3.07,-2.875
1552733_at,KLHDC1,-0.228,0.00660531,-3.07,-2.875
1559101_at,FYN,0.23,0.00664831,3.07,-2.879
226596_x_at,UMAD1,-0.26,0.00667085,-3.07,-2.88
1555412_at,FBXL21,-0.43,0.00669582,-3.07,-2.882
206629_at,ADAMTSL2,0.168,0.00669741,3.07,-2.882
1557604_at,LOC401312,0.166,0.00674028,3.07,-2.885
1556314_a_at,ZNF366,0.887,0.00675231,3.06,-2.886
221685_s_at,SPDL1,-0.199,0.00676232,-3.06,-2.887
1555205_at,,0.182,0.00676531,3.06,-2.887
217520_x_at,LOC101929232///PDCD6IPP2,-0.326,0.00677512,-3.06,-2.888
208766_s_at,HNRNPR,-0.157,0.00680307,-3.06,-2.89
243535_at,,0.159,0.006807,3.06,-2.89
212683_at,SLC25A44,-0.205,0.00681349,-3.06,-2.89
214600_at,TEAD1,0.238,0.00686107,3.06,-2.894
232662_x_at,FAM213A,-0.245,0.00687621,-3.06,-2.895
238160_at,ACOT12,0.149,0.00688948,3.06,-2.896
226541_at,FBXO30,0.317,0.00690368,3.05,-2.897
218625_at,NRN1,0.288,0.00695734,3.05,-2.9
217956_s_at,ENOPH1,-0.195,0.00696147,-3.05,-2.901
235700_at,CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3,1.19,0.00696311,3.05,-2.901
232434_at,DIRC3,0.236,0.0070063,3.05,-2.904
200603_at,PRKAR1A,-0.263,0.00702606,-3.05,-2.905
231926_at,EPS15L1,0.222,0.00705165,3.04,-2.907
240574_at,DNAJC3-AS1,0.336,0.00706568,3.04,-2.908
232933_at,KIAA1656,0.244,0.00706663,3.04,-2.908
201951_at,ALCAM,-0.249,0.00707358,-3.04,-2.908
213372_at,PAQR3,-0.289,0.00707997,-3.04,-2.909
232071_at,MRPL19,-0.455,0.00711609,-3.04,-2.911
228209_at,LHX4-AS1,0.205,0.0071455,3.04,-2.913
232991_at,ARL17B///ARL17A,0.471,0.0071458,3.04,-2.913
226471_at,GGT7,-0.217,0.00715618,-3.04,-2.914
244199_at,TWF1,0.201,0.00716598,3.04,-2.914
232645_at,LOC153684,0.362,0.00716654,3.04,-2.914
225686_at,SKA2,-0.26,0.00717681,-3.04,-2.915
222402_at,POMP,-0.256,0.00717824,-3.04,-2.915
207390_s_at,SMTN,0.327,0.00718065,3.04,-2.915
225361_x_at,FAM122B,-0.206,0.00720539,-3.03,-2.917
222862_s_at,AK5,-0.442,0.00729606,-3.03,-2.923
34031_i_at,KRIT1,-0.23,0.00730204,-3.03,-2.923
201578_at,PODXL,0.5,0.00730932,3.03,-2.924
1564131_a_at,BSN-AS2,0.189,0.00732854,3.03,-2.925
217698_at,,0.154,0.00733273,3.03,-2.925
1557261_at,WHAMMP2///WHAMMP3,-0.191,0.00735827,-3.02,-2.927
210405_x_at,TNFRSF10B,0.213,0.00736788,3.02,-2.928
204975_at,EMP2,0.457,0.00739863,3.02,-2.93
215104_at,NRIP2,-0.451,0.00743856,-3.02,-2.932
226860_at,TMEM19,-0.32,0.00745607,-3.02,-2.933
219799_s_at,DHRS9,-0.374,0.00746795,-3.02,-2.934
224990_at,SMIM14,-0.305,0.00748143,-3.02,-2.935
225878_at,KIF1B,0.377,0.00748971,3.02,-2.935
238032_at,,0.203,0.00749379,3.02,-2.936
210980_s_at,ASAH1,-0.206,0.00749605,-3.02,-2.936
207446_at,TLR6,0.221,0.00754452,3.01,-2.939
208430_s_at,DTNA,-0.352,0.00756284,-3.01,-2.94
1561281_a_at,LEMD1-AS1,0.17,0.00756445,3.01,-2.94
203963_at,CA12,0.319,0.00756546,3.01,-2.94
237083_at,,-0.252,0.00759123,-3.01,-2.942
201905_s_at,CTDSPL,0.231,0.00759214,3.01,-2.942
233441_at,ONECUT2,-0.26,0.00759348,-3.01,-2.942
235392_at,,-0.256,0.00764615,-3.01,-2.945
230416_at,PDZD8,-0.344,0.00765799,-3.01,-2.946
203791_at,DMXL1,-0.234,0.00766867,-3.01,-2.947
212610_at,PTPN11,-0.229,0.00767662,-3.01,-2.947
1565639_a_at,PMP22,0.277,0.00771029,3,-2.949
218309_at,CAMK2N1,-0.242,0.00771518,-3,-2.95
204928_s_at,SLC10A3,0.155,0.00772349,3,-2.95
222673_x_at,FAM122B,-0.217,0.00774412,-3,-2.952
239258_at,,-0.383,0.00774503,-3,-2.952
240239_at,ZNF566,-0.228,0.0077468,-3,-2.952
205807_s_at,TUFT1,0.284,0.00774925,3,-2.952
209292_at,ID4,-0.606,0.00775713,-3,-2.952
1553694_a_at,PIK3C2A,-0.395,0.0077659,-3,-2.953
226880_at,NUCKS1,-0.316,0.00777264,-3,-2.953
220985_s_at,RNF170,-0.338,0.00780485,-3,-2.955
222472_at,AFTPH,-0.229,0.00782328,-3,-2.956
205760_s_at,OGG1,-0.307,0.00784013,-3,-2.957
230882_at,DLX6-AS1,-0.556,0.00784231,-3,-2.958
201734_at,CLCN3,-0.169,0.00786264,-2.99,-2.959
218197_s_at,OXR1,-0.403,0.0078642,-2.99,-2.959
232734_at,TTC23,0.307,0.00792376,2.99,-2.963
228879_at,SNORD104///SNORA50C,0.223,0.00797252,2.99,-2.965
203313_s_at,TGIF1,0.355,0.00799355,2.99,-2.967
202602_s_at,HTATSF1,-0.196,0.00799556,-2.99,-2.967
219327_s_at,GPRC5C,0.257,0.00799827,2.99,-2.967
225028_at,LINC01420,-0.421,0.00800001,-2.99,-2.967
233179_x_at,SIRT6,0.144,0.00800787,2.99,-2.968
222438_at,MED4,-0.253,0.00801245,-2.99,-2.968
213700_s_at,PKM,0.344,0.0080131,2.99,-2.968
222617_s_at,FAM204A,-0.362,0.00801736,-2.99,-2.968
226654_at,MUC12,0.208,0.00802823,2.98,-2.969
239926_at,,0.225,0.00805029,2.98,-2.97
221870_at,EHD2,0.283,0.0080615,2.98,-2.971
203704_s_at,RREB1,0.467,0.00813175,2.98,-2.975
1552426_a_at,TM2D3,-0.353,0.00813786,-2.98,-2.975
228434_at,BTNL9,0.435,0.00814034,2.98,-2.975
211754_s_at,SLC25A17,-0.342,0.00817692,-2.98,-2.978
242481_at,,-0.453,0.00818587,-2.98,-2.978
239232_at,MSI2,0.412,0.00822717,2.97,-2.981
213883_s_at,TM2D1,-0.244,0.00825627,-2.97,-2.982
209191_at,TUBB6,0.635,0.00827524,2.97,-2.983
217894_at,KCTD3,-0.267,0.0082764,-2.97,-2.983
210492_at,MFAP3L,0.422,0.00828487,2.97,-2.984
217814_at,CCDC47,-0.346,0.00830669,-2.97,-2.985
1566671_a_at,PDXK,0.394,0.00832259,2.97,-2.986
244444_at,PKD1L2,-0.485,0.00832809,-2.97,-2.986
241780_at,,0.27,0.00835174,2.97,-2.988
227559_at,NDUFAF4,-0.415,0.00837362,-2.97,-2.989
223112_s_at,NDUFB10,-0.369,0.00839083,-2.96,-2.99
236315_at,,0.237,0.00839571,2.96,-2.99
203633_at,CPT1A,0.32,0.00840118,2.96,-2.991
1559372_at,LOC101928043,0.197,0.00841691,2.96,-2.992
220007_at,METTL8,-0.277,0.00842731,-2.96,-2.992
214096_s_at,SHMT2,0.333,0.00843607,2.96,-2.993
206825_at,OXTR,0.584,0.00852572,2.96,-2.998
242213_at,,0.244,0.00859154,2.95,-3.001
229544_at,,-0.26,0.00862295,-2.95,-3.003
204333_s_at,AGA,-0.479,0.00862909,-2.95,-3.003
236487_at,LOC101927137///SCLT1,-0.282,0.00863978,-2.95,-3.004
228146_at,C17orf51,-0.239,0.00866998,-2.95,-3.006
1553938_a_at,STK32A,0.169,0.0086781,2.95,-3.006
228567_at,GAN,0.193,0.00874188,2.95,-3.01
213061_s_at,NTAN1,-0.221,0.00874767,-2.94,-3.01
200097_s_at,HNRNPK,-0.254,0.0087488,-2.94,-3.01
219597_s_at,DUOX1,0.235,0.00875082,2.94,-3.01
224896_s_at,TTL,-0.319,0.0087537,-2.94,-3.01
