Name_GeneSymbol,LFC
SRC,0.29285768222779013
XPO7,0.02424419131773991
PIN1,0.5125021182433551
NGRN,0.23145980875110125
CSRP1,-0.0274267727121755
FCHO1,0.20599771713414664
SLC35F2,0.12470025538503934
AMDHD2,-0.09631624522685436
PPP2R3C,-0.17989277823506802
PNP,-1.318403681946937
DUSP22,0.08419989217336556
SLC25A46,-0.208942002232736
CAMSAP2,-0.21433000444593547
ZNF589,0.00346714036528274
SMNDC1,-0.21854815016239929
MAN2B1,0.06337682628899803
FHL2,-0.06916450553808294
HYOU1,0.4468969065594864
MBOAT7,0.20264855583442756
MKNK1,-0.1468460902375015
ICAM3,0.24788769276674752
P4HTM,0.2952768120945135
CBLB,-0.19804783873457443
NFE2L2,-0.39886286502450014
RAB11FIP2,-0.1874323664741701
SLC35A1,-0.1458919932782456
GNAI1,-0.11581388446260334
HPRT1,0.11005868628883854
PLCB3,-0.12179885503074854
ALDH7A1,-0.2088704993248249
EPN2,-0.0439235353886948
APP,0.25318513712586815
SMARCA4,0.28405241744711685
TIMM22,0.10146743214941448
TIMP2,0.06904299629828549
PLA2G15,0.04629514267164315
RPA3,0.11788298961648427
NR2F6,0.4319167495574259
YTHDF1,-0.1048828898123409
PPP1R13B,0.08120080442120625
KLHL9,-0.00984617004112131
COG7,-0.190005921940344
TIMM9,-0.16438121161899844
HS2ST1,-0.2519024335420318
HIST2H2BE,-0.12946877845268864
GOLT1B,-0.3004466916487614
HADH,-0.09676115835032326
SSBP2,-0.30539135536897677
VPS28,0.32640684681867854
RPN1,0.33122751888837465
MAST2,0.20465562190340847
WRB,-0.06754622714945815
SUPV3L1,-0.08813764268534116
NMT1,0.1902824342473823
CCNA2,0.04476431840772021
PIK3R3,-0.3558931317319194
ABL1,-0.15267024435600562
TOPBP1,0.00426408602982019
IFNAR1,-0.19763058974145384
CDC20,1.7085608921635358
MEST,0.00690532676344889
LSM5,-0.15848320964507764
CDK4,-0.1260745880644614
S100A4,0.27737128585567644
YKT6,0.03732770485297875
HLA-DMA,0.06704443832448231
PHKG2,0.08560039119557991
PPARD,-0.00682717487400069
DNAJA3,0.14014304883421666
CASP3,-0.08152137298077676
NUDT9,0.12910120165178446
CTSD,0.4440866007171488
TMEM2,-0.5010933278347531
WDTC1,0.196308782480037
MOK,-0.16269395512608778
EAPP,-0.11772437295020027
FAH,0.0886733391192467
CETN3,-0.1202618893898424
HMGCS1,-0.2953628207025283
CDC42,0.05582939130169451
GLRX,-0.18038533127040884
MFSD10,-0.07427366030750385
PAPD7,0.13244692199714936
PRUNE,0.05704694300801698
TSPAN6,-0.02472487392295187
PAICS,-0.00782132239446599
GTPBP8,-0.18587336970190452
TGFB3,-0.8518604267493259
ANXA7,-0.04935785152867471
PRKAG2,-0.11824081838144218
MCOLN1,0.45068091810759264
SDHB,0.04743881242159462
LGALS8,-0.07862966302766906
GPER1,-0.28654120566995217
MYCBP,-0.4800631781332492
SLC1A4,-0.00437512056890298
GFPT1,-0.1512273323273457
KDM5A,-0.1724890094544042
NOTCH1,-0.18013733828106818
LAP3,-0.01963025545618076
ST3GAL5,0.1859662670770459
PRR7,0.1980997700070051
RPIA,0.03302584405736098
EDN1,-1.0860214331430833
RPL39L,0.4222991635231743
CAB39,-0.01727874462993642
TESK1,0.2097884877220308
THAP11,0.1979079967850428
HMG20B,0.26538182052667775
SHB,-0.5641722307428657
