Name_GeneSymbol,LFC
SRC,-0.04316822639740367
XPO7,0.4400461261365105
PIN1,0.18874187069425136
NGRN,0.33297306171314217
CSRP1,0.06903522098052904
FCHO1,-0.22870794471802627
SLC35F2,0.40543634068976186
AMDHD2,-0.1386257301081093
PPP2R3C,0.19071298684066731
PNP,-0.7528276578956624
DUSP22,0.16474171485938163
SLC25A46,0.3959469247489229
CAMSAP2,0.2944856561784847
ZNF589,-0.03556013878584054
SMNDC1,0.34885989199698425
MAN2B1,-0.19846741175349653
FHL2,-0.4615224292438678
HYOU1,0.26416451220606824
MBOAT7,0.01172723840599875
MKNK1,-0.16783886649301907
ICAM3,-0.0883931410773309
P4HTM,0.09803839067777408
CBLB,0.0332406262478508
NFE2L2,-0.1034843867664998
RAB11FIP2,0.5889265751005953
SLC35A1,0.4666900421983498
GNAI1,0.4051640880920266
HPRT1,0.622904136956476
PLCB3,-0.3753859507627027
ALDH7A1,0.24508834091263368
PLSCR3,-1.1694044804885897
EPN2,-0.05747343620970293
APP,0.35493807367154484
SMARCA4,0.04099218681661536
TIMM22,0.21830574717124132
TIMP2,0.4578730248898677
PLA2G15,0.17627184547701086
RPA3,0.4434372887234907
NR2F6,0.05629467880833445
YTHDF1,-0.2541537201750347
PPP1R13B,-0.16061586627668695
KLHL9,0.4904047776470852
COG7,-0.07371994014756134
TIMM9,0.3215072369228237
HS2ST1,0.4662128663354882
HIST2H2BE,0.12594243657582224
GOLT1B,0.43226359169038286
HADH,0.4004794519278816
SSBP2,0.36511997669435337
VPS28,-0.0700544343600034
RPN1,0.3286159563175323
MAST2,-0.155551244743485
WRB,0.4492790796045482
SUPV3L1,-0.06314808448020859
NMT1,0.20451882609651645
CCNA2,-0.4593482352269
PIK3R3,-0.11737199565953384
ABL1,-0.3574003681548988
TOPBP1,0.3402606294482301
IFNAR1,0.22899445437805255
CDC20,-0.5805742759430483
MEST,0.3080507727863432
LSM5,0.2084780134528239
CDK4,0.30518735773814415
S100A4,-0.3104102205769624
YKT6,0.11100324884457924
HLA-DMA,-0.06719170234962231
PHKG2,0.01106235408148345
PPARD,-0.1578502788247863
DNAJA3,0.15569911047146706
CASP3,0.28122326998351865
NUDT9,0.4153816258442565
CTSD,0.15575031935023484
TMEM2,-0.3423242351983394
WDTC1,0.08254113674409554
MOK,-0.3507710717726499
EAPP,0.2168012638682359
FAH,0.1972562933859608
CETN3,0.244792304755564
HMGCS1,0.10264063461762968
CDC42,0.2958599085323511
GLRX,-0.5052638293381351
MFSD10,-0.11933933018540292
PAPD7,0.06589717519824002
PRUNE,0.44253078863169304
TSPAN6,-0.03135946284874651
PAICS,0.08069033973001842
GTPBP8,0.41474744510651423
TGFB3,-1.245620686171319
ANXA7,0.38661805839754343
PRKAG2,0.3585929024067786
MCOLN1,0.2434807744476846
SDHB,0.4841037326996391
LGALS8,0.3638631826261443
GPER1,-0.43694037541688974
MYCBP,-0.23547401847505608
SLC1A4,0.3483026957071861
GFPT1,0.2814285858764991
KDM5A,0.02138130249976472
NOTCH1,-0.25359013978166456
LAP3,0.2244216292250056
ST3GAL5,0.5075501437388608
PRR7,-0.04425599366370852
RPIA,0.09976614330781387
EDN1,-1.9542412951292416
RPL39L,0.13412456060307695
CAB39,0.44494068073514
TESK1,-0.4211410261071227
THAP11,0.4299697692338328
HMG20B,-0.18047521683613388
