Name_GeneSymbol,male
SRC,-0.05151231001699352
XPO7,0.04242767890276972
PIN1,0.08467098214602255
NGRN,0.04455887607249723
CSRP1,-0.1021618039125902
FCHO1,-0.01857535179539876
SLC35F2,-0.0979847104576428
AMDHD2,0.06156788543848654
PPP2R3C,-0.02130327401053909
PNP,-0.3781003507270877
DUSP22,0.08906833032163272
SLC25A46,0.17420285843116376
CAMSAP2,0.07755395804759203
ZNF589,0.02655197636348573
SMNDC1,0.04061674334650232
MAN2B1,-0.01509450735314647
FHL2,-0.06315863148832802
HYOU1,0.12657048940354795
MBOAT7,-0.05431844082633669
MKNK1,-0.20709349311231576
ICAM3,0.091931604883647
P4HTM,0.03035997041917328
CBLB,-0.1280268663636428
NFE2L2,-0.07713650087788827
RAB11FIP2,0.07624752488013076
SLC35A1,-0.21483761704761553
GNAI1,0.18961632664760708
HPRT1,0.10302510444915436
PLCB3,-0.2096123351357041
ALDH7A1,-0.17732326201081747
EPN2,0.02470124196571526
APP,0.10250332777036528
SMARCA4,0.02301941216148298
TIMM22,0.01466863377630016
TIMP2,-0.0455688935409756
PLA2G15,0.03578148090687764
RPA3,0.06391155892912424
NR2F6,0.0321989510273565
YTHDF1,-0.11211247691199495
PPP1R13B,-0.01542555894511344
KLHL9,0.1147570939167384
COG7,-0.1684675566942843
TIMM9,-0.08848591226197296
HS2ST1,-0.03789199103817958
HIST2H2BE,0.14152395899410686
GOLT1B,0.01407334739905345
HADH,-0.04263016366008326
SSBP2,0.06242219312683898
VPS28,-0.04771231011238713
RPN1,0.12430646074017532
MAST2,0.0010641226558949
WRB,0.05496369501545004
SUPV3L1,0.00421279411719953
NMT1,-0.03668669144098703
CCNA2,-0.22743580600655555
PIK3R3,0.02902678959282742
ABL1,-0.10597008824955352
TOPBP1,0.00467264278408
IFNAR1,-0.0115652088449524
CDC20,-0.03913876818589776
MEST,-0.07198929295449676
LSM5,-0.05767194995398243
CDK4,0.0198363147153858
S100A4,-0.505426134656106
YKT6,0.05784887975618053
HLA-DMA,0.10985537256666128
PHKG2,-0.01075777574034196
PPARD,-0.01772743275771813
DNAJA3,0.02508789749731412
CASP3,0.02425177245542936
NUDT9,0.09452055173453495
CTSD,0.10230463939363484
TMEM2,-0.01094261249616728
WDTC1,0.00252866436374522
MOK,-0.2316493638202133
EAPP,0.02553107140059708
FAH,-0.2302627941901577
CETN3,-0.03054550087156986
HMGCS1,0.1810461096625251
CDC42,0.07575355255967345
GLRX,0.06450404743344981
MFSD10,-0.09457571244840896
PAPD7,0.02581830968552484
PRUNE,0.04113632915819786
TSPAN6,-0.06256623711546529
PAICS,-0.00796206188331323
GTPBP8,0.05925800889283645
TGFB3,-0.26899624132819294
ANXA7,0.03122682919439124
PRKAG2,0.10490941473063276
MCOLN1,0.1057265942205202
SDHB,0.08430876484092638
LGALS8,-0.02724969768972539
GPER1,-0.31207660098032775
MYCBP,-0.17982834598472766
SLC1A4,-0.08177472066782038
GFPT1,0.15390715520754247
KDM5A,-0.06155094448221707
NOTCH1,-0.0275128390864605
LAP3,0.06844291545331907
ST3GAL5,0.09972008917556573
PRR7,-0.0113432306032154
RPIA,-0.05626127769135741
EDN1,-0.6338924056686107
RPL39L,-0.08782613215603886
CAB39,0.13785366109777866
TESK1,0.01408704835447351
THAP11,0.04784440787956384
HMG20B,0.00276213505159848
SHB,0.01064540875398254
PLEKHM1,-0.02149448812694649
HACD3,0.1038379439387544
ABHD6,0.09009406053517084
MCUR1,-0.02547459994466253
PTK2B,0.0725062250958612
CSNK1E,-0.07931280848956436
PPOX,-0.06540322171550153
IKBKB,-0.13348913098868995
DNMT3A,0.06124991081838463
CTNND1,-0.01508859116928652
CCNH,0.07745326064102241
PCNA,0.00506753580409355
TBP,0.02334227544161716
FZD1,-0.10673981227460894
HIF1A,-0.05174236778724272
MRPS16,0.10798160377756566
LRRC16A,-0.25229826182549064
MAPK1IP1L,0.02815239652026091
MBTPS1,0.05659036913787626
ASAH1,0.01862415803443859
PIK3CA,0.18578095703039255
MYCBP2,0.10537533975003312
FBXL12,-0.18419755008926073
FUT1,-0.05426992381513992
PLA2G4A,-0.05626541692247543
SORBS3,-0.19893201589850337
TMEM5,0.04238137790353226
LYRM1,-6.723474533669101e-4
RELB,0.25376938734407456
DMTF1,-0.06877972299473635
PSMF1,0.00398580789220091
EPHA3,0.03336244058919747
EVL,-0.1107322983317008
SH3BP5,0.06927044402495157
CHMP4A,-0.2823360598573878
RBM6,-0.11047423691728306
PSME1,-0.04274923666421987
LRP10,-0.27906704951007105
CRYZ,0.07869834884453458
ALAS1,0.11776309072583842
DNAJB1,0.17127404835725277
CALM3,0.02530051330353689
ADCK3,0.01748852491192994
TRAPPC6A,-0.0333661978500384
TBPL1,-3.3646541181989664e-4
MEF2C,0.0699915906087076
PAFAH1B1,0.2523427673760486
TNFRSF21,0.01053026514913187
IARS2,0.07004008748651358
FAM20B,0.08987912305551878
TMEM50A,0.07520564733677193
STK10,-0.0066782533569135
COASY,0.04332548231355612
NR1H2,0.0202888169242453
SCYL3,0.0346053875452191
HERC6,0.1662118114927995
CDCA4,-0.03715920817536319
SLC35A3,-0.03850267331914751
PSMD2,0.1500619288783067
IL4R,-0.7645155655236757
SYK,0.15723881953216923
CYCS,0.14088100644891016
VAV3,0.08779415710998899
GNA11,-0.03478383388423388
RRP8,0.04560902392792927
ATMIN,0.10684633263424594
PLK1,-0.37754935614518303
NFATC3,-0.13629650524576692
CXCR4,0.3584301988188276
EBP,0.06144358586567804
KIT,0.1780245787755012
CDKN2A,0.13035517304152372
TOR1A,0.04051731170467555
GNAS,-0.04038896589296061
HMGCR,0.1411674885127164
NFKBIE,0.1869503012437495
ZNF395,-0.3084255738951304
HSPD1,0.10130829826245656
SLC27A3,-0.300598448399923
ACOT9,-0.05511395533357712
PDGFA,-0.11507737128232312
STAP2,-0.2229754626340443
TRAPPC3,0.01888696595528705
SPAG4,-0.02907356683038609
LIPA,0.13111441885916572
NARFL,0.00261523583250472
PAFAH1B3,-0.06530277226147019
DENND2D,-0.12503851068591898
RSU1,-0.05232485824767046
SESN1,-0.05473974086785244
PRKCH,-0.030933657748891
SMARCC1,-0.10077674179165712
IGF2R,0.0826295715752079
ERO1L,8.579738021656841e-5
GALE,-0.0182670905282236
DDB2,-0.02086623483898218
CCNB1,0.07083022738840573
BAG3,-0.9751169593143826
GADD45A,-0.5905131396168852
NCK1,0.04023312972884584
STAT1,0.12315931426493064
ARID5B,-0.07608069686781671
TXNDC9,0.04336419787875051
CCNB2,-0.1886182183064652
RFC5,-0.01550301846726374
NIPSNAP1,0.1090729572397372
STX4,0.1040647000659019
ARFIP2,0.06911098623886328
ITGB1BP1,0.08733907053389395
PAN2,-0.08143081784762429
RPS5,-0.02895897413743522
ADH5,0.00973252642439357
KDM3A,-0.0409082793635042
GRN,-0.02611350222505807
NPC1,0.05858496027612626
MAPKAPK5,0.11919766027089436
EGFR,-0.1896475087817184
SNX11,0.09377517380607926
PECR,-0.08109467032909692
ERBB3,0.1959062385418433
HAT1,-0.0855510441739492
SPR,-0.07384498324815217
LAGE3,0.00504708774881193
CSK,0.03646240169729315
PNKP,-0.040839212175315207
IER3,-0.1386381164258228
PLSCR1,-0.48528117487339384
HSD17B10,-0.04897917504257874
BNIP3,0.04508166950857432
DFFB,-0.01483654153602313
PGM1,-0.07274117195463042
KIAA0753,0.00496292700090807
PRKX,-0.07202386122193771
GLI2,-1.5436558603882902
BCL2,-0.15303284362621497
CPSF4,-0.1340586012880176
