Name_GeneSymbol,male
BMP4,-0.06381602701929436
UBE3C,0.05984759457617269
HERPUD1,0.22020772693742144
RALB,-0.0329323870921682
YME1L1,0.04868785246719648
CDK1,0.26656495754333576
ARHGAP1,0.01562581978960829
ACD,-0.11835064988100784
CASP10,0.22181082330506416
FKBP4,0.15171173415779332
PTK2,0.10829647564865694
CHAC1,0.07989869291445151
WDR7,0.1748885527724718
POLR2I,-0.1454337355872465
PTPN6,-0.07483698259824804
CD320,-0.14036260713834278
SPDEF,-0.26711690374429475
AKAP8,-0.07069987503495052
ATF1,0.00205440866379657
DDR1,0.0637541741438723
MAMLD1,0.16494266946188693
KIAA0355,0.02507974117009069
PCCB,0.17271631617314218
INPP1,0.0740259497673277
HEATR1,0.11936802230876042
CDC25B,0.02919853059981354
BID,-0.02643592833348757
RPS6,-0.17543456280668088
KCTD5,0.01998791020462718
ETS1,-0.09426678549132862
STAMBP,0.08377234595369475
NPEPL1,-0.42404423698177
DCUN1D4,0.02548445644379433
RUVBL1,-0.0231177863306195
XPNPEP1,0.06471484882818947
PSMD10,0.06604448205200326
MSRA,-0.16402294237689943
SLC25A13,0.14318817499579167
TNIP1,-0.03912976384103425
ARID4B,-0.13243709209435592
NCOA3,0.11036389079841542
GATA2,-0.29786558781356787
UBE2J1,0.11095883433053716
PTPRF,0.09237457891711236
NR3C1,0.0717275175692393
TJP1,0.08421985624211115
DNAJC15,-0.08424576821612227
HK1,0.05885105928064469
MYL9,-0.30247606876490946
FAT1,0.29137765071021804
TOP2A,0.9159081930916508
BDH1,-0.06716619393930988
MTERF3,0.05271169528600446
NUP133,0.14610312998364855
ICAM1,-0.10564847727851771
IFRD2,-0.12573058536575796
ARPP19,-0.02265001316324063
EIF4EBP1,-0.4036198193456701
TFDP1,0.02499771292330817
ZNF274,0.03701060796557037
IKZF1,-0.03222315188669782
ARNT2,0.06677906372357446
ID2,0.10179217298436742
RAD9A,-0.17458375295204706
INTS3,-0.0397634161668936
CASP7,-0.06396157631366238
ATP11B,0.0542013482979946
ECD,0.10840331892220152
CFLAR,-0.1419384452768455
KIAA0907,-0.02006923513940269
TM9SF3,0.13492666310900067
TMEM97,-0.04861456096258787
AARS,0.1195888438182172
PPARG,-0.15502653351959733
RALA,0.04979440802394316
POP4,0.04471737572661138
MALT1,0.09120741034840324
PWP1,-0.03239682276876335
EPRS,0.05154882989335833
DUSP4,0.37257178935333535
CD58,0.02504973173916542
ABCC5,-0.05415231874109177
HLA-DRA,0.0688332217728084
CD40,-0.1661838084680122
PRR15L,0.07695220462026131
CASK,0.0167392247364402
SPRED2,0.14807774728358628
LYPLA1,0.04604786143235019
CDKN1B,0.1307742479003723
TSPAN4,-0.3522804141843036
KLHDC2,0.07054562400359543
JMJD6,0.08583882469280456
POLR2K,-0.06406722460197027
LAMA3,0.09105894917369169
NOL3,-0.2543301836226125
H2AFV,0.06507376555659695
MUC1,-0.5403295458715714
SOX2,0.08932868323789064
UFM1,0.07650399283000453
ZNF451,0.04038305491713409
POLR1C,-0.01118218024194914
GRB7,-0.02307541319937375
CRK,-0.00347948277151747
STK25,-0.05389437185645228
NPRL2,-0.07585690412190865
HDAC2,0.02812275412301391
MTA1,-0.08254757855209104
USP22,0.10134387562434331
PLEKHJ1,-0.09996541988744492
FOS,1.193832733834403
WASF3,0.0933008661013434
SPTAN1,0.0728346162451536
CREG1,0.14633336765540353
APOE,-0.07875179437535508
HES1,0.00375816003659461
PXN,-0.3261516195790979
SYNE2,-0.09723306344729624
TLE1,0.05056507102092768
ALDOA,-0.00589898333628796
ATP5S,-0.00552680243050242
UBE3B,0.02893253460057225
MCM3,0.10513237060183787
PSMB8,-0.1963243623466245
GPC1,-0.00965454290771897
RPS6KA1,0.16900991072835375
TPD52L2,-0.09036046870366252
RFNG,-0.2202221358953953
USP6NL,0.04974519298590364
TERF2IP,0.08607308907107261
PRCP,0.06961290616084742
NET1,0.06966692033279716
KAT6B,-0.07601687414399318
HTATSF1,0.09338993454180512
BUB1B,0.04559225924591808
SPAG7,-0.02940629504148579
TPM1,-0.05324096646938819
COG4,0.08873645930742774
RAB21,0.10865663732857377
GSTM2,-0.01627056100800034
DHX29,-0.05543365984062035
ENOPH1,0.12670946936756455
HSPA1A,1.0411211058514782
GTF2A2,-0.05809332648013267
KIF2C,0.02887862554998839
KAT6A,0.10209979384341764
ABHD4,-0.11794203628436394
TFAP2A,-0.10726220565338108
KIAA0196,0.14118339724769458
RAI14,0.07118448653596973
SNCA,-0.11573827658068156
OXA1L,-0.04356399732523054
TXNL4B,0.05328951665214584
SLC11A2,0.1793777611050121
PTPRC,-0.06208672196670341
PLOD3,-0.01554631743409629
PROS1,-0.10274893081100817
ERBB2,-0.075567445738313
RASA1,0.02108699588656477
ATP1B1,0.19355688725990336
CCNE2,0.1065854951860622
GNAI2,-0.02990821246342106
CAPN1,-0.00988191682151335
PDHX,0.10184653214162064
STMN1,-0.0668163721022972
TMEM109,-0.02029551898959901
SKP1,-0.03302697171469133
UBE2L6,-0.16041998158185591
SLC35B1,-0.05758121754100584
FBXO11,0.1408861264284369
EPHB2,0.061364068830869
PAK1,0.06371583907472275
UGDH,0.07367896462659473
PHKA1,0.09291178806089186
AKAP8L,-0.19583083445894547
HTRA1,0.1239747427694896
EIF5,0.01766031132865279
MLLT11,0.01016686017270094
COL1A1,-0.39467414947540974
GNA15,-0.13777633766413896
ALDOC,0.02582616533060269
CLTB,-0.06305061568228623
CD44,-0.6063652246088164
FOXO3,0.00980661213119895
DNAJB6,0.07095303362889668
IDE,0.06702580456296556
NFIL3,-0.26261758120455375
TARBP1,-0.13730323420069723
PPP2R5E,0.02012131273933308
TRIB3,-0.3788710043657203
FOXJ3,0.07929402105088289
DNM1,-0.1092149124122028
BAX,-0.08890422791964457
CNOT4,0.01156247335687625
MTF2,-0.17725785135634872
SMC4,0.0294386184423851
HDAC6,-0.06003622133052518
TRIM13,0.0042028081078728996
ADO,0.26376367923055843
TRAK2,0.00971928193604363
GNPDA1,0.04733679336256532
ADGRE5,0.05101024954764686
PXMP2,-0.2008901199187356
UBQLN2,0.13432842990705535
RPP38,-0.16681288230361158
MLEC,-0.05502220869793788
ASCC3,0.05727290699530551
MRPS2,-0.09598109434938563
FAIM,0.02523516118127125
ANKRD10,-0.01970138765791573
SMARCD2,-0.05660999727426318
FYN,0.0369057262433143
TRAP1,0.05154987481082321
C2CD2L,0.04046171508978855
SHC1,-0.3851536947593438
ZW10,0.14737074656757254
NFKBIA,-0.02322266205660959
SQSTM1,0.0770738056801161
CRKL,0.07381518090751019
CNDP2,0.1503981761835748
NT5DC2,-0.1307735027709664
COPS7A,0.03119480864559248
RAE1,0.04359908194268742
EBNA1BP2,0.00408921713415744
SCARB1,-0.08440067506944247
CLSTN1,0.06919406511467661
G3BP1,0.1282977032289769
C2CD2,-0.14214229823144733
DERA,0.0847103739820783
WIPF2,-0.0404470678523226
FGFR4,-0.2996502868732429
DNTTIP2,-0.05489572295639643
FPGS,-0.06390500736983516
PGRMC1,0.08690683301738747
CERK,0.1071087455619711
NNT,0.09182984772075152
SGCB,0.16489119139732691
TGFBR2,-0.03644315534717595
ATP6V1D,0.03273608518027851
SIRT3,-0.06495091636574486
GTF2E2,-0.00816519006386285
PARP2,-0.04065599301324946
INSIG1,0.404150467634205
MBNL2,0.20119982702287384
SCRN1,0.1169882149490264
ITGAE,-0.1670096623721778
CDK7,-0.10630040197335222
MYO10,0.10325021602225368
VAPB,0.06876051048649064
CBR1,0.04103007835697566
NUDCD3,0.09210058224932773
STXBP2,-0.1814334095649874
LRRC41,0.07815638809695397
PYCR1,-0.08967565577365286
GDPD5,-0.18923843747342703
SOX4,-0.02332574717199248
EGF,0.17353421959477802
LPGAT1,0.1856707752768453
VAT1,0.03169904081089097
GFOD1,-0.06000134252580972
CDK2,-0.2691388704378263
CALU,0.09687131105868944
CDC45,0.1281325214873786
RAD51C,-0.1020664178405407
GRB10,0.13924292621641257
HSPA4,0.12292096317979172
PMAIP1,0.12281070704986184
CHEK2,-0.6163691174354446
KEAP1,0.09274932929478576
FAM63A,0.15926087713882198
NRIP1,0.13538470262048158
FIS1,-0.00679954562469492
TIMM17B,-0.01474656374946391
SNAP25,0.00532926515222318
EPB41L2,-0.02535604239818253
TIMELESS,-0.01790438964407494
POLG2,0.0643651197912315
ELOVL6,0.08789450972321469
PTGS2,0.2737604906819504
SCP2,0.12159775915310068
STAT5B,0.06912034719716863
TIAM1,0.136129158773017
ISOC1,0.10133850610932175
RALGDS,-0.2937552460191757
CDK19,0.06554245928114351
TERT,-0.3976695301380713
STAT3,-0.17369336524425677
TMCO1,0.05279403102501751
HIST1H2BK,0.02629760629345021
CXCL2,0.21714240510751923
AXIN1,-0.1150226212515582
SNX13,0.13797841582968542
RGS2,0.6252642064717553
CRTAP,0.05273105700389067
MAPKAPK2,0.00713003350593278
USP1,-0.11270563785628102
METRN,-0.07477136426698194
TCTN1,0.0166680633821863
NUP62,-0.0677365604874028
CEBPZ,-0.0553964620775474
INPP4B,0.0853245014287479
PIK3C3,0.04403097278346019
NENF,-0.09229103001659116
STUB1,0.00197269248654384
EXOSC4,-0.08904844418814077
IL13RA1,-0.24553772979420957
NFATC4,-0.13860020331170994
BIRC2,0.10919072788186424
MAPK9,0.07130285794107401
HSPA8,0.23269009188381876
NRAS,0.1255241997732464
CCDC92,-0.09948430109150208
IGF2BP2,-0.17354826473931423
CHIC2,0.06978464505546335
GLOD4,-0.02173224054719875
PGAM1,0.00609541277337053
FBXO7,0.18928829239976763
PSMD4,-0.03700749523115642
SPP1,0.3594630994512035
TATDN2,-0.09799929788393506
AGL,0.11955051792475496
GADD45B,-0.2212373807969505
MAPKAPK3,-2.8079940908235933e-4
GAA,-0.03945652463570222
OXSR1,0.02905307269358613
NFKBIB,-0.06868197758781122
TP53BP1,0.05361744474929698
CGRRF1,0.1345370368089609
BLCAP,0.06191147200144665
SYNGR3,-0.10484350575493764
PAF1,0.07773786963472243
PAK4,-0.04509490323185562
ETV1,0.2512585609372672
NUP85,-0.13269549008696363
CCDC86,-0.00739711906251029
RNH1,-0.03849845968461251
PTPRK,0.0768704724705754
NOLC1,0.07229487939418232
TSEN2,-0.12822632487181826
CISD1,0.00429190908761855
CCND3,0.01330427023417763
NUP93,0.08994379343890081
BCL7B,0.03606134068945552
POLD4,-0.3754040138105258
SERPINE1,0.8330764755269484
PSME2,-0.2592504782579039
TWF2,-0.11773610499845732
GMNN,0.1936758385260549
BRCA1,-0.01659899126824726
PSRC1,-0.23286058430771184
MSH6,0.0597047465525088
TMEM110,0.09633714964203224
KDELR2,0.06220141826599418
PRPF4,0.05032485343855762
BLMH,0.01323443609555384
BTK,0.05904237042327717
SNX6,0.08557836170525382
FBXO21,0.10124119219185568
IGF1R,0.1123272877950788
ZNF586,-0.1447811291764739
ITFG1,0.1603156631468052
SQRDL,-0.3125261041337035
PARP1,0.12533199703338796
TEX10,-0.06315656709840718
CCNF,-0.07705680638881444
UBE2A,0.0685313438608796
DCK,0.0192507557909271
WFS1,0.08972089743136459
BAMBI,0.24065974632702047
SPTLC2,0.13917466697201036
IPO13,0.105884527860516
RBM34,-0.06420091540993401
MAP3K4,-0.02717193471049334
MAPK13,0.01588032443863321
RNF167,-0.01431644896608048
STX1A,-0.5141630366932213
GSTZ1,-0.07800282609342717
CYTH1,0.0931420043574811
RRAGA,0.08064108691470051
RRP12,-0.01754671755498112
APPBP2,0.13963079725460845
PLS1,0.04969600734341548
PLP2,-0.3116650876283634
RRS1,0.03791744347308583
RPA1,0.14838847694573112
ICMT,0.01113285008310173
CHEK1,0.00401214493834159
RHEB,0.06170980869520877
CCNA1,-0.02861765221577882
ATG3,0.0745306903177757
CHERP,0.01596936811302789
PSMG1,0.06832847036429755
NPDC1,-0.2642114446555686
BAD,-0.0713576640444191
RFC2,-0.03241068837448315
CEBPD,-0.5698955754414468
ME2,0.09871758890647754
XBP1,0.06048498580317459
DYRK3,-0.00353968753210853
PIK3C2B,0.16531871825048292
RTN2,-0.13095990775199187
LIG1,-0.02378760551270839
RB1,0.09351465422798758
CLTC,0.15576156335848346
CBR3,-0.1221890386668217
SUV39H1,0.06291389607098993
GNB5,-0.01016962779780036
PTPN12,-0.17087416851568493
ACAA1,-0.00992633406339101
EGR1,1.1878530656968616
FGFR2,0.17839935824721054
EDEM1,0.0583771327614105
CTSL,0.05043774403547094
RAP1GAP,-0.17405780196251064
FAM69A,0.09407591910180169
TCTA,-0.09677708680872152
CRELD2,-0.03513035105660635
SUZ12,0.07786524736307773
DLD,0.12371949190026388
REEP5,0.1082703287467297
KLHL21,0.11242727145513308
DNMT1,-0.02930927656833486
CANT1,0.04460887301516615
ZNF318,0.08705613847382114
BLVRA,0.02661459340878118
CENPE,-0.2451735039670097
SMC3,-0.07834829971401955
IGHMBP2,-0.02063343687040257
MICALL1,-0.03490092963253215
NFKB2,-0.3128681922776123
DAXX,-0.01983254044369664
TES,-0.2285514261516252
B4GAT1,0.07895308445073106
BNIP3L,0.1193691059395449
PTPN1,0.00886456290316935
ITGB5,0.06976839710049089
PPIE,-0.02021477531276207
LSR,-0.07556457671850651
TRAM2,-0.1533994313374978
PKIG,-0.05937049242992365
LGMN,0.11621743848294892
PCK2,-0.00224552563263564
TCERG1,-0.1485380758566216
CTNNAL1,-0.15677076720517585
SACM1L,0.11425042180744902
PHKB,0.04179934804196438
PEX11A,0.12813179369754632
FKBP14,-0.0947965673090107
PRKCD,0.1038402073314009
KIF5C,-0.10983423315745242
MACF1,-0.03266816659586721
MVP,-0.19421160006377905
PFKL,-0.03579511415009549
KTN1,-0.08777719819082318
ETFB,-0.12951468352332535
BACE2,-0.1609915330493839
DPH2,-0.05200342741190088
GHR,-0.18441215113158904
P4HA2,-0.16881313218506705
CAST,-0.15724519912046536
FASTKD5,0.10136898529482788
PAK6,-0.13525294896033388
SLC25A4,0.09049196213234084
FSD1,-0.18544803258907136
ADRB2,-0.10881273631747264
PSMD9,-0.08680016701312646
FOXO4,-0.07351396313980173
CHMP6,-0.05214667244645466
S100A13,-0.18401229447997425
FAS,-0.2809766598784285
DUSP11,-0.00980068717991176
SCCPDH,0.1495525587815588
ZDHHC6,0.01361151047998886
DECR1,-0.03026523203561973
GPATCH8,-0.09510265869617963
TRIM2,0.10225655628996903
DDX42,0.08213689012852185
CHP1,0.00815063525508477
DYNLT3,0.04125283750433427
SLC25A14,0.00418080593651411
CDKN1A,-0.07624410885033633
HEBP1,0.10100038310378824
EZH2,-0.11890473307646532
LBR,0.07887259198735913
ADAM10,0.1399678168865682
IGFBP3,-0.8257027513055211
BECN1,0.07089552593666774
MAP2K5,0.01119913109126073
ABCF3,0.10289657141331324
ACLY,0.1673775689351363
MRPL12,-0.16423675283293324
RBKS,0.08796947653796677
TLR4,0.382384508065763
ZNF131,-0.05008135847654552
TIPARP,-0.05478385534612869
ATF6,0.04631130537723194
SMC1A,0.06044949375348171
TXNRD1,0.16326120661964025
TM9SF2,0.15833993948475306
SLC5A6,-0.2783846455822454
CDC25A,0.3821920408693719
TICAM1,-0.07723210164151137
JUN,0.54571455379105
MPC2,0.04154972539279432
NVL,-0.10527142254255288
GRWD1,0.05844785227087546
TCFL5,0.20174709552491735
DNM1L,0.04764877346885305
TUBB6,-0.561096814526234
TSTA3,-0.10255483926787295
DRAP1,-0.09187879844733517
MYC,-0.30779402539571965
AKR7A2,-0.02952042795602045
USP7,0.04910296655413744
RNMT,0.00847654301076724
ENOSF1,-0.07449218276565903
ADAT1,0.02307471155367901
ARHGEF2,0.17526226333285183
SATB1,-0.1808629520968821
IQGAP1,0.27946377322969856
PPIC,0.05202602129123934
PIK3R4,0.1468739628696038
SLC2A6,-0.13247627423778513
SYPL1,0.209487436260545
TOMM34,-0.14258517976679377
NSDHL,0.07533461810968406
HOOK2,-0.4626153522727705
CIRBP,-0.01092236552296827
TSC22D3,0.1730520242261244
PUF60,0.0247552484665323
RRP1B,0.02413628861595415
ABCB6,-0.22719907456651728
VPS72,-0.01825912265444257
DDIT4,-0.00425175994775231
PSMB10,-0.2243580487105276
CASP2,0.03934418816674951
CCL2,-1.12987025317522
OXCT1,0.08586026993390929
CDK6,3.336693511155715e-4
PPP2R5A,0.1642862631365393
ELAVL1,0.12484038840111424
FRS2,0.04091754990426873
CCP110,0.02312373765845411
ILK,0.03833029659013434
PDIA5,-0.26288866626468976
DDX10,-0.07693582989968478
KDM5B,0.10819043073400104
PHGDH,0.06194857013725569
CCND1,-0.01184680140916723
BZW2,0.08415570086535097
DAG1,0.1395581688267675
SOCS2,-0.00222940415778814
BHLHE40,0.01712191516817925
PMM2,0.07815894782363274
PIH1D1,0.00438968315104149
ADGRG1,-0.07671060386855882
PDS5A,0.06635478592458173
DHRS7,0.04450975013936505
CPNE3,0.06943400653016289
RPA2,0.09141237542807358
FEZ2,-0.03678213782302986
CTTN,0.02468849766016691
DUSP6,0.2981171096865715
SMAD3,-0.15409238338762538
HOMER2,-0.11360255666808287
ELAC2,0.01638549613830306
PSIP1,-0.02978516611756179
DHDDS,-0.00212477183845116
PCM1,0.04043414944308857
JADE2,0.1845369807718702
IKBKAP,0.11563796249972548
HDGFRP3,-0.02771435604641377
CIAPIN1,0.02134113446233711
POLB,-0.01074556696664298
CCDC85B,-0.10732766433368147
ANO10,-0.03219998222054266
TBXA2R,-0.3618443621025474
TBC1D9B,0.0770153088587996
COL4A1,-0.22969582986438364
ST7,0.05596950803386835
FDFT1,0.1036805186881187
NIT1,-0.07343774133186944
RAB4A,0.07743464289627684
MYLK,0.07771952844954434
MTHFD2,0.00459214639976272
MBNL1,0.05432838343177387
KCNK1,0.0915392301469121
HMOX1,-0.10666802988344756
IL1B,0.3456419703398272
EED,0.09316131146144303
NUCB2,-0.10056815861461016
PAX8,-0.33359190905450975
EXT1,0.04296995274171166
TBC1D31,0.01730343206768823
CSNK1A1,0.17185478965817189
RFX5,0.07981104977917246
C2CD5,0.07818604217192837
PIGB,0.01414355431543496
SLC37A4,0.04720257259644011
GABPB1,0.04358437379502133
MAT2A,0.1931819756714044
