ID,gene_name,logFC,PValue,t,B
225531_at,CABLES1,-0.30068946,0.004508,-3.1550867,-2.415
1560112_at,WDFY2,0.2728751,0.004538,3.1522846,-2.419
243010_at,MSI2,-0.46304635,0.004608,-3.1458135,-2.428
243818_at,SFTA1P,-0.19996926,0.004617,-3.1449856,-2.429
1556889_s_at,,-0.21383932,0.00469,-3.1383672,-2.438
223915_at,BCOR,0.33210134,0.004733,3.1344547,-2.443
241430_at,TEX37,-0.21056091,0.004787,-3.1296827,-2.45
233593_at,GATB,-0.1958636,0.0048,-3.1285241,-2.451
218899_s_at,BAALC,-0.26007008,0.004811,-3.1275083,-2.453
1557491_at,LOC100240728,-0.19388281,0.004824,-3.1263929,-2.454
1559149_at,,-0.25500572,0.004855,-3.1236903,-2.458
243384_at,LINC00280,-0.21454269,0.004867,-3.1226279,-2.459
236176_at,,-0.14442165,0.004868,-3.1225312,-2.46
1561234_at,,-0.17612779,0.004872,-3.1221994,-2.46
223710_at,CCL26,-0.22022133,0.004944,-3.1159704,-2.469
215295_at,DTNB,0.17567006,0.004952,3.1152717,-2.469
207619_at,HCRTR1,-0.21970592,0.004989,-3.1121675,-2.474
1566194_at,,-0.16695282,0.004992,-3.1119152,-2.474
243168_at,,-0.13950809,0.004993,-3.1118107,-2.474
237221_at,,-0.16836702,0.005009,-3.110434,-2.476
217385_at,,-0.16580479,0.005028,-3.1088481,-2.478
206850_at,RASL10A,-0.33923577,0.005033,-3.10843,-2.479
225818_s_at,TBRG1,0.45196391,0.005042,3.1076509,-2.48
1555397_at,MYO1D,-0.16053232,0.005071,-3.1051666,-2.483
243538_at,,0.16584712,0.005095,3.1032067,-2.486
238607_at,ZNF296,-0.25510599,0.005096,-3.1031368,-2.486
230168_at,,0.16712056,0.005124,3.1008283,-2.489
232915_at,DDX49,-0.20591905,0.005141,-3.0993801,-2.491
240522_at,,-0.21314952,0.005149,-3.0986847,-2.492
1569545_at,,-0.21063218,0.00515,-3.0986109,-2.492
1557383_a_at,,0.37555963,0.005162,3.0976921,-2.493
242146_at,SNRPA1,0.42633436,0.005175,3.0965786,-2.495
1570255_s_at,ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,0.30237783,0.005184,3.0958196,-2.496
1554886_a_at,MLXIP,-0.23512234,0.005186,-3.095682,-2.496
232158_x_at,LOC101927157///NIPAL1,0.15743513,0.005204,3.094228,-2.498
227405_s_at,MIR4683///FZD8,-0.20980283,0.005216,-3.0932202,-2.499
234214_at,,-0.2017559,0.005225,-3.0925372,-2.5
40093_at,BCAM,-0.21584847,0.005234,-3.0917446,-2.501
1553396_a_at,CCDC13,-0.35822106,0.005258,-3.0898213,-2.504
230810_at,JMJD4,-0.17366175,0.005259,-3.0897774,-2.504
206886_x_at,GH1,-0.16621297,0.005259,-3.0897112,-2.504
1567023_at,OR5AK4P,-0.17160202,0.005293,-3.0869894,-2.508
236246_x_at,LOC653160,0.22896914,0.005327,3.0842859,-2.512
238619_at,,0.52099663,0.005332,3.083869,-2.512
207380_x_at,NOX1,-0.23066674,0.005342,-3.0830616,-2.513
214033_at,LOC101930322///ABCC6P2///ABCC6P1///ABCC6,-0.21614513,0.005347,-3.0826889,-2.514
243264_s_at,C8orf44-SGK3///C8orf44///SGK3,0.22376229,0.005369,3.0809697,-2.516
242720_at,ITIH4,-0.22326698,0.00539,-3.0792571,-2.518
232038_at,TBC1D32,0.28047652,0.005403,3.0782472,-2.52
233518_at,,0.40220858,0.005437,3.0755407,-2.523
205752_s_at,GSTM5,-0.52994295,0.005458,-3.0739251,-2.526
238839_at,OTX1,-0.21827541,0.005458,-3.0739119,-2.526
238189_at,SIN3A,-0.1722944,0.005459,-3.0738444,-2.526
221099_at,,-0.19650279,0.005465,-3.073357,-2.526
233174_at,LOC100287015,0.16121007,0.005466,3.0732786,-2.526
221124_s_at,VSX1,-0.21822257,0.005467,-3.0732081,-2.527
200959_at,FUS,0.1980977,0.005534,3.0680166,-2.534
220854_at,,-0.20050061,0.00557,-3.0653095,-2.537
1561334_at,LOC285181,-0.18140141,0.005578,-3.0646846,-2.538
203397_s_at,GALNT3,-0.26386873,0.0056,-3.0629772,-2.54
202547_s_at,ARHGEF7,0.18996084,0.005602,3.0628381,-2.541
204506_at,PPP3R1,0.31569512,0.005609,3.0623329,-2.541
205958_x_at,CSHL1,-0.26107559,0.005653,-3.058976,-2.546
33767_at,NEFH,0.25778722,0.005653,3.0589511,-2.546
230047_at,ARHGAP42,-0.27767445,0.005658,-3.0585879,-2.546
231052_at,GLOD5,-0.20543596,0.005697,-3.0557042,-2.55
234088_at,,0.17999839,0.005716,3.0542698,-2.552
233195_at,DNAI1,-0.2152747,0.005727,-3.0534497,-2.553
239651_at,ANAPC5,0.35284819,0.00573,3.0532387,-2.554
223018_at,NOB1,0.23351805,0.005742,3.0523224,-2.555
227804_at,TLCD1,-0.2709855,0.005746,-3.0520013,-2.555
216498_at,,-0.2002212,0.00575,-3.0516925,-2.556
208536_s_at,BCL2L11,-0.16211862,0.005759,-3.0510752,-2.557
232399_at,DCLK3,0.30975503,0.005805,3.0476651,-2.561
204507_s_at,PPP3R1,0.59339874,0.005807,3.0475337,-2.561
229150_at,,-0.16471223,0.005815,-3.0469001,-2.562
208892_s_at,DUSP6,-0.49442478,0.005817,-3.0468035,-2.562
1563638_at,TVP23A,-0.16066415,0.005837,-3.0453109,-2.564
231116_at,,-0.42434996,0.005838,-3.0452239,-2.564
243387_at,MESP1,-0.20802715,0.005842,-3.0449303,-2.565
1558511_s_at,ESYT2,0.24325514,0.005848,3.0444838,-2.565
236515_at,,-0.20032838,0.005912,-3.0398399,-2.572
229323_at,LINC00959,-0.19529533,0.005919,-3.0393946,-2.572
234178_at,,-0.15671988,0.005924,-3.0390336,-2.573
229009_at,SIX5,-0.26373268,0.005958,-3.0365201,-2.576
1566080_at,LOC102723697,-0.18282286,0.005996,-3.0338596,-2.58
200938_s_at,RERE,-0.17296212,0.006043,-3.0304821,-2.584
235742_at,RHOC,-0.21971533,0.006109,-3.0258471,-2.591
1558934_a_at,GTF2H5,0.40262847,0.006178,3.0210416,-2.597
212972_x_at,APBB2,-0.16682959,0.006182,-3.0208,-2.598
238693_at,PHC3,0.1769213,0.006217,3.0183809,-2.601
1557615_a_at,ARHGAP19,-0.16157121,0.006223,-3.0179496,-2.601
231641_at,,-0.21714347,0.006228,-3.0176381,-2.602
235171_at,LOC100505501,-0.25443323,0.006244,-3.0164851,-2.603
209042_s_at,UBE2G2,0.20550477,0.006283,3.013853,-2.607
222760_at,ZNF703,-0.21072757,0.006286,-3.0136673,-2.607
1555199_at,GOSR1,0.18023025,0.006332,3.0104868,-2.611
1563190_at,LOC105372069,-0.14795262,0.006411,-3.0051958,-2.619
215042_at,BMP6,-0.17437446,0.00646,-3.0019127,-2.623
230732_s_at,MAPK4,-0.28316319,0.006468,-3.0013902,-2.624
201806_s_at,ATXN2L,-0.24330338,0.006489,-3.0000103,-2.626
234041_at,,-0.24464428,0.006565,-2.9950045,-2.632
229264_at,,-0.21120422,0.006577,-2.9942488,-2.633
226768_at,GIGYF1,-0.19938107,0.006594,-2.9931156,-2.635
1558605_at,,0.3183004,0.006603,2.9925284,-2.636
1554132_a_at,CCSER2,0.3447044,0.006611,2.9920634,-2.636
235135_at,TAF10,-0.1769119,0.006627,-2.9910169,-2.638
229094_at,ATP6V0E2-AS1,-0.1928378,0.006643,-2.9899807,-2.639
238504_at,SDHAF4,0.36184993,0.006673,2.9880059,-2.642
235849_at,SCARA5,-0.20366555,0.006696,-2.9865841,-2.644
231590_at,GATM,-0.21546647,0.006723,-2.9848107,-2.646
1558680_s_at,PDE1A,1.09230653,0.006729,2.9844414,-2.647
1552384_a_at,FAM71A,-0.19462795,0.006755,-2.9828089,-2.649
226926_at,DMKN,0.2731977,0.006765,2.9821384,-2.65
225292_at,COL27A1,-0.17386427,0.006766,-2.9821148,-2.65
220804_s_at,TP73,-0.23455532,0.006777,-2.9814204,-2.651
217026_at,CFTR,-0.17822394,0.006802,-2.9798303,-2.653
238256_at,,0.16737428,0.006802,2.9797975,-2.653
1563178_at,,-0.15554698,0.006843,-2.9772061,-2.656
206029_at,ANKRD1,-0.17614874,0.006874,-2.9752638,-2.659
1557840_at,EFHB,-0.13923384,0.006898,-2.9738048,-2.661
1558827_a_at,ZNF831,-0.14586614,0.006934,-2.9715389,-2.664
1556781_at,,0.26444895,0.006946,2.9707976,-2.665
231098_at,,-0.35572253,0.006962,-2.9698468,-2.666
1556033_at,LINC01138,-0.20531619,0.006962,-2.9698059,-2.666
222325_at,,-0.2193059,0.006985,-2.9683805,-2.668
206404_at,FGF9,0.31712291,0.006989,2.9681442,-2.669
218632_at,HECTD3,-0.22184419,0.007003,-2.967282,-2.67
242814_at,SERPINB9,0.18896703,0.007038,2.9651554,-2.673
208396_s_at,PDE1A,1.12264121,0.007039,2.965093,-2.673
226543_at,EEF1E1-BLOC1S5///BLOC1S5,-0.18458125,0.007041,-2.9649405,-2.673
219416_at,SCARA3,-0.25427869,0.007043,-2.9648383,-2.673
207412_x_at,CELP,-0.21109042,0.007044,-2.9647739,-2.673
204888_s_at,NEURL1,0.24406757,0.007105,2.9610463,-2.678
231706_s_at,EVX1,-0.15270329,0.007107,-2.9609469,-2.678
214984_at,LOC101060604///SMG1P3///SLC7A5P1,0.17584512,0.007134,2.9593509,-2.68
221093_at,BRD7P3,-0.18767058,0.007139,-2.9590299,-2.681
60815_at,POLR2J4,0.28375456,0.007141,2.9589268,-2.681
234503_at,,-0.26737868,0.007141,-2.9588759,-2.681
244187_at,,0.5103026,0.007143,2.9587835,-2.681
208868_s_at,GABARAPL1,0.46516549,0.007144,2.9587022,-2.681
209068_at,HNRNPDL,0.22311823,0.007163,2.9575526,-2.683
241372_at,ZC3H6,0.17674804,0.007215,2.9544753,-2.687
231966_at,PPP1R9A,0.33951842,0.007235,2.9532492,-2.689
220210_at,CHRNA10,-0.19775466,0.007238,-2.9530754,-2.689
219655_at,SUGCT,-0.24966894,0.007267,-2.9513556,-2.691
231843_at,DDX55,0.23765873,0.007268,2.9513294,-2.691
1560298_at,LOC101929261,-0.14339907,0.007297,-2.94957,-2.694
213218_at,ZSCAN26,-0.16616857,0.007303,-2.9492138,-2.694
203198_at,CDK9,0.19730366,0.007308,2.9489386,-2.694
1557736_at,NKTR,0.27794158,0.007312,2.9487065,-2.695
1555894_s_at,MTSS1L,-0.37539704,0.007353,-2.9463103,-2.698
1557193_at,,0.18318128,0.007357,2.946043,-2.698
210869_s_at,MIR6756///MCAM,0.38415997,0.007359,2.9459208,-2.699
207398_at,HOXD13,-0.18509762,0.007365,-2.9455747,-2.699
205696_s_at,GFRA1,-0.19317736,0.007365,-2.9455694,-2.699
1557263_s_at,LOC102724814,-0.19704681,0.007376,-2.9449424,-2.7
228329_at,DAB1,-0.26324243,0.007381,-2.9446907,-2.7
227711_at,GTSF1,-0.28241371,0.007426,-2.9420317,-2.704
203738_at,C5orf22,0.22608992,0.007455,2.9403372,-2.706
240096_at,LOC100506236,-0.17222101,0.007474,-2.9392839,-2.707
220867_s_at,SLC24A2,0.33753215,0.007495,2.9380346,-2.709
227308_x_at,LTBP3,-0.15500325,0.007523,-2.9364273,-2.711
237712_at,LOC100507562,-0.16923902,0.007529,-2.9361084,-2.712
205001_s_at,DDX3Y,0.28582043,0.007552,2.9347965,-2.713
237742_at,,-0.24335476,0.007554,-2.9346776,-2.714
215824_at,,0.14702015,0.007571,2.9337157,-2.715
1561780_at,,0.10811904,0.00759,2.9326186,-2.716
205953_at,LRIG2,0.18654244,0.007619,2.930986,-2.719
1568623_a_at,SLC35E4,0.1963182,0.007685,2.9272656,-2.724
1552671_a_at,SLC9A7,0.33369453,0.007692,2.9268382,-2.724
230353_at,MIR497HG///MIR497///MIR195///LOC284112,-0.23161555,0.007696,-2.9266355,-2.724
214115_at,VAMP5,-0.16991046,0.007704,-2.9261782,-2.725
227439_at,ANKS1B,0.18369755,0.007707,2.9260193,-2.725
1562314_at,,-0.15962993,0.007744,-2.9239651,-2.728
1554314_at,C6orf141,0.48888467,0.007756,2.923286,-2.729
201673_s_at,GYS1,-0.20131933,0.007778,-2.9220835,-2.731
1554542_at,SLC25A48,-0.22650803,0.007788,-2.9214923,-2.731
236617_at,,0.55461005,0.007801,2.9208026,-2.732
1554478_a_at,HEATR3,0.17106581,0.007806,2.9204784,-2.733
214069_at,ACSM2B///ACSM2A,-0.19319934,0.00782,-2.9197274,-2.734
209785_s_at,PLA2G4C,0.32118412,0.007823,2.919563,-2.734
244018_at,,-0.15048518,0.007827,-2.9193431,-2.734
225548_at,SHROOM3,-0.21269621,0.007832,-2.9190584,-2.735
1554309_at,EIF4G3,0.26346562,0.007841,2.9185816,-2.735
215669_at,HLA-DRB4,-0.13779141,0.007919,-2.9143063,-2.741
1554790_at,ZSCAN20,0.15410675,0.00792,2.9142559,-2.741
230826_at,MMD2,-0.26304311,0.007934,-2.9134727,-2.742
60794_f_at,ZNF814,0.24942576,0.007976,2.911202,-2.745
231025_at,SYT7,-0.25778577,0.00798,-2.9109708,-2.745
210999_s_at,GRB10,0.18699994,0.00801,2.9093303,-2.748
238975_at,MMAB,-0.19414057,0.008073,-2.9059697,-2.752
228403_at,ENHO,-0.21432579,0.008073,-2.9059423,-2.752
1553584_at,CXorf36,-0.16540599,0.008081,-2.9055306,-2.753
222668_at,KCTD15,-0.37588815,0.008158,-2.9014363,-2.758
231658_x_at,RPL36,-0.13990057,0.008168,-2.9008902,-2.759
221412_at,VN1R1,0.21249243,0.00819,2.8997311,-2.761
239580_at,GUCY1A3,0.36467936,0.008235,2.8973827,-2.764
1552774_a_at,SLC25A27,0.48454331,0.00836,2.8908545,-2.772
209938_at,TADA2A,0.16347168,0.008367,2.8904496,-2.773
219205_at,SRR,-0.21773822,0.008386,-2.8895014,-2.774
242109_at,,0.20425467,0.008398,2.8888467,-2.775
236836_at,LOC105379045,0.29877621,0.008401,2.888737,-2.775
237566_at,,-0.14291905,0.008402,-2.8886493,-2.775
206938_at,SRD5A2,-0.20735237,0.008418,-2.8878448,-2.776
236611_at,LOC101928000,0.19573661,0.008467,2.8853037,-2.78
236398_s_at,LOC101927851,-0.15438405,0.008484,-2.88444,-2.781
232776_at,PDZRN3,-0.15585051,0.008488,-2.8842735,-2.781
229053_at,SYT17,-0.31628413,0.008502,-2.883546,-2.782
244075_at,,0.35415431,0.008511,2.8830796,-2.783
217705_at,PRKD1,-0.15181186,0.008517,-2.8827717,-2.783
201417_at,SOX4,-0.23354422,0.008556,-2.880776,-2.786
212810_s_at,SLC1A4,-0.32832623,0.008561,-2.8805328,-2.786
230372_at,HAS2,-0.1970643,0.008577,-2.8797085,-2.787
222644_s_at,COLGALT1,0.15163762,0.008591,2.8789938,-2.788
209145_s_at,CBFA2T2,0.23611698,0.0086,2.8785598,-2.789
241741_at,CRLS1,-0.35906453,0.008605,-2.8783212,-2.789
213107_at,TNIK,-0.2292518,0.00861,-2.8780455,-2.79
1561967_at,LOC105377105,-0.18267125,0.008615,-2.8777985,-2.79
229266_at,SHISA6,-0.27329199,0.008632,-2.8769692,-2.791
243060_at,LINC01532,-0.30556307,0.008635,-2.8768053,-2.791
220115_s_at,CDH10,-0.27376118,0.008637,-2.8766835,-2.791
219079_at,CYB5R4,0.20414191,0.008644,2.8763373,-2.792
216703_at,,-0.18263905,0.008657,-2.875695,-2.793
214222_at,DNAH7,-0.30821107,0.008664,-2.8753601,-2.793
236215_at,,0.31870885,0.008677,2.8747151,-2.794
223930_at,,0.17916946,0.008692,2.8739292,-2.795
208713_at,HNRNPUL1,-0.16087637,0.008698,-2.8736638,-2.795
1553129_at,SVEP1,0.48255717,0.008705,2.8732816,-2.796
215826_x_at,ZNF835,-0.13757046,0.00873,-2.8720647,-2.798
1558683_a_at,HMGA2,-0.14148972,0.008754,-2.870872,-2.799
234372_at,,-0.21889298,0.008755,-2.8708248,-2.799
216192_at,FABP7,-0.15816879,0.008779,-2.8696236,-2.801
231306_at,LYZL4,-0.15247087,0.008786,-2.8692779,-2.801
220984_s_at,SLCO5A1,-0.18694365,0.008794,-2.8688967,-2.802
206547_s_at,PPEF1,-0.19098789,0.008851,-2.866077,-2.806
227893_at,LOC101930476///LINC00476,0.2956772,0.008857,2.8657974,-2.806
1552947_x_at,ZNF114,-0.24874913,0.00886,-2.8656386,-2.806
230574_at,LOC100130938,-0.17497603,0.008916,-2.8629076,-2.81
236633_at,GTPBP10,-0.12802429,0.008944,-2.861542,-2.812
206107_at,RGS11,-0.28017142,0.008946,-2.8614467,-2.812
220226_at,TRPM8,-0.15852967,0.008948,-2.8613365,-2.812
207155_at,TBX5,-0.21015375,0.008972,-2.86018,-2.813
237293_at,,-0.22258085,0.008976,-2.8599963,-2.814
1565771_at,DKFZp434E1119,-0.18908328,0.008985,-2.8595504,-2.814
203883_s_at,RAB11FIP2,0.1786317,0.009009,2.8583797,-2.816
1555241_at,C8orf59,0.22646754,0.009017,2.8580067,-2.816
207213_s_at,USP2,0.33004412,0.00904,2.8568789,-2.818
1565900_at,METTL15,-0.22060262,0.009049,-2.8564332,-2.818
242625_at,RSAD2,0.19101895,0.009056,2.8561251,-2.819
203476_at,TPBG,0.34403932,0.009085,2.8547396,-2.821
232886_at,,0.24586064,0.009101,2.8539665,-2.822
213270_at,MPP2,-0.23477473,0.009103,-2.853865,-2.822
230491_at,,0.2174791,0.009119,2.8531198,-2.823
1552666_a_at,LRRC7,0.53389599,0.00913,2.8525879,-2.824
218585_s_at,DTL,-0.16637188,0.009139,-2.8521404,-2.824
238614_x_at,ZNF430,0.26530022,0.00914,2.8521066,-2.824
219909_at,MMP28,-0.25199729,0.009153,-2.8514788,-2.825
207056_s_at,SLC4A8,0.30678571,0.009169,2.8507057,-2.826
239338_x_at,,-0.15712282,0.009213,-2.848651,-2.829
239012_at,RNF144B,-0.18236377,0.009238,-2.8474403,-2.83
233602_at,,0.1619651,0.009267,2.8461012,-2.832
219112_at,RAPGEF6,0.19306655,0.009311,2.8440199,-2.835
205215_at,RNF2,-0.17491904,0.009324,-2.8434095,-2.836
212005_at,SZRD1,-0.18039363,0.009341,-2.842617,-2.837
225278_at,PRKAB2,0.19197439,0.009344,2.8425041,-2.837
203214_x_at,CDK1,-0.25716536,0.009351,-2.8421656,-2.837
