ID,gene_name,logFC,PValue,t,B
227673_at,ZNRD1,-0.0218,0.7934942,-0.26535768,-5.008
233005_at,ZNHIT6,-0.103,0.1749586,-1.40723515,-4.466
218932_at,ZNHIT6,0.0577,0.4292161,0.80717421,-4.835
212544_at,ZNHIT3,-0.0571,0.54264,-0.61958485,-4.914
227734_s_at,ZNHIT2,0.108,0.3346052,0.98913599,-4.741
219050_s_at,ZNHIT2,-0.0532,0.5979848,-0.53597283,-4.943
222814_s_at,ZNHIT2,-0.0307,0.8163509,-0.23537393,-5.013
201541_s_at,ZNHIT1,-0.06,0.408139,-0.84523817,-4.817
225076_s_at,ZNFX1,-0.026,0.702651,-0.38735575,-4.984
1553883_at,ZNF99,0.174,0.0075377,2.977319,-2.974
1553885_x_at,ZNF99,0.0823,0.216118,1.27800969,-4.559
208119_s_at,ZNF93,0.212,0.0525586,2.06302019,-3.903
215758_x_at,ZNF93,-0.0817,0.3714312,-0.91468419,-4.782
1569240_at,ZNF93,-0.0699,0.3725235,-0.91255387,-4.783
1569241_a_at,ZNF93,-0.0384,0.6305301,-0.48859428,-4.957
235170_at,ZNF92,0.136,0.1499371,1.49826376,-4.396
1564962_at,ZNF92,-0.0939,0.2556411,-1.17085827,-4.631
1564963_x_at,ZNF92,0.0112,0.9063968,0.11910881,-5.025
244259_s_at,ZNF91,-0.251,0.018421,-2.56998208,-3.399
206059_at,ZNF91,0.124,0.1114428,1.66655617,-4.259
233671_at,ZNF91,0.0881,0.3180098,1.02454505,-4.721
1562055_at,ZNF91,-0.0987,0.4368696,-0.79364422,-4.842
1569277_at,ZNF91,-0.0487,0.5908781,-0.54648263,-4.939
233672_s_at,ZNF91,0.037,0.6161065,0.50944508,-4.951
236128_at,ZNF91,0.0278,0.7346195,0.34383226,-4.994
1562133_x_at,ZNF90,0.113,0.1245668,1.60435657,-4.311
1569283_at,ZNF891,0.0189,0.8414519,0.20269865,-5.017
232863_at,ZNF890P///ZNF815P,0.0258,0.6718391,0.43004075,-4.974
230876_at,ZNF883,-0.0586,0.7783964,-0.28529934,-5.005
235913_at,ZNF880,-0.198,0.0408754,-2.18849588,-3.782
232315_at,ZNF880,-0.604,0.061954,-1.97924096,-3.982
230421_at,ZNF879,-0.0958,0.3432457,-0.97118248,-4.751
1569468_at,ZNF876P,-0.0301,0.6435061,-0.47002322,-4.963
238665_at,ZNF865,-0.102,0.3771212,-0.90363215,-4.788
241964_at,ZNF865,-0.0474,0.5749686,-0.57024121,-4.932
213444_at,ZNF862,0.0362,0.6312651,0.4875378,-4.958
226808_at,ZNF862,0.0545,0.7369065,0.3407455,-4.994
234397_at,ZNF861P /// ZNF861P,-0.00508,0.9444271,-0.07060215,-5.028
228270_at,ZNF853,0.0477,0.5731904,0.57291724,-4.931
232884_s_at,ZNF853,0.00304,0.9735627,0.03356434,-5.029
1564662_at,ZNF852,0.0054,0.9280478,0.09146518,-5.027
244640_at,ZNF850,0.0624,0.4527514,0.76602912,-4.854
1554445_at,ZNF85,0.0972,0.4275493,0.81014076,-4.834
206572_x_at,ZNF85,-0.0241,0.7719336,-0.29387143,-5.003
1558537_x_at,ZNF844,0.0573,0.5662884,0.58334461,-4.927
228346_at,ZNF844,-0.00725,0.9319003,-0.0865546,-5.027
1564362_x_at,ZNF843,-0.262,0.0558814,-2.0319583,-3.932
1555078_at,ZNF843,-0.0421,0.5758194,-0.56896237,-4.932
204453_at,ZNF84,0.198,0.0525121,2.06346731,-3.903
228630_at,ZNF84,0.0753,0.3785712,0.90083354,-4.789
219086_at,ZNF839,-0.0863,0.4278804,-0.80955083,-4.834
221709_s_at,ZNF839,-0.0228,0.7511474,-0.32159965,-4.998
241277_x_at,ZNF837,-0.219,0.0154009,-2.65301079,-3.313
1556822_s_at,ZNF837,-0.0955,0.3035886,-1.05639022,-4.702
1569077_x_at,ZNF836,-0.161,0.0553961,-2.03639021,-3.928
1569076_a_at,ZNF836,-0.0649,0.5355603,-0.63059706,-4.91
215826_x_at,ZNF835,-0.051,0.503003,-0.68230033,-4.89
1558826_at,ZNF831,-0.0935,0.2069252,-1.30507206,-4.54
1558827_a_at,ZNF831,0.0506,0.5241138,0.64857072,-4.903
226315_at,ZNF830,-0.115,0.2830911,-1.10357698,-4.674
226323_at,ZNF830,-0.0252,0.7788704,-0.28467139,-5.005
221645_s_at,ZNF83,0.276,0.0186095,2.565237,-3.404
236429_at,ZNF83,-0.0187,0.8591079,-0.17985225,-5.02
238952_x_at,ZNF829,0.0753,0.3958536,0.86800809,-4.806
237306_at,ZNF829,0.0166,0.8665184,0.17029321,-5.021
243618_s_at,ZNF827,0.186,0.1259786,1.59799948,-4.316
228046_at,ZNF827,0.0986,0.2371309,1.21934076,-4.599
243617_at,ZNF827,0.173,0.2604327,1.15873998,-4.639
226764_at,ZNF827,0.0808,0.3780159,0.90190433,-4.788
231902_at,ZNF827,0.00869,0.9311836,0.08746792,-5.027
1560853_x_at,ZNF826P,-0.221,0.1788455,-1.39405602,-4.475
1569191_at,ZNF826P,-0.0554,0.5378985,-0.62695139,-4.911
229732_at,ZNF823,0.181,0.1258184,1.59871783,-4.315
242704_at,ZNF821,-0.172,0.0623376,-1.97606779,-3.985
205494_at,ZNF821,-0.0755,0.2827161,-1.10446308,-4.673
41397_at,ZNF821,0.0341,0.5720611,0.574619,-4.93
238148_s_at,ZNF818P,-0.251,0.0350022,-2.26452572,-3.708
238149_at,ZNF818P,-0.158,0.1403988,-1.53626412,-4.366
217541_x_at,ZNF816-ZNF321P///ZNF816,-0.02,0.8383818,-0.2066823,-5.017
1558888_x_at,ZNF816-ZNF321P///ZNF321P,0.128,0.0832889,1.82457115,-4.122
1558887_at,ZNF816-ZNF321P///ZNF321P,0.00569,0.9444839,0.07052976,-5.028
1557248_at,ZNF814,-0.185,0.0461648,-2.12812669,-3.841
222135_at,ZNF814,-0.121,0.1678538,-1.43194717,-4.447
1556204_a_at,ZNF814,0.0433,0.6356878,0.48119214,-4.96
241912_at,ZNF814,-0.0278,0.7498872,-0.32328887,-4.998
60794_f_at,ZNF814,0.0219,0.8510081,0.19032024,-5.019
217665_at,ZNF813,-0.0487,0.5812821,-0.56077373,-4.935
242083_at,ZNF81,-0.2,0.0259713,-2.40820646,-3.564
234111_at,ZNF81,0.137,0.1779128,1.3971974,-4.473
1561038_at,ZNF81,0.157,0.1788723,1.39396592,-4.476
240079_at,ZNF81,0.0571,0.4095449,0.8426607,-4.818
215901_at,ZNF81,-0.0443,0.4757416,-0.72707658,-4.871
1561039_a_at,ZNF81,0.0433,0.58784,0.55099453,-4.938
1554476_x_at,ZNF808,-0.0139,0.8723407,-0.16279428,-5.021
236328_at,ZNF806///ZNF285,0.11,0.2025854,1.31817505,-4.531
238437_at,ZNF805,0.216,0.1081173,1.68330025,-4.245
238436_s_at,ZNF805,0.183,0.1872997,1.3661636,-4.496
235398_at,ZNF805,0.0886,0.4872823,0.70794386,-4.879
1564022_at,ZNF804B,-0.0358,0.597686,-0.53641349,-4.943
215767_at,ZNF804A,0.106,0.1941387,1.34432415,-4.512
236531_at,ZNF800,0.114,0.1599316,1.4605209,-4.425
227104_x_at,ZNF800,0.0943,0.2541207,1.17473897,-4.629
227101_at,ZNF800,0.156,0.3238525,1.01193403,-4.728
227097_at,ZNF800,0.0162,0.8335885,0.21290875,-5.016
207272_at,ZNF80,0.00543,0.9407748,0.07525106,-5.028
227508_at,ZNF8,0.18,0.0546192,2.04355729,-3.921
227509_x_at,ZNF8,0.122,0.30111,1.06197152,-4.699
242043_s_at,ZNF8,0.126,0.3044789,1.05439324,-4.703
242044_at,ZNF8,0.0503,0.5082639,0.67382141,-4.893
214901_at,ZNF8,-0.0779,0.2430483,-1.2035398,-4.61
229205_at,ZNF793-AS1,0.209,0.0996167,1.72818983,-4.207
244180_at,ZNF793,0.12,0.1142026,1.65298017,-4.271
235052_at,ZNF792,0.0327,0.6481398,0.4634324,-4.965
227122_at,ZNF791,0.129,0.1420367,1.52959025,-4.371
1553704_x_at,ZNF791,0.105,0.254616,1.17347264,-4.629
1553703_at,ZNF791,0.0456,0.6239505,0.4980779,-4.955
235779_at,ZNF790-AS1,-0.12,0.3939444,-0.87158757,-4.804
1558809_s_at,ZNF790-AS1,-0.0973,0.5314997,-0.63694894,-4.908
214138_at,ZNF79,0.134,0.1639844,1.44576333,-4.436
216486_x_at,ZNF79,-0.0869,0.1973491,-1.33428173,-4.519
216482_x_at,ZNF79,-0.055,0.5891809,-0.54900173,-4.939
1558762_a_at,ZNF789,-0.189,0.0337759,-2.28186951,-3.69
1569194_at,ZNF789,0.0708,0.5239833,0.64877691,-4.903
242307_at,ZNF789,-0.0418,0.5666633,-0.58277661,-4.927
235231_at,ZNF789,-0.00987,0.9077996,-0.11731513,-5.025
244552_at,ZNF788,0.151,0.2457327,1.19646788,-4.614
213402_at,ZNF787,0.12,0.2606596,1.15817038,-4.639
1557888_at,ZNF787,0.0612,0.4605151,0.75274483,-4.86
239083_at,ZNF786,-0.212,0.0333344,-2.28825543,-3.684
242272_at,ZNF785,0.062,0.6473168,0.46460149,-4.964
1554769_at,ZNF785,0.057,0.7269554,0.35420155,-4.991
1554770_x_at,ZNF785,0.0293,0.823542,0.22598754,-5.014
228364_at,ZNF784,-0.129,0.2226628,-1.2592826,-4.572
1569473_s_at,ZNF783///LOC155060,-0.13,0.1659209,-1.43881605,-4.442
1556224_a_at,ZNF783///LOC155060,0.0649,0.3035063,1.05657491,-4.702
78495_at,ZNF783,-0.0784,0.2595023,-1.16107983,-4.637
221876_at,ZNF783,0.0784,0.309779,1.04259136,-4.71
1569443_s_at,ZNF782,0.107,0.1571006,1.47101144,-4.417
235290_at,ZNF782,-0.088,0.3618512,-0.93355097,-4.772
238109_at,ZNF782,0.0126,0.912243,0.11163597,-5.026
1559789_a_at,ZNF781,0.0504,0.5352466,0.63108683,-4.91
1552785_at,ZNF781,-0.012,0.8890537,-0.14132047,-5.023
244818_at,ZNF780B,0.0759,0.270302,1.13429391,-4.654
243294_at,ZNF780B,-0.127,0.2802868,-1.11022375,-4.67
242969_at,ZNF780B,0.0629,0.458781,0.75570015,-4.859
214899_at,ZNF780B,-0.0233,0.7553803,-0.31593282,-4.999
215570_s_at,ZNF780A///ZNF780B,-0.0601,0.5270335,-0.64396583,-4.905
239441_at,ZNF780A,0.202,0.0461419,2.12837497,-3.84
238907_at,ZNF780A,-0.133,0.4095491,-0.84265303,-4.818
1556581_at,ZNF778,-0.0749,0.3450249,-0.96752434,-4.753
228687_at,ZNF777,0.0663,0.3773013,0.90328406,-4.788
237855_at,ZNF777,0.0768,0.4619835,0.75024744,-4.861
226983_at,ZNF777,-0.0579,0.6126537,-0.51447029,-4.95
1553172_at,ZNF777,0.0327,0.696916,0.39524278,-4.982
228652_at,ZNF776,0.213,0.0175854,2.59158808,-3.377
239838_at,ZNF776,0.000281,0.9973736,0.00333381,-5.03
229931_at,ZNF775,-0.126,0.1814895,-1.38522157,-4.482
228294_s_at,ZNF775,-0.0889,0.3911506,-0.87684591,-4.801
230517_at,ZNF775,0.0412,0.5567047,0.59793335,-4.922
228226_s_at,ZNF775,-0.0208,0.8165807,-0.23507368,-5.013
219781_s_at,ZNF771,-0.098,0.1388657,-1.54256987,-4.361
221968_s_at,ZNF771,0.089,0.2295503,1.2400277,-4.585
219780_at,ZNF771,0.103,0.2358367,1.2228363,-4.597
219782_s_at,ZNF771,0.0939,0.3304254,0.99793638,-4.736
232561_at,ZNF771,-0.00358,0.9614613,-0.04893894,-5.029
225517_at,ZNF770,0.206,0.0234708,2.45625564,-3.515
238687_x_at,ZNF770,-0.0643,0.5565287,-0.59820257,-4.922
220608_s_at,ZNF770,0.0138,0.8766761,0.1572168,-5.022
1558673_s_at,ZNF77,0.0311,0.7423982,0.33334724,-4.996
229000_at,ZNF77,-0.0122,0.922281,-0.09882,-5.027
218916_at,ZNF768///ZNF747,0.0273,0.7303441,0.34961195,-4.992
219627_at,ZNF767P,0.079,0.3843086,0.88982884,-4.795
227284_at,ZNF766,0.191,0.0655996,1.94976758,-4.009
223897_at,ZNF765,-0.0312,0.6877696,-0.40787478,-4.979
1558943_x_at,ZNF765,0.0381,0.7387482,0.3382623,-4.995
1558942_at,ZNF765,0.012,0.9037504,0.1224939,-5.025
222120_at,ZNF764,-0.103,0.2959306,-1.07374206,-4.692
57516_at,ZNF764,-0.0192,0.7919395,-0.26740586,-5.008
1558754_at,ZNF763,0.0322,0.7638773,0.30458905,-5.001
1558755_x_at,ZNF763,0.0175,0.8396575,0.20502659,-5.017
207494_s_at,ZNF76,-0.0131,0.8428346,-0.20090563,-5.017
214813_at,ZNF75D,-0.161,0.0415902,-2.17993524,-3.791
1553225_s_at,ZNF75D,-0.203,0.0450338,-2.14048701,-3.829
213659_at,ZNF75D,0.119,0.1583179,1.46648214,-4.421
227670_at,ZNF75A,0.256,0.0133159,2.71988603,-3.244
242633_x_at,ZNF75A,-0.0937,0.3740901,-0.90950577,-4.785
239204_at,ZNF75A,-0.078,0.5572709,-0.59706791,-4.922
219995_s_at,ZNF750,0.0262,0.7235202,0.35886213,-4.99
215289_at,ZNF749,-0.0836,0.2813427,-1.10771539,-4.671
238606_at,ZNF747,-0.173,0.1261076,-1.59742187,-4.316
206180_x_at,ZNF747,-0.153,0.1331444,-1.56662431,-4.342
228856_at,ZNF747,0.1,0.3287202,1.00154907,-4.734
1570373_at,ZNF746,-0.305,0.0005413,-4.12451576,-1.787
225848_at,ZNF746,0.0853,0.4194642,0.82463453,-4.827
1558277_at,ZNF740,-0.0412,0.6989286,-0.39247213,-4.983
227331_at,ZNF740,-0.0221,0.7683257,-0.29866678,-5.002
236810_at,ZNF740,-0.0234,0.7892165,-0.27099628,-5.007
205881_at,ZNF74,-0.108,0.3388841,-0.98020556,-4.746
235997_at,ZNF74,-0.0418,0.6324626,-0.48581767,-4.958
241826_x_at,ZNF738,-0.0626,0.608007,-0.52125464,-4.947
229700_at,ZNF738,-0.0587,0.6176012,-0.50727385,-4.952
235027_at,ZNF736,-0.102,0.3448314,-0.96792154,-4.753
244551_at,ZNF736,-0.0239,0.8146862,-0.2375499,-5.012
1569637_at,ZNF736,-0.0136,0.8615269,-0.17673002,-5.02
1554996_at,ZNF733P///LOC285902///ZNF479///ZNF273,-0.0587,0.4243611,-0.81583528,-4.831
1559274_at,ZNF732,0.0593,0.4073958,0.84660288,-4.816
1559275_x_at,ZNF732,-0.0258,0.6987467,-0.39272242,-4.983
222136_x_at,ZNF729///ZNF43,-0.131,0.1451385,-1.51712386,-4.381
228029_at,ZNF721,0.182,0.0124836,2.74940296,-3.213
215978_x_at,ZNF721,0.0432,0.7595804,0.31032039,-5
242091_at,ZNF720,-0.286,0.0027311,-3.42494358,-2.503
238510_at,ZNF720,0.0881,0.1267833,1.59440285,-4.319
208542_x_at,ZNF718///ZNF595///ZNF208,-0.0168,0.865645,-0.171419,-5.021
1559746_a_at,ZNF718///ZNF595,0.0176,0.873249,0.16162539,-5.022
1569479_at,ZNF718,-0.125,0.2770653,-1.11791985,-4.665
1553269_at,ZNF718,0.188,0.2817231,1.10681341,-4.672
221370_at,ZNF717,0.0213,0.824246,0.22506984,-5.014
229986_at,ZNF717,0.0195,0.8261408,0.22260062,-5.014
1560201_at,ZNF713,0.0351,0.8666649,0.17010441,-5.021
207781_s_at,ZNF711,-0.358,0.043181,-2.16135651,-3.809
228988_at,ZNF711,0.0824,0.1741201,1.41010906,-4.463
235090_at,ZNF710,-0.0585,0.4096687,-0.84243405,-4.818
239700_at,ZNF710,0.0463,0.5655982,0.58439098,-4.927
213542_at,ZNF710,0.0402,0.5911007,0.54615246,-4.94
239335_at,ZNF710,0.0344,0.6458887,0.46663163,-4.964
39891_at,ZNF710,0.0232,0.7660885,0.30164393,-5.002
226514_at,ZNF71,-0.0998,0.300921,-1.06239845,-4.699
234570_at,ZNF71,-0.114,0.3778597,-0.90220576,-4.788
234575_at,ZNF71,0.0421,0.6475599,0.46425601,-4.964
233754_x_at,ZNF71,-0.0136,0.8177188,-0.23358683,-5.013
242028_at,ZNF709,0.346,0.0183826,2.57095416,-3.398
1562267_s_at,ZNF709,-0.102,0.2645554,-1.14844593,-4.645
1553247_a_at,ZNF709,0.0591,0.4843266,0.71281849,-4.877
1570366_x_at,ZNF709,-0.0368,0.6569275,-0.45099008,-4.968
1570364_at,ZNF709,-0.0282,0.741196,-0.33496519,-4.995
239482_x_at,ZNF708,0.104,0.3493544,0.95867675,-4.758
227132_at,ZNF706,-0.055,0.4077393,-0.84597195,-4.817
218059_at,ZNF706,-0.0202,0.7268177,-0.35438823,-4.991
237711_at,ZNF705G,0.0374,0.6101632,0.51810339,-4.948
235732_at,ZNF704,-0.226,0.0844828,-1.81699158,-4.129
223366_at,ZNF704,0.125,0.2195882,1.26802646,-4.566
235905_at,ZNF704,-0.157,0.2934495,-1.07943324,-4.688
235079_at,ZNF704,0.0715,0.4858863,0.71024407,-4.878
241963_at,ZNF704,-0.0386,0.7300927,-0.34995218,-4.992
1558941_at,ZNF704,0.02,0.7497756,0.32343843,-4.998
222760_at,ZNF703,0.0371,0.643152,0.47052775,-4.963
230586_s_at,ZNF703,0.0258,0.779326,0.28406813,-5.005
206557_at,ZNF702P,0.00418,0.9824744,0.02224778,-5.029
236589_at,ZNF701,-0.0605,0.356955,-0.94332389,-4.767
220242_x_at,ZNF701,0.0765,0.4121008,0.83798944,-4.821
223590_at,ZNF700,-0.0634,0.474072,-0.72986694,-4.87
1554578_at,ZNF70,-0.0844,0.2880067,-1.09204092,-4.681
243816_at,ZNF70,0.0326,0.7270013,0.35413931,-4.991
234914_at,ZNF7,0.146,0.0605157,1.99129502,-3.97
1559980_at,ZNF7,0.113,0.2006399,1.32412084,-4.526
205089_at,ZNF7,0.093,0.295859,1.07390573,-4.692
234920_at,ZNF7,-0.0296,0.6962657,-0.39613875,-4.982
227080_at,ZNF697,-0.103,0.3958634,-0.86798961,-4.806
1553702_at,ZNF697,0.0489,0.5342364,0.63266509,-4.909
220967_s_at,ZNF696,-0.108,0.2497387,-1.1860218,-4.621
232162_at,ZNF696,0.0784,0.3204287,1.01930436,-4.724
220661_s_at,ZNF692,-0.0997,0.2026276,-1.31804676,-4.531
232780_s_at,ZNF691,-0.054,0.4644556,-0.7460539,-4.863
227445_at,ZNF689,0.088,0.3286072,1.00178883,-4.734
227294_at,ZNF689,0.0409,0.4987242,0.68923384,-4.887
235950_at,ZNF688,-0.0761,0.3079769,-1.04658784,-4.708
228631_s_at,ZNF688,0.0804,0.340047,0.97779199,-4.748
213529_at,ZNF688,0.0529,0.4776515,0.72389152,-4.873
235951_s_at,ZNF688,0.024,0.7843115,0.27747276,-5.006
213527_s_at,ZNF688,-0.0186,0.8358993,-0.20990601,-5.016
234924_s_at,ZNF687,-0.0731,0.3873702,-0.88400064,-4.798
244398_x_at,ZNF684,0.172,0.1773483,1.39910516,-4.472
232563_at,ZNF684,0.088,0.394328,0.87086749,-4.804
230756_at,ZNF683,0.0122,0.882047,0.15031415,-5.023
216468_s_at,ZNF682,-0.21,0.0902821,-1.78144893,-4.16
242915_at,ZNF682,0.127,0.0951662,1.75301902,-4.185
