ID,gene_name,logFC,PValue,t,B
242621_at,ZSCAN25,0.03909468,0.709434,0.3775592,-4.94
228138_at,ZSCAN25,0.02054636,0.849612,0.1918961,-4.97
1564039_at,ZSCAN23,-0.13042397,0.139753,-1.5330301,-4.37
1563670_at,ZSCAN23,-0.07598893,0.334325,-0.9874615,-4.72
228769_at,ZSCAN22,-0.11152023,0.279775,-1.1085813,-4.65
223424_s_at,ZSCAN21,-0.06068732,0.452854,-0.7644459,-4.82
1552498_at,ZSCAN20,0.12269141,0.227671,1.2415945,-4.57
1552499_a_at,ZSCAN20,0.00506942,0.94558,0.0690546,-4.98
1554790_at,ZSCAN20,-0.00659266,0.947753,-0.0662924,-4.98
220516_at,ZSCAN2,0.07666819,0.319818,1.0182204,-4.7
231188_at,ZSCAN2,0.04177981,0.721704,0.3608568,-4.94
232866_at,ZSCAN18,0.09148013,0.294773,1.0737163,-4.67
218312_s_at,ZSCAN18,-0.07618105,0.435718,-0.7941672,-4.81
217593_at,ZSCAN18,-0.0126164,0.929305,-0.0897573,-4.98
244730_x_at,ZSCAN16-AS1,0.05078826,0.530957,0.6367609,-4.87
236777_at,ZSCAN16-AS1,0.05381649,0.605157,0.5246509,-4.9
1557062_at,ZSCAN16-AS1,-0.02529503,0.782056,-0.2801053,-4.96
219676_at,ZSCAN16,0.04605041,0.655533,0.4523277,-4.92
239157_at,ZSCAN12P1,-0.04716159,0.667416,-0.435633,-4.93
240181_at,ZSCAN12,-0.03534786,0.683742,-0.4128979,-4.93
217098_s_at,ZSCAN12,-0.00971976,0.890312,-0.1395415,-4.98
206507_at,ZSCAN12,0.00179031,0.982687,0.0219524,-4.98
1553874_a_at,ZSCAN10,-0.04728659,0.463713,-0.7459645,-4.83
1553875_s_at,ZSCAN10,0.03975645,0.658875,0.44762,-4.93
1562651_at,ZSCAN1,-0.03404697,0.702791,-0.3866488,-4.94
213876_x_at,ZRSR2,0.05793931,0.576622,0.5668875,-4.89
208174_x_at,ZRSR2,0.02510007,0.811352,0.241615,-4.97
206512_at,ZRSR1///SRP19,-0.18465018,0.067421,-1.9253647,-4.05
244092_at,ZRANB3,0.16320866,0.029369,2.3327959,-3.69
239538_at,ZRANB3,0.12074147,0.434798,0.795783,-4.81
224124_at,ZRANB3,-0.00779348,0.925386,-0.0947485,-4.98
231030_at,ZRANB2-AS1,0.00140886,0.985856,0.0179335,-4.98
223016_x_at,ZRANB2,-0.0470148,0.70293,-0.3864578,-4.94
223716_s_at,ZRANB2,0.02410676,0.707061,0.3808028,-4.94
225131_at,ZRANB1,-0.0921874,0.311694,-1.0358752,-4.69
225138_at,ZRANB1,0.06426186,0.369266,0.9169612,-4.75
225130_at,ZRANB1,-0.01341519,0.920829,-0.1005554,-4.98
200054_at,ZPR1,-0.09405624,0.358961,-0.937267,-4.74
1569777_a_at,ZPLD1,0.12428559,0.123554,1.6024237,-4.32
1561969_at,ZPLD1,-0.07710159,0.272888,-1.1250488,-4.64
231442_at,ZPBP2,-0.06323834,0.298455,-1.0653535,-4.67
207021_at,ZPBP,-0.03986261,0.683746,-0.4128925,-4.93
231756_at,ZP4,-0.00196827,0.987251,-0.0161646,-4.98
207933_at,ZP2,0.01592691,0.876388,0.1574003,-4.97
237335_at,ZP1,-0.01881776,0.801384,-0.2546671,-4.96
215461_at,ZNRF4,0.06573937,0.561731,0.5893445,-4.88
226360_at,ZNRF3,0.05952613,0.740887,0.3349492,-4.95
1556404_a_at,ZNRF2P1,-0.01417134,0.846381,-0.1960746,-4.97
229188_s_at,ZNRF2,-0.12391269,0.200583,-1.3201231,-4.52
226261_at,ZNRF2,-0.0886856,0.402028,-0.85479,-4.78
223382_s_at,ZNRF1,0.05969654,0.487339,0.7066203,-4.84
231092_s_at,ZNRF1,-0.01932655,0.844604,-0.1983731,-4.97
225959_s_at,ZNRF1,-0.02096943,0.857244,-0.1820411,-4.97
225962_at,ZNRF1,0.00814604,0.943669,0.0714839,-4.98
225960_at,ZNRF1,-0.0027103,0.973213,-0.0339696,-4.98
223383_at,ZNRF1,0.00190624,0.989915,0.0127871,-4.98
242557_at,ZNRD1ASP,0.21958312,0.015435,2.6293993,-3.4
234866_s_at,ZNRD1ASP,0.05895521,0.440711,0.7854351,-4.81
234445_at,ZNRD1ASP,0.04680247,0.654857,0.4532814,-4.92
227673_at,ZNRD1,-0.15264848,0.102151,-1.7068717,-4.23
234115_s_at,ZNRD1,0.08623888,0.176538,1.3971079,-4.47
228009_x_at,ZNRD1,0.0738842,0.483332,0.7132136,-4.84
223639_s_at,ZNRD1,0.05039494,0.600765,0.5310873,-4.9
234530_s_at,ZNRD1,-0.04668342,0.698693,-0.3922714,-4.94
234114_at,ZNRD1,0.00419297,0.966131,0.0429547,-4.98
233005_at,ZNHIT6,-0.14761445,0.116487,-1.6350986,-4.29
218932_at,ZNHIT6,-0.00226949,0.977565,-0.0284488,-4.98
212544_at,ZNHIT3,-0.05199174,0.718622,-0.3650416,-4.94
227734_s_at,ZNHIT2,-0.10019236,0.192775,-1.3442849,-4.5
222814_s_at,ZNHIT2,0.03990225,0.690751,0.403207,-4.94
219050_s_at,ZNHIT2,-0.02139904,0.832528,-0.2140287,-4.97
201541_s_at,ZNHIT1,-0.02710101,0.791259,-0.2679696,-4.96
225076_s_at,ZNFX1,0.07507855,0.305211,1.0501949,-4.68
1553883_at,ZNF99,0.04493412,0.564753,0.5847627,-4.89
1553885_x_at,ZNF99,-0.039762,0.591291,-0.5450493,-4.9
215758_x_at,ZNF93,-0.10201522,0.210826,-1.2895179,-4.54
1569240_at,ZNF93,0.06529067,0.323481,1.0103652,-4.7
1569241_a_at,ZNF93,-0.05371591,0.607005,-0.5219506,-4.91
208119_s_at,ZNF93,0.02077143,0.817005,0.2342329,-4.97
1564962_at,ZNF92,-0.094545,0.226995,-1.2434646,-4.57
1564963_x_at,ZNF92,-0.05431104,0.528097,-0.6412407,-4.87
235170_at,ZNF92,0.01248606,0.903768,0.1223283,-4.98
1569277_at,ZNF91,-0.08318064,0.214273,-1.2794755,-4.54
233672_s_at,ZNF91,0.06645567,0.377232,0.901522,-4.76
236128_at,ZNF91,-0.0915011,0.476723,-0.7241578,-4.84
244259_s_at,ZNF91,-0.0439732,0.709438,-0.3775537,-4.94
206059_at,ZNF91,-0.0469272,0.713479,-0.3720411,-4.94
1562055_at,ZNF91,-0.01762375,0.830374,-0.2168265,-4.97
233671_at,ZNF91,0.00290317,0.966826,0.0420737,-4.98
1562133_x_at,ZNF90,0.02216912,0.706327,0.3818062,-4.94
1569283_at,ZNF891,0.0582869,0.526315,0.6440399,-4.87
232863_at,ZNF890P///ZNF815P,0.09284826,0.404245,0.8507048,-4.78
230876_at,ZNF883,-0.14034777,0.461418,-0.7498488,-4.83
235913_at,ZNF880,0.13858827,0.231587,1.2308453,-4.58
232315_at,ZNF880,-0.02277974,0.936911,-0.080078,-4.98
230421_at,ZNF879,-0.1406507,0.153463,-1.4793091,-4.41
1569468_at,ZNF876P,0.04094626,0.631843,0.4860106,-4.92
238665_at,ZNF865,-0.08095745,0.549212,-0.6084635,-4.88
241964_at,ZNF865,-0.02088251,0.827182,-0.2209767,-4.97
226808_at,ZNF862,0.12254569,0.175685,1.3999903,-4.46
213444_at,ZNF862,0.06065565,0.470506,0.7345334,-4.83
234397_at,ZNF861P /// ZNF861P,0.10177294,0.272915,1.1249834,-4.64
228270_at,ZNF853,0.16418089,0.151544,1.4865878,-4.4
232884_s_at,ZNF853,0.09531239,0.345093,0.9652218,-4.73
1564662_at,ZNF852,-0.02071123,0.733873,-0.3443947,-4.95
244640_at,ZNF850,-0.08367983,0.311412,-1.0364933,-4.69
206572_x_at,ZNF85,-0.11975266,0.137964,-1.5403583,-4.36
1554445_at,ZNF85,-0.00486097,0.954133,-0.0581871,-4.98
228346_at,ZNF844,0.15347791,0.118716,1.6246164,-4.3
1558537_x_at,ZNF844,0.04088864,0.635215,0.481182,-4.92
1564362_x_at,ZNF843,0.01660028,0.865633,0.1712306,-4.97
1555078_at,ZNF843,-0.00674288,0.942678,-0.0727434,-4.98
204453_at,ZNF84,-0.1343743,0.191681,-1.3477319,-4.5
228630_at,ZNF84,0.04140058,0.646408,0.465237,-4.92
221709_s_at,ZNF839,-0.01566491,0.835686,-0.2099291,-4.97
219086_at,ZNF839,0.00274216,0.970888,0.0369184,-4.98
241277_x_at,ZNF837,0.08748953,0.235426,1.22044,-4.58
1556822_s_at,ZNF837,0.09408619,0.283471,1.0998674,-4.65
1569076_a_at,ZNF836,0.02007355,0.783247,0.2785322,-4.96
1569077_x_at,ZNF836,-0.02191262,0.842211,-0.2014715,-4.97
215826_x_at,ZNF835,0.06048544,0.441254,0.7844884,-4.81
1558826_at,ZNF831,-0.12405226,0.172836,-1.409691,-4.46
1558827_a_at,ZNF831,-0.03645497,0.631419,-0.486619,-4.92
226323_at,ZNF830,-0.11803192,0.211271,-1.2882131,-4.54
226315_at,ZNF830,-0.12342673,0.274827,-1.1203831,-4.64
236429_at,ZNF83,-0.047049,0.548338,-0.609806,-4.88
221645_s_at,ZNF83,0.01616536,0.897828,0.129922,-4.98
238952_x_at,ZNF829,-0.08026399,0.259532,-1.1578699,-4.62
237306_at,ZNF829,-0.03059487,0.723948,-0.357814,-4.95
231902_at,ZNF827,0.17099957,0.122058,1.6092049,-4.31
226764_at,ZNF827,0.11554377,0.391357,0.8746643,-4.77
228046_at,ZNF827,0.06918312,0.567682,0.5803339,-4.89
243618_s_at,ZNF827,0.07512365,0.624693,0.4962877,-4.91
243617_at,ZNF827,0.02755008,0.803307,0.2521462,-4.96
1560853_x_at,ZNF826P,0.14419392,0.336511,0.9829082,-4.72
1569191_at,ZNF826P,0.06673135,0.446639,0.7751455,-4.82
229732_at,ZNF823,-0.04057999,0.74212,-0.3332922,-4.95
41397_at,ZNF821,0.09290576,0.287502,1.0904544,-4.66
205494_at,ZNF821,0.05004319,0.606503,0.5226829,-4.91
242704_at,ZNF821,0.02732235,0.756179,0.3144637,-4.95
238148_s_at,ZNF818P,0.27031391,0.015451,2.6289184,-3.4
238149_at,ZNF818P,0.34206338,0.022528,2.456666,-3.57
217541_x_at,ZNF816-ZNF321P///ZNF816,-0.19187195,0.026502,-2.3810691,-3.64
1558888_x_at,ZNF816-ZNF321P///ZNF321P,-0.11353314,0.137234,-1.5433713,-4.36
1558887_at,ZNF816-ZNF321P///ZNF321P,0.09474736,0.271789,1.1277042,-4.64
1557248_at,ZNF814,0.09421241,0.24339,1.1992587,-4.6
241912_at,ZNF814,-0.05941644,0.516697,-0.6592343,-4.86
1556204_a_at,ZNF814,0.05317745,0.662657,0.442303,-4.93
222135_at,ZNF814,-0.02938986,0.756728,-0.3137316,-4.95
60794_f_at,ZNF814,-0.018304,0.900053,-0.1270758,-4.98
217665_at,ZNF813,-0.08156576,0.428344,-0.8071783,-4.8
1561039_a_at,ZNF81,-0.05507203,0.411771,-0.8369396,-4.79
242083_at,ZNF81,0.04693285,0.56377,0.5862506,-4.89
215901_at,ZNF81,0.02575738,0.691009,0.4028506,-4.94
240079_at,ZNF81,0.02691464,0.758656,0.3111591,-4.95
234111_at,ZNF81,0.02660355,0.836464,0.2089206,-4.97
1561038_at,ZNF81,-0.00814542,0.917971,-0.1041987,-4.98
1554476_x_at,ZNF808,-0.12512638,0.201853,-1.3162635,-4.52
236328_at,ZNF806///ZNF285,0.03415398,0.607502,0.5212245,-4.91
238437_at,ZNF805,0.18389581,0.180253,1.3846936,-4.47
238436_s_at,ZNF805,0.11185505,0.290063,1.0845246,-4.66
235398_at,ZNF805,0.05217039,0.631503,0.4864975,-4.92
1564022_at,ZNF804B,0.00602944,0.914489,0.1086403,-4.98
215767_at,ZNF804A,0.07206116,0.735924,0.3416295,-4.95
227097_at,ZNF800,0.15200648,0.083812,1.8124401,-4.15
227101_at,ZNF800,-0.1639559,0.274411,-1.1213805,-4.64
236531_at,ZNF800,0.04002262,0.547352,0.6113232,-4.88
227104_x_at,ZNF800,0.02469603,0.785911,0.2750169,-4.96
207272_at,ZNF80,-0.01579177,0.798645,-0.2582607,-4.96
227509_x_at,ZNF8,0.07131468,0.481885,0.7156022,-4.84
227508_at,ZNF8,0.05747645,0.614588,0.5109055,-4.91
242043_s_at,ZNF8,-0.05741596,0.614956,-0.5103719,-4.91
242044_at,ZNF8,0.02852937,0.683231,0.4136062,-4.93
214901_at,ZNF8,-0.05202069,0.469178,-0.7367597,-4.83
229205_at,ZNF793-AS1,-0.03789929,0.652278,-0.4569237,-4.92
244180_at,ZNF793,0.00084917,0.991538,0.0107285,-4.98
235052_at,ZNF792,0.02281567,0.663429,0.44122,-4.93
1553704_x_at,ZNF791,0.04348158,0.54575,0.6137907,-4.88
227122_at,ZNF791,0.02745594,0.659894,0.4461856,-4.93
1553703_at,ZNF791,0.01471681,0.836654,0.208674,-4.97
1558809_s_at,ZNF790-AS1,0.06538481,0.620687,0.5020693,-4.91
235779_at,ZNF790-AS1,-0.04090455,0.78768,-0.272685,-4.96
214138_at,ZNF79,-0.22577637,0.055747,-2.021639,-3.97
216486_x_at,ZNF79,-0.10707607,0.287612,-1.0902005,-4.66
216482_x_at,ZNF79,-0.06051212,0.597655,-0.5356597,-4.9
242307_at,ZNF789,0.10656032,0.285099,1.0960531,-4.66
1569194_at,ZNF789,-0.07718946,0.524,-0.647683,-4.86
235231_at,ZNF789,0.0622837,0.5882,0.5496284,-4.9
1558762_a_at,ZNF789,-0.01686706,0.853537,-0.1868261,-4.97
244552_at,ZNF788,0.10540006,0.278991,1.1104422,-4.65
213402_at,ZNF787,0.12541099,0.194618,1.3385122,-4.51
1557888_at,ZNF787,-0.00719406,0.940581,-0.0754096,-4.98
239083_at,ZNF786,-0.02863226,0.804523,-0.2505517,-4.96
242272_at,ZNF785,0.09293064,0.339554,0.9766022,-4.72
1554770_x_at,ZNF785,0.11572141,0.397565,0.8630605,-4.78
1554769_at,ZNF785,-0.13342395,0.423032,-0.8166363,-4.8
228364_at,ZNF784,0.03290039,0.716982,0.3672724,-4.94
1569473_s_at,ZNF783///LOC155060,0.07193729,0.41264,0.8353604,-4.79
1556224_a_at,ZNF783///LOC155060,-0.00963774,0.889839,-0.1401475,-4.98
221876_at,ZNF783,0.08915817,0.380984,0.894325,-4.76
78495_at,ZNF783,0.03701219,0.549592,0.6078798,-4.88
238109_at,ZNF782,-0.11147529,0.239499,-1.2095392,-4.59
235290_at,ZNF782,-0.10122362,0.280519,-1.1068216,-4.65
1569443_s_at,ZNF782,0.06438201,0.572219,0.5734965,-4.89
1552785_at,ZNF781,-0.15409095,0.097889,-1.7298614,-4.22
1559789_a_at,ZNF781,-0.11025011,0.225775,-1.246849,-4.57
214899_at,ZNF780B,-0.08981746,0.201936,-1.3160106,-4.52
242969_at,ZNF780B,0.10270585,0.233869,1.2246446,-4.58
244818_at,ZNF780B,-0.10582587,0.353707,-0.9477703,-4.74
243294_at,ZNF780B,-0.07885431,0.64356,-0.4692825,-4.92
215570_s_at,ZNF780A///ZNF780B,-0.03411619,0.79069,-0.2687195,-4.96
239441_at,ZNF780A,-0.06278192,0.458662,-0.7545289,-4.82
238907_at,ZNF780A,-0.04584737,0.717181,-0.3670019,-4.94
1556581_at,ZNF778,-0.02293998,0.792582,-0.2662296,-4.96
228687_at,ZNF777,-0.10609363,0.253765,-1.1724304,-4.61
237855_at,ZNF777,0.08540368,0.370289,0.9149653,-4.75
226983_at,ZNF777,-0.06114509,0.541989,-0.6195992,-4.87
1553172_at,ZNF777,0.00086187,0.991145,0.0112272,-4.98
228652_at,ZNF776,0.03119023,0.707651,0.3799954,-4.94
239838_at,ZNF776,0.02317131,0.810156,0.2431788,-4.96
230517_at,ZNF775,0.10491118,0.157878,1.4628453,-4.42
228294_s_at,ZNF775,-0.0513508,0.622693,-0.4991721,-4.91
229931_at,ZNF775,0.03810971,0.696364,0.3954723,-4.94
228226_s_at,ZNF775,-0.00859405,0.922457,-0.0984798,-4.98
219782_s_at,ZNF771,0.10682118,0.186532,1.364163,-4.49
219781_s_at,ZNF771,0.03736039,0.689145,0.4054235,-4.94
221968_s_at,ZNF771,-0.04300199,0.690167,-0.4040123,-4.94
232561_at,ZNF771,0.01143241,0.893049,0.1360377,-4.98
219780_at,ZNF771,-0.00325379,0.961525,-0.0488012,-4.98
220608_s_at,ZNF770,-0.04067654,0.661418,-0.4440436,-4.93
238687_x_at,ZNF770,-0.02514266,0.806744,-0.2476429,-4.96
225517_at,ZNF770,-0.01040947,0.904387,-0.1215362,-4.98
229000_at,ZNF77,-0.14038271,0.269767,-1.1326114,-4.64
1558673_s_at,ZNF77,-0.05358889,0.587921,-0.5500423,-4.9
218916_at,ZNF768///ZNF747,0.09958736,0.263626,1.1476807,-4.63
219627_at,ZNF767P,0.04582816,0.569881,0.5770159,-4.89
227284_at,ZNF766,0.06262119,0.438805,0.7887606,-4.81
223897_at,ZNF765,0.04395955,0.539682,0.6231721,-4.87
1558942_at,ZNF765,-0.04130824,0.643709,-0.4690707,-4.92
1558943_x_at,ZNF765,-0.00891279,0.937583,-0.0792226,-4.98
57516_at,ZNF764,0.13940728,0.033669,2.2679638,-3.75
222120_at,ZNF764,0.10543855,0.322404,1.0126676,-4.7
1558754_at,ZNF763,0.06982779,0.415859,0.8295281,-4.79
1558755_x_at,ZNF763,-0.05918697,0.532787,-0.6339007,-4.87
207494_s_at,ZNF76,-0.02460547,0.743354,-0.3316347,-4.95
213659_at,ZNF75D,0.12877275,0.149009,1.4963176,-4.4
1553225_s_at,ZNF75D,0.03350506,0.78027,0.2824651,-4.96
214813_at,ZNF75D,0.02461882,0.825268,0.2234657,-4.97
227670_at,ZNF75A,-0.07372047,0.39533,-0.8672254,-4.77
239204_at,ZNF75A,-0.06373128,0.561199,-0.5901528,-4.88
242633_x_at,ZNF75A,0.04631688,0.622869,0.4989179,-4.91
219995_s_at,ZNF750,-0.00790055,0.895381,-0.1330526,-4.98
215289_at,ZNF749,0.04777873,0.538142,0.6255615,-4.87
228856_at,ZNF747,0.06655043,0.370251,0.9150391,-4.75
238606_at,ZNF747,-0.06495119,0.619217,-0.5041959,-4.91
206180_x_at,ZNF747,-0.03708841,0.680876,-0.4168726,-4.93
225848_at,ZNF746,0.03977095,0.573049,0.5722489,-4.89
1570373_at,ZNF746,-0.00665789,0.941059,-0.0748016,-4.98
227331_at,ZNF740,-0.09542521,0.143655,-1.5173168,-4.38
236810_at,ZNF740,0.09703061,0.146683,1.5053624,-4.39
1558277_at,ZNF740,0.02969725,0.639972,0.4743903,-4.92
205881_at,ZNF74,0.11454219,0.253239,1.1737711,-4.61
235997_at,ZNF74,0.06896999,0.419716,0.8225786,-4.8
241826_x_at,ZNF738,-0.09745951,0.369663,-0.9161856,-4.75
229700_at,ZNF738,0.09069003,0.485663,0.7093747,-4.84
244551_at,ZNF736,-0.13181544,0.295923,-1.0710949,-4.67
1569637_at,ZNF736,-0.02960065,0.727729,-0.352694,-4.95
235027_at,ZNF736,0.04064499,0.779683,0.2832416,-4.96
1554996_at,ZNF733P///LOC285902///ZNF479///ZNF273,0.00232827,0.978059,0.0278222,-4.98
1559275_x_at,ZNF732,-0.07426319,0.278781,-1.1109397,-4.65
1559274_at,ZNF732,-0.0292134,0.708562,-0.3787508,-4.94
222136_x_at,ZNF729///ZNF43,0.08397002,0.28796,1.0893913,-4.66
215978_x_at,ZNF721,0.05470956,0.671431,0.4300209,-4.93
228029_at,ZNF721,0.00968614,0.926703,0.0930716,-4.98
242091_at,ZNF720,-0.09311072,0.291257,-1.0817727,-4.66
238510_at,ZNF720,-0.02073462,0.807123,-0.2471477,-4.96
208542_x_at,ZNF718///ZNF595///ZNF208,0.16712483,0.024461,2.4184785,-3.6
1559746_a_at,ZNF718///ZNF595,0.06786762,0.451433,0.7668843,-4.82
1569479_at,ZNF718,0.24066879,0.011038,2.7793572,-3.25
1553269_at,ZNF718,0.23348814,0.12851,1.580427,-4.33
221370_at,ZNF717,-0.03794887,0.620576,-0.50223,-4.91
229986_at,ZNF717,0.00205221,0.983499,0.0209231,-4.98
1560201_at,ZNF713,0.08700066,0.552105,0.604025,-4.88
228988_at,ZNF711,0.17690306,0.082856,1.8184694,-4.14
207781_s_at,ZNF711,-0.09913548,0.679874,-0.4182639,-4.93
213542_at,ZNF710,0.07190933,0.386107,0.8845722,-4.77
235090_at,ZNF710,-0.05553287,0.489309,-0.7033905,-4.84
239335_at,ZNF710,0.03326881,0.651852,0.4575257,-4.92
39891_at,ZNF710,0.0316285,0.67732,0.4218139,-4.93
239700_at,ZNF710,-0.00157928,0.986829,-0.0166994,-4.98
233754_x_at,ZNF71,-0.09914332,0.203025,-1.3127191,-4.52
234575_at,ZNF71,0.05465967,0.602208,0.5289704,-4.9
226514_at,ZNF71,-0.02992021,0.668523,-0.4340845,-4.93
234570_at,ZNF71,0.04819875,0.688303,0.4065867,-4.94
242028_at,ZNF709,0.2331086,0.043888,2.1399714,-3.86
1553247_a_at,ZNF709,0.05954603,0.451743,0.7663515,-4.82
1570364_at,ZNF709,0.06825662,0.506442,0.6756099,-4.85
1570366_x_at,ZNF709,0.03703514,0.608214,0.5201848,-4.91
1562267_s_at,ZNF709,0.00226461,0.978846,0.0268237,-4.98
239482_x_at,ZNF708,0.05387408,0.617661,0.5064493,-4.91
218059_at,ZNF706,-0.07358104,0.372609,-0.9104554,-4.75
227132_at,ZNF706,0.01557383,0.889147,0.1410344,-4.98
237711_at,ZNF705G,-0.02724142,0.707221,-0.3805833,-4.94
1558941_at,ZNF704,-0.08811388,0.188292,-1.3585056,-4.49
223366_at,ZNF704,0.14116555,0.253424,1.1733003,-4.61
235732_at,ZNF704,-0.08077454,0.360475,-0.9342599,-4.74
235079_at,ZNF704,0.06844112,0.554881,0.5997769,-4.88
235905_at,ZNF704,-0.04622496,0.746045,-0.3280243,-4.95
241963_at,ZNF704,-0.01622673,0.850187,-0.1911535,-4.97
230586_s_at,ZNF703,0.1289463,0.138282,1.5390496,-4.36
222760_at,ZNF703,0.1340871,0.176303,1.3979005,-4.47
206557_at,ZNF702P,-0.2072571,0.444029,-0.7796651,-4.81
220242_x_at,ZNF701,0.04433954,0.68986,0.4044364,-4.94
236589_at,ZNF701,-0.0236996,0.732384,-0.3464027,-4.95
223590_at,ZNF700,0.02914844,0.785836,0.2751156,-4.96
1554578_at,ZNF70,-0.04391983,0.56001,-0.5919585,-4.88
243816_at,ZNF70,0.02912418,0.87151,0.163669,-4.97
1559980_at,ZNF7,0.03009374,0.655396,0.4525202,-4.92
234914_at,ZNF7,0.03635061,0.728885,0.3511305,-4.95
205089_at,ZNF7,-0.01292991,0.93263,-0.0855253,-4.98
234920_at,ZNF7,0.00128832,0.985633,0.0182168,-4.98
1553702_at,ZNF697,0.05747826,0.420731,0.8207569,-4.8
227080_at,ZNF697,0.02971646,0.817445,0.2336592,-4.97
220967_s_at,ZNF696,0.0765489,0.336317,0.9833118,-4.72
232162_at,ZNF696,0.03235367,0.702668,0.3868168,-4.94
220661_s_at,ZNF692,0.02358608,0.774054,0.2906919,-4.96
232780_s_at,ZNF691,-0.01541831,0.832731,-0.2137648,-4.97
227445_at,ZNF689,0.03987773,0.708156,0.3793063,-4.94
227294_at,ZNF689,-0.01170816,0.878393,-0.154826,-4.97
213529_at,ZNF688,-0.09372807,0.330857,-0.9947291,-4.71
235950_at,ZNF688,0.03184182,0.695613,0.3965057,-4.94
235951_s_at,ZNF688,-0.00375829,0.966679,-0.0422596,-4.98
228631_s_at,ZNF688,0.00295064,0.971095,0.0366566,-4.98
213527_s_at,ZNF688,-0.00173931,0.983601,-0.020793,-4.98
234924_s_at,ZNF687,-0.04838816,0.693606,-0.3992704,-4.94
