GeneID,logFC,logCPM,F,PValue,FDR,SYMBOL
28908,-13.7486390190368,5.0402787654446,198.165146892304,6.25034967663899e-45,1.7747867906816398e-40,IGKV4-1
100463488,10.215839464056,4.97567333001334,136.874649922165,1.3963369905218998e-31,1.98244944229347e-27,MTRNR2L10
7079,7.14334375136365,5.61362670046609,121.292159932001,3.52212180443211e-28,3.33368828789499e-24,TIMP4
3107,-6.53726119122477,5.56647470626545,120.34367396218,5.67547527159057e-28,4.02887800842035e-24,HLA-C
3800,7.16424711108675,5.46039696805763,118.702407035486,1.29591938161324e-27,7.35952616818158e-24,KIF5C
3108,7.53971395526582,5.06196046811334,117.032222962014,3.00277791418771e-27,1.29910803208537e-23,HLA-DMA
10485,6.59008210134287,7.07362167743277,116.904189711567,3.20259067603367e-27,1.29910803208537e-23,MIR9-1HG
3512,-12.6246966679524,3.9145612075011,102.668273887337,4.1540940401218e-24,1.47444375336573e-20,JCHAIN
89858,6.66632778098018,4.98650504740686,100.790047108587,1.0703497896745799e-23,3.3769535864232895e-20,SIGLEC12
53342,5.73050730399245,5.74474799983107,99.6089620666304,1.94110830682201e-23,5.51177703722111e-20,IL17D
5414,6.37503580010423,8.42151428539009,98.6250849277669,3.18738151326203e-23,8.22779073355229e-20,SEPTIN4
100462977,12.9733207990232,4.27328635589264,98.4206784185977,3.53333253905843e-23,8.360748120547009e-20,MTRNR2L1
547,5.59047465972785,6.65981264736818,95.4467366867107,1.58266047286731e-22,3.4568957020821096e-19,KIF1A
28914,-12.4879108587419,3.77714236244263,93.3747109618339,4.50026065800167e-22,9.12749295599696e-19,IGKV3-11
3514,-6.06485692042517,8.5975728652856,90.9247714292313,1.54888294337478e-21,2.93203541180846e-18,IGKC
79870,5.28485697659951,6.66678281233805,89.7427748151407,2.81225982956164e-21,4.99088236627517e-18,BAALC
375704,5.10481763029784,6.34236527279414,85.8806729808067,1.97577079237047e-20,3.3001183323152704e-17,ENHO
216,4.99077095641691,6.83902540253233,81.2041307496947,2.0970498695394897e-19,3.30809616919854e-16,ALDH1A1
6285,5.66901826813163,8.70202521651565,80.9206547508779,2.4200127823481497e-19,3.61664541867241e-16,S100B
