GeneID,logFC,logCPM,F,PValue,FDR,SYMBOL
100462977,-5.59339737611166,3.75459741061158,149.043788227108,3.69817802901698e-19,1.05009765133937e-14,MTRNR2L1
55384,-7.36064501328574,6.18810498014665,82.8057160766723,1.4478670681258599e-13,2.05560926997169e-9,MEG3
134466,-5.76431128254484,-0.308534606113631,71.4305820289455,2.31352317346083e-12,2.18974968368068e-8,ZNF300P1
885,-4.85287562804454,0.342355942807852,64.117975396572,1.55246274069623e-11,1.10205448805174e-7,CCK
389400,-3.93142291551997,-2.76841335956807,56.2467254439561,1.36114325306908e-10,6.72227827712103e-7,GFRAL
140828,-3.51858097951496,-3.17153956135815,56.0969229329685,1.42044971518669e-10,6.72227827712103e-7,LINC00261
654433,3.86780012120819,2.44738189434109,53.381661737878,3.1053869763873203e-10,1.25967804563597e-6,PAX8-AS1
56142,-2.10170032939001,1.26578591633199,50.1108048793285,8.15939364466786e-10,2.63555514807266e-6,PCDHA6
51266,-3.95556470142315,-2.63674361323218,50.0322895617253,8.35358208580874e-10,2.63555514807266e-6,CLEC1B
7299,5.26194954233182,-0.571510078490301,47.9760229157055,1.555519390328e-9,4.41689730883636e-6,TYR
10554,5.87045737771848,-0.393748172763943,45.9427579845792,2.9085825750486303e-9,7.50810929259144e-6,AGPAT1
255403,-0.822703770878572,3.00423415611645,45.2441240166282,3.5922102142219404e-9,8.50006741940265e-6,ZNF718
387590,-4.08207998207232,-2.13978805718371,44.8113158152244,4.14073927353315e-9,9.04433012861336e-6,TPTEP1
5593,-2.28315093785607,0.991872839137839,44.3901903291902,4.72686548918105e-9,9.23899205069996e-6,PRKG2
56139,-2.49276776989768,1.33756378752399,44.1499312221632,5.0988688971315406e-9,9.23899205069996e-6,PCDHA10
2559,-3.91429475069506,-1.07177254710924,44.0840890141829,5.20598249026939e-9,9.23899205069996e-6,GABRA6
79104,-3.36119072591386,-2.15363441473187,42.8670240900799,7.662664390610171e-9,1.23659810777437e-5,MEG8
654254,-1.38407699861598,-0.431712689287911,42.7768506821256,7.83897374183436e-9,1.23659810777437e-5,ZNF732
6374,-2.74600333937799,-0.624569640254356,41.9739429058959,1.02040100841008e-8,1.46261296249793e-5,CXCL5
85460,-1.5302028171596,4.07138405390905,41.9442985851243,1.03019050008659e-8,1.46261296249793e-5,ZNF518B
353500,-2.08821021529912,3.23190164673774,41.519536726002,1.18157019430545e-8,1.59765169844302e-5,BMP8A
2557,-3.72558728565855,1.18360096928304,41.2856734877043,1.27450911973169e-8,1.64221265371787e-5,GABRA4
101929222,-3.33725587209548,-0.219378809138172,41.1538148692078,1.33019514124004e-8,1.64221265371787e-5,DISC1FP1
84221,-3.18856479251766,-2.90859004394243,40.9699113224019,1.41207187660251e-8,1.67065753900535e-5,SPATC1L
11187,4.46416172034678,-1.68714359615334,40.4117870945799,1.69379859269893e-8,1.92381644158744e-5,PKP3
56475,-2.40540751584833,6.4830294847326,39.9466520245558,1.97252918072103e-8,2.15422946486822e-5,RPRM
101927560,-2.43806205708834,-1.85573215974519,39.7567451269694,2.09952190080864e-8,2.20799719901709e-5,LOC101927560
932,-2.66146794490799,-3.21903976107192,39.4929037605649,2.29006798580014e-8,2.32237430202839e-5,MS4A3
5996,-3.82924927147584,-0.538630353412535,39.2387215822926,2.49049303639173e-8,2.43853619890839e-5,RGS1
102723886,-2.8868626252469,-0.257988463585001,38.6135288437413,3.06398208236387e-8,2.9000590409574e-5,LYPLAL1-AS1
132720,-2.09852706050785,1.68275089162485,38.2252919396768,3.48698264263584e-8,3.09556086055667e-5,FAM241A
101929530,-2.54964263731992,-3.31181092437982,38.1965784880902,3.52056175053942e-8,3.09556086055667e-5,FANCD2P2
79154,-3.35922249740526,-3.14978348324427,38.1317643876767,3.59758789922064e-8,3.09556086055667e-5,DHRS11
219595,4.60728684774917,-1.52475726558706,37.9903324771035,3.77174810212272e-8,3.14996433411102e-5,FOLH1B
480,-2.78142870720191,-0.530287034621853,37.7902599368129,4.03306276748023e-8,3.19421515173933e-5,ATP1A4
7021,-2.75022583075193,6.16699877681461,37.7779638423231,4.0497181004619e-8,3.19421515173933e-5,TFAP2B
11199,-3.1646119917647,-2.4892528709482,37.2337872217807,4.86240099749062e-8,3.73048742497701e-5,ANXA10
140689,4.76278346655058,-2.18826074262744,37.1555333827041,4.99237619824358e-8,3.73048742497701e-5,CBLN4
7062,-1.7285971032101,-1.01617156264805,36.3734048393329,6.50578423332756e-8,4.73671136680349e-5,TCHH
103171574,3.1620174915377,-3.07611982275707,36.1763794541587,6.9567755855196e-8,4.78858202580963e-5,LOC103171574
326342,-2.83990366782536,-1.90913231055004,36.1694784986085,6.97314294765328e-8,4.78858202580963e-5,ADGRE4P
100462981,1.88737729446019,1.22184460040482,36.1236062159205,7.08295281155149e-8,4.78858202580963e-5,MTRNR2L2
100130086,-2.38458680549629,-3.27540640492527,35.8002866930035,7.90915981571078e-8,5.22280448760715e-5,HSFX2
548644,-0.665388387988517,0.823192751356332,35.4440538157662,8.89414621392052e-8,5.73975640327894e-5,POLR2J3
728233,0.94798056273767894,3.58935355744213,35.0140481522085,1.03281051656294e-7,6.37733946477279e-5,PI4KAP1
64231,5.89898444038429,-0.157655443820984,35.0217008693313,1.03313123923067e-7,6.37733946477279e-5,MS4A6A
3123,4.40710055685704,-2.55877318895751,34.8926848002211,1.08011371422265e-7,6.5254955139047e-5,HLA-DRB1
256536,5.24539697265607,0.785171165407831,34.6511808410964,1.17406178816061e-7,6.7653810072139e-5,TCERG1L
843,-2.47469245217696,-1.21037474396392,34.6223639468064,1.18582039729029e-7,6.7653810072139e-5,CASP10
5089,-2.71845349143204,-1.49577647159143,34.6090403658552,1.19129794104841e-7,6.7653810072139e-5,PBX2
219743,0.413714188251571,3.60302098459553,34.4473416651346,1.25434336177537e-7,6.98374112894346e-5,TYSND1
100132708,-3.04595240677614,-2.64481410212709,34.1858325006315,1.37954570937218e-7,7.53311546492748e-5,CYP4F30P
113835,-2.15422618878845,-1.17072875216776,33.6916042198116,1.63867669007144e-7,8.77928766312802e-5,ZNF257
10590,5.44034732246889,4.30805167221466,33.5485870377647,1.72264921226834e-7,9.05826377451102e-5,SCGN
399888,-1.4176415314598,-0.502252172102944,33.0123353451529,2.07493159199982e-7,1.07123059190609e-4,FAM180B
84680,-3.81745029390077,-0.514928462234922,32.6509557073548,2.36129686557981e-7,1.17629867540594e-4,ACCS
8714,4.37800681798168,1.25365277249098,32.3360991576653,2.63932002184616e-7,1.29212917276417e-4,ABCC3
114818,-1.35586886651275,5.79230838047696,32.1533080319939,2.81598200966345e-7,1.33529348734668e-4,KLHL29
54660,-1.25484420310104,0.194469916785036,32.1207448759853,2.83951002259025e-7,1.33529348734668e-4,PCDHB18P
220832,-2.4208835707986,-1.93724201549612,32.0191119913011,2.95339519259416e-7,1.33529348734668e-4,FABP5P3
3776,-1.23486840724299,3.40238667055674,32.0144370026779,2.95830484760801e-7,1.33529348734668e-4,KCNK2
5350,-3.20481885167973,-1.79564510958401,32.0103382115158,2.96261629522244e-7,1.33529348734668e-4,PLN
103695436,-2.46959899333522,-2.86441153913684,31.3883997915175,3.69796860326285e-7,1.64068466390076e-4,LINC01269
728927,-3.1475907451333,1.83421002223349,31.3370253372557,3.76656320835949e-7,1.64540865079027e-4,ZNF736
23600,-0.819857376249995,1.07256572468608,31.2067572825721,3.93146386676568e-7,1.69142297722442e-4,AMACR
11122,4.21861812052621,0.787542201475968,30.3858566161813,5.30296654739179e-7,2.226539484736e-4,PTPRT
29,2.74876464433769,0.368883061375972,30.3707074756833,5.33208962711914e-7,2.226539484736e-4,ABR
63978,-2.84951453740541,-2.41750911158191,30.3285923426171,5.41392125594136e-7,2.22794629076022e-4,PRDM14
293,-3.09489218012655,-1.23685016843874,30.1669479399738,5.74020243818653e-7,2.32847211760438e-4,SLC25A6
389289,1.40051528186113,0.785098014906015,30.0277382388708,6.03740854520025e-7,2.41453824846424e-4,ANXA2R
6549,-1.62912209317705,-0.711161151938896,29.9640639328409,6.17858822400167e-7,2.43668073084066e-4,SLC9A2
51599,1.78672763359747,2.36573744517552,29.829232012909,6.48887232579673e-7,2.50529857927429e-4,LSR
6941,3.920365876559,-2.65294170761974,29.7658655293805,6.64019496523318e-7,2.50529857927429e-4,TCF19
4322,6.28248174594,0.169230817779029,29.7300998092731,6.72720524550832e-7,2.50529857927429e-4,MMP13
57333,1.15096166659734,3.13374141232178,29.720471349604,6.75082919549752e-7,2.50529857927429e-4,RCN3
55258,2.11282599829631,2.34923860208463,29.6881801012247,6.83068311096713e-7,2.50529857927429e-4,THNSL2
78986,-1.84072285599831,4.26311347517346,29.6676486195166,6.88196123202659e-7,2.50529857927429e-4,DUSP26
7757,-2.88261020335754,0.0795099979941765,29.6252539306837,6.98910166820553e-7,2.51209546669235e-4,ZNF208
103695432,-2.32046396245508,-3.35830586044277,29.5671435562319,7.13875676389207e-7,2.53381247888394e-4,LINC01167
2550,-2.76971238589145,-3.02370342205786,29.4058925156432,7.57156428493481e-7,2.64797500462812e-4,GABBR1
