GeneID,logFC,logCPM,F,PValue,FDR,SYMBOL
3576,3.80579568752613,2.18203774527836,25.8955636195324,1.51886618100705e-4,0.750689660899228,CXCL8
51673,-2.40158088365558,4.9278620100502,23.0056603515085,2.94531409832094e-4,0.750689660899228,TPPP3
2919,2.5821339986225,1.73777371499857,17.5006851743031,7.1690642186482e-4,0.750689660899228,CXCL1
10410,-1.46470618171741,4.6740362098504,17.3926023966169,7.36473142658868e-4,0.750689660899228,IFITM3
26768,2.305721914679,7.94918075375897,18.6640106927388,7.62674359795115e-4,0.750689660899228,SNORA73B
267010,2.29789893665339,3.38147374681638,17.5917185342655,8.28589178056763e-4,0.750689660899228,RNU12
358,-1.66044732163748,7.57133168249229,16.2638050626496,9.81320862340096e-4,0.750689660899228,AQP1
666,-1.67985554760486,5.15875092028685,15.1918532143597,0.00137086179980264,0.750689660899228,BOK
165,-1.79252852221436,5.52784424940477,15.509958478863,0.00138553998692214,0.750689660899228,AEBP1
4267,-3.14169444493644,0.848654885009685,14.9241817661668,0.00139988128741681,0.750689660899228,CD99
105369201,-1.92350626808592,3.18332311314037,14.7491796478054,0.00146820881389133,0.750689660899228,GCAWKR
5757,-1.43468913831861,7.12732406901742,14.5081873470731,0.00156856687716904,0.750689660899228,PTMA
714,-1.53251900568619,4.32594065783705,14.4457961595219,0.00159579889743254,0.750689660899228,C1QC
103625684,2.6697916928881398,2.17680379276188,14.7463523257327,0.00173125570919631,0.750689660899228,RNU6-2
5366,2.45261491257699,1.38853137982272,14.1258731003793,0.00174412372792985,0.750689660899228,PMAIP1
23612,-1.67079018265292,3.78497304073196,14.0718723838859,0.00177066932410975,0.750689660899228,PHLDA3
5360,-1.67028471127884,4.51921851923351,14.1059643773721,0.00181110328560804,0.750689660899228,PLTP
85001,-1.85851102559223,3.08384493633161,13.9647122025542,0.0018247128012784,0.750689660899228,MGC16275
712,-1.34088937487416,3.79406158952206,13.9359139948907,0.0018395531275518,0.750689660899228,C1QA
