GeneID,logFC,logCPM,F,PValue,FDR,SYMBOL
259232,-3.63696419360615,3.18620445594332,153.951288355134,7.36038694761797e-12,7.464220977771861e-9,NALCN
85027,1.94721123219724,5.17263109844668,146.955164196936,1.1886996796266698e-11,1.16390094493101e-8,SMIM3
5673,10.6465749270459,5.56933333873602,162.606866862606,1.2672172428208499e-11,1.19942112032993e-8,PSG5
51454,-1.94860837579757,4.56494706038155,144.58307438807,1.4047859499188598e-11,1.28673861444987e-8,GULP1
2306,-5.31908772846589,2.99630652529833,145.02052770581,1.7116072348576898e-11,1.51878398230575e-8,FOXD2
10516,2.96672252880629,7.73877940734414,142.591946911066,1.81759235332012e-11,1.56395560219772e-8,FBLN5
4642,3.92911064917247,8.76585738965141,144.338287758496,1.9064986657215197e-11,1.57571425012627e-8,MYO1D
3216,9.23490155772379,0.587034340342836,385.754488547845,1.94224330883675e-11,1.57571425012627e-8,HOXB6
3484,-8.74487110345555,5.85024746541094,154.947596418984,2.02318684530468e-11,1.59578862423406e-8,IGFBP1
285704,2.30317011582057,8.23502674883461,139.095166082827,2.08667738298877e-11,1.60138389972881e-8,RGMB
9519,-1.61480291659592,5.19397342792663,135.664973104539,2.6906423581314298e-11,1.97637238701739e-8,TBPL1
23255,1.85237587141467,6.22483837201459,135.547119282031,2.7145104100608597e-11,1.97637238701739e-8,MTCL1
2139,-6.16752436695512,5.000908394339,149.708650998893,2.8195572086023397e-11,2.00153317345659e-8,EYA2
117581,4.75775484434943,6.597451785284,141.158982296088,4.38307457558035e-11,3.03377607202403e-8,TWIST2
57616,1.80109015786944,4.76520605608455,128.982225824004,4.48736027557701e-11,3.03377607202403e-8,TSHZ3
11226,6.76354860866587,2.98048139754717,134.820067931152,4.86792632767391e-11,3.21452949010002e-8,GALNT6
3763,8.27600436172481,0.841900992234984,125.661438126521,5.83507853996208e-11,3.76561488959598e-8,KCNJ6
8618,7.6161182557182,1.74790324519723,125.699459842631,6.362651863898009e-11,4.01483332611965e-8,CADPS
79750,3.60847897921141,3.10563421379018,123.63169367517,6.8710996208351e-11,4.2414102985568e-8,ZNF385D
6376,-7.71692467476417,4.53730616344271,135.205165395317,7.474965925689879e-11,4.43517005738086e-8,CX3CL1
57689,-7.56230667327895,1.06271633188769,122.559781007608,7.4973820304378e-11,4.43517005738086e-8,LRRC4C
10687,-4.57739282930883,5.63870996238697,133.243277883949,7.66071421741661e-11,4.43930571843968e-8,PNMA2
79937,-9.66192325396135,1.88012265153669,123.996881364854,8.352278894843129e-11,4.66378123790509e-8,CNTNAP3
214,-2.51314971580836,9.0500907724547,121.208526768244,8.37657485941749e-11,4.66378123790509e-8,ALCAM
7068,4.25276518179452,5.07274606652375,130.472081857903,8.5789591596305e-11,4.68460664110977e-8,THRB
130399,5.52002745801131,1.67300519518866,120.42465798709,8.9373856111526e-11,4.75182756801642e-8,ACVR1C
2892,3.52444267532589,4.90416990537682,127.260131193655,9.03675607229747e-11,4.75182756801642e-8,GRIA3
6299,9.54575969440099,2.01357110161825,123.900548753296,9.381657802471839e-11,4.84269669967348e-8,SALL1
7162,1.04805567697244,5.97232044236297,119.468992835359,9.676812236056519e-11,4.84269669967348e-8,TPBG
7546,-4.47623264744221,4.40420328694316,128.242827732979,9.721208377580149e-11,4.84269669967348e-8,ZIC2
54566,-4.65202736480874,3.83540108956943,126.520212720578,9.89654647157297e-11,4.84504201828128e-8,EPB41L4B
53342,-3.92530771570368,3.19579646322908,120.118355043794,1.03359831123979e-10,4.97441085553455e-8,IL17D
26037,-2.08615237476774,6.92979532257726,118.196273097411,1.0766385157284001e-10,5.07842021191267e-8,SIPA1L1
5168,3.15672049397207,9.36395543423309,118.444246985328,1.0909795137407001e-10,5.07842021191267e-8,ENPP2
196,-1.85392541229869,7.93701398403569,117.726812205322,1.12012924933185e-10,5.13001129593192e-8,AHR
51319,1.27867330148158,4.25375870620963,116.539427835891,1.23886836139102e-10,5.49950623227466e-8,RSRC1
8654,-4.37177961291912,7.4092823371077,125.196250405775,1.23954357762134e-10,5.49950623227466e-8,PDE5A
10758,1.55623597854331,5.28823764968966,115.972234762621,1.30034697078828e-10,5.62931033790828e-8,TRAF3IP2
30811,6.05033403879929,2.99163989490051,121.719246610856,1.30845036908592e-10,5.62931033790828e-8,HUNK
53834,-2.01140050365617,6.94921829956979,115.676179500768,1.33374432057686e-10,5.65248805713133e-8,FGFRL1
80763,-6.5482725116147,2.95983637179805,121.61461278858,1.36362354798687e-10,5.69413097721871e-8,SPX
79875,-2.26483230278451,5.80787773682636,114.550563881245,1.62320216206531e-10,6.60450001916484e-8,THSD4
476,-0.82360276565949,8.13097953940479,113.369576811826,1.62815637028188e-10,6.60450001916484e-8,ATP1A1
3233,9.44456736539413,0.791473432734903,278.390391146457,1.6722917947558002e-10,6.68798950874518e-8,HOXD4
4688,-6.38105577379998,1.55648427040923,112.086881881553,1.8218223543631801e-10,7.1848119100198e-8,NCF2
2822,-3.14676522281661,0.71862452418593,111.111977536035,1.985710943241e-10,7.72387153881208e-8,GPLD1
196740,2.57132827282414,7.03024856186708,112.803151652549,2.07388739805545e-10,7.9578422524033e-8,VSTM4
51299,6.5098486210088,5.95160340640124,120.899319217807,2.14658649465548e-10,8.03760247541062e-8,NRN1
55801,-8.40417540510519,2.94684528251876,117.833208219888,2.15128645230219e-10,8.03760247541062e-8,IL26
4092,-1.43422567321566,5.27002953897749,109.568717299582,2.27875472205461e-10,8.40327796529098e-8,SMAD7
4256,-6.83419101977042,5.78876771991849,118.911887887612,2.50628888278349e-10,9.1238554905945e-8,MGP
10203,-3.87296148896958,4.02899630862274,113.343474775491,2.70450409426183e-10,9.72080933627401e-8,CALCRL
6925,1.89282038088175,6.52008435437392,107.048397075501,2.86316948380632e-10,1.01462213468715e-7,TCF4
4005,-5.58713068607767,2.78212509314305,110.501234866586,2.89432621622326e-10,1.01462213468715e-7,LMO2
8671,-4.95415015707151,6.3182822175698,116.654251549481,2.99663014605097e-10,1.03767454874533e-7,SLC4A4
28984,5.92480207441935,3.9374082761708,115.627141476875,3.07958724410013e-10,1.05355276862919e-7,RGCC
5747,-0.927869079699013,6.58511562966402,105.922472786612,3.17516537603693e-10,1.07331929586391e-7,PTK2
27086,-1.78086501426865,6.36256509976486,105.683111023143,3.24613510480908e-10,1.08440007413005e-7,FOXP1
133,2.7239410220145,8.46510185219713,105.901384315427,3.42250011178856e-10,1.13002198458414e-7,ADM
4314,12.0202498495361,8.5699251464728,114.158604558153,3.66365557309755e-10,1.19348337877886e-7,MMP3
5774,-4.36356409954887,2.95895449199786,106.269654907082,3.71418508731637e-10,1.19348337877886e-7,PTPN3
586,-1.79635678766927,8.30899323078678,104.157884116311,3.7408001659207e-10,1.19348337877886e-7,BCAT1
11228,1.54180568222718,6.77349056071468,104.012327635119,3.7921169121438004e-10,1.19641288578137e-7,RASSF8
143098,-5.02539870547802,3.48315773791183,109.399791645296,4.06435976190597e-10,1.26821423559692e-7,MPP7
3217,9.93655381566433,1.26851068520872,242.003963813042,4.17795120729253e-10,1.27587295801192e-7,HOXB7
284276,6.11716312050853,-1.1528100754011401,102.979909516105,4.17877038545901e-10,1.27587295801192e-7,LINC00908
729830,-4.17216787552609,1.66278507100103,102.78318082751,4.25718793123525e-10,1.28598777986622e-7,FHIP1A
79870,5.65763568246515,4.64314120968637,112.127549784293,4.32661495658342e-10,1.28894804748744e-7,BAALC
6495,-4.19158508876503,7.15787030664458,110.359556104262,4.35777469831992e-10,1.28894804748744e-7,SIX1
29956,-0.779243099718253,7.64818756754709,101.726521687596,4.70662361650382e-10,1.37777915041882e-7,CERS2
80765,2.30273941883667,2.1079443522869,100.829201768676,5.12880065071122e-10,1.48085472949962e-7,STARD5
2274,-1.77175048937215,7.82770699656236,100.736470894163,5.17471709576497e-10,1.48085472949962e-7,FHL2
639,5.27993307645298,2.30141296462432,102.199786789357,5.2151953847495e-10,1.48085472949962e-7,PRDM1
9052,-5.6839480115357,5.61183874965969,108.955176465387,5.63913436285277e-10,1.57769607661301e-7,GPRC5A
8428,-1.05190263733381,6.92799962502877,99.7942856084369,5.66737100949204e-10,1.57769607661301e-7,STK24
55740,-1.98336086669932,8.77884230711855,99.2928509998481,5.95011579579311e-10,1.61723986951304e-7,ENAH
8537,7.85653170088916,0.345441464046751,99.2338341072243,5.98438721690683e-10,1.61723986951304e-7,BCAS1
693199,-6.00094669341057,-0.356538877341932,99.1971950198971,6.00577139368561e-10,1.61723986951304e-7,MIR614
4651,-1.73502892192324,7.35724809551837,99.1435342475249,6.03723987210363e-10,1.61723986951304e-7,MYO10
10154,3.79450922825985,4.10081415527785,104.503423533208,6.16550022583526e-10,1.63616241974385e-7,PLXNC1
57709,7.3722075465514,3.85045897836133,107.005884453853,6.65762977942489e-10,1.75040182950713e-7,SLC7A14
83604,2.36544271024839,7.79009738741867,98.2749782511522,6.973965414318e-10,1.81346649571684e-7,TMEM47
81029,2.91977902688161,6.25321990348639,102.399681648094,7.07709176757241e-10,1.81346649571684e-7,WNT5B
2998,-7.12922188318197,4.01641425121873,106.276323459017,7.089092481935901e-10,1.81346649571684e-7,GYS2
5915,-4.34801158462176,4.89401199863188,105.037815223435,7.435561042065051e-10,1.8565806791038e-7,RARB
1123,3.12939802902116,5.31474818359186,102.448257944842,7.44684339268519e-10,1.8565806791038e-7,CHN1
168667,4.65141920931185,5.81122560746294,105.696490727762,7.453784025984631e-10,1.8565806791038e-7,BMPER
100506783,8.25222500514578,-0.335892676654346,220.369805634781,7.678751458134591e-10,1.89598389264114e-7,HOXD-AS2
100507420,4.28082708214938,2.68000895009741,97.4211078843984,8.099461022166811e-10,1.95920701735693e-7,LINC01605
5371,0.827169154472702,6.25499370288852,96.1002851155798,8.15123947333824e-10,1.95920701735693e-7,PML
5318,-7.07103333327027,1.88866592660345,98.2515443938274,8.173622183179531e-10,1.95920701735693e-7,PKP2
102724224,7.80354311717432,-0.739985209459561,218.103693711835,8.21079891056435e-10,1.95920701735693e-7,LINC01117
2690,-1.95580593398735,4.47118953169554,95.0583366395409,9.049737091023541e-10,2.14139403916344e-7,GHR
55890,-6.91204759529735,4.46323327800065,103.077116508136,9.37685807338915e-10,2.20046185945359e-7,GPRC5C
90293,-2.95724026576143,2.61804798704001,93.4030687562266,1.07056853685856e-9,2.4917043937786e-7,KLHL13
54206,-1.40515168958404,6.38186736023992,93.2895654786356,1.08307080457121e-9,2.50030857689426e-7,ERRFI1
2296,-3.64795647120479,6.22813003145042,99.4092181905487,1.1461686010538e-9,2.6246336634615e-7,FOXC1
135112,-1.49672534447394,5.72403548816214,92.3000197097817,1.1990248280708e-9,2.72370479944564e-7,NCOA7
105376544,2.63621694565306,-0.317094409759556,92.2216925670149,1.20876203100466e-9,2.72403157701407e-7,ADM-DT
84793,-3.69012578093172,2.24149118775164,91.9908967404727,1.2379553630174e-9,2.74681598598396e-7,FOXD2-AS1
8527,-1.17860075157241,4.02369946367521,91.9888350449237,1.2382195675504401e-9,2.74681598598396e-7,DGKD
100506115,8.49010766721441,-0.116538912348543,204.189094530317,1.25762062547712e-9,2.76822772561417e-7,PELATON
25780,3.85570392667696,3.12935253278526,93.4922938835821,1.30580478277481e-9,2.85217898514543e-7,RASGRP3
9262,-1.03957790787996,5.91693147598415,91.202923425852,1.3435327081852301e-9,2.91218406480302e-7,STK17B
7070,1.95011204964009,9.28608897341006,91.1200377486958,1.3551935063532101e-9,2.91520603128026e-7,THY1
93166,-4.59503537089594,4.26997688377992,97.5351943077752,1.4422995030934602e-9,3.03016265747833e-7,PRDM6
114804,5.65563711545682,0.731090771324509,90.5097564771994,1.4445068065905301e-9,3.03016265747833e-7,RNF157
948,4.74286224141855,1.10080930100598,90.4652287134049,1.4512687944649e-9,3.03016265747833e-7,CD36
3231,9.19226510002034,0.550154334038998,199.704742434847,1.4513193217716302e-9,3.03016265747833e-7,HOXD1
56172,-1.94486640513487,6.68105890715962,90.5624331249687,1.4800744580483102e-9,3.06764337491108e-7,ANKH
7421,2.43630671480918,5.48575927039609,92.5679596778789,1.5472957830758101e-9,3.18372925800272e-7,VDR
54863,-3.16663077700355,2.14759592069243,89.7838160414366,1.5591462782887301e-9,3.18503299079197e-7,TOR4A
9413,-5.61155799260069,-1.41534198564616,89.6714086722619,1.5777631269286302e-9,3.20004171350989e-7,FAM189A2
10495,0.860853811364465,3.64929860968468,89.154701893499,1.66649661484769e-9,3.3499742168402e-7,ENOX2
4645,-5.54069969966339,2.31687020414354,91.2543622012933,1.67528205244342e-9,3.3499742168402e-7,MYO5B
26585,6.54740716836275,5.9149328085039,96.6132262116578,1.68796652567708e-9,3.35173492983222e-7,GREM1
8313,1.69993771047821,4.01031603936704,88.8592328583859,1.7196584478066501e-9,3.37200591182138e-7,AXIN2
202,2.91397244331347,4.98142417604352,93.1651822159715,1.72192589263638e-9,3.37200591182138e-7,CRYBG1
348013,2.29208422325507,1.5961183735328,88.5706706209486,1.7733570828829101e-9,3.44893660057946e-7,TMEM255B
290,1.8965785405084301,9.4395493976627,88.423598121752,1.8014231753765801e-9,3.46564930492809e-7,ANPEP
4908,5.00075599862502,2.56425477080365,90.6561432271747,1.8203391517508401e-9,3.46564930492809e-7,NTF3
152273,-6.61978655600355,1.72368747558683,89.8068421612249,1.8222841200716402e-9,3.46564930492809e-7,FGD5
83394,-3.24684340115372,3.26949534210048,89.4126789073616,1.8307708953661302e-9,3.46564930492809e-7,PITPNM3
102724488,-4.38826108984058,1.35987429503963,88.2006061177348,1.8449001960862102e-9,3.4692676203886e-7,SYT15B
220,3.06405440627182,7.17111484420763,92.5853535369137,1.86901406814706e-9,3.49149042533129e-7,ALDH1A3
112609,-3.61291141367909,3.23966176506766,89.4600319344249,1.9741065207329103e-9,3.66370945465432e-7,MRAP2
80206,2.99785415969666,3.21414658330361,87.4243697191913,2.0650382863332603e-9,3.80758195717097e-7,FHOD3
256987,-1.00019259709293,5.24945103365989,86.9007209871256,2.12210427280502e-9,3.87758302492177e-7,SERINC5
101927727,6.99064085035731,0.236836593925018,86.8650787853741,2.13031502689839e-9,3.87758302492177e-7,LOC101927727
8434,2.32803080862599,8.44076808660044,86.27046532319,2.31559219597299e-9,4.18797709583778e-7,RECK
7511,-0.704246202112381,6.22440844959331,85.9091712334093,2.3638974258110403e-9,4.23096317524439e-7,XPNPEP1
51451,-1.79354260183312,5.65482801971704,85.8888294112984,2.36916057356527e-9,4.23096317524439e-7,LCMT1
9620,-3.61382133321746,2.61234722014558,85.6062888696149,2.4435930285413e-9,4.33661400283939e-7,CELSR1
861,1.42604485489761,6.09354390358992,85.2459704282772,2.5422169238208902e-9,4.48361798458969e-7,RUNX1
23254,-1.60845075166223,4.74891406759209,84.7118613687725,2.6964395559031204e-9,4.72005565043999e-7,KAZN
149111,3.05789488916711,2.80794753911414,84.6680832105683,2.70952305343095e-9,4.72005565043999e-7,CNIH3
51804,-1.56051224813334,4.76005007356421,84.5303492595221,2.7511371576177304e-9,4.76332558478997e-7,SIX4
83483,-6.30560625668412,-0.714667149412914,84.453495153878393,2.77465828543116e-9,4.77493466756472e-7,PLVAP
200734,1.00160991692844,5.82150852369536,84.3069261367098,2.8201224463727e-9,4.82393836534656e-7,SPRED2
10763,3.94563492129752,4.75173185501894,90.2940756209835,2.8968315229978204e-9,4.92548090392354e-7,NES
55227,-1.96677093715795,2.50889560934851,83.6844251385864,3.0224203242683704e-9,5.1084300659286e-7,LRRC1
11035,4.71571339685818,1.38024097314291,82.9568569498624,3.2790247628884504e-9,5.50934367705429e-7,RIPK3
51196,-4.61057901675135,6.20171609327614,89.542493418394,3.3364387508459304e-9,5.57283401942767e-7,PLCE1
9955,3.39934785668461,2.6824872135907,82.7373605360866,3.3610063160220404e-9,5.58103943528923e-7,HS3ST3A1
11075,9.12862368820196,4.34050803145094,89.3463017567814,3.4022197596503905e-9,5.61662965553911e-7,STMN2
5244,6.31913954221311,1.26028169391738,82.9596131638986,3.4568766075436e-9,5.67387348388442e-7,ABCB4
5954,0.888008056157471,9.14051680443829,82.1058342311744,3.6095352821322503e-9,5.88723082283492e-7,RCN1
167681,-4.96987259994335,3.51565959870593,87.3200840100711,3.6397453907678704e-9,5.88723082283492e-7,PRSS35
8325,-2.60281406644578,4.25786512742154,84.1989408438475,3.6490671766823204e-9,5.88723082283492e-7,FZD8
2589,-2.55448195304395,8.43431391700207,82.9130421340787,3.77182875598113e-9,6.05090833480702e-7,GALNT1
83641,-2.69287741489023,5.26336163314241,85.1877920567955,3.8761739657872e-9,6.18336852575998e-7,FAM107B
101060226,1.1517381011193,3.41323148672005,81.3685758473809,3.92516907748915e-9,6.22654614275443e-7,NBPF19
282996,-6.41184969992036,1.73300848704942,82.4625430216617,4.1561581718738906e-9,6.55633951613106e-7,RBM20
9766,-1.50858742024704,5.6311987019215,80.7498537115393,4.2132026782987e-9,6.59455262179471e-7,SUSD6
734,-2.04581268916736,4.89930190586884,81.7481320912382,4.22683069965359e-9,6.59455262179471e-7,OSGIN2
1286,-4.82129902702004,2.39196664730091,82.2653711203378,4.25857324707365e-9,6.60776980058231e-7,COL4A4
9990,-2.21553927420455,6.48144939959885,82.642324788805,4.29031902355556e-9,6.62084829749239e-7,SLC12A6
146,6.38492511177225,1.38834237541266,81.3377109328709,4.40823472120979e-9,6.76604458966228e-7,ADRA1D
7764,1.2326981040356,5.91833561186342,80.2758893931229,4.4493467139349e-9,6.79243010441836e-7,ZNF217
4088,-1.39522978969189,7.54561254275554,79.6160343143755,4.80233004261899e-9,7.29209420107841e-7,SMAD3
23025,-6.44175086815671,3.5229950249866002,85.7742560028692,4.88479182766356e-9,7.37785446523972e-7,UNC13A
85449,-4.93576090941354,4.40323550709713,85.6652839874996,4.93992909099715e-9,7.42165537242666e-7,KIAA1755
388650,1.77758175794155,5.62865005800267,79.1807071255314,5.189429594630721e-9,7.75546596523892e-7,DIPK1A
5128,1.11115544555482,5.29859834996121,78.7318646843772,5.32374381406777e-9,7.91453956023321e-7,CDK17
644990,5.35092182302302,-2.12974496691666,78.1226264404477,5.718620622696031e-9,8.43662528453104e-7,THRB-AS1
10801,0.85467760084041,8.54715923422559,78.0993116948707,5.73434999089449e-9,8.43662528453104e-7,SEPTIN9
83643,-4.41761645400122,2.58880941264641,79.3570317332267,6.001809575701331e-9,8.78460736608449e-7,CCDC3
101928034,3.72660181743043,2.53936254177818,78.0617366565575,6.071330455951261e-9,8.84079119470441e-7,LOC101928034
100134259,2.50714243568576,2.29903946579629,77.4564997361477,6.1870496763674106e-9,8.96333038573737e-7,LINC01119
21,-2.57939924230034,2.77479392971542,77.3947437198502,6.232540440693341e-9,8.98340029510088e-7,ABCA3
166336,1.93625719290807,4.60115883431298,77.4628950220309,6.464959761184381e-9,9.27134002115305e-7,PRICKLE2
102723510,-2.96143116465613,0.350293885945376,76.8467861434894,6.6524415742151705e-9,9.49226525124823e-7,LCMT1-AS1
108,-5.66643082400523,3.55461733597577,82.5103046138849,6.71558855843033e-9,9.53445685583146e-7,ADCY2
9858,-1.08731691011501,4.09809294284822,76.5529181675836,6.89019333519656e-9,9.73368356979633e-7,PPP1R26
83648,4.96665545459592,2.29888626354927,77.6509565423856,7.490690803829571e-9,1.05296121472644e-6,FAM167A
51569,0.713160932948523,6.9160642846643,75.3838786914826,7.93142987985298e-9,1.10942340610062e-6,UFM1
3953,-5.25817518378549,8.48164095943758,81.0690522069744,8.01700285870884e-9,1.11589605967175e-6,LEPR
55589,1.49434113562862,5.34773953172808,74.8952847356428,8.41615046396166e-9,1.16035632167106e-6,BMP2K
6926,3.08743671557002,5.14439393662901,79.2457266082224,8.4181511626779e-9,1.16035632167106e-6,TBX3
9308,1.55920284772879,1.62198547883912,73.9315930540557,9.46908470420334e-9,1.29891140181572e-6,CD83
157869,-6.57158836627336,4.14241375531432,79.4006700072397,9.6096259914978e-9,1.31185254821433e-6,SBSPON
5467,-0.623838618433438,5.5135649005869,73.4432155395542,1.00565376110966e-8,1.36106219611999e-6,PPARD
8913,4.60163069406496,1.81978029152793,73.8054981058682,1.00949945585713e-8,1.36106219611999e-6,CACNA1G
137970,-6.77422295075121,-0.42347082792328,73.3971961474468,1.01138976362499e-8,1.36106219611999e-6,UNC5D
100287082,5.11844341508908,1.31217228210705,73.1582710390982,1.04174613746305e-8,1.39508743528523e-6,GACAT2
94134,1.40062894515914,6.19060001033314,73.1215411098462,1.04649981938987e-8,1.39508743528523e-6,ARHGAP12
56907,-0.766817183396442,5.85894239608073,72.9106552326253,1.07425258337212e-8,1.42368189533056e-6,SPIRE1
9929,-0.650023016636673,6.40402102692216,72.8828037910293,1.07797713504515e-8,1.42368189533056e-6,JOSD1
59339,-1.57590624035665,5.22347560451973,72.815661527524,1.08701372583353e-8,1.42897012708533e-6,PLEKHA2
2018,3.339626844626,4.78061068894106,77.2712588296915,1.09321978304603e-8,1.43050579445124e-6,EMX2
131578,8.46208414162892,6.10426049815186,78.177150928019,1.09965639712788e-8,1.43232767873607e-6,LRRC15
54996,-2.20604589654623,2.95594248417188,72.6554580497755,1.10890895109464e-8,1.43778400302887e-6,MTARC2
9745,7.87891230300992,0.459269214558953,72.7918904581783,1.11411593922421e-8,1.43796918610325e-6,ZNF536
115426,-1.11751127359581,6.1871889269031,72.5647227616307,1.12152168920924e-8,1.44097775407676e-6,UHRF2
145407,1.88779232010125,4.09660344776225,72.4901055985883,1.13201052456714e-8,1.44790265067945e-6,ARMH4
5362,-2.91613348358739,4.29977967400725,75.5855039711809,1.15344742316309e-8,1.46870581079444e-6,PLXNA2
8522,5.86714395588096,4.40687464337062,77.4337398825996,1.19450454793562e-8,1.50596017638897e-6,GAS7
11221,1.35068417767556,4.36344408551325,72.0340117484454,1.19848132718899e-8,1.50596017638897e-6,DUSP10
26031,2.25861753629855,5.44805009680808,74.3241966618909,1.19861595303366e-8,1.50596017638897e-6,OSBPL3
2051,5.7693909732311,1.02459465586506,72.0827873160382,1.20622194699259e-8,1.50884018435483e-6,EPHB6
4330,-1.68443000457247,7.4852822709498,71.8155158579231,1.231814364432e-8,1.53409512623012e-6,MN1
84866,-1.696172387857,3.77616948683096,71.7351857780452,1.24432093903943e-8,1.54290362724999e-6,TMEM25
55304,-3.29667873514504,4.89730300585264,76.1132249211379,1.25376207446512e-8,1.54785104801901e-6,SPTLC3
5090,1.35466739937148,4.41189001483713,71.6262495898515,1.26150171516793e-8,1.55066412130707e-6,PBX3
1300,6.29438024879999,1.78572868941141,73.5282919150507,1.27112216239251e-8,1.55575490522135e-6,COL10A1
140685,-3.91887317224698,2.2506457537104,71.6720099747389,1.31334371030826e-8,1.59740228678381e-6,ZBTB46
79192,5.97343890557808,2.15053914017879,73.859878316675,1.31640125059839e-8,1.59740228678381e-6,IRX1
57561,1.73326178516691,6.65716172914094,71.1975034022927,1.38410224888359e-8,1.67240780242763e-6,ARRDC3
3142,3.21225231734921,1.54527010811432,70.8017529050658,1.40019260498916e-8,1.68468089062149e-6,HLX
125488,1.54073035140035,4.2765734698586,70.6135501721858,1.43411642328683e-8,1.71376693354737e-6,TTC39C
114569,-8.4872232947816,2.43765765273212,74.7948989939043,1.43643785942692e-8,1.71376693354737e-6,MAL2
5880,3.85608253753717,2.43162242516295,71.2167664289739,1.46425053590222e-8,1.73864931045988e-6,RAC2
6751,6.66528316610877,3.60405921124026,75.5962462624278,1.4695398292318e-8,1.73864931045988e-6,SSTR1
23052,-2.0133297565784,6.87148987235128,71.536189491311,1.49043471151406e-8,1.75605367773617e-6,ENDOD1
144501,-3.32811511540838,2.49209311670039,69.8843424253526,1.57422622243471e-8,1.84711378454685e-6,KRT80
4857,2.96016887348804,3.69772719432358,71.776593073216,1.61620128956263e-8,1.88856113650744e-6,NOVA1
6616,7.84553323477908,0.34222442559036,69.7031364732326,1.63821408504539e-8,1.90643807151082e-6,SNAP25
81849,3.53623669944047,3.24241798074599,71.5563003611327,1.67012351538561e-8,1.93563907017855e-6,ST6GALNAC5
9509,-1.20193163956578,8.44611950668235,69.2398288246378,1.71047145113683e-8,1.9743429615866e-6,ADAMTS2
4211,3.36819658447032,3.21613041426649,70.7151080354781,1.77681846465594e-8,2.04262187465205e-6,MEIS1
114800,4.60795059454865,3.70359686164603,73.3698066043162,1.80260324000478e-8,2.06390802419096e-6,CCDC85A
1893,2.03542758833372,7.63526557552505,69.3396379852946,1.87027783187928e-8,2.13017686374731e-6,ECM1
11328,1.13533737214395,8.68384154690299,68.5299855584901,1.87548588109466e-8,2.13017686374731e-6,FKBP9
137994,-1.54497762902558,1.97993706215591,68.4071795111726,1.90574757433008e-8,2.15592439733477e-6,LETM2
51167,0.803002846088301,4.01045820549779,68.3616965682961,1.91708946964775e-8,2.16014902740666e-6,CYB5R4
