GeneID,logFC,logCPM,F,PValue,FDR
22041,-1.06298943263176,5.34295569086558,57.7453282959279,1.58997134104784e-09,4.32138310783394e-05
239766,1.85158611563718,3.23930744962995,47.2120441030339,1.82167339011297e-08,0.000247556305349402
17880,-1.28164018353073,4.33391790377328,42.9870005947422,5.26537131094915e-08,0.00047702508953429
77323,0.924178276214035,5.09687826614308,35.0349485832349,4.53186696697739e-07,0.00307929030738696
71760,0.987099503875344,7.37053737258528,48.0631948527038,1.0354042109536e-06,0.00562825020990156
73338,-1.3508448897215,3.45723353498308,30.4113772973449,1.76483228880842e-06,0.00789454699859532
19679,0.689325587694516,6.07112813654186,29.9467315712326,2.03325468156177e-06,0.00789454699859532
20411,0.700460592146413,7.13857072795722,31.368359106755,2.78584191767707e-06,0.00946454968506814
227485,0.721321053369686,5.49275038315321,28.0714746500661,3.63614517054749e-06,0.0109807543989234
23984,1.29593033832513,3.35812654234679,27.5259593494004,4.3192704842898e-06,0.0117393452492512
243910,-1.50095104201719,2.89003436434376,25.2391059367001,9.03080644129723e-06,0.022313480751638
56846,1.20886622354452,3.33129777171414,24.7301120569884,1.06804537286182e-05,0.0241903376575096
13849,-0.676631801877456,5.65542721370537,23.6593547079463,1.52693737847155e-05,0.0319235623149832
108927,0.979130412393582,4.000565600072,23.3242593663213,1.70984708555933e-05,0.0331942385274408
212448,0.749365552114408,7.12768876067648,28.5451487827979,2.55029483299116e-05,0.0462096421772444
68888,-2.5494023077911,1.52040078051186,21.4688951266367,3.23601701023154e-05,0.0548627984649811
17155,-0.847424537344199,4.43557357656428,21.2263196852031,3.5227259090793e-05,0.0548627984649811
140492,0.572552057848559,6.49680623661062,21.2011219413647,3.63343159192634e-05,0.0548627984649811
18627,0.721529093182272,6.183234885624,23.9717916698711,6.09496298522227e-05,0.0871868415659769
13175,0.541175198408593,9.0651667192062,19.4162793926424,6.71338011892231e-05,0.0889997234549216
16403,-0.483242713079633,6.98722553311612,19.349955361279,6.87661132695594e-05,0.0889997234549216
101772,-1.13777415345072,3.57094006229492,19.9211217629441,8.59070102207462e-05,0.105494730793
50781,0.492696249788562,8.64750879669533,18.6344576469839,8.92740280451456e-05,0.105494730793
12387,-0.497291073989923,6.71764430564122,18.4068682059452,9.70713307673643e-05,0.106969040256435
399558,-0.614157013304924,5.17205022708991,18.1185068927453,0.00010799078319572,0.106969040256435
234779,-1.2614809749705,3.34580620198522,19.9567372783915,0.000109887427135877,0.106969040256435
20361,-0.599485748153377,5.32008025786456,17.8050748505668,0.000121335800646662,0.106969040256435
100503468,-1.51738491174451,2.40715463674873,17.7779085007954,0.000122571300601074,0.106969040256435
20947,-0.545025950595622,5.86437220305192,17.7718897631398,0.000122846810583212,0.106969040256435
22317,0.839232294447779,4.36814001640727,18.3495750754964,0.000123437732171188,0.106969040256435
