ID,gene_name,logFC,PValue,t,B
1554932_at,ZSWIM2,-0.01955233,0.7711549,-0.2947766,-4.949
217592_at,ZSWIM1,-0.08378407,0.429229,-0.8066131,-4.796
223607_x_at,ZSWIM1,0.04608259,0.5327395,0.6346468,-4.863
239406_at,ZSCAN9,0.09480328,0.3479467,0.9607995,-4.724
205181_at,ZSCAN9,-0.00427703,0.9714579,-0.0362232,-4.973
1565583_at,ZSCAN5A,-0.09688211,0.4010678,-0.8576875,-4.774
219904_at,ZSCAN5A,-0.0539822,0.587992,-0.5504786,-4.89
1552852_a_at,ZSCAN4,0.06403966,0.3256884,1.0071862,-4.701
1552851_at,ZSCAN4,0.0031085,0.9667051,0.0422584,-4.973
218937_at,ZSCAN32,-0.06056735,0.5196613,-0.6552419,-4.855
220292_at,ZSCAN32,-0.05138268,0.6576325,-0.4497766,-4.917
222016_s_at,ZSCAN31,0.4122131,0.250425,1.1831036,-4.602
1557104_at,ZSCAN30,0.10825003,0.1199821,1.6230898,-4.304
228125_at,ZSCAN30,0.16456346,0.1245295,1.6022586,-4.319
1557105_a_at,ZSCAN30,0.0564873,0.4842729,0.712473,-4.834
228130_at,ZSCAN30,0.0531623,0.5587778,0.5944413,-4.876
1562988_at,ZSCAN30,-0.04579543,0.6248164,-0.496577,-4.905
226562_at,ZSCAN29,0.00935439,0.9291414,0.0900344,-4.971
213218_at,ZSCAN26,-0.02456697,0.8391112,-0.2056491,-4.961
242621_at,ZSCAN25,0.11730002,0.2318482,1.232456,-4.572
228138_at,ZSCAN25,-0.02317955,0.8478226,-0.1943617,-4.963
1564039_at,ZSCAN23,-0.09156429,0.4163408,-0.8297151,-4.786
1563670_at,ZSCAN23,-0.04789525,0.6301665,-0.4888724,-4.907
228769_at,ZSCAN22,0.01983202,0.8252566,0.223658,-4.959
223424_s_at,ZSCAN21,-0.02352637,0.8401066,-0.2043579,-4.961
1552499_a_at,ZSCAN20,0.06294679,0.3067058,1.0485297,-4.679
1552498_at,ZSCAN20,0.04820367,0.6058571,0.5241319,-4.897
1554790_at,ZSCAN20,0.0224051,0.8007728,0.2556738,-4.955
231188_at,ZSCAN2,-0.03059591,0.7561394,-0.3147781,-4.946
220516_at,ZSCAN2,0.02517035,0.758965,0.3110045,-4.946
232866_at,ZSCAN18,0.0903856,0.2665964,1.1423345,-4.626
217593_at,ZSCAN18,0.03618755,0.7951448,0.2630708,-4.954
218312_s_at,ZSCAN18,-0.00748691,0.9348341,-0.082783,-4.971
1557062_at,ZSCAN16-AS1,-0.09981568,0.2179479,-1.2713958,-4.548
244730_x_at,ZSCAN16-AS1,0.02797924,0.7450862,0.3295856,-4.943
236777_at,ZSCAN16-AS1,-0.04358651,0.7518209,-0.3205546,-4.945
219676_at,ZSCAN16,0.10781005,0.4220559,0.819416,-4.791
239157_at,ZSCAN12P1,-0.09682606,0.423241,-0.8172914,-4.792
240181_at,ZSCAN12,-0.08994758,0.3394259,-0.9783079,-4.716
206507_at,ZSCAN12,0.07177364,0.4874646,0.7072149,-4.836
217098_s_at,ZSCAN12,0.00694439,0.919343,0.1025275,-4.97
1553874_a_at,ZSCAN10,0.06084278,0.4264697,0.811522,-4.794
1553875_s_at,ZSCAN10,0.03592779,0.679948,0.4185325,-4.925
1562651_at,ZSCAN1,-0.00764156,0.9341952,-0.0835967,-4.971
208174_x_at,ZRSR2,-0.09331521,0.3966396,-0.8659255,-4.77
213876_x_at,ZRSR2,0.02594711,0.8247053,0.2243761,-4.959
206512_at,ZRSR1///SRP19,-0.06538128,0.6704067,-0.4318375,-4.921
239538_at,ZRANB3,0.17688315,0.1876074,1.363608,-4.488
244092_at,ZRANB3,0.02688619,0.7345558,0.3437631,-4.94
224124_at,ZRANB3,0.01192249,0.8917236,0.1378399,-4.968
231030_at,ZRANB2-AS1,-0.03357828,0.6566064,-0.451224,-4.917
223016_x_at,ZRANB2,-0.14986231,0.2617745,-1.1542937,-4.619
223716_s_at,ZRANB2,0.0702042,0.3557059,0.9451094,-4.732
225138_at,ZRANB1,0.06455382,0.3499534,0.9567191,-4.726
225130_at,ZRANB1,0.04429064,0.7246259,0.3571986,-4.938
225131_at,ZRANB1,-0.00311986,0.9648919,-0.0445614,-4.972
200054_at,ZPR1,0.01219748,0.8873024,0.1435082,-4.967
1569777_a_at,ZPLD1,0.06966783,0.2873376,1.0926372,-4.655
1561969_at,ZPLD1,-0.02641151,0.7065392,-0.3818462,-4.933
231442_at,ZPBP2,0.0884139,0.2313533,1.2338114,-4.572
207021_at,ZPBP,-0.0083802,0.9160808,-0.1066905,-4.97
231756_at,ZP4,-0.04923222,0.6725254,-0.4288763,-4.922
207933_at,ZP2,0.13254501,0.1953818,1.3389236,-4.505
237335_at,ZP1,0.02695452,0.7598043,0.3098844,-4.946
215461_at,ZNRF4,-0.02554553,0.8142444,-0.2380262,-4.957
226360_at,ZNRF3,0.02387526,0.9203654,0.1012232,-4.97
1556404_a_at,ZNRF2P1,0.00999582,0.8972376,0.1307772,-4.968
229188_s_at,ZNRF2,-0.10495668,0.3946597,-0.8696282,-4.768
226261_at,ZNRF2,-0.07877782,0.4294152,-0.8062826,-4.796
225959_s_at,ZNRF1,-0.17525934,0.2270197,-1.2457742,-4.564
223383_at,ZNRF1,-0.09808819,0.6337574,-0.4837182,-4.908
223382_s_at,ZNRF1,-0.03914652,0.7091894,-0.3782199,-4.933
225962_at,ZNRF1,-0.04954021,0.7750498,-0.2896088,-4.95
231092_s_at,ZNRF1,0.00635957,0.949346,0.0643173,-4.972
225960_at,ZNRF1,0.0041969,0.9573749,0.0541113,-4.972
234866_s_at,ZNRD1ASP,0.10035778,0.15991,1.4587811,-4.423
242557_at,ZNRD1ASP,0.10674592,0.2358721,1.2215182,-4.579
234445_at,ZNRD1ASP,-0.05897768,0.5762757,-0.5679732,-4.884
234115_s_at,ZNRD1,0.08972086,0.178187,1.3946313,-4.467
234114_at,ZNRD1,-0.09592344,0.2707368,-1.1321927,-4.632
228009_x_at,ZNRD1,0.06830005,0.4846646,0.7118266,-4.835
227673_at,ZNRD1,-0.05368953,0.54173,-0.6206484,-4.867
223639_s_at,ZNRD1,0.0348605,0.6730503,0.4281433,-4.922
234530_s_at,ZNRD1,0.0242095,0.8389809,0.2058181,-4.961
233005_at,ZNHIT6,-0.07790462,0.4377396,-0.7915952,-4.803
218932_at,ZNHIT6,0.01898441,0.8469625,0.1954749,-4.962
212544_at,ZNHIT3,-0.02036111,0.8699497,-0.165804,-4.965
222814_s_at,ZNHIT2,0.07502257,0.4195456,0.8239288,-4.789
227734_s_at,ZNHIT2,-0.03492294,0.6273618,-0.4929077,-4.906
219050_s_at,ZNHIT2,-0.01394329,0.8947843,-0.1339187,-4.968
201541_s_at,ZNHIT1,0.01094294,0.9090715,0.1156419,-4.969
225076_s_at,ZNFX1,0.02144984,0.8289307,0.218875,-4.96
1553885_x_at,ZNF99,-0.06752482,0.3546388,-0.9472533,-4.731
1553883_at,ZNF99,0.04196828,0.5468195,0.6127793,-4.87
208119_s_at,ZNF93,0.16292472,0.0456281,2.1294008,-3.888
1569240_at,ZNF93,0.09386583,0.2582894,1.1630393,-4.614
215758_x_at,ZNF93,-0.06881726,0.4684757,-0.7388013,-4.824
1569241_a_at,ZNF93,0.04136654,0.7423149,0.3333099,-4.942
235170_at,ZNF92,0.14119581,0.1662831,1.4357699,-4.439
1564963_x_at,ZNF92,0.06405369,0.4468306,0.7757512,-4.809
1564962_at,ZNF92,0.02248122,0.805678,0.2492388,-4.956
233671_at,ZNF91,-0.08407891,0.3033502,-1.0560255,-4.675
244259_s_at,ZNF91,0.09971677,0.5033131,0.6813958,-4.846
206059_at,ZNF91,-0.09668861,0.5051235,-0.6784762,-4.847
233672_s_at,ZNF91,0.04169873,0.5487087,0.6098682,-4.871
236128_at,ZNF91,0.05726416,0.6831057,0.4141462,-4.926
1569277_at,ZNF91,-0.01463576,0.847094,-0.1953047,-4.962
1562055_at,ZNF91,-0.00128565,0.9869324,-0.0165813,-4.973
1562133_x_at,ZNF90,-0.01873749,0.814555,-0.2376202,-4.957
1569283_at,ZNF891,0.01372583,0.8734721,0.1612715,-4.966
232863_at,ZNF890P///ZNF815P,-0.11563847,0.2311503,-1.2343679,-4.571
230876_at,ZNF883,-0.20673656,0.2195234,-1.2668879,-4.551
235913_at,ZNF880,0.13147147,0.2532507,1.1758409,-4.607
232315_at,ZNF880,0.10897258,0.7049897,0.3839688,-4.932
230421_at,ZNF879,-0.09012029,0.3695569,-0.917667,-4.746
1569468_at,ZNF876P,0.02212838,0.7867576,0.2741225,-4.952
241964_at,ZNF865,-0.09457109,0.2997153,-1.0642122,-4.67
238665_at,ZNF865,0.01337088,0.9060543,0.1194981,-4.969
213444_at,ZNF862,-0.00762755,0.9345549,-0.0831386,-4.971
226808_at,ZNF862,0.00032118,0.9979814,0.0025613,-4.973
234397_at,ZNF861P /// ZNF861P,0.04623659,0.6266538,0.4939277,-4.906
228270_at,ZNF853,0.04490684,0.684492,0.4122231,-4.926
232884_s_at,ZNF853,0.02482436,0.8339953,0.2122905,-4.961
1564662_at,ZNF852,-0.03735011,0.5636718,-0.5869959,-4.878
244640_at,ZNF850,0.01174846,0.9049964,0.1208505,-4.969
1554445_at,ZNF85,0.0452648,0.5272472,0.6432618,-4.86
206572_x_at,ZNF85,0.02624126,0.7701811,0.29607,-4.949
228346_at,ZNF844,0.08257852,0.6012925,0.530827,-4.895
1558537_x_at,ZNF844,-0.00705303,0.943581,-0.0716499,-4.972
1555078_at,ZNF843,0.05365382,0.5844185,0.5557958,-4.888
1564362_x_at,ZNF843,0.02422445,0.8186197,0.2323114,-4.958
204453_at,ZNF84,0.0894325,0.4526017,0.7657955,-4.813
228630_at,ZNF84,0.01716123,0.8349301,0.2110762,-4.961
219086_at,ZNF839,0.03611221,0.6496788,0.4610222,-4.914
221709_s_at,ZNF839,-0.03213506,0.6970303,-0.394901,-4.93
1556822_s_at,ZNF837,0.10830006,0.2463821,1.1936028,-4.596
241277_x_at,ZNF837,0.05748086,0.5599149,0.5927084,-4.877
1569076_a_at,ZNF836,-0.04102224,0.6124579,-0.5144927,-4.9
1569077_x_at,ZNF836,0.02361034,0.8000663,0.2566016,-4.955
215826_x_at,ZNF835,0.05116407,0.5574922,0.5964028,-4.875
1558826_at,ZNF831,-0.20315052,0.0358242,-2.2479858,-3.783
1558827_a_at,ZNF831,-0.01435452,0.8546591,-0.1855217,-4.963
226323_at,ZNF830,-0.06854138,0.5003163,-0.6862418,-4.844
226315_at,ZNF830,0.00192227,0.9858592,0.0179431,-4.973
236429_at,ZNF83,-0.13851303,0.1168937,-1.6376195,-4.293
221645_s_at,ZNF83,0.16359138,0.3222661,1.014512,-4.697
237306_at,ZNF829,0.03279645,0.6931763,0.4002121,-4.929
238952_x_at,ZNF829,-0.02135275,0.7689748,-0.2976728,-4.948
231902_at,ZNF827,0.15506653,0.2009227,1.3217995,-4.516
243617_at,ZNF827,-0.08806185,0.3932006,-0.8723644,-4.767
228046_at,ZNF827,0.06033059,0.6337693,0.4837011,-4.908
243618_s_at,ZNF827,0.05251854,0.7186794,0.3652764,-4.936
226764_at,ZNF827,0.01417463,0.9237609,0.0968926,-4.97
1569191_at,ZNF826P,-0.08123991,0.4321498,-0.8014383,-4.798
1560853_x_at,ZNF826P,-0.07712731,0.5951286,-0.5399074,-4.893
229732_at,ZNF823,-0.0309802,0.82687,-0.2215569,-4.959
242704_at,ZNF821,0.02708046,0.7558168,0.3152093,-4.945
205494_at,ZNF821,0.02186443,0.8300226,0.2174547,-4.96
41397_at,ZNF821,0.00050007,0.9955337,0.005667,-4.973
238149_at,ZNF818P,0.22231669,0.041408,2.1772849,-3.846
238148_s_at,ZNF818P,0.17546844,0.1047977,1.6978534,-4.246
217541_x_at,ZNF816-ZNF321P///ZNF816,-0.14045815,0.1168673,-1.6377454,-4.292
1558888_x_at,ZNF816-ZNF321P///ZNF321P,-0.1007733,0.2107949,-1.2921854,-4.535
1558887_at,ZNF816-ZNF321P///ZNF321P,0.06919046,0.3647191,0.927172,-4.741
241912_at,ZNF814,0.08337622,0.3605123,0.9355062,-4.737
222135_at,ZNF814,-0.06327794,0.4948449,-0.6951326,-4.841
1556204_a_at,ZNF814,-0.05865233,0.620778,-0.5024129,-4.903
60794_f_at,ZNF814,0.0452539,0.7562093,0.3146847,-4.946
1557248_at,ZNF814,0.02676164,0.8682449,0.1679989,-4.965
217665_at,ZNF813,-0.09054832,0.4128367,-0.8360741,-4.783
240079_at,ZNF81,-0.10531862,0.2966086,-1.0712658,-4.666
1561038_at,ZNF81,-0.07560733,0.352666,-0.9512283,-4.729
215901_at,ZNF81,-0.06506496,0.3992471,-0.8610675,-4.772
234111_at,ZNF81,-0.08380475,0.6117096,-0.5155829,-4.9
242083_at,ZNF81,-0.0438843,0.6565168,-0.4513504,-4.917
1561039_a_at,ZNF81,-0.02749494,0.6737636,-0.4271475,-4.923
1554476_x_at,ZNF808,-0.03992809,0.6864475,-0.4095132,-4.927
236328_at,ZNF806///ZNF285,0.03131174,0.7428843,0.3325443,-4.942
238436_s_at,ZNF805,0.14804121,0.1609923,1.4548214,-4.426
238437_at,ZNF805,0.0947534,0.3872374,0.8836174,-4.762
235398_at,ZNF805,0.08928073,0.3895693,0.8792035,-4.764
1564022_at,ZNF804B,0.03335138,0.6035252,0.5275491,-4.896
215767_at,ZNF804A,0.13236559,0.6300182,0.4890856,-4.907
227104_x_at,ZNF800,0.07547151,0.3650452,0.9265286,-4.741
227101_at,ZNF800,-0.10696039,0.4581313,-0.7563286,-4.817
236531_at,ZNF800,0.03833918,0.6516766,0.4581919,-4.915
227097_at,ZNF800,0.0245523,0.8083267,0.2457684,-4.956
207272_at,ZNF80,-0.08673331,0.1543493,-1.4794757,-4.409
242044_at,ZNF8,-0.13393999,0.121874,-1.614344,-4.31
242043_s_at,ZNF8,-0.10322695,0.3359923,-0.9854488,-4.712
227509_x_at,ZNF8,0.04357403,0.6919621,0.4018878,-4.928
227508_at,ZNF8,0.02290231,0.8016809,0.2544817,-4.955
214901_at,ZNF8,-0.03160825,0.6978434,-0.393782,-4.93
229205_at,ZNF793-AS1,0.11614446,0.2405725,1.2089193,-4.587
244180_at,ZNF793,-0.03055478,0.7290355,-0.351224,-4.939
235052_at,ZNF792,0.0551709,0.4002286,0.8592441,-4.773
1553703_at,ZNF791,-0.11520719,0.1243588,-1.603029,-4.319
1553704_x_at,ZNF791,-0.05496811,0.453183,-0.7647971,-4.814
227122_at,ZNF791,-0.04015052,0.5749107,-0.5700231,-4.884
235779_at,ZNF790-AS1,0.04959048,0.7409675,0.3351223,-4.942
1558809_s_at,ZNF790-AS1,-0.00673449,0.9559756,-0.0558896,-4.972
214138_at,ZNF79,-0.08474152,0.2979686,-1.0681715,-4.668
216486_x_at,ZNF79,-0.08433312,0.4385557,-0.7901648,-4.803
216482_x_at,ZNF79,-0.01519864,0.8769459,-0.1568051,-4.966
242307_at,ZNF789,0.06608698,0.3479208,0.9608524,-4.724
1558762_a_at,ZNF789,0.05554952,0.5685583,0.5795952,-4.881
235231_at,ZNF789,0.05728499,0.7057726,0.3828962,-4.932
1569194_at,ZNF789,0.00688211,0.953624,0.0588785,-4.972
244552_at,ZNF788,0.03173287,0.7223886,0.3602348,-4.937
213402_at,ZNF787,0.12345385,0.153813,1.4815035,-4.407
1557888_at,ZNF787,0.00928945,0.9136165,0.1098366,-4.97
239083_at,ZNF786,0.03460903,0.8010384,0.2553251,-4.955
1554769_at,ZNF785,-0.23256561,0.1104425,-1.669048,-4.269
242272_at,ZNF785,-0.07757687,0.3935771,-0.8716577,-4.767
1554770_x_at,ZNF785,-0.01967144,0.8605411,-0.1779281,-4.964
228364_at,ZNF784,0.08734621,0.3792121,0.8989423,-4.755
1569473_s_at,ZNF783///LOC155060,0.06964837,0.4716703,0.7334353,-4.826
1556224_a_at,ZNF783///LOC155060,0.00691006,0.9257738,0.0943263,-4.971
221876_at,ZNF783,0.07738345,0.4900144,0.7030287,-4.838
78495_at,ZNF783,0.00530612,0.9334415,0.0845565,-4.971
1569443_s_at,ZNF782,0.08371194,0.4042045,0.8518876,-4.776
238109_at,ZNF782,-0.0207425,0.8559851,-0.183809,-4.964
235290_at,ZNF782,-0.0151599,0.896641,-0.131541,-4.968
1559789_a_at,ZNF781,-0.12227666,0.1818922,-1.3822768,-4.476
1552785_at,ZNF781,-0.085637,0.2843171,-1.0997077,-4.651
214899_at,ZNF780B,-0.06887365,0.3219595,-1.0151709,-4.697
244818_at,ZNF780B,-0.05740496,0.5776817,-0.5658644,-4.885
242969_at,ZNF780B,0.02513337,0.7579456,0.3123653,-4.946
243294_at,ZNF780B,-0.00252606,0.9848808,-0.0191848,-4.973
215570_s_at,ZNF780A///ZNF780B,0.08009131,0.3793966,0.8985876,-4.755
239441_at,ZNF780A,-0.04944828,0.4750768,-0.7277368,-4.828
238907_at,ZNF780A,0.00555963,0.9681629,0.0404072,-4.973
1556581_at,ZNF778,-0.08636273,0.3286599,-1.0008689,-4.704
226983_at,ZNF777,-0.1375767,0.240095,-1.2101908,-4.586
237855_at,ZNF777,0.06548186,0.4084332,0.8441141,-4.78
1553172_at,ZNF777,-0.02197904,0.7936333,-0.2650601,-4.954
228687_at,ZNF777,-0.01732113,0.8724311,-0.1626107,-4.966
228652_at,ZNF776,0.02917869,0.7553212,0.3158717,-4.945
239838_at,ZNF776,0.01083065,0.9066837,0.1186935,-4.969
229931_at,ZNF775,0.15249784,0.134558,1.5584789,-4.352
228226_s_at,ZNF775,0.04751455,0.5635091,0.5872429,-4.878
230517_at,ZNF775,0.03660453,0.6031836,0.5280503,-4.896
228294_s_at,ZNF775,-0.04092142,0.6842307,-0.4125855,-4.926
219781_s_at,ZNF771,0.0638283,0.4735784,0.7302405,-4.827
219780_at,ZNF771,0.01991126,0.7475171,0.3263227,-4.944
221968_s_at,ZNF771,-0.02357686,0.7761361,-0.2881688,-4.95
219782_s_at,ZNF771,0.01147826,0.923527,0.0971909,-4.97
232561_at,ZNF771,0.00092318,0.9908994,0.0115473,-4.973
225517_at,ZNF770,0.09153633,0.3834399,0.8908426,-4.758
238687_x_at,ZNF770,-0.06982372,0.5385929,-0.6255186,-4.866
220608_s_at,ZNF770,-0.03617589,0.6798971,-0.4186033,-4.925
229000_at,ZNF77,-0.09421899,0.5196918,-0.6551935,-4.855
1558673_s_at,ZNF77,0.01045406,0.9181799,0.1040115,-4.97
218916_at,ZNF768///ZNF747,-0.00800073,0.9295953,-0.089456,-4.971
219627_at,ZNF767P,-0.00868005,0.9336401,-0.0843035,-4.971
227284_at,ZNF766,0.07712263,0.5065533,0.6761745,-4.848
1558942_at,ZNF765,-0.08430138,0.4375216,-0.7919777,-4.802
1558943_x_at,ZNF765,0.07212097,0.5765231,0.5676019,-4.884
223897_at,ZNF765,-0.02486545,0.7805923,-0.2822687,-4.951
57516_at,ZNF764,0.09255238,0.1914647,1.3512614,-4.496
222120_at,ZNF764,-0.06567742,0.4443377,-0.7800761,-4.807
1558754_at,ZNF763,0.02457913,0.84392,0.199415,-4.962
1558755_x_at,ZNF763,-0.01951428,0.8879015,-0.1427398,-4.967
207494_s_at,ZNF76,-0.01301791,0.8636985,-0.1738565,-4.965
1553225_s_at,ZNF75D,-0.08999018,0.4917036,-0.7002623,-4.839
214813_at,ZNF75D,-0.03516802,0.6838637,-0.4130945,-4.926
213659_at,ZNF75D,0.02055932,0.8329945,0.2135908,-4.96
227670_at,ZNF75A,-0.06603238,0.5233597,-0.6493892,-4.857
242633_x_at,ZNF75A,-0.0361262,0.6396408,-0.4753019,-4.911
239204_at,ZNF75A,0.00997445,0.9280147,0.0914702,-4.971
219995_s_at,ZNF750,-0.00638587,0.9176541,-0.1046824,-4.97
215289_at,ZNF749,0.00570118,0.9476672,0.0664523,-4.972
206180_x_at,ZNF747,-0.13215914,0.1119182,-1.6617242,-4.274
238606_at,ZNF747,0.09048719,0.5001573,0.6864995,-4.844
228856_at,ZNF747,0.0545213,0.5312563,0.6369685,-4.862
1570373_at,ZNF746,0.05914111,0.5918812,0.5447099,-4.891
225848_at,ZNF746,-0.01337708,0.8814485,-0.1510206,-4.967
1558277_at,ZNF740,0.14990632,0.0176134,2.5833931,-3.475
236810_at,ZNF740,-0.02399594,0.7624844,-0.3063106,-4.947
227331_at,ZNF740,-0.01883892,0.7960138,-0.2619277,-4.954
235997_at,ZNF74,0.04189999,0.6502212,0.4602533,-4.915
205881_at,ZNF74,0.03342216,0.7944307,0.2640105,-4.954
241826_x_at,ZNF738,0.10602679,0.402904,0.8542887,-4.775
229700_at,ZNF738,0.05581281,0.7604583,0.309012,-4.947
1569637_at,ZNF736,0.0674127,0.4023792,0.8552591,-4.775
235027_at,ZNF736,0.05306121,0.7199437,0.3635569,-4.936
244551_at,ZNF736,-0.0078907,0.9469902,-0.0673133,-4.972
1554996_at,ZNF733P///LOC285902///ZNF479///ZNF273,-0.00459224,0.9587304,-0.0523889,-4.972
1559275_x_at,ZNF732,-0.11280361,0.0955431,-1.7480832,-4.207
1559274_at,ZNF732,0.00523964,0.943989,0.0711309,-4.972
222136_x_at,ZNF729///ZNF43,0.03452142,0.6683307,0.4347429,-4.921
215978_x_at,ZNF721,-0.10699836,0.3334862,-0.9906925,-4.709
228029_at,ZNF721,0.07723103,0.490881,0.7016089,-4.838
242091_at,ZNF720,-0.11946913,0.0832969,-1.8214306,-4.148
238510_at,ZNF720,0.00006818,0.9992719,0.0009239,-4.973
208542_x_at,ZNF718///ZNF595///ZNF208,0.04576202,0.536959,0.6280612,-4.865
1559746_a_at,ZNF718///ZNF595,-0.04509993,0.6432838,-0.4701079,-4.912
1569479_at,ZNF718,0.10164302,0.2824872,1.104018,-4.648
1553269_at,ZNF718,0.03176422,0.8136003,0.2388682,-4.957
221370_at,ZNF717,0.03069417,0.7142804,0.3712682,-4.935
229986_at,ZNF717,-0.01703202,0.8823174,-0.1499051,-4.967
1560201_at,ZNF713,-0.08879419,0.5538162,-0.6020245,-4.873
228988_at,ZNF711,0.08655095,0.3918734,0.8748592,-4.766
207781_s_at,ZNF711,0.03175466,0.8973275,0.130662,-4.968
213542_at,ZNF710,0.08075611,0.3048256,1.0527224,-4.677
39891_at,ZNF710,0.07885678,0.3706115,0.9156061,-4.747
235090_at,ZNF710,0.04599757,0.6161981,0.5090529,-4.902
239700_at,ZNF710,0.02472305,0.7381478,0.338919,-4.941
239335_at,ZNF710,0.01801367,0.7820049,0.2804006,-4.951
233754_x_at,ZNF71,-0.09221613,0.2482579,-1.1887154,-4.599
226514_at,ZNF71,-0.08916956,0.259526,-1.1599262,-4.616
234575_at,ZNF71,0.06437012,0.568762,0.5792874,-4.881
234570_at,ZNF71,-0.03425063,0.7791897,-0.2841247,-4.951
1553247_a_at,ZNF709,0.09364779,0.2237647,1.254875,-4.558
1570366_x_at,ZNF709,0.08695026,0.2250817,1.2511806,-4.561
1570364_at,ZNF709,0.06525711,0.4344653,0.7973515,-4.8
1562267_s_at,ZNF709,-0.05558884,0.5739631,-0.5714475,-4.883
242028_at,ZNF709,-0.00260335,0.9873171,-0.016093,-4.973
239482_x_at,ZNF708,0.223255,0.0699194,1.9131842,-4.073
227132_at,ZNF706,0.06881287,0.6003164,0.5322621,-4.895
218059_at,ZNF706,-0.01733706,0.8066375,-0.2479813,-4.956
237711_at,ZNF705G,0.06775343,0.4240873,0.8157765,-4.792
1558941_at,ZNF704,-0.1937681,0.017849,-2.5772609,-3.48
235732_at,ZNF704,-0.11788405,0.2198828,-1.2658631,-4.552
235905_at,ZNF704,-0.14374298,0.3361444,-0.9851312,-4.712
235079_at,ZNF704,0.11152927,0.3992375,0.8610853,-4.772
241963_at,ZNF704,0.03181266,0.7416824,0.3341606,-4.942
223366_at,ZNF704,-0.00989028,0.9513176,-0.0618105,-4.972
230586_s_at,ZNF703,0.15518632,0.0966821,1.7416817,-4.212
222760_at,ZNF703,-0.09603229,0.3285204,-1.0011645,-4.704
206557_at,ZNF702P,-0.09374759,0.7763704,-0.2878583,-4.95
220242_x_at,ZNF701,0.07519549,0.3532463,0.9500575,-4.73
236589_at,ZNF701,0.04845059,0.5784328,0.5647389,-4.885
223590_at,ZNF700,0.12352081,0.2218475,1.2602835,-4.555
1554578_at,ZNF70,0.00874487,0.9052798,0.1204881,-4.969
243816_at,ZNF70,0.0078518,0.9545411,0.0577129,-4.972
1559980_at,ZNF7,0.04665025,0.525609,0.6458408,-4.859
234914_at,ZNF7,-0.0450948,0.6229303,-0.4993005,-4.904
234920_at,ZNF7,0.01664573,0.8146128,0.2375446,-4.957
205089_at,ZNF7,-0.02306117,0.8391584,-0.2055879,-4.961
1553702_at,ZNF697,0.14180429,0.1132461,1.6552037,-4.279
227080_at,ZNF697,0.13071692,0.4208711,0.8215437,-4.79
220967_s_at,ZNF696,0.07580019,0.2536292,1.1748728,-4.607
232162_at,ZNF696,-0.03413776,0.6781318,-0.4210591,-4.924
