ID,gene_name,logFC,PValue,t,B
231915_at,ZSWIM4,-0.0446817,0.58830222,-0.5502821,-5.17598
228223_at,ZSWIM3,-0.0471844,0.55112403,-0.6064601,-5.15081
1554932_at,ZSWIM2,-0.05564394,0.41064055,-0.8406056,-5.02116
223607_x_at,ZSWIM1,0.01981897,0.7206194,0.3627896,-5.2428
217592_at,ZSWIM1,0.01345994,0.89780415,0.1301005,-5.28797
239406_at,ZSCAN9,0.11183626,0.23421501,1.2271301,-4.72576
205181_at,ZSCAN9,0.08446199,0.37516592,0.9073593,-4.97714
1565583_at,ZSCAN5A,-0.07408192,0.37830078,-0.9012975,-4.98126
219904_at,ZSCAN5A,0.00038312,0.99655646,0.0043709,-5.29466
1552851_at,ZSCAN4,-0.08240616,0.240746,-1.2095484,-4.74123
1552852_a_at,ZSCAN4,-0.02233027,0.74847452,-0.3251709,-5.25297
220292_at,ZSCAN32,-0.0852554,0.35009202,-0.9571125,-4.94236
218937_at,ZSCAN32,0.00930371,0.86015129,0.1784988,-5.28207
222016_s_at,ZSCAN31,0.09919335,0.54686122,0.6130259,-5.14771
228130_at,ZSCAN30,0.19639398,0.01144191,2.7883292,-2.81326
1562988_at,ZSCAN30,-0.10378236,0.26014484,-1.1593684,-4.78439
1557105_a_at,ZSCAN30,0.07142708,0.34235443,0.9729534,-4.93094
228125_at,ZSCAN30,0.06110028,0.54745208,0.6121142,-5.14814
1557104_at,ZSCAN30,-0.06011016,0.61570875,-0.5100007,-5.19259
226562_at,ZSCAN29,-0.0324603,0.73892191,-0.338015,-5.24962
213218_at,ZSCAN26,0.02639949,0.74675542,0.3274782,-5.25237
228138_at,ZSCAN25,-0.02879433,0.81642426,-0.2352694,-5.2728
242621_at,ZSCAN25,0.00604074,0.94127054,0.0746173,-5.29246
1563670_at,ZSCAN23,0.11067343,0.16078728,1.4572224,-4.5069
1564039_at,ZSCAN23,-0.05158554,0.73627553,-0.3415834,-5.24867
228769_at,ZSCAN22,0.15109281,0.18612185,1.3698517,-4.59347
223424_s_at,ZSCAN21,0.01038886,0.89352714,0.1355798,-5.2874
1554790_at,ZSCAN20,-0.13602697,0.08988829,-1.783544,-4.1498
1552499_a_at,ZSCAN20,-0.03064087,0.70433578,-0.385028,-5.23628
1552498_at,ZSCAN20,-0.0060298,0.93325384,-0.0848269,-5.29182
231188_at,ZSCAN2,-0.15457795,0.0921374,-1.7702462,-4.1653
220516_at,ZSCAN2,0.05316394,0.5952099,0.5400446,-5.18032
232866_at,ZSCAN18,0.16621709,0.07997176,1.8458635,-4.07614
217593_at,ZSCAN18,-0.27213311,0.08517491,-1.8123755,-4.11592
218312_s_at,ZSCAN18,0.00064453,0.99453839,0.0069324,-5.29465
236777_at,ZSCAN16-AS1,-0.15136261,0.18575668,-1.3710412,-4.59232
1557062_at,ZSCAN16-AS1,0.04309038,0.60156837,0.5306725,-5.18422
244730_x_at,ZSCAN16-AS1,0.01723078,0.84069282,0.2036758,-5.27827
219676_at,ZSCAN16,0.04668192,0.69295411,0.40069,-5.23146
239157_at,ZSCAN12P1,0.13272143,0.1679059,1.4316115,-4.5327
240181_at,ZSCAN12,-0.0631329,0.37795653,-0.9019616,-4.98081
217098_s_at,ZSCAN12,0.04050281,0.62863268,0.4913031,-5.19988
206507_at,ZSCAN12,0.03565191,0.68127284,0.4168715,-5.22628
1553875_s_at,ZSCAN10,-0.07441415,0.4182963,-0.8266939,-5.02995
1553874_a_at,ZSCAN10,0.02445991,0.8180245,0.2331789,-5.27319
1562651_at,ZSCAN1,-0.09995806,0.3238582,-1.0118501,-4.9022
208174_x_at,ZRSR2,0.17103094,0.11698175,1.6393798,-4.31376
213876_x_at,ZRSR2,0.09659837,0.35863251,0.9399032,-4.95458
206512_at,ZRSR1///SRP19,-0.05239573,0.67331784,-0.4279563,-5.22261
239538_at,ZRANB3,-0.17461668,0.0615568,-1.9822143,-3.90962
244092_at,ZRANB3,-0.14653972,0.25212119,-1.1797704,-4.76703
224124_at,ZRANB3,0.03421983,0.66313539,0.4422256,-5.21776
231030_at,ZRANB2-AS1,-0.142452,0.07118053,-1.9070501,-4.0023
223716_s_at,ZRANB2,-0.06169827,0.34540436,-0.9666803,-4.93549
223016_x_at,ZRANB2,-0.05323565,0.72393264,-0.3582879,-5.24408
225130_at,ZRANB1,-0.11559919,0.34626484,-0.9649174,-4.93676
225138_at,ZRANB1,-0.03246538,0.60878669,-0.5200913,-5.18854
225131_at,ZRANB1,-0.02089744,0.82009736,-0.2304726,-5.27368
200054_at,ZPR1,-0.04151461,0.74873824,-0.3248172,-5.25306
1561969_at,ZPLD1,-0.12874608,0.0852435,-1.811946,-4.11643
1569777_a_at,ZPLD1,-0.00628707,0.92661639,-0.0932869,-5.29122
231442_at,ZPBP2,-0.00616284,0.93630298,-0.0809427,-5.29207
207021_at,ZPBP,0.00032507,0.99615969,0.0048745,-5.29466
231756_at,ZP4,0.07592924,0.46243944,0.749432,-5.0763
207933_at,ZP2,-0.13013733,0.1240427,-1.606534,-4.34979
237335_at,ZP1,-0.01824039,0.81815901,-0.2330032,-5.27322
215461_at,ZNRF4,-0.05426053,0.46681375,-0.7420258,-5.08052
226360_at,ZNRF3,0.10355462,0.32754008,1.0039861,-4.90809
1556404_a_at,ZNRF2P1,0.01756846,0.83558386,0.210308,-5.27719
229188_s_at,ZNRF2,-0.0608442,0.44634925,-0.7770446,-5.06022
226261_at,ZNRF2,0.0705475,0.4609124,0.7520273,-5.07481
223383_at,ZNRF1,-0.14047975,0.1102989,-1.6720493,-4.27742
225959_s_at,ZNRF1,-0.11059361,0.17294259,-1.4140168,-4.55022
225960_at,ZNRF1,-0.16140187,0.1867438,-1.3678301,-4.59543
223382_s_at,ZNRF1,-0.0618624,0.36789495,-0.9215502,-4.96739
231092_s_at,ZNRF1,-0.08417074,0.37150601,-0.9144792,-4.97226
225962_at,ZNRF1,-0.06832787,0.47278857,-0.7319765,-5.08619
242557_at,ZNRD1ASP,0.20278815,0.01288936,2.734041,-2.89137
234445_at,ZNRD1ASP,0.09592476,0.46263598,0.7490983,-5.07649
234866_s_at,ZNRD1ASP,-0.04263363,0.50893206,-0.6727138,-5.11812
227673_at,ZNRD1,-0.10052643,0.2140258,-1.2839705,-4.67447
228009_x_at,ZNRD1,-0.03582679,0.69082192,-0.4036353,-5.23053
234530_s_at,ZNRD1,-0.03630738,0.72105359,-0.3621992,-5.24297
223639_s_at,ZNRD1,-0.01972889,0.8359982,-0.2097698,-5.27728
234114_at,ZNRD1,-0.00853025,0.90829784,-0.116674,-5.28928
234115_s_at,ZNRD1,-0.00434613,0.95176435,-0.0612652,-5.29318
233005_at,ZNHIT6,-0.12630597,0.2571924,-1.1668202,-4.77807
218932_at,ZNHIT6,0.01882253,0.76039151,0.3092258,-5.25694
212544_at,ZNHIT3,-0.01668915,0.88867013,-0.1418074,-5.28671
227734_s_at,ZNHIT2,0.1447511,0.06394239,1.9626579,-3.93394
219050_s_at,ZNHIT2,-0.06386345,0.45262,-0.7662125,-5.06659
222814_s_at,ZNHIT2,0.01124316,0.91760325,0.1047864,-5.29032
201541_s_at,ZNHIT1,0.03658946,0.63570585,0.4811454,-5.20373
225076_s_at,ZNFX1,0.01523176,0.85981498,0.1789329,-5.28201
1553883_at,ZNF99,-0.15931011,0.02193566,-2.4875954,-3.23991
1553885_x_at,ZNF99,-0.12035247,0.06979459,-1.9172975,-3.98979
215758_x_at,ZNF93,0.13076727,0.10725483,1.6874914,-4.26008
208119_s_at,ZNF93,0.0957641,0.29867238,1.0674129,-4.85945
1569240_at,ZNF93,0.07130346,0.37789121,0.9020876,-4.98073
1569241_a_at,ZNF93,-0.08452234,0.41632104,-0.8302677,-5.02771
1564963_x_at,ZNF92,0.06109285,0.48448582,0.7125177,-5.09695
235170_at,ZNF92,0.08783631,0.52585063,0.6457976,-5.13179
1564962_at,ZNF92,-0.00691535,0.93845006,-0.0782083,-5.29225
206059_at,ZNF91,-0.14808686,0.16827086,-1.4303224,-4.53399
1562055_at,ZNF91,0.11045461,0.19091314,1.3544139,-4.60834
244259_s_at,ZNF91,-0.13375324,0.24713584,-1.1926936,-4.7559
233671_at,ZNF91,0.08705821,0.33997274,0.9778789,-4.92736
233672_s_at,ZNF91,0.05977133,0.47923949,0.7212106,-5.09218
236128_at,ZNF91,0.03392377,0.69932519,0.3919106,-5.23418
1569277_at,ZNF91,-0.00627915,0.91434994,-0.1089406,-5.28997
1562133_x_at,ZNF90,-0.08036084,0.34105656,-0.9756345,-4.92899
1569283_at,ZNF891,-0.1080203,0.10990863,-1.6740086,-4.27523
232863_at,ZNF890P///ZNF815P,-0.05392358,0.49322005,-0.6981666,-5.10472
230876_at,ZNF883,0.02032562,0.9211184,0.1002999,-5.29069
232315_at,ZNF880,0.23477504,0.56115196,0.5911194,-5.15791
235913_at,ZNF880,-0.04215636,0.71562158,-0.3695947,-5.24085
230421_at,ZNF879,-0.00756875,0.9196429,-0.1021828,-5.29053
1569468_at,ZNF876P,0.0700709,0.29919519,1.0662262,-4.86038
241964_at,ZNF865,-0.10784043,0.17604931,-1.4033689,-4.56075
238665_at,ZNF865,0.11180417,0.31316679,1.0350478,-4.88459
226808_at,ZNF862,0.11216304,0.35363883,0.9499313,-4.94748
213444_at,ZNF862,0.004057,0.9610802,0.0494216,-5.2937
234397_at,ZNF861P /// ZNF861P,0.05643248,0.38205451,0.8940827,-4.98614
232884_s_at,ZNF853,0.04795311,0.62843174,0.4915924,-5.19977
228270_at,ZNF853,0.03158294,0.75052589,0.3224201,-5.25367
1564662_at,ZNF852,0.06188482,0.29705701,1.0710891,-4.85655
244640_at,ZNF850,-0.03480531,0.6652909,-0.4391972,-5.2188
1554445_at,ZNF85,0.05195583,0.54829265,0.6108181,-5.14876
206572_x_at,ZNF85,-0.031711,0.66815196,-0.435184,-5.22018
1558537_x_at,ZNF844,-0.20152772,0.02228545,-2.4801453,-3.25026
228346_at,ZNF844,0.07291112,0.4405245,0.7871903,-5.05417
1564362_x_at,ZNF843,-0.16428909,0.03376011,-2.2816263,-3.52149
1555078_at,ZNF843,-0.00813278,0.89005433,-0.140032,-5.28691
204453_at,ZNF84,0.09480342,0.4781068,0.7230947,-5.09114
228630_at,ZNF84,-0.00261011,0.97223962,-0.0352436,-5.29417
219086_at,ZNF839,-0.11232638,0.26638404,-1.1438258,-4.79744
221709_s_at,ZNF839,0.00092189,0.99004663,0.012634,-5.2946
241277_x_at,ZNF837,-0.18255479,0.05081598,-2.0796508,-3.78647
1556822_s_at,ZNF837,0.07148042,0.32579851,1.0076981,-4.90532
1569076_a_at,ZNF836,-0.07204371,0.47193294,-0.7334109,-5.08538
1569077_x_at,ZNF836,0.02535219,0.7478826,0.3259652,-5.25276
215826_x_at,ZNF835,0.00171542,0.97892631,0.0267519,-5.29438
1558826_at,ZNF831,-0.13902352,0.02181407,-2.4902112,-3.23627
1558827_a_at,ZNF831,-0.06978137,0.41311885,-0.8360842,-5.02403
226315_at,ZNF830,0.07554751,0.41099601,0.839956,-5.02158
226323_at,ZNF830,-0.00408069,0.95339536,-0.059191,-5.29328
236429_at,ZNF83,0.10941378,0.34994772,0.9574057,-4.94215
221645_s_at,ZNF83,0.03988607,0.72837293,0.3522668,-5.24576
237306_at,ZNF829,0.03307191,0.67305608,0.428322,-5.22249
238952_x_at,ZNF829,0.01707879,0.82899811,0.2188717,-5.27574
228046_at,ZNF827,0.12439273,0.06494816,1.9546068,-3.9439
231902_at,ZNF827,0.08569184,0.3532753,0.9506651,-4.94696
243618_s_at,ZNF827,0.13264243,0.36681536,0.9236732,-4.96592
226764_at,ZNF827,0.06949063,0.60964985,0.51883,-5.18905
243617_at,ZNF827,-0.0597076,0.68663888,-0.4094243,-5.22869
1560853_x_at,ZNF826P,-0.29646948,0.03500131,-2.2640774,-3.54498
1569191_at,ZNF826P,-0.06221975,0.55956661,-0.593535,-5.15681
229732_at,ZNF823,0.07845266,0.40742815,0.8464924,-5.0174
41397_at,ZNF821,-0.06485837,0.46421794,-0.7464157,-5.07802
242704_at,ZNF821,0.06385695,0.47667971,0.7254723,-5.08982
205494_at,ZNF821,0.0147364,0.86316139,0.1746151,-5.28261
238149_at,ZNF818P,0.31561642,0.01024156,2.8385789,-2.74061
238148_s_at,ZNF818P,0.32342037,0.01910339,2.5523875,-3.14935
217541_x_at,ZNF816-ZNF321P///ZNF816,0.02278072,0.81736232,0.2340438,-5.27303
1558888_x_at,ZNF816-ZNF321P///ZNF321P,-0.08032115,0.31376467,-1.0337359,-4.8856
1558887_at,ZNF816-ZNF321P///ZNF321P,0.02697871,0.76486237,0.3032651,-5.25838
1556204_a_at,ZNF814,-0.17840637,0.08704041,-1.8008024,-4.12956
1557248_at,ZNF814,0.117471,0.20940525,1.297559,-4.66193
222135_at,ZNF814,0.10305266,0.30566923,1.0516525,-4.87177
60794_f_at,ZNF814,-0.11751374,0.40297898,-0.8546951,-5.01213
241912_at,ZNF814,0.01937605,0.80878518,0.2452637,-5.27091
217665_at,ZNF813,-0.11137106,0.23703552,-1.219492,-4.7325
1561038_at,ZNF81,-0.21276187,0.03936556,-2.2066029,-3.62133
234111_at,ZNF81,0.11819319,0.19707121,1.3350168,-4.62683
1561039_a_at,ZNF81,-0.09154987,0.25000798,-1.1852246,-4.76234
215901_at,ZNF81,0.0465685,0.43338665,0.7997369,-5.0466
242083_at,ZNF81,-0.04703995,0.60277405,-0.5289009,-5.18495
240079_at,ZNF81,0.03845517,0.63267189,0.485496,-5.20209
1554476_x_at,ZNF808,-0.15997993,0.27955318,-1.1118838,-4.82381
236328_at,ZNF806///ZNF285,-0.23984073,0.02012592,-2.5280142,-3.18352
238436_s_at,ZNF805,-0.07947388,0.2789657,-1.1132848,-4.82266
235398_at,ZNF805,0.0854866,0.36448004,0.92828,-4.96272
238437_at,ZNF805,-0.05568049,0.58703213,-0.552171,-5.17518
1564022_at,ZNF804B,0.08689181,0.19553966,1.3397958,-4.62229
215767_at,ZNF804A,-0.00548941,0.94443915,-0.0705843,-5.29269
227097_at,ZNF800,-0.12345402,0.27950085,-1.1120085,-4.8237
227101_at,ZNF800,0.03249299,0.82625373,0.2224453,-5.27512
227104_x_at,ZNF800,-0.02042907,0.84615372,-0.1965971,-5.27939
236531_at,ZNF800,0.00496724,0.95248969,0.0603427,-5.29322
207272_at,ZNF80,-0.08442281,0.14558562,-1.5151724,-4.44726
227509_x_at,ZNF8,-0.20782942,0.03762112,-2.2288395,-3.5919
242044_at,ZNF8,-0.12773124,0.12106418,-1.6201921,-4.33487
227508_at,ZNF8,0.07430703,0.45319807,0.7652185,-5.06717
242043_s_at,ZNF8,-0.04888762,0.6523991,-0.4573731,-5.21244
214901_at,ZNF8,0.09695605,0.29483471,1.0761702,-4.85253
229205_at,ZNF793-AS1,0.0308839,0.7238652,0.3583795,-5.24405
244180_at,ZNF793,0.02644222,0.76841631,0.2985349,-5.2595
235052_at,ZNF792,-0.05229343,0.45783007,-0.7572818,-5.07178
1553704_x_at,ZNF791,-0.02326591,0.79946615,-0.257491,-5.26849
1553703_at,ZNF791,0.01141034,0.89277293,0.1365465,-5.28729
227122_at,ZNF791,0.00478994,0.94537654,0.0693914,-5.29276
235779_at,ZNF790-AS1,-0.18721547,0.07535195,-1.8772352,-4.03846
1558809_s_at,ZNF790-AS1,-0.18470278,0.32660511,-1.0059772,-4.90661
214138_at,ZNF79,0.10429192,0.20530354,1.309819,-4.65053
216486_x_at,ZNF79,0.08799169,0.35827292,0.9406222,-4.95407
216482_x_at,ZNF79,-0.00955074,0.91895871,-0.1030561,-5.29046
242307_at,ZNF789,-0.09160528,0.17736702,-1.3988982,-4.56515
1558762_a_at,ZNF789,0.07124656,0.32906029,1.0007572,-4.9105
1569194_at,ZNF789,-0.057285,0.54499102,-0.6159151,-5.14634
235231_at,ZNF789,0.03323302,0.80256717,0.2534178,-5.26931
244552_at,ZNF788,-0.29103282,0.00313103,-3.3640296,-1.96803
213402_at,ZNF787,-0.11349835,0.2723692,-1.1291676,-4.80962
1557888_at,ZNF787,-0.00697011,0.91618353,-0.106599,-5.29017
239083_at,ZNF786,-0.09574354,0.29662074,-1.0720844,-4.85576
242272_at,ZNF785,-0.09866066,0.41999542,-0.8236283,-5.03187
1554769_at,ZNF785,0.03541938,0.78958735,0.2704969,-5.26578
1554770_x_at,ZNF785,0.01775373,0.89794664,0.129918,-5.28799
228364_at,ZNF784,0.0334645,0.71011543,0.3771127,-5.23865
1556224_a_at,ZNF783///LOC155060,0.08457701,0.22480783,1.253125,-4.70254
1569473_s_at,ZNF783///LOC155060,0.02873291,0.71208291,0.3744238,-5.23944
78495_at,ZNF783,-0.10983689,0.13902544,-1.5417304,-4.41935
221876_at,ZNF783,0.00738412,0.91947772,0.1023937,-5.29052
238109_at,ZNF782,0.20834226,0.03782775,2.2261568,-3.59546
235290_at,ZNF782,-0.08280415,0.41553516,-0.8316925,-5.02681
1569443_s_at,ZNF782,-0.0603002,0.44471986,-0.7798745,-5.05854
1559789_a_at,ZNF781,-0.07914477,0.41575661,-0.8312908,-5.02706
1552785_at,ZNF781,0.03087978,0.76586412,0.3019311,-5.2587
214899_at,ZNF780B,-0.13495808,0.02273383,-2.4707538,-3.2633
243294_at,ZNF780B,-0.09852544,0.35774914,-0.9416702,-4.95333
242969_at,ZNF780B,-0.04107469,0.60818326,-0.5209735,-5.18819
244818_at,ZNF780B,-0.02529275,0.78955008,-0.270546,-5.26577
215570_s_at,ZNF780A///ZNF780B,-0.10922639,0.37791471,-0.9020423,-4.98076
238907_at,ZNF780A,-0.18514467,0.19892063,-1.329285,-4.63225
239441_at,ZNF780A,-0.0479291,0.5500128,-0.608169,-5.15
1556581_at,ZNF778,0.22741354,0.00803602,2.9477409,-2.58177
237855_at,ZNF777,-0.10345625,0.28918144,-1.0892218,-4.84212
1553172_at,ZNF777,-0.08206605,0.29146924,-1.0839179,-4.84636
228687_at,ZNF777,-0.06340772,0.33436217,-0.9895769,-4.91878
226983_at,ZNF777,-0.06638775,0.56891506,-0.5793415,-5.16325
228652_at,ZNF776,0.10269529,0.24785896,1.190807,-4.75753
239838_at,ZNF776,0.03150426,0.69773218,0.3941028,-5.23351
228226_s_at,ZNF775,-0.08137894,0.25938455,-1.1612812,-4.78277
228294_s_at,ZNF775,0.04718053,0.5835893,0.5573013,-5.17297
230517_at,ZNF775,0.01080948,0.86846795,0.1677751,-5.28354
229931_at,ZNF775,0.01250695,0.87041469,0.1652679,-5.28387
219782_s_at,ZNF771,-0.05701204,0.5716721,-0.5751786,-5.16512
219781_s_at,ZNF771,0.0385919,0.63064139,0.4884131,-5.20098
232561_at,ZNF771,0.02748739,0.71328276,0.3727854,-5.23992
219780_at,ZNF771,-0.02152306,0.80357571,-0.2520941,-5.26957
221968_s_at,ZNF771,-0.01616602,0.87807937,-0.155407,-5.28512
225517_at,ZNF770,-0.05862569,0.36322363,-0.9307667,-4.96098
220608_s_at,ZNF770,0.0492748,0.46791007,0.7401761,-5.08157
238687_x_at,ZNF770,-0.01854036,0.88897849,-0.1414118,-5.28676
1558673_s_at,ZNF77,0.27651891,0.00878863,2.9075648,-2.64038
229000_at,ZNF77,-0.01626908,0.91120096,-0.1129635,-5.28962
218916_at,ZNF768///ZNF747,-0.1149447,0.16854272,-1.4293635,-4.53495
219627_at,ZNF767P,0.00573013,0.94635534,0.0681459,-5.29283
227284_at,ZNF766,-0.0817903,0.27481506,-1.1232459,-4.8145
1558943_x_at,ZNF765,-0.16933478,0.06994778,-1.916156,-3.99118
1558942_at,ZNF765,-0.10974858,0.27315175,-1.1272688,-4.81119
223897_at,ZNF765,-0.06693118,0.29504501,-1.0756882,-4.85291
57516_at,ZNF764,-0.11291587,0.20128468,-1.3220189,-4.6391
222120_at,ZNF764,-0.09264197,0.30150052,-1.061011,-4.86447
1558754_at,ZNF763,-0.12321757,0.15461166,-1.4801993,-4.48346
1558755_x_at,ZNF763,0.09502126,0.36986976,0.9176775,-4.97006
207494_s_at,ZNF76,0.03574653,0.63227359,0.4860679,-5.20187
214813_at,ZNF75D,0.12576828,0.21699908,1.2753465,-4.68237
1553225_s_at,ZNF75D,0.08257897,0.47926753,0.721164,-5.0922
213659_at,ZNF75D,-0.00362729,0.96882367,-0.0395826,-5.29404
242633_x_at,ZNF75A,-0.03478445,0.7569067,-0.3138798,-5.2558
239204_at,ZNF75A,-0.02972567,0.768648,-0.2982267,-5.25957
227670_at,ZNF75A,-0.01464263,0.8513616,-0.189856,-5.28042
219995_s_at,ZNF750,-0.0467759,0.4247265,-0.8151336,-5.03715
215289_at,ZNF749,0.06525268,0.40601075,0.8490993,-5.01573
238606_at,ZNF747,-0.09038177,0.17787341,-1.3971872,-4.56683
228856_at,ZNF747,0.02191426,0.74011283,0.3364106,-5.25004
206180_x_at,ZNF747,-0.00898218,0.89162435,-0.1380189,-5.28713
225848_at,ZNF746,-0.00288286,0.97394422,-0.0330786,-5.29423
1570373_at,ZNF746,-0.00099035,0.99291316,-0.0089954,-5.29463
227331_at,ZNF740,-0.08726407,0.31869068,-1.0229937,-4.89379
236810_at,ZNF740,0.01178226,0.87931599,0.1538175,-5.28531
1558277_at,ZNF740,0.00517638,0.9573956,0.054105,-5.29351
205881_at,ZNF74,-0.10109469,0.38228353,-0.8936441,-4.98643
235997_at,ZNF74,-0.0539514,0.56653617,-0.5829418,-5.16163
229700_at,ZNF738,0.11050138,0.51270593,0.666667,-5.12124
241826_x_at,ZNF738,0.0734041,0.62777541,0.4925377,-5.19941
235027_at,ZNF736,0.11277697,0.36316157,0.9308897,-4.9609
1569637_at,ZNF736,-0.03876015,0.58785793,-0.5509426,-5.1757
244551_at,ZNF736,0.00769301,0.95023937,0.0632048,-5.29308
1554996_at,ZNF733P///LOC285902///ZNF479///ZNF273,-0.01369106,0.82537752,-0.2235868,-5.27492
1559274_at,ZNF732,-0.01190063,0.83555666,-0.2103434,-5.27718
1559275_x_at,ZNF732,-0.0129435,0.84866477,-0.1933456,-5.27989
222136_x_at,ZNF729///ZNF43,-0.10844714,0.22748396,-1.2456464,-4.70926
215978_x_at,ZNF721,-0.2013427,0.14929292,-1.5005979,-4.46242
228029_at,ZNF721,-0.09088245,0.38214849,-0.8939027,-4.98626
242091_at,ZNF720,0.11179211,0.29870662,1.0673351,-4.85951
238510_at,ZNF720,-0.03099798,0.66113151,-0.4450447,-5.21678
208542_x_at,ZNF718///ZNF595///ZNF208,0.07632046,0.48533341,0.7111185,-5.09772
1559746_a_at,ZNF718///ZNF595,-0.03181293,0.69797171,-0.393773,-5.23361
1569479_at,ZNF718,-0.01172684,0.90912782,-0.115613,-5.28938
1553269_at,ZNF718,0.00532355,0.96970017,0.0384692,-5.29408
221370_at,ZNF717,0.09814233,0.22711369,1.2466771,-4.70833
229986_at,ZNF717,-0.0468232,0.65598844,-0.452297,-5.21424
1560201_at,ZNF713,0.02965489,0.85793477,0.1813605,-5.28166
228988_at,ZNF711,-0.1544971,0.04792579,-2.109034,-3.7487
207781_s_at,ZNF711,-0.04891344,0.78277611,-0.279492,-5.26383
39891_at,ZNF710,0.08812313,0.21151461,1.2913269,-4.6677
239335_at,ZNF710,-0.1142038,0.22174867,-1.2617584,-4.69474
235090_at,ZNF710,0.08092972,0.2883604,1.0911327,-4.84059
239700_at,ZNF710,-0.0692317,0.55285621,-0.6037997,-5.15205
213542_at,ZNF710,0.01487008,0.83873086,0.2062216,-5.27786
234575_at,ZNF71,0.09865639,0.15335974,1.4849483,-4.47858
226514_at,ZNF71,-0.06319201,0.3918999,-0.875379,-4.99861
233754_x_at,ZNF71,-0.0660252,0.43447719,-0.7978117,-5.04777
234570_at,ZNF71,-0.02021581,0.83440548,-0.2118391,-5.27693
1553247_a_at,ZNF709,-0.04173611,0.45866649,-0.7558538,-5.07261
1570364_at,ZNF709,-0.05901382,0.57274825,-0.5735565,-5.16584
1570366_x_at,ZNF709,-0.04507238,0.66614517,-0.4379982,-5.21921
242028_at,ZNF709,-0.03840167,0.80375387,-0.2518603,-5.26962
1562267_s_at,ZNF709,-0.00868911,0.93210205,-0.0862945,-5.29172
239482_x_at,ZNF708,-0.03508536,0.71549026,-0.3697737,-5.2408
227132_at,ZNF706,-0.10680023,0.29203084,-1.0826206,-4.8474
218059_at,ZNF706,0.01123817,0.85019059,0.1913709,-5.28019
237711_at,ZNF705G,0.00598622,0.92760809,0.0920225,-5.29131
235732_at,ZNF704,0.14162821,0.25341349,1.1764519,-4.76987
235079_at,ZNF704,0.10991066,0.36159456,0.9339997,-4.95872
241963_at,ZNF704,0.02922015,0.66278655,0.442716,-5.21759
235905_at,ZNF704,-0.0350987,0.82636874,-0.2222955,-5.27514
1558941_at,ZNF704,-0.01301809,0.85989904,-0.1788244,-5.28202
223366_at,ZNF704,-0.01574242,0.89622116,-0.132128,-5.28776
222760_at,ZNF703,-0.12259532,0.23494936,-1.2251347,-4.72752
230586_s_at,ZNF703,-0.06993838,0.58184777,-0.5599022,-5.17184
206557_at,ZNF702P,-0.44664202,0.0545459,-2.0438815,-3.83206
