gene_name,logFC,logCPM,F,PValue
A1BG,0.3166489008153534,0.4498262743519071,1.440762298537703,0.2601498951432965
A1BG-AS1,-0.21071182474683597,1.9653899414501352,0.5519688541166959,0.4761434760057116
A2M,-0.9859197764799741,7.6817610002628,17.243483710097735,0.0023846482902262376
A2M-AS1,-0.26828195127563254,0.9575316332069502,0.7725475847481161,0.40190789098171575
A2ML1,0.15992065053003582,2.5781488776679895,0.13213654838006422,0.7244786919805717
A2MP1,-0.1785329905428542,-0.1351328337801479,0.35592748789256184,0.5652342460678991
A4GALT,-0.18792709909037933,1.8751129972961307,0.35573988443497945,0.5653348485234102
AAAS,0.03319670620573373,4.486773802283229,0.02677334326101008,0.8735808147887245
AACS,0.24008121012423259,6.548225769024404,1.2052840356985444,0.3002990794556422
AACSP1,0.013792253044708786,-1.4158924553321546,9.521295409154613e-4,0.9760460732353395
AADAT,0.07836384725247764,3.183717952670505,0.1522643556282526,0.7053036340989944
AAGAB,0.2043847701429817,5.0240464517127,1.1950805657069934,0.30223353917617474
AAK1,0.2907934979268812,7.991038889195689,1.819117591878822,0.20982864818135816
AAMDC,-0.2707906292233649,0.07423784073317319,0.7113943461277132,0.42046968871267865
AAMP,0.06380157778878302,6.324696878920044,0.1287743792156327,0.7278420514322702
AANAT,-0.4915376767078651,-0.4623022368927317,1.6213281775708686,0.23428257838175187
AAR2,-0.29925925427181005,3.97467352743535,2.9894951311322746,0.11729347264443384
AARD,0.3714472239723464,0.036441045559919484,1.0646699389273464,0.3286368974044177
AARS1,0.03299388488772863,8.210867317060812,0.027342254978454893,0.8722580815188127
AARS2,-0.24905972842091498,5.15904742086258,1.6225810705824344,0.2341157414509872
AARSD1,1.0209822900717953,0.9773407133728196,11.679589332351641,0.007467511197795987
AASDH,0.22764887884234067,3.591611326930056,0.7646305140741999,0.40423614767035754
AASDHPPT,0.30573431643162097,5.923978200881582,3.8247422711976578,0.08166359955239114
AASS,-0.5408435404693609,2.763951122619793,3.4520020301823844,0.09556371665009583
AATBC,-0.8910736714298351,1.5075748599080707,7.904658926449081,0.019998160126917505
AATK,-1.409413983607957,9.186413792841977,26.42915240829481,5.782440459881206e-4
ABAT,-0.047597262139814855,8.208128490399522,0.06961537465085345,0.7977401566241333
ABCA1,-0.3400220023259872,3.656960139067263,1.1567499076335863,0.30966370208277505
ABCA10,0.8055499973303456,1.522470722401488,11.665523880205678,0.007492116930130928
ABCA11P,0.5448939289672657,0.44006764274416843,3.8665115098305907,0.08027005682972876
ABCA12,0.4086774568702081,-0.5362976227922838,0.8012894616360251,0.3936318171381603
ABCA17P,0.5292874770211281,2.1861414059439404,5.706177148589687,0.040194092876700865
ABCA2,-1.6127557563264843,10.6993269990872,37.405349372442934,1.637314306519895e-4
ABCA3,-0.27016922269085586,8.272725012574769,2.282120567926941,0.16458735771168934
ABCA4,-0.05971979187375625,0.12442435898505402,0.019017394479518803,0.8933018552037588
ABCA5,0.13912439395063902,5.005346027697607,0.5547556790803863,0.47506386285683666
ABCA6,-0.07507677963170115,1.9022043424382766,0.09723909412563114,0.762152463371258
ABCA7,-0.21511015472430808,5.625813459519655,0.5678128234614231,0.470061996438788
ABCA8,-2.3344605615050993,4.603855019196127,63.632088483849735,2.0471864569209482e-5
ABCA9,0.3338619881845882,2.971691496367433,2.0496845248097006,0.1854751634290685
ABCB1,-0.6731368543322349,4.4522033088798745,8.126043575296613,0.018751919751365052
ABCB10,-0.011091230228567256,3.3172295008020334,0.0034002728845215356,0.9547530699003033
ABCB4,0.6870300800823761,-0.12249755328284802,1.8467586044853472,0.20669078436651628
ABCB6,0.6570249863416495,1.8178221583287526,4.664662164415231,0.05858296606447022
ABCB7,-0.08549827666084801,2.9757308141613685,0.12146879364850381,0.7353268778072324
ABCB8,-0.1472568442344885,5.958409188069916,0.7661234035596802,0.40379547631901447
ABCB9,0.1034073429570304,5.845727387922651,0.250451552869338,0.6285653915687424
ABCC1,-0.268743538608519,4.430776591673701,1.8638949910380387,0.20477710913182387
ABCC10,-0.04578559255666428,5.225326484745319,0.04869886835151374,0.8301854665695328
ABCC11,-0.22733486679379805,0.6549823592701404,0.22370665434900636,0.6473023675422689
ABCC12,0.40178916199335096,1.7633602503685775,1.1187965305966505,0.31728484130748963
ABCC13,-0.30235037135554715,-1.6209539483419275,0.10103358270155009,0.7577226708774983
ABCC2,-0.3265904981394171,-1.2251203032379276,0.4812285111337954,0.5050833319553611
ABCC3,0.28734533369226994,0.8251779665485515,0.32576347020515095,0.5818997071134058
ABCC4,-0.3057029503988298,1.7296779633793222,0.6814539003941448,0.43006963668936693
ABCC5,-0.0017625192791747692,6.457084835849103,5.2305557151365945e-5,0.9943846755969288
ABCC6,0.07186042611907682,1.1341756740401268,0.03993985441093857,0.8459664597112595
ABCC8,0.30520984648090943,6.2842609189008956,1.3781503884153916,0.27004713905111455
ABCC9,-0.4720122354091676,3.89530973357211,2.4305557061578047,0.15284736152763131
ABCD1,-0.6910261988292135,3.325179009334681,7.238251258631597,0.024418995024610538
ABCD2,0.1601987602042066,3.6261132241487686,0.43648741938452035,0.525095014673812
ABCD3,-0.21448710804311455,4.908789098448667,1.1514971142042987,0.31070249270649275
ABCD4,-0.16948202970449858,4.588008698117523,1.1131217442640804,0.31844780967302305
ABCE1,0.016960447743093424,4.451229469935353,0.00820177521004295,0.9297896499814633
ABCF1,-0.05948911214842579,6.201508457811235,0.1457254281196238,0.7113629925977625
ABCF2,0.16111926868017068,5.968258602071407,0.9029655477573243,0.3663951096908119
ABCF3,-0.04655364052739459,5.64364819941892,0.06618281947265833,0.8026662550807538
ABCG1,-0.8349580844503229,4.101170060819942,17.43231841114747,0.0023047565520563237
ABCG2,-0.9930953437582256,5.204833594003595,18.061565722180223,0.002061115046459982
ABCG4,-0.03532761391813238,5.496926015553831,0.016954120643712406,0.8992177576337004
ABCG5,0.34119190446507963,-0.10872881209334226,1.1305838427671846,0.3148889357689059
ABCG8,0.06856033025779214,0.49965613405586495,0.061093385841331706,0.8102293924324463
ABHD1,-0.26706981940047997,0.613854502739215,0.371451782652123,0.5570335705713338
ABHD10,0.3387621506086381,4.759372466750926,4.771855124743063,0.056261258215758975
ABHD11,0.0823805523492122,3.1949860186069183,0.1372452639812106,0.719460658988242
ABHD12,0.11709605967664213,7.002057035555928,0.422889690456476,0.5314753316945946
ABHD12B,0.5579870516254816,2.669292784070543,7.231069658653649,0.02447287263749668
ABHD13,0.34694207778206676,3.7230151185501756,3.7634904353118848,0.08376291733513072
ABHD14A,0.834523448527924,4.181135258171808,13.056116606290704,0.005473195850828807
ABHD14B,-0.09328787792499364,3.625856422111351,0.18330370727317516,0.6784443707976675
ABHD15,-0.523125710343076,1.6849940041516092,2.2916502430240313,0.16379880555446102
ABHD16A,0.154143452429953,-0.14971145907874878,0.19639873475976655,0.6679298660169621
ABHD16B,-0.43427158314977676,2.6369154707543974,1.9223327226607745,0.19842747251337828
ABHD17A,-0.4301025842249904,6.967304767412934,3.0628158942465538,0.11345522619511643
ABHD17B,-0.4891864393924411,4.466517379884015,6.0055007166026195,0.036291231328084136
ABHD17C,0.19785429073300298,4.320380843119209,0.9578052506404898,0.35288979395899955
ABHD18,0.011082647903285626,3.348444131647093,0.0038240132815993756,0.9520202552107015
ABHD2,-0.174303544266147,6.841270692880022,0.5343770602923325,0.48305925053423016
ABHD3,-0.11547009611900605,2.6741480699599975,0.2013606409251187,0.664056859237546
ABHD4,-0.4358604662039347,4.753340374243511,2.4608704394849665,0.15058566856127628
ABHD5,-0.45020497056026737,2.806481669859575,3.361123943561862,0.09939951072366832
ABHD6,-0.6368236870946719,5.234967926675407,13.871415069961266,0.00459773816387599
ABHD8,0.10149371700872364,6.38851765283161,0.3744348356871477,0.5554852223785172
ABI1,0.2554691041611958,5.976718569068352,2.11889080173942,0.17890628955912494
ABI2,0.02760207719159928,8.284388464980733,0.023428692248786312,0.8816678352057881
ABI3,-0.7845472864105826,1.0688483271321758,7.228126657684679,0.024494993937047634
ABI3BP,0.09595216517148274,1.8737387734994688,0.061550352698965805,0.8095368729847695
ABITRAM,0.18335241810127376,3.9538737467728047,1.232943867393581,0.2951438357456617
ABL1,-0.7784581745814567,6.441394403583146,19.38516803659294,0.0016436017555251578
ABL2,0.08063575791479782,6.209174763234444,0.2568352285910229,0.6242820564664484
ABLIM1,-0.10348044695391476,7.733857113871413,0.31256335298952326,0.58952243905411
ABLIM2,-0.010730025300762745,7.0211909667721955,0.0030509876277126495,0.9571372057149173
ABLIM3,-0.22053275106648235,5.899823020226354,1.809919747396519,0.21088704875876638
ABO,0.10605978444923123,0.4667022172587321,0.03931448292295631,0.8471596124109703
ABR,-0.07270882466213162,9.898280520350397,0.14811262704038827,0.7091329035798866
ABRA,-0.2608069492196382,-0.8878912388713052,0.23082515278684207,0.6421838940529973
ABRACL,0.6067914464279641,1.885569449160315,6.312757722099079,0.032762107696894555
ABRAXAS1,0.21330725458023161,1.1907954368258813,0.4671299593196298,0.5112342823442301
ABRAXAS2,0.4143779256101513,3.638958198698358,6.375345515515317,0.03209618231603887
ABT1,0.26283707266513934,3.0071865017841866,1.4790143077306097,0.2543511969022224
ABTB1,-0.004102422105753042,6.816198094050739,1.9514944855990104e-4,0.9891539118296637
ABTB2,-1.0865848131637914,4.051125171933764,45.44136640423231,7.788524939830691e-5
ACAA1,0.021760289374788373,4.817597791290139,0.012978532955183178,0.9117575903778304
ACAA2,0.07980994224748188,3.7845864006136263,0.0344792339780103,0.8567397109454604
ACACB,-0.1483061187388943,5.222199956489646,0.19510109857546865,0.6689525133599963
ACAD10,0.10764534211887872,4.044460391034379,0.34418783884036874,0.5716012644751165
ACAD8,0.08091558642460102,5.0716605315273195,0.27009922706579104,0.6155951617794855
ACAD9,0.06754813820612389,4.903305044065506,0.16569500572527213,0.6933183902482012
ACADL,-0.28793483830311906,0.8548767047851652,0.4685073421769372,0.510627273604775
ACADM,0.2640842665762623,4.6520767221984665,2.2535230979115615,0.16698388520601426
ACADS,-0.07760330189532413,3.6859969826536183,0.056131942593440766,0.8179333953059917
ACADSB,-0.022963986607249447,4.984394123604088,0.011117086285373683,0.91830243492612
ACADVL,0.1776175540073666,7.385191454533035,0.6629509477403949,0.4361838657774043
ACAN,-0.5869974795765028,1.6085196684207572,2.9559395794652366,0.11910565372894576
ACAP1,-0.2781121426138769,3.38637895013094,1.6925213281402474,0.22505440516838243
ACAP2,-0.16335841234333923,4.679066703175703,0.3830890762130469,0.551041602367358
ACAP3,-0.24240218418026183,9.03372857602929,0.8632936114486596,0.37666410946742446
ACAT1,0.3144121488227987,4.634085600032657,4.195305765223212,0.07028436476393957
ACAT2,0.35666482001862093,4.269946453715364,3.5075769115202613,0.09331050001594775
ACBD3,-0.15089442526289878,4.780128413008937,0.6961804294484085,0.4253034893636828
ACBD4,0.1901077775441823,4.42964234810214,1.119914924590022,0.3170563743312673
ACBD5,-0.18601824124778585,5.808698637770827,1.0050583581119206,0.3418469850762744
ACBD6,-0.10715507989987041,1.4754359338282883,0.10023737603226031,0.758644433566189
ACBD7,-0.09191954653869733,4.210734460309483,0.031718123776983444,0.8625258986673274
ACCS,-0.22377443489985333,2.7936115589733923,0.7075815783163546,0.4216726496638823
ACD,0.0751386810110214,5.080765451703302,0.07999469254268243,0.7835949025901248
ACE,-0.05285463833919001,2.642651847249836,0.04821105967718068,0.8310230280248343
ACER2,-1.0499064292255624,1.505359107184901,14.503084736109725,0.004035162818536362
ACER3,-0.5158747234492829,5.676820397018631,7.67332130495832,0.02141136135026452
ACHE,-0.22660466732743803,6.2693212591851,0.5027711503112801,0.4959422247537095
ACIN1,-0.1642652691294717,6.640784322635924,1.0989487174422539,0.32137975896313603
ACKR1,-0.27539742354008134,3.9903903219348162,0.8192441763164514,0.38859744093919046
ACKR2,-0.16769424194734597,-0.13256444217727376,0.10537039927528778,0.7527714819202165
ACKR3,0.25748949365200385,2.7378188242557955,0.35446944462658875,0.5660170873515797
ACLY,-0.40490135014860523,6.96233892269794,5.271441670672275,0.046840003763202985
ACMSD,0.3578366268864765,-0.886610456499809,0.8224542334684463,0.3877080144624363
ACO1,-0.31969725138964566,4.870418514947929,1.6658186710475782,0.22845644078258526
ACO2,0.024364946184926205,7.959036389663206,0.0181041853120097,0.8958776685974246
ACOT1,-0.16177675251314524,0.908056686463827,0.11954976463037774,0.7373351069503478
ACOT11,0.13057159577142513,4.403213116357913,0.29790609651171607,0.5982426963598224
ACOT13,0.11313730883809953,3.431863545439486,0.322826449790921,0.5835775606821261
ACOT2,0.12249291749840038,2.6473591909641825,0.22436268871957749,0.6468264496141959
ACOT4,0.36350648844859956,2.1625450428398767,3.2203354845567245,0.1057380355120982
ACOT6,0.4870776371013638,-0.503790355199499,1.5003929667296827,0.25118845407596563
ACOT7,0.2127419513841467,7.337978229079017,0.9064364770958618,0.3655171703075838
ACOT8,0.2990011424005008,4.669251092395594,2.8639910554041768,0.1242592910080381
ACOT9,0.005092023052375755,4.13203922015331,9.027455533948036e-4,0.9766753389903161
ACOX1,-0.13402210014120855,5.446310565402599,0.3531012776736885,0.5667536940461062
ACOX2,0.053390835628803805,1.891270991186202,0.01715491782750244,0.8986264534811824
ACOX3,-0.23838609880213887,3.7362123299904497,1.90878994638898,0.19987519877766796
ACOXL,-0.23039467090528315,-1.5940066789398488,0.2667604076316103,0.6177555406805855
ACOXL-AS1,0.39711292325224085,-1.294590545452445,0.43422391429651147,0.5261469532630854
ACP1,0.11970825277583204,5.513433238242579,0.6786918612723993,0.4309733294610949
ACP2,-0.05234642761490959,5.671460429973359,0.07813355704124693,0.786054757324632
ACP4,-0.5409809171914659,-0.4534815812282013,2.0995320598949303,0.18071224078902745
ACP5,-0.5134004759949454,0.07395281725326383,1.810260773780134,0.21084767817446678
ACP6,-0.1436287361475121,2.9547688971873964,0.22612537386612155,0.6455519851770137
ACP7,-1.7692086395461606,0.9334060246707235,23.786481039630296,8.323872593417262e-4
ACR,0.15649628152047226,-0.6763382795113151,0.13506098623337232,0.7215928208625073
ACRBP,-0.7212222133586156,-0.8990912449733566,2.718169580334723,0.1330372983638746
ACRV1,0.8421638613994092,0.16077599307941834,6.001940230219741,0.03633481925236169
ACSBG1,0.005848115719437479,5.576048331505661,1.207480286832621e-4,0.9914683021927954
ACSBG2,0.040708512625672,-0.5658381524278927,0.0062992128881232965,0.9384479011264276
ACSF2,0.13186596863891883,3.1391476755757437,0.08727134583026591,0.7742650520334369
ACSF3,-0.20698750640137975,4.358758343342352,1.3601914030022106,0.27298341220849914
ACSL1,-0.8095598454887483,5.121565166271315,19.43549566324222,0.0016298746432848988
ACSL3,0.19522205929453376,7.102246856779426,1.2542042628256076,0.2912671805680002
ACSL4,-0.009965616408578952,6.278527096776062,0.0018733849329921834,0.9664054935031374
ACSL5,-0.037463756401999344,2.794511907981076,0.017198483753695853,0.8984986275582593
ACSL6,0.12005300154839608,6.860717737180272,0.347644548137475,0.5697112242726334
ACSM5,-0.653909517649815,0.8000160103280595,1.0263613780373282,0.33703704827615627
ACSS1,-0.18797009890146826,6.428770415860987,0.25765669562685634,0.6237358152889012
ACSS2,-0.3745426900418361,5.338760878087083,3.487009056361485,0.09413644892293159
ACSS3,0.34897617367100364,3.360130478998335,0.3828501658760751,0.5511633222325172
ACTA1,0.4240434965087752,0.17848312928697338,0.9039928580398555,0.36613492523895685
ACTA2,-0.28366328583186595,4.505781477955417,0.4591519161508559,0.5147766739654451
ACTA2-AS1,0.24909326509081275,0.503369193930422,0.363733433543057,0.5610804061347542
ACTB,0.04815193842906715,10.535820850323464,0.04616366409005922,0.8345879825261664
ACTC1,-0.1583096986092946,1.3139376430136909,0.36446717907403337,0.5606931391455975
ACTG1,0.09180467505521536,9.885495218501855,0.17655611252126652,0.6840390616435873
ACTG1P10,0.540042985710162,0.36904098917463,2.7232656560123134,0.13271725931186978
ACTG1P12,0.9184257257901641,-0.6454408306889412,4.45561456755818,0.06346647825675977
ACTG1P17,0.13576512193170492,-0.31580751132144397,0.11336455432260242,0.7439346658841515
ACTG2,-0.6825751777788145,1.3137903174470964,1.7894552154908692,0.21326792034931702
ACTL10,-0.7781303888586463,-0.6426364138324449,3.3405285937491502,0.10029590728326253
ACTL6A,-0.6175650081458894,2.129045698150191,5.599411507531148,0.04171136753769299
ACTL6B,0.16489158009893082,6.199754575471423,0.45757556503213853,0.5154820076643849
ACTN1,0.09829692130695944,7.394743658662443,0.22392677436999017,0.6471425856724214
ACTN2,0.1694375515458243,6.039154081525215,0.8012125072014785,0.3936536150223242
ACTN3,0.06568463223605875,-1.3538715837389483,0.02582148603865674,0.875826679254623
ACTN4,-0.4296000108251268,8.09554571023023,5.191930634691836,0.04819979856550589
ACTR10,0.18766406673104777,5.636770682356847,1.5114187969597233,0.24957860119506253
ACTR1A,0.062116048116624537,7.521553342311975,0.10132989632845833,0.7573806611200986
ACTR1B,0.062232294529708285,7.179316044186879,0.0882989385094432,0.7729822959228584
ACTR2,0.15362060183400406,7.746783669405338,0.6526937858993382,0.43963562964335345
ACTR3,0.047405550270033264,6.402318271180134,0.09000476801751471,0.7708708434053113
ACTR3B,0.22374007498925874,5.549070951398638,1.9825128793070672,0.1921612583771069
ACTR3C,0.40196110507624305,0.799172260702736,1.4907228081727255,0.2526122468577384
ACTR5,0.10255102118506966,2.6806707036455846,0.2979504453783182,0.5982158871192624
ACTR6,0.17398302795451917,4.014540350662554,1.0429857613179152,0.3333530950082683
ACTR8,0.21068448265377887,4.2407936404295,0.978158172063457,0.34806867017567544
ACTRT3,0.032955040722660964,0.6684903865176595,0.013951840194522808,0.908525007484366
ACVR1,-0.20986195751387454,4.113496692059908,1.4448459702923397,0.2595221112281751
ACVR1B,0.0018254898521333272,6.774289992588042,8.024038740006468e-5,0.9930450309722263
ACVR1C,0.539535776778214,3.9812857512877184,2.8154793164607925,0.12709424494924443
ACVR2A,-0.0591640224164909,4.015505355126206,0.06828470910834482,0.7996339682135175
ACVR2B,-0.14149814473403755,4.383287125243295,0.6509795537237802,0.4402169408414801
ACVR2B-AS1,0.2966808287754562,0.20441073268251894,0.8506820300785428,0.3800218139308561
ACVRL1,-0.7638761812728424,4.203893535829961,12.58145990841502,0.006077327585968613
ACY1,-0.03930658567092709,0.09009544059175424,0.011928671205384565,0.9153855261381485
ACY3,-1.9128938079102542,1.4782254658189322,6.665637803172632,0.029217905171526466
ACYP1,0.4852436133132797,2.5622900769350463,5.563752211817385,0.04223394166897475
ACYP2,0.33868904060941923,4.326574520005228,2.914110015082398,0.12141538167264862
ADA,-0.6725999322995831,1.9551970563952221,3.66833069851839,0.0871617302194582
ADA2,-0.39859409033291543,3.8992165644951173,1.0031904123347068,0.34227361811380264
ADAD2,-0.6059426554416713,0.7049561611002941,5.650354287312965,0.04097868650688215
ADAL,0.15359422257133293,3.3881551267893393,0.5196749328355821,0.4889766743351879
ADAM10,-0.5205569666625736,5.639053999773138,6.423365057837297,0.03159659810026841
ADAM11,-0.09201645819577749,7.929900878424851,0.10101725776330407,0.7577415295566763
ADAM12,-0.25521223220100414,1.2924581589549804,0.8747469739871029,0.3736543714631887
ADAM15,-0.3884423920631194,6.28829180830278,4.6997289310485835,0.057810476667192114
ADAM17,0.04335873635090991,3.591759535251935,0.057844316456681255,0.8152349694482973
ADAM19,-0.09982246542401808,3.9990148052062215,0.27789523621091755,0.6106171012490913
ADAM1B,0.17323871836831045,0.10773483693842185,0.2884450573786336,0.6040231165243828
ADAM20,0.8104576849889891,-0.5228588093732512,3.2702183681603505,0.10343480047364341
ADAM21,0.6226979767703948,-0.15278457125596198,2.7551803592994415,0.1307354542277345
ADAM22,0.18351222570001144,6.798959088380436,0.475010485904271,0.5077792531354463
ADAM23,0.3178578946512753,6.794220045271062,1.3573456326903992,0.273452814736586
ADAM28,-0.9584273276844804,1.8905081901202179,3.110250257344091,0.11105760065902319
ADAM29,0.7556571149654143,-0.7961542393544642,3.262220882454669,0.10379972642999416
ADAM32,0.23031982946657328,0.8269266756330432,0.6563488986515743,0.4384004097682117
ADAM33,0.2934188560591774,3.9673321437938784,2.0802470930031727,0.18253543107914186
ADAM8,-0.39271519765170826,2.0201162204969725,2.0595574948053397,0.18451867276925538
ADAM9,-0.1683801304669143,4.9546224091243305,0.6266104006830021,0.44862187584898183
ADAMTS1,-1.1622290557344994,4.515882321884015,28.710142537543078,4.315783657659996e-4
ADAMTS10,-0.23066814031867647,6.048167354018092,1.166062707831131,0.307834354870231
ADAMTS12,0.16428169065199927,-1.031368567706506,0.11856978184895413,0.7383676775355853
ADAMTS13,-0.22281587012585033,5.024880686881082,0.7400220232185669,0.4116123854408016
ADAMTS14,-2.3795128158040932,2.9924161758535526,43.13344563760883,9.525263275189208e-5
ADAMTS15,-0.6370523126175133,1.0567358974700543,6.097726624810215,0.03518445381189783
ADAMTS16,-0.4130973432297275,2.995548470952048,3.5683506934782185,0.09092316081386438
ADAMTS17,-0.1041984452608592,2.0195246316870534,0.14241778363047658,0.714488217832145
ADAMTS18,0.5530685563292786,0.08150451857454874,0.6734897265537011,0.4326839030461409
ADAMTS19,0.17539128335594012,1.7819491154487943,0.681306400883237,0.43011781716658604
ADAMTS19-AS1,-1.7115482459149598,-1.4623289674291737,8.513008245994143,0.016794987286137996
ADAMTS2,0.23010617273936393,3.6962474228317697,1.9108187690327563,0.19965741716999588
ADAMTS3,0.2569063329456655,2.934374275336995,1.236864524497632,0.2944234020527943
ADAMTS4,-2.514205153856823,5.5378978417438685,116.48691917452791,1.6424640544686987e-6
ADAMTS5,-0.06980921571378577,1.3784743095281273,0.06679816484229786,0.801773241106451
ADAMTS6,0.5020314341993235,0.6021941887894853,2.0400425426812316,0.1864156513247838
