gene_name,logFC,logCPM,F,PValue
A1BG,0.3694661623005854,0.12132357513077068,5.60561114651613,0.022309998761205364
A1BG-AS1,0.012818034755795037,1.8402974200983708,0.014229111648955949,0.9055855012912235
A2M,-0.04447738859647341,7.612787190579547,0.05977380710004647,0.8079770186618637
A2M-AS1,0.03216362088963339,0.9135024618080586,0.06431872384716077,0.800963277944716
A2ML1,0.33989150402183727,1.9262848934732626,2.7770929048148374,0.10264240389537024
A2MP1,0.0504936592881883,-0.5183603264315231,0.10200434943030007,0.7509311939200497
A4GALT,0.4181434458847032,2.1068437144272996,4.330379197846549,0.04322091742672875
AAAS,0.047793351053544215,4.441273590200887,0.5530928611213503,0.46096345064471345
AACS,-0.10981018967379187,6.558837913802884,1.809619230125159,0.1853657179895496
AACSP1,0.0692355964565071,-1.1532647583703544,0.09362933055539277,0.76103915039341
AADAT,0.08974047032183219,2.9892798583713196,1.2820472594424657,0.26357985195346345
AAGAB,-0.13485723216579687,5.138687227405715,1.7799121026328237,0.1889440524236
AAK1,-0.09644929094008019,8.30675549627228,1.2747485121313777,0.2649243221472874
AAMDC,0.30602432645934796,-0.12610020569387062,4.168188244188097,0.04714215018821218
AAMP,-0.1156114384467688,6.289934884444482,1.7913141156973105,0.18756094721548258
AANAT,0.27581998982243827,-0.5929585770943832,1.6610128926568155,0.20412300339800224
AAR2,-0.041957364784102454,3.8234762310235944,0.6854499658833434,0.4121321583924561
AARD,-0.10509575545514085,0.39042092275910323,0.5017704144032958,0.4824154884381453
AARS1,-0.1954255245835519,8.521934442296955,5.192028344895924,0.027540140281882706
AARS2,-0.13930350555265755,4.995533405880375,2.3912075359292713,0.12909837044116237
AARSD1,0.20884932608996032,0.6597314191091067,1.6068588595055981,0.2115233824451254
AASDH,0.10319028817431691,3.4942233596841348,0.7712351418861252,0.384549853378644
AASDHPPT,-0.0369562205668066,6.070394860530703,0.1389376957507791,0.7111079631546653
AASS,0.41363507826874085,2.590260051292642,4.366470360816341,0.042397644836188145
AATBC,0.08335027540517709,1.7672793106255207,0.15251410858839565,0.6980065839034688
AATK,-0.21065554853704826,8.97953018314055,1.2342917996085905,0.2725376561896522
ABAT,-0.0664182849065734,8.149493693403603,0.489725596487877,0.487690131203826
ABCA1,0.4692915970671403,3.541528366621724,7.28020474092541,0.009813097102701061
ABCA10,0.13539662602227379,1.6181001172276888,0.6757322432864253,0.4154406734224886
ABCA11P,0.10166664142908588,0.3051083419690102,0.7555070970457894,0.38939981299383575
ABCA12,-0.41169446047542585,-1.1086590852780225,5.287571460769572,0.026224239296131994
ABCA17P,0.3561378745797078,1.9065284659574777,7.607874487944097,0.008399769359525001
ABCA2,-0.10052652826458822,10.407771469054548,0.2587571697151999,0.6134867712231638
ABCA3,-0.1275345924479275,8.325774229868374,1.2559972335326584,0.26841874219730383
ABCA4,-0.06535136233802037,0.3506603344407509,0.12556843813811333,0.7247446374821489
ABCA5,0.049159155231505554,5.092657592542207,0.34488129105556825,0.5599915821872278
ABCA6,0.14260445044114603,1.811322475888943,0.5945953675780478,0.4447205882298526
ABCA7,-0.14628821434156497,5.6339842354783265,1.1671548686999784,0.2858039834097444
ABCA8,0.02547714912353673,4.341450407693991,0.010578586069688837,0.9185420873951728
ABCA9,0.04151418871859117,2.8513588228573963,0.09780085429892366,0.7559449556821737
ABCB1,0.09663085401731537,4.524849184932551,0.37187644455423396,0.5450830352301188
ABCB10,-0.024183956774521058,3.3438204551018975,0.1693050050905501,0.6827042116295229
ABCB4,0.19168518672868154,-0.3888020034414225,1.093921060719724,0.3012491520010093
ABCB6,0.19368212868974172,1.6169216870403718,2.090332583625332,0.15523648476589583
ABCB7,0.08152360815959285,3.067238770119721,1.067948838629451,0.30698993089813026
ABCB8,-0.02350721208447917,5.714675266941467,0.13220337531542317,0.7178791602820459
ABCB9,-0.1387675316486067,5.83978567524639,2.4214763036041678,0.12676239421758687
ABCC1,-0.16338726610790522,4.527785738731775,2.7015317665519785,0.10729595741807778
ABCC10,-0.0759313974095275,5.04401565378541,0.7301146314877641,0.397420339801441
ABCC11,0.49462909246790304,0.048053560212898416,6.082971934663831,0.017567160027061966
ABCC12,-0.2424825418577453,2.5976603318058924,1.8447781442706614,0.1812347504160768
ABCC2,0.5327443627458769,-1.3852478041929244,4.406424736428084,0.04150612564792923
ABCC3,0.048992285616783544,1.0615876714632115,0.04269494111335756,0.8372427781451642
ABCC4,0.2976275721687311,1.5537517739722895,2.2219394637093908,0.1431130140303313
ABCC5,-0.010812371265295153,6.634198356958133,0.02012977787875175,0.887815278326229
ABCC6,0.5770217417659607,1.259583768517862,9.045336793808369,0.004320084779613866
ABCC6P1,0.024508426707988033,-1.5156967459617878,0.018136273764053124,0.8934789673454386
ABCC8,0.005818267655515057,6.2831860540415425,0.0027145688255390114,0.9586808560395645
ABCC9,0.5672487598842411,3.9623412396274027,9.996302819524368,0.00282200013287555
ABCD1,-0.025233591892502735,3.2002655432801856,0.02571002528969195,0.8733357932860741
