gene_name,logFC,logCPM,F,PValue
A1BG,0.050048115631515455,0.17686911062736171,0.017437631815088145,0.8985277994805168
A1BG-AS1,0.06412726158004596,1.7395397479743868,0.034814268281473,0.8570909508401016
A2M,-0.29160299512869614,7.692878126111063,0.3362562511301311,0.5795361464798818
A2M-AS1,-0.18705243282804498,0.6976342455169577,0.25094806916019,0.631232761777265
A2ML1,-0.15168616191561485,2.6671592217961817,0.22988772926735848,0.6457098551724085
A2MP1,-0.035172156680855014,0.015487245640325378,0.005032616964089028,0.9453589390729222
A4GALT,0.820537846550806,2.1403711482078096,3.0939719339268335,0.12044010533601986
AAAS,0.16708594007588676,4.620621609263997,0.49221808418413543,0.5047946816274789
AACS,0.3055840251454471,5.15997161874114,1.4129975890933304,0.271971290583757
AADAT,0.029466837028504504,3.037599009396141,0.01073872920892146,0.9202685606443424
AAGAB,-0.45284707060281243,4.566025908193075,4.097228410614465,0.08115605214184947
AAK1,-0.016357990380138247,7.225525646256779,0.004718986266831542,0.9470857872699516
AAMDC,0.5984361013708408,0.4250912423666356,2.342787028343714,0.16818478658141361
AAMP,-0.0580970578717618,6.493576588706572,0.0633614591655976,0.8082348719728771
AANAT,0.711376180864548,-0.5214737734770308,2.71432601061117,0.1418920694976015
AAR2,0.0652851389821383,4.108253846505196,0.08443689016905684,0.7794955962354636
AARD,-0.8857734617306909,1.0191788791028242,5.041734855768286,0.058256001449118966
AARS1,-0.0682602722783508,8.092526743457528,0.07635005010617324,0.7900047852243957
AARS2,0.23257008469412324,4.572971480931763,0.8154083671095936,0.39548848065192616
AARSD1,0.24956106715485674,1.012895492956837,0.41122553008414087,0.5410501413059574
AASDH,-0.7142023844266383,3.2932737903868907,9.659577966653607,0.01634860480133987
AASDHPPT,-0.4166943532187208,5.810253790705873,4.481897391615782,0.07061473347857977
AASS,0.0047140285495322785,3.1991842345376327,3.653110496079221e-4,0.9852654222756279
AATBC,0.6577768745437335,2.959085020029009,1.714679811750709,0.23028287575020515
AATK,0.9230261728791979,9.224312465636173,3.2359838358609174,0.1135329539600486
ABAT,0.26332472124061274,8.720732773676703,0.4802966177934154,0.5098370784924897
ABCA1,-0.7241270711232292,5.445658383165113,8.168627320020848,0.02346686654474702
ABCA10,0.4852421552781452,0.9018577900669508,1.410411965945853,0.27237400815579543
ABCA11P,0.24802606572739416,0.4960119247885347,0.5152227300946592,0.49532245231366756
ABCA13,0.8101839423099528,-0.47961771653925794,1.1857551494516114,0.31099685689442486
ABCA17P,0.04097070344675999,2.4192347528274585,0.0223214208569768,0.8852998631895868
ABCA2,0.5668796720707779,10.84664097909985,2.207092592952746,0.17944009351817736
ABCA3,0.36952375760322326,7.801824940006378,2.1526325877289785,0.18424806192722842
ABCA4,-0.28411102985513986,-0.1634034102787937,0.5398009022347323,0.4855572909861483
ABCA5,-0.1678527043158821,4.678918752249308,0.4767530407150803,0.5113541658407166
ABCA6,0.22039879275310553,1.8167937827565244,0.32674665281853077,0.5848310486131991
ABCA7,-0.06403132256500636,5.296628914977046,0.025239732691408008,0.8780992418776318
ABCA8,-0.06484113798485419,4.9453137796221025,0.01584124471294853,0.9032549110636361
ABCA9,0.24828330956365327,2.572148592060354,0.6662766190688313,0.44030128198096175
ABCB1,-0.21423874758276382,4.566745635238128,0.15401257968466367,0.7059939491439886
ABCB10,-0.08815361168359388,3.1425451772220367,0.12850942076334748,0.7301775528287524
ABCB4,0.6088789860481608,-0.7606584348004686,1.4502086720811225,0.2662698893934886
ABCB6,-0.25561665285385776,2.138959057740425,0.6367623384158981,0.45018635185986966
ABCB7,-0.6303708542220754,3.1651538922989593,5.365390012190991,0.05238109471237664
ABCB8,0.037831018046305925,5.961380963709289,0.026323402368309955,0.8755352590452841
ABCB9,0.20721633613187432,5.79079175255516,0.4308530170409184,0.531810872160261
ABCC1,0.29059828145593236,4.169574690884328,1.966632505220575,0.20207493052520303
ABCC10,0.05474507239523045,4.8652945471522004,0.04628191154054499,0.83558126839741
ABCC11,-0.22601688068993064,0.7817400805773034,0.43196925126795144,0.5312947139827849
ABCC12,1.8596390193771521,-0.9117448858335933,1.908400292387371,0.20814647667413597
ABCC2,-0.6061393468744886,-1.2265639403872095,1.683872680117272,0.23410516296742623
ABCC3,0.5493340354648264,-1.022722009705732,0.6551106042049434,0.44399693622844527
ABCC4,0.3676138077912441,1.8847254377344582,0.7269857827990298,0.42108828136010945
ABCC5,-0.25612067764081314,6.497644103710288,0.7702056688512616,0.4082463334317664
ABCC6,0.16920155644983828,1.2615209282364583,0.2267385762679494,0.6479454963615365
ABCC8,0.4058157293257623,5.622990282451498,0.852172443566881,0.38558116212751486
ABCC9,-0.27004719401500105,3.58821905827786,0.7903938281913846,0.4024668752927477
ABCD1,0.5402165526998524,4.019967533589176,2.2017603323846786,0.17990318727568
ABCD2,-0.9055605528151992,3.084862833230939,13.433256111957236,0.007515856302374728
ABCD3,-0.2988321157442116,5.01016771460385,1.4325120210950137,0.26895952815435803
ABCD4,0.04241552698155715,5.075129495938684,0.02820302507027935,0.8712137866825782
ABCE1,-0.2963704171045211,4.474194594327443,1.4524410410250592,0.26593336656620775
ABCF1,-0.48691726618750736,6.310184736162819,4.066295352323022,0.08209108833717972
ABCF2,-0.07291708318191886,5.794436371624452,0.12069240017522904,0.7381359323243439
ABCF3,0.19777735704165025,5.7267161602174435,0.9265876109484986,0.3666996512916894
ABCG1,-0.1877779596101513,5.015000311816363,0.5739443249400248,0.47255680616272977
ABCG2,-0.2547011721909958,5.277596318359561,0.2018200100594426,0.6663568281203865
ABCG4,0.7338883120593591,4.699895229703514,3.9922574905127757,0.08438731556054425
ABCG5,0.3107853283462015,-1.0726426487078962,0.2613880124372037,0.6243418839310813
ABCG8,0.3935704505268602,-0.24741491581890265,0.6118525714578072,0.45883106372473925
ABHD1,-0.03493085734269163,1.2872117221370807,0.012896746599687639,0.9126594298883374
ABHD10,-0.4235567906807458,5.002033798833571,3.6332392808507548,0.09680762936555283
ABHD11,0.2888421900542275,3.2314832821723494,0.8808297008324768,0.37813117029785026
ABHD12,-0.04041486250277443,7.307691826476297,0.028332257777279834,0.8709222021799756
ABHD12B,-0.833602428099508,3.465798936666859,1.8713584435661552,0.21214154448871594
ABHD13,-0.5366309936989676,3.4526440429091627,4.718330644684233,0.06501393528948292
ABHD14A,0.03202170308852333,4.1162939937422225,0.010434120542730565,0.9214029753761026
ABHD14B,-0.09866507934135108,3.8810945565910577,0.1261737602418399,0.7325258294623296
