gene_name,logFC,logCPM,F,PValue
A1BG,-0.14808087600357,0.08572209803869513,0.25826471655973604,0.6253392119496352
A1BG-AS1,0.21162008004404603,1.7453933710111513,0.5289969697427411,0.4882328971784241
A2M,-0.7985055586579171,7.928273626978056,11.594531634380013,0.009614847973792594
A2M-AS1,0.028378408076828742,1.0769950957025445,0.014550114799714417,0.9070311286857322
A2ML1,-0.27233411893709203,1.9408758690960537,0.2680846717116036,0.6189466504377819
A2MP1,-0.14178080113215577,-0.24528594413691873,0.16761533693739616,0.6932260809567834
A4GALT,0.07099144506040207,1.9069736422408656,0.055782623132887475,0.8193598518281183
AAAS,0.05631359433358751,4.5888752226236456,0.06343809820731128,0.807636234300979
AACS,0.18001012759641558,6.538491391892871,0.8315598257213015,0.3890732998352232
AACSP1,0.8516876629268495,-1.1760337731360868,3.8976712066550308,0.08462653189854388
AADAT,-0.05263936443323141,3.0830161972680425,0.05447221573104045,0.821450766357755
AAGAB,-0.026380017525534736,5.207781746374892,0.01531547391195291,0.9046309853359308
AAK1,0.1439148204044718,8.34728775404972,0.2704175097249227,0.6174503038742516
AAMDC,0.28493615617158374,-0.19736847203499822,0.5352530042343976,0.4857539323051945
AAMP,0.04476845884506926,6.2560224630064,0.09081140529438642,0.7710069813654282
AANAT,0.37505799191664985,-0.8980903974233664,1.1057572782608343,0.32441811026884515
AAR2,-0.03472215445678173,3.783238913271944,0.05532407632876872,0.8200885231909293
AARD,-2.2324909328276608,1.8808493853974912,5.11025709043002,0.05441869489264198
AARS1,0.07160572871622342,8.50309980890212,0.09729028345589136,0.7632614651954331
AARS2,-0.027022390677215267,4.986001933634844,0.028966365739146488,0.869178176392866
AARSD1,-0.04395121615946759,1.100532586345485,0.014009970991848466,0.908763856121806
AASDH,0.018511262506024428,3.5969192151968645,0.007559595427727991,0.9328999407149445
AASDHPPT,0.05659766386169961,6.130812340692142,0.12891048647198233,0.7290670210166872
AASS,0.16361411583438282,2.23878955974477,0.10925405774806318,0.7496781365428242
AATBC,0.1496463996691353,1.3054463694702487,0.18904827834731522,0.6754610398734465
AATK,0.12280244236951877,8.535802712534846,0.31706633734052175,0.5891544153491355
ABAT,0.04794026889093743,8.164944200371595,0.052249793061777135,0.8250588334805192
ABCA1,-0.23798883095213988,3.2773371999243768,0.7077970119804212,0.4251580337894103
ABCA10,0.1404659984495987,1.9439438191747758,0.2621444647310075,0.6227952070051395
ABCA11P,0.05874359113160354,0.6445804674220745,0.02487980319268529,0.8786643944055386
