Name_GeneSymbol,LFC
SRC,-0.02903121063579721
XPO7,-0.12744142139435222
PIN1,-0.15641167381883186
NGRN,-0.2950287145753005
CSRP1,-0.33324937687611367
FCHO1,-0.01421768900950229
SLC35F2,0.0712316321567052
AMDHD2,-0.07665270573428899
PPP2R3C,0.1809538672141833
PNP,-0.16604966728329693
DUSP22,-0.16581592458113603
SLC25A46,-0.2113637405190385
CAMSAP2,0.04827713031842974
ZNF589,0.17832987758843935
SMNDC1,0.02694452757592831
MAN2B1,-0.12679212243205126
FHL2,-0.00247248182862708
HYOU1,-0.11759620688678024
MBOAT7,-0.01897899895430126
MKNK1,0.16706163647191957
ICAM3,-0.07396012797799241
P4HTM,-0.1281331462220961
CBLB,0.16513799430487996
NFE2L2,0.1375938013343619
RAB11FIP2,-0.08457383626106979
SLC35A1,0.14773194754303556
GNAI1,-0.1257776421925747
HPRT1,-0.25522401171426257
PLCB3,-0.08024194700035589
ALDH7A1,-0.0958085588863171
EPN2,0.12175841908176464
APP,-0.21994101172215105
SMARCA4,-0.03582308393163692
TIMM22,-0.01426558359616973
TIMP2,-0.09534618496909744
PLA2G15,-0.10537430949306244
RPA3,-0.33311053257660467
NR2F6,-0.15473797504266226
YTHDF1,-0.12712535221781832
PPP1R13B,-0.01000184814583772
KLHL9,-0.21530337527948737
COG7,0.18204655692315416
TIMM9,-0.06329400810902024
HS2ST1,-0.22018695122183307
HIST2H2BE,-0.07608074916467952
GOLT1B,-0.13851620387819075
HADH,-0.16587785520724568
SSBP2,-0.1109270133749555
VPS28,-0.06455280478878037
RPN1,-0.2556199110523942
MAST2,-0.04597412076287706
WRB,-0.2392310045129785
SUPV3L1,-0.02879949344010998
NMT1,3.265151603648903e-4
CCNA2,0.7269023835863866
PIK3R3,0.03510852499028037
ABL1,-0.03994777951092442
TOPBP1,-0.13354444448622635
IFNAR1,-0.1370815949161608
CDC20,-0.05688028319755451
MEST,0.12202806886975358
LSM5,-0.03255828412954242
CDK4,-0.16414877843963557
S100A4,0.20107941454380915
YKT6,-0.05199804770020617
HLA-DMA,-0.1844871338079947
PHKG2,0.02088048647110647
PPARD,0.0162071509198743
DNAJA3,-0.1004132090726898
CASP3,-0.09830653925756767
NUDT9,-0.02970056363245287
CTSD,-0.25738396754675996
TMEM2,0.0544652198083532
WDTC1,-0.03094977608510835
MOK,0.24458640641764476
EAPP,-0.00212995203180436
FAH,-0.12113706085054736
KIAA0100,-0.12572662940324683
CETN3,0.10127627620071022
HMGCS1,-0.22388232779691417
CDC42,-0.14553294531777078
GLRX,0.3426816232477187
MFSD10,0.02254401722959872
PAPD7,-0.04429111212964876
PRUNE,-0.08339946750280029
TSPAN6,-0.13300375596231392
PAICS,-0.22397594195543455
GTPBP8,0.09067390546130194
TGFB3,0.5188473697680687
ANXA7,-0.18026620563567383
PRKAG2,-0.1583562508538186
MCOLN1,-0.08943107920265919
SDHB,-0.1476292242920513
LGALS8,-0.05163345249645467
GPER1,0.12322477574767822
MYCBP,0.3797606596501679
SLC1A4,-0.3108847563860827
GFPT1,-0.1246193671702495
KDM5A,0.473523628034178
NOTCH1,-0.10292365847640451
LAP3,-0.26066424593553805
ST3GAL5,-0.1264451937730376
PRR7,-0.2484234537718725
RPIA,-0.00781388173761542
EDN1,0.6149711454604585
RPL39L,-0.12570084442033794
CAB39,-0.1887699190440845
TESK1,-0.08372626201432666
THAP11,-0.2134654631702884
HMG20B,-0.05874356636532381
SHB,-0.00642714947102875
PLEKHM1,-0.07406739530499999
HACD3,-0.17870675402581868
ABHD6,-0.23673586923822476
MCUR1,0.0107081588762499
PTK2B,-0.12530982307933874
CSNK1E,0.09130104321581348
PPOX,0.04748167448792716
IKBKB,0.14677886653181552
DNMT3A,0.3153537427570247
CTNND1,-0.02782126786459271
CCNH,-0.13104139130852344
PCNA,-0.26279834532455915
TBP,-0.04195992220537511
FZD1,-0.29397569483819247
HIF1A,-0.10215588765210686
MRPS16,-0.1929833362083442
LRRC16A,-0.24438149931032743
MAPK1IP1L,-0.10071113786963408
MBTPS1,-0.04489535125283309
ASAH1,-0.24274363731156545
PIK3CA,-0.07896479723806334
MYCBP2,0.08721087913648291
FBXL12,-0.02275906470165987
FUT1,0.4226138034836774
PLA2G4A,0.14795744088618246
SORBS3,0.00993107090009686
TMEM5,-0.03890365228097161
LYRM1,-0.05580426983082463
RELB,-0.1976067079308938
DMTF1,0.17814107220832642
PSMF1,-0.15303300010413806
EPHA3,-0.01506722296819818
EVL,0.14850963977639428
SFN,-0.16141951189098652
SH3BP5,-0.18109061626350073
CHMP4A,0.8889208137626421
RBM6,0.3971170534327897
PSME1,-0.1532653815685982
LRP10,-0.03071867021322677
WDR61,0.1979974164120548
CRYZ,-9.861864414004709e-4
ALAS1,-0.3323920137531858
DNAJB1,0.5028054372920114
CALM3,-0.2851040855296834
ADCK3,-0.1724662435705957
TRAPPC6A,-0.03412718522664958
TBPL1,-0.06641723070658054
MEF2C,0.11250063371139853
PAFAH1B1,-0.165761866234842
TNFRSF21,-0.14665774216923302
IARS2,-0.22550257599819273
FAM20B,-0.14912111894619334
TMEM50A,-0.2835683576984561
STK10,0.04138281409271867
COASY,-0.12769962770675727
NR1H2,-0.20141378764748233
SCYL3,-0.08719084486322574
HERC6,-0.18377427954267697
CDCA4,0.07053643866239233
SLC35A3,0.03962174613324577
PSMD2,-0.1750856056358003
IL4R,0.5846145212422378
SYK,-0.18903788607023456
CYCS,-0.22332893242009652
VAV3,0.04004814248006432
GNA11,-0.04948511513424581
RRP8,0.20841365087885777
ATMIN,-0.2448516006571552
PLK1,0.30226040561405354
NFATC3,0.16121040085600605
CXCR4,-0.49806539446564846
EBP,-0.1297638396889385
KIT,-0.41574030631880865
CDKN2A,-0.1486815398748382
TOR1A,-0.20940571752429268
GNAS,-0.16090229560065286
HMGCR,-0.18668984994075075
NFKBIE,-0.20136417602004184
ZNF395,0.1871818089244338
HSPD1,0.26946891604040824
SLC27A3,0.31493128607561555
ACOT9,0.03358792150515611
PDGFA,0.09621512530474068
STAP2,0.3896953372306729
TRAPPC3,-0.16095848141448826
SPAG4,0.9283818447292542
LIPA,-0.1436576520602898
NARFL,0.11654140608555535
PAFAH1B3,-0.27511624015390074
DENND2D,0.07666492831591969
RSU1,-0.12325930962063868
SESN1,-0.03263079514863957
PRKCH,-0.02687398920323092
SMARCC1,0.666112199724493
IGF2R,-0.03075142758864196
ERO1L,-0.0989110852942182
GALE,-0.01197590737219797
DDB2,0.1969401053807118
CCNB1,-0.2714138749840151
BAG3,0.39501865420370297
GADD45A,0.0043384065268507
NCK1,-0.07772125444918142
STAT1,-0.2843191232355423
ARID5B,0.2270985268928871
TXNDC9,-0.11980116097512862
CCNB2,0.35324879254151026
RFC5,-0.09502996370338346
NIPSNAP1,-0.23248480514204767
STX4,0.04143233227147467
ARFIP2,-0.16741559965016525
ITGB1BP1,-0.02034113540425812
PAN2,0.09263420066110786
RPS5,0.01552285626158279
ADH5,-0.21875097125688467
KDM3A,-0.11788558522588118
GRN,-0.0926681862571816
NPC1,-0.2923978294336329
MAPKAPK5,-0.04982041935324727
EGFR,-0.2493737231649371
SNX11,-0.10284870143204432
PECR,-0.01057855829098423
ERBB3,0.0324341269132482
HAT1,0.01355932933887882
SPR,0.03091526983721412
LAGE3,-0.3144603186440375
CSK,-0.15968422228634857
PNKP,-0.00117196346430281
IER3,-0.06112148881498217
PLSCR1,0.24426945258049496
HSD17B10,-0.04930197160805003
BNIP3,-0.13144998432476143
DFFB,0.17617915918071092
PGM1,-0.3171316630624611
KIAA0753,0.0435792024176337
PRKX,0.2067533583955752
GLI2,-0.04461807182597813
BCL2,-0.0179533781446592
CPSF4,0.06693060721411002
KIF1BP,-0.28121345597487946
AURKA,-0.15528881797300303
CREB1,0.16865913642795827
TMED10,-0.1955098242177609
NUSAP1,0.6739448859855809
CHN1,-0.2160913253268212
CNPY3,-0.137988144480414
POLE2,0.7270934338642989
PCMT1,-0.3056225459332815
HSPB1,0.8229496413416082
LOXL1,0.21350559458829435
ACAT2,-0.26627756598615127
VDAC1,-0.25638355762877607
LYN,-0.2541714079186524
APBB2,-0.10081642443021946
PCBD1,0.02675844351950817
TRIB1,-0.27017729377083166
ECH1,-0.15932340803691325
DSG2,0.05868513816921938
NCAPD2,-0.10609089187208652
ARL4C,-0.3955501966837473
MAP7,0.30560974142868086
COG2,-0.04955000254079877
C5,0.01156728441414749
AKT1,-0.0816795721481441
BPHL,-0.0875319819403483
UBR7,-0.21402434197319348
RNPS1,-0.00215387864837056
CEP57,0.2012355105812887
TLK2,0.05604148955706105
SCAND1,-0.2810465349393267
CDK5R1,-0.07810651513440214
TBX2,0.505133755672896
TP53,0.04238197689873575
VGLL4,0.07551931738579934
CLPX,-0.0666550572040897
COPB2,-0.1333517960489717
HSD17B11,0.04566367374874748
MIF,0.08419233166152965
MNAT1,0.6043342093820434
ATP2C1,-0.08200138004720513
RAB31,-0.03141418919239431
MAP4K4,0.3957624713387568
PYGL,0.06215871749964626
PRKACA,-0.0911806936322661
LSM6,0.07552770251979306
PRKCQ,-0.10506642638077324
ABCF1,-0.0255186720757239
NCK2,-0.04815044870190884
NUP88,-0.05350594143050266
ADI1,-0.16485335736516882
TP53BP2,-0.22771063298705588
ARHGEF12,-0.09301857720189234
FOSL1,-0.4651118308414005
UTP14A,0.2177502019427192
CDH3,0.14218572314105954
DUSP3,-0.17999927994577825
ZMYM2,-0.07466831152611156
CAT,-0.1822621662021967
TCEAL4,0.13486734055879376
RAB27A,0.1613706673447114
TSPAN3,-0.2345110749535
CLIC4,-0.20829993264457553
SENP6,0.14320217336946806
MPZL1,0.07045601210213233
NOSIP,0.03694373685977625
LPAR2,-0.03526039523687994
MRPL19,0.00241062504467104
CORO1A,-0.26689301555549233
STXBP1,-0.10499879986312
NISCH,-0.07871976714955324
SPEN,0.3859295056756694
BMP4,0.3467692817888029
UBE3C,-0.06541049955528108
HERPUD1,-0.21418914211120965
RALB,-0.21973870516679617
YME1L1,-0.08197320868303928
CDK1,0.11705803668322932
ARHGAP1,0.00400900891173921
ACD,-0.00884298943528802
CASP10,0.23938689464489665
FKBP4,0.1623149228328883
PTK2,-0.01741526972112072
CHAC1,-0.3331795405081741
ORC1,-0.03352055356880271
WDR7,-0.19704674794297167
POLR2I,-0.02753280860823757
PTPN6,-0.33133417889485767
CD320,-0.03010982957199717
SPDEF,-0.18440493535189367
AKAP8,0.06845871448915032
ATF1,0.0806917777914043
DDR1,-0.29619825077392364
MAMLD1,-0.09395875898970452
KIAA0355,0.20617512987873543
PCCB,-0.26258467773017385
INPP1,-0.08064797831759876
HEATR1,-0.12021146345861926
CDC25B,-0.05838616770848183
BID,-0.10903728971930791
RPS6,0.06648773969739621
KCTD5,-0.15168634128038525
ETS1,0.28093784314030157
STAMBP,-0.0686121258736648
NPEPL1,0.23302277272694505
DCUN1D4,-0.09326015709141042
RUVBL1,-0.05047051181711206
XPNPEP1,-0.15270996369135878
PSMD10,-0.15782521171051073
MSRA,0.05708844718680247
SLC25A13,-0.07465296798228122
TNIP1,-0.03054615462213019
ARID4B,0.3744852067304481
NCOA3,0.07961978414504475
GATA2,0.1031042884912047
UBE2J1,-0.15383872416428665
PTPRF,-0.12389188262868012
NR3C1,0.06689223282768478
TJP1,0.1150722062399164
DNAJC15,0.28234725999861093
HK1,-0.226390542793877
MYL9,0.16933210259320877
FAT1,-0.29438832300659556
TOP2A,0.27690713465142575
BDH1,-0.10221376411724914
MTERF3,-0.09886973298859164
NUP133,-0.20081098738767067
ICAM1,-0.25933993508817366
IFRD2,-0.06193430458022337
ARPP19,-0.2281754470053702
EIF4EBP1,-0.06595251452554508
TFDP1,-0.1233874888370153
ZNF274,0.1955975399809488
IKZF1,-0.30577704050103355
ARNT2,-0.17515510942915902
ID2,-0.2822007630417098
RAD9A,0.05910320468243205
INTS3,0.12485653489154495
CASP7,0.18248368047732696
ATP11B,0.02008441566653729
ECD,-0.16181368029220125
CFLAR,0.5070860636354096
KIAA0907,0.0478296723957114
TM9SF3,-0.2199483487661152
TMEM97,-0.01007819457000049
AARS,-0.2541443325333833
PPARG,0.05714254441494963
RALA,-0.06914332550895319
POP4,-0.12815448669392998
MALT1,0.06683996331632841
