Name_GeneSymbol,LFC
SRC,-0.11546445962329269
XPO7,0.05001768388751549
PIN1,0.01035258431132173
NGRN,0.0472030250132592
CSRP1,-0.07038490091964705
FCHO1,0.17754540181362857
SLC35F2,-0.4799032888695468
AMDHD2,0.00261527380848524
PPP2R3C,0.01491225502555249
PNP,-0.5316364819098176
DUSP22,0.11960719178154848
SLC25A46,0.20293501155521215
CAMSAP2,0.11564633903830826
ZNF589,0.02069977061290995
SMNDC1,-0.04322899923749539
MAN2B1,-0.1369488208706395
FHL2,-0.3255547587516373
HYOU1,-0.10131895631561565
MBOAT7,0.17847016183453532
MKNK1,0.12772611360410066
ICAM3,0.06560128630751239
P4HTM,0.04933389269752644
CBLB,0.02156579326736804
NFE2L2,-0.2818685362413569
RAB11FIP2,-0.01760052039162821
SLC35A1,0.02529905901681755
GNAI1,0.129903267993291
HPRT1,-0.018537996707555172
PLCB3,-0.3601138395950662
ALDH7A1,-0.09546232771581932
EPN2,-0.06194641345641483
APP,0.01150330676973642
SMARCA4,0.02064783236496682
TIMM22,-0.01259581074517003
TIMP2,-0.1035460033430084
PLA2G15,0.1116235871295
RPA3,0.15231932333911194
NR2F6,-0.19159362831695537
YTHDF1,-0.02999134111907276
PPP1R13B,0.02385064869602616
KLHL9,-0.00900194035782875
COG7,0.03945885331057252
TIMM9,0.11686910131766123
HS2ST1,-0.00485334367715695
HIST2H2BE,-0.2240633734072421
GOLT1B,0.02923584195748459
HADH,-0.2072773420106011
SSBP2,0.23502119668587965
VPS28,-0.10234219302986595
RPN1,-0.317801113788945
MAST2,0.04501739021133204
WRB,-0.07109032204017758
SUPV3L1,0.15312922144812652
NMT1,0.0537820387721785
CCNA2,-0.8725866015344312
PIK3R3,0.10787522276981595
ABL1,-0.07088518453539655
TOPBP1,-0.00104694944044039
IFNAR1,0.13068617874248653
CDC20,-2.3954398498690472
MEST,0.04381895780810552
LSM5,-0.12930444182928347
CDK4,-0.06545454624303262
S100A4,0.3571149436723508
YKT6,-0.07602356809704598
HLA-DMA,-0.5916856053475598
PHKG2,0.04846945942606255
PPARD,0.05902065300749616
DNAJA3,0.07728618644343387
CASP3,-0.3766713195607456
NUDT9,-0.14583089143475805
CTSD,0.02601751836953574
TMEM2,0.04979192924136329
WDTC1,0.16212188224473126
MOK,0.1061968723109415
EAPP,0.05958419482999919
FAH,-0.09742237470157204
KIAA0100,0.11920814509405492
CETN3,-0.05664190987882893
HMGCS1,0.01663690082255371
CDC42,-0.08967530786528163
GLRX,-0.11418502349053412
MFSD10,0.02489411588871976
PAPD7,-0.10025156041167882
PRUNE,0.04246644892274728
TSPAN6,-0.2208078319428125
PAICS,-0.13363551184724862
GTPBP8,0.0666698870559229
TGFB3,0.5727665137255037
ANXA7,-0.00182894524069935
PRKAG2,0.16318105204015954
MCOLN1,0.01724329810156204
SDHB,-0.04862811638639311
LGALS8,0.1096556843558991
GPER1,-0.06488095392540223
MYCBP,-0.08950860344887594
SLC1A4,-0.13807836401771365
GFPT1,-0.06404169542640913
KDM5A,-0.16801884044642235
NOTCH1,-0.3782792938610575
LAP3,-0.22184689539395583
ST3GAL5,-0.05908846028106029
PRR7,-0.10174995914081882
RPIA,-0.09188614159152672
EDN1,0.9293497542409024
RPL39L,-0.5547256926589121
CAB39,0.1469244128468457
TESK1,0.17695250543139607
THAP11,-0.01761336969189432
HMG20B,-0.34799311754645146
SHB,0.2611975069993768
PLEKHM1,-0.03751763808898576
HACD3,0.01652497004618932
ABHD6,0.107170978785637
MCUR1,-0.02783039726150901
PTK2B,0.2559677144146581
CSNK1E,-0.19178552161202048
PPOX,0.16534542547457007
IKBKB,-0.1879787093452028
DNMT3A,-0.27800275395477636
CTNND1,-0.17470131992573204
CCNH,0.00319791921891694
PCNA,-0.5492910907261079
TBP,-0.20825915420542168
FZD1,-0.36771808396514705
HIF1A,0.04860207356078434
MRPS16,0.02374870071783267
LRRC16A,-0.2943819788752181
MAPK1IP1L,-0.08661109646334687
MBTPS1,0.03911897859148455
ASAH1,-0.00980597884391442
PIK3CA,-0.0581275765631178
MYCBP2,-0.02296980994972793
FBXL12,0.17034478421033408
FUT1,-0.16910144982229566
PLA2G4A,-0.11263931729093016
SORBS3,-0.06381315248728268
TMEM5,-0.10735071440060004
LYRM1,-0.11316245858508212
RELB,-0.48293736741081605
DMTF1,0.16879637856340612
PSMF1,0.1049262077526791
EPHA3,-0.2099502002821106
EVL,-0.03868542929990215
SH3BP5,0.2047483596783623
CHMP4A,-0.03663582313758586
RBM6,0.03363635271678456
PSME1,-0.19127730296034348
LRP10,-0.24176762224633772
WDR61,-0.0695783059378919
CRYZ,-0.176358369830209
ALAS1,0.07065727813153697
DNAJB1,-0.0035350037988857402
CALM3,0.02186973741172866
KIF20A,-3.8350906364916377
ADCK3,-0.00441716110942775
TRAPPC6A,0.03539093796819628
TBPL1,-0.15006071027625914
MEF2C,0.08282381012334317
PAFAH1B1,0.16918141862701874
TNFRSF21,0.23409563060324787
IARS2,-0.02372541299970105
FAM20B,0.01694802205384072
TMEM50A,-0.04809580910289399
STK10,-0.25208259359712165
