Name_GeneSymbol,female
UTP14A,-0.07217498656312778
CDH3,0.1790741848952461
DUSP3,0.01879682395069333
ZMYM2,-0.34644205491277463
CAT,-0.13326820589387445
TCEAL4,0.1227338937514574
RAB27A,-0.06052034609083295
TSPAN3,-0.3324848028625368
CLIC4,-0.18330027589317943
SENP6,-0.2379974700842578
MPZL1,0.01400148792438343
NOSIP,0.35235860485134496
LPAR2,0.3702214905533343
MRPL19,-0.379003818210938
CORO1A,0.2871281952841281
STXBP1,0.265399396798175
NISCH,-0.05158118509494163
SPEN,-0.23136715044550152
BMP4,-0.030975971881821
UBE3C,-0.02222767884242937
HERPUD1,0.06448740862027293
RALB,0.12515816418750583
YME1L1,-0.4330131266515796
CDK1,-0.7577420610774646
ARHGAP1,0.1265275431290043
ACD,0.02208717311342385
CASP10,-0.0477999878545441
FKBP4,0.02599606660861237
PTK2,0.10036265931498076
CHAC1,0.7276517269998718
ORC1,0.11924184631637882
WDR7,-0.19226700509617983
POLR2I,0.22115744164061624
PTPN6,0.5824797853993348
CD320,0.1904401160735039
SPDEF,0.9023599675886408
AKAP8,0.09893615097149304
ATF1,-0.3840383269254791
DDR1,0.8701748370244101
MAMLD1,0.13324280376275385
KIAA0355,0.14606674423370328
PCCB,0.15399309186413776
INPP1,0.49274140263390687
HEATR1,-0.2628006537320957
CDC25B,-0.00222580716427782
BID,0.06485184566956374
RPS6,0.7230216543114512
KCTD5,0.39096791975429773
ETS1,0.15120726378347044
STAMBP,-0.06590644104959306
NPEPL1,0.3096401524386403
DCUN1D4,-0.12766984544746834
RUVBL1,-0.0096858711315768
XPNPEP1,-0.20521913629917837
PSMD10,-0.2463739406141561
MSRA,0.1639548981429681
SLC25A13,0.30821452796232585
TNIP1,0.3795623225215526
ARID4B,-0.2105719384733216
NCOA3,0.06399443487909337
GATA2,0.6392121943190695
UBE2J1,-0.20157562304848436
PTPRF,0.21951792977453877
NR3C1,-0.9993561597643869
TJP1,-0.17332853740292894
DNAJC15,0.1462622346758638
HK1,-0.00879646922167955
MYL9,1.229019105772974
FAT1,-0.4460676622318804
TOP2A,-1.4371643687633466
BDH1,0.06011862208376338
MTERF3,-0.15581900473049895
NUP133,-0.31677326038305853
ICAM1,0.35247120916028685
IFRD2,0.2920199620003551
ARPP19,-0.5451980846289323
EIF4EBP1,0.9432371018905328
TFDP1,0.0056637760537438
ZNF274,-0.01588937077438805
IKZF1,-0.6528501879210504
ARNT2,-0.2686859922099744
ID2,0.3655841301066644
RAD9A,0.3870878340189699
INTS3,-0.01079296702193748
CASP7,-0.542966577972749
ATP11B,-0.05711420173529902
ECD,-0.12450722478667307
CFLAR,0.02520017914339457
KIAA0907,0.092889362323178
TM9SF3,-0.56237626506596
TMEM97,-0.3265644050048792
AARS,-0.0682602722783508
PPARG,0.18156727529962272
RALA,-0.13019460070996042
POP4,0.03287392567348383
MALT1,-0.01295588636498771
PWP1,-0.436550088786449
EPRS,-0.43632215188336027
DUSP4,-0.2721488437437447
CD58,-0.4049987454727655
ABCC5,-0.25612067764081314
HLA-DRA,-0.6213195965593403
CD40,-0.11950194919932688
PRR15L,0.6668951983967134
CASK,-0.35945786683090786
SPRED2,-0.02373508837442283
LYPLA1,-0.4819044147987524
CDKN1B,-0.3313508724914047
TSPAN4,0.4285320519094613
KLHDC2,-0.3067564283438216
JMJD6,-0.0397337841468136
POLR2K,-0.3887736672554019
LAMA3,0.125282642458708
NOL3,0.9614253785274592
H2AFV,-0.16111708463551197
MUC1,-0.1780511414609435
SOX2,0.08263727418441626
UFM1,-0.1676055443502465
ZNF451,-0.3121997702427306
POLR1C,-0.135762750200417
GRB7,-1.2420944838298091
CRK,-0.3928281013177022
STK25,0.08446721202517217
NPRL2,-0.03651505716865338
HDAC2,-0.5808696718989909
MTA1,0.5272879390512729
USP22,-0.10838941059232604
PLEKHJ1,0.1836388468122781
FOS,0.25991610131290893
WASF3,0.00255969247470893
SPTAN1,-0.04215794534148991
CREG1,-0.37916258925665464
APOE,0.4808207942164168
HES1,1.2019139756981487
PXN,0.6254490133826013
SYNE2,-0.37185579889063414
TLE1,0.01591449645218214
ALDOA,0.3041864161907763
ATP5S,-0.03675031591095889
UBE3B,-0.09793534570149444
MCM3,-0.2360347123000904
PSMB8,0.1060511322663691
GPC1,0.30723925157262727
RPS6KA1,0.8204970013947135
TPD52L2,-0.01496321502174014
RFNG,0.1777079432727891
USP6NL,0.3531933947118234
TERF2IP,-0.1693620998657594
PRCP,-0.1532270473621468
NET1,0.6029871079514322
KAT6B,-0.22395335923522208
HTATSF1,0.04240700324149532
BUB1B,-0.04707376836676576
SPAG7,0.18038854054680512
TPM1,0.03719051164491955
COG4,-0.03213387728129462
RAB21,-0.38344322836110994
GSTM2,-0.1254115600063966
DHX29,-0.390499418038077
ENOPH1,-0.0442524395968668
HSPA1A,0.00776383154841123
GTF2A2,-0.3752908050083472
KIF2C,0.2549282811991832
KAT6A,-0.1981878253664259
ABHD4,0.08198256811082434
TFAP2A,0.5850901690220188
KIAA0196,-0.26728398619147026
RAI14,0.1617222371231413
SNCA,0.08336017263589227
OXA1L,0.1570929854454353
TXNL4B,0.08880510877165296
SLC11A2,-0.11124500071588456
PTPRC,-0.1037332084111686
PLOD3,0.2836776460199111
PROS1,-0.4381352742835225
ERBB2,0.09046770464001702
RASA1,-0.2760732008437062
ATP1B1,0.17761244378612662
CCNE2,0.42471258857149874
GNAI2,0.17584496866471405
CAPN1,0.4287733866120797
PDHX,-0.24806568365417583
STMN1,1.0218090826639434
TMEM109,-0.15327169913243996
SKP1,-0.2715382366857661
UBE2L6,0.1259154637512742
SLC35B1,-0.234457784065184
FBXO11,-0.4226635542759866
EPHB2,-0.19501420172745912
PAK1,-0.00221692048332511
UGDH,-0.5156159943571696
PHKA1,-0.6994874238455346
AKAP8L,-0.03271023301995512
HTRA1,0.14134751632738485
EIF5,-0.27211801459792917
MLLT11,0.2789937620449858
COL1A1,0.10962760705247213
GNA15,1.25922167431896
ALDOC,0.1238214298772932
CLTB,0.62335391048778
CD44,1.057514415779829
FOXO3,-0.4666276131372922
DNAJB6,0.1124685739158584
IDE,0.03218104473074464
NFIL3,-0.2058276505772737
TARBP1,0.0695344204152197
PPP2R5E,-0.7210701501189082
TRIB3,-0.3952549305797515
FOXJ3,-0.34995696017854394
DNM1,0.4750046760337485
BAX,0.5214579489829311
CNOT4,-0.20891034448986903
MTF2,-0.6550355627188976
SMC4,-0.19450686481060353
HDAC6,0.0562339174315379
TRIM13,-0.2215140858594357
ADO,-0.01496255744122715
TRAK2,0.6524951285651187
GNPDA1,-0.2044496358637006
ADGRE5,0.5511725222145075
PXMP2,0.30780710418255136
UBQLN2,-0.19788896612662688
RPP38,-0.1528181360468907
MLEC,-0.626756457377862
ASCC3,-0.5746928428945579
MRPS2,0.41698212174635374
FAIM,-0.2027709238420468
ANKRD10,-0.03912902707288675
SMARCD2,0.4210153787605202
FYN,0.1123617421514308
TRAP1,0.14629121847629412
C2CD2L,-0.19679766516640151
SHC1,0.33521545526789065
ZW10,-0.2848879879993587
NFKBIA,0.6918196662927647
SQSTM1,0.42784300026882965
CRKL,-0.07348360844671492
CNDP2,0.09694958537330638
NT5DC2,0.27895502829851365
COPS7A,-0.01297439468529941
RAE1,-0.21170618701982455
EBNA1BP2,-0.11657356303757443
SCARB1,-0.19988077997090856
CLSTN1,0.13522918008064505
G3BP1,-0.18849074111171185
C2CD2,0.2607195305112817
DERA,0.08686295912707447
WIPF2,-0.13363988293550114
FGFR4,0.10231061734842488
DNTTIP2,-0.3449825189078511
FPGS,0.41131830359416294
PGRMC1,-0.3639804584082704
CERK,0.6284273468643546
NNT,-0.2020126153970399
SGCB,-0.3607503770763221
TGFBR2,-0.3391930204533515
ATP6V1D,-0.2672890741425545
SIRT3,0.1322451936016826
GTF2E2,-0.06102007363426751
PARP2,-0.4619094910777106
INSIG1,0.1759883646570771
MBNL2,-0.30710479425733955
SCRN1,-0.21863744487482395
ITGAE,-0.14076513598121684
CDK7,-0.5060869972696802
MYO10,-0.3802398768607343
VAPB,0.06162760094937589
CBR1,0.00175006197064171
NUDCD3,-0.13195494968066426
STXBP2,-0.38495605130487054
LRRC41,-0.01478417262329056
PYCR1,0.06383811687209615
GDPD5,0.5343728029059458
SOX4,0.49731744126163274
EGF,0.7694371488158649
LPGAT1,-0.26977912630799805
VAT1,0.02049649118253695
GFOD1,-0.10069167799119973
CDK2,0.47157303342459655
CALU,-0.4129247152505022
CDC45,0.2080306065243655
RAD51C,-0.13140640052196562
GRB10,-0.43094697620132727
HSPA4,-0.43534971145526247
PMAIP1,-0.7232020403417693
CHEK2,-0.0670852286699319
KEAP1,0.15834633173999468
FAM63A,0.5346479930513462
NRIP1,-1.0527001699521257
FIS1,0.634010945831297
TIMM17B,-0.04818301663724422
SNAP25,0.02182937876659149
EPB41L2,-0.10304840732766336
TIMELESS,0.48458605332600546
POLG2,0.19942584060075172
ELOVL6,-0.24782806756891865
PTGS2,0.8455113086093518
SCP2,-0.08328993050250566
STAT5B,-0.25531795013625314
TIAM1,-0.3663836911121043
ISOC1,-0.4258499931688285
RALGDS,0.15582664839766935
CDK19,0.06914281219509877
TERT,-1.2081911450651537
STAT3,6.534154864786327e-4
TMCO1,-0.36808852178969
HIST1H2BK,0.12110505984680447
CXCL2,-0.1333904543633682
AXIN1,0.4817969360512286
SNX13,-0.44299758247321264
RGS2,-0.8282450746819207
CRTAP,0.4802110997310089
MAPKAPK2,0.34349794142340373
USP1,-0.9343500618577418
METRN,0.4495956323159299
TCTN1,-0.0543127010005059
NUP62,-0.1715739446613858
CEBPZ,-0.8950375416302018
INPP4B,-0.07760950427584762
PIK3C3,-0.49437518208188774
NENF,0.5075868234943393
STUB1,0.5831284087938394
EXOSC4,0.01203610862130821
IL13RA1,-0.00370591152824527
NFATC4,-0.02152892205202363
BIRC2,-0.18422217937765864
MAPK9,0.01109307268870055
HSPA8,-0.6457720402800219
NRAS,-0.1655283834056589
CCDC92,0.5087777021935981
IGF2BP2,-0.13490469990637197
CHIC2,-0.07095659129379886
GLOD4,-0.17922778394931682
PGAM1,-0.11566484349778114
FBXO7,0.354757576684854
PSMD4,0.18201170830029287
SPP1,0.22806549123499828
TATDN2,0.04604634971211847
AGL,-0.8079630056030948
GADD45B,1.0949024463450374
MAPKAPK3,0.1463758424931138
GAA,0.3829503693289647
OXSR1,-0.04187079503337646
NFKBIB,0.43812245808729927
TP53BP1,-0.31974574391829913
CGRRF1,-0.6900133493824132
BLCAP,-0.21173145428700457
SYNGR3,0.22008376879880537
PAF1,0.4594839183541489
PAK4,0.7166696868926375
ETV1,-0.8319833203021937
NUP85,0.0782325202033984
CCDC86,0.5142724562717637
RNH1,0.3976047664386343
PTPRK,0.10624736590523912
NOLC1,-0.30571569106435276
TSEN2,-0.197771296204309
CISD1,-0.4747836315872008
CCND3,0.24370060442813124
NUP93,-0.15485720296299516
BCL7B,0.28460485081156267
POLD4,0.4852468124792417
SERPINE1,1.2844091335256227
PSME2,0.12915473228244626
TWF2,0.6194199496589708
GMNN,0.00607950705092284
BRCA1,-0.22738124813002356
PSRC1,1.252850799728138
MSH6,-0.0900799869952904
TMEM110,0.6371695482816352
KDELR2,-0.17662879167781356
PRPF4,-0.14764497622636502
BLMH,-0.05048264595548648
BTK,-0.37519347129044295
SNX6,0.5111513532909896
FBXO21,-0.35818404359945527
IGF1R,-0.2130026749036047
ZNF586,-0.0923597705895362
ITFG1,-0.5295191473192741
SQRDL,0.14902906298531263
PARP1,-0.43093310775751
TEX10,-0.39049864054982975
CCNF,0.14044614447302203
UBE2A,-0.2529189055526642
DCK,-0.5911089022891691
WFS1,0.5040632399872056
BAMBI,0.2650936711969933
SPTLC2,-0.12602959655763296
IPO13,-0.11463989877611296
RBM34,-0.3833819096031527
MAP3K4,-0.439424748425846
MAPK13,0.7637811719482727
RNF167,0.3570738636058868
STX1A,1.238598414236112
GSTZ1,0.23385532318271385
CYTH1,0.3108864678085941
RRAGA,0.0787498905707613
RRP12,-0.1970596924447783
APPBP2,-0.5101828506087337
PLS1,0.4709982513149887
PLP2,1.1197750830889728
RRS1,0.4632043902202531
RPA1,-0.3031423175488141
ICMT,-0.04414132731759598
CHEK1,0.271175042519263
RHEB,0.08271102708152211
CCNA1,-0.13944368542393212
ATG3,-0.08628308874886897
CHERP,1.080948132256309
PSMG1,-0.2138335906148092
NPDC1,0.3568787968383315
BAD,0.9339756858182164
RFC2,-0.13989283450006496
CEBPD,2.4565834966909037
ME2,-0.02223987683700564
XBP1,-0.5206598068602292
DYRK3,0.21794433537859015
PIK3C2B,0.10501265093285124
RTN2,0.5572309536006737
LIG1,0.16861268381419117
RB1,-0.3980458282630115
CLTC,-0.4530572816090561
CBR3,0.00267849510184764
SUV39H1,0.34655078937467515
GNB5,-0.33251023061559026
PTPN12,-0.4307975657494198
ACAA1,0.33148650289375925
EGR1,0.4282239241708259
FGFR2,0.3186982461936605
EDEM1,-0.392246194968464
CTSL,-0.26291941811074226
RAP1GAP,-0.2615911791430356
FAM69A,-0.3348814683945265
TCTA,-0.07346129069784625
CRELD2,-0.16620684076983963
SUZ12,-0.5906354662458801
DLD,-0.38454418393130296
REEP5,-0.5438126827158294
KLHL21,0.21730732788392423
DNMT1,-0.0046122109270255
CANT1,0.06598114577792523
ZNF318,-0.15110571614144144
BLVRA,0.24345050874516588
CENPE,-0.5188527756324707
SMC3,-0.4284762091826737
IGHMBP2,0.07310409868347159
MICALL1,0.8463970441486414
NFKB2,0.30925193278371105
DAXX,0.079946204968702
TES,-0.19395810421752663
B4GAT1,0.05436596101995063
BNIP3L,-0.02643179757035842
PTPN1,-0.0841286796379946
ITGB5,-0.0906710198484381
PPIE,0.4668279279480707
LSR,0.2783385566694885
TRAM2,-0.01718623945095028
PKIG,0.3603906140279215
LGMN,-0.3103246408485956
PCK2,0.22704075124491763
TCERG1,-0.3685105331935312
CTNNAL1,-0.34727126584345996
SACM1L,-0.13377786134008976
PHKB,-0.3153625912758573
PEX11A,-0.5814778568776424
FKBP14,-0.8127127332459946
PRKCD,-0.05955619991033965
KIF5C,-0.17890874298683893
MACF1,-0.0206000856492638
MVP,0.5947374912000719
PFKL,0.6256678809212171
KTN1,-0.06129828862504659
ETFB,0.9421789266882123
BACE2,0.2006835990162768
DPH2,-0.1808628633758324
GHR,-0.1597119072771335
P4HA2,0.43246839340860727
CAST,-0.33390935438736047
FASTKD5,-0.3057790908375172
PAK6,-0.24701926604565536
SLC25A4,-0.3450687330865231
FSD1,0.6024499335825836
ADRB2,-0.14128986694104104
PSMD9,0.14810432866155782
FOXO4,1.2358758989824623
CHMP6,0.170912835827384
S100A13,0.5621912645141349
FAS,-0.746942147916754
DUSP11,-0.01405397933646328
SCCPDH,0.02838035089010701
ZDHHC6,-0.21351081049356663
DECR1,-0.16033264031786
GPATCH8,-0.09741820745068464
CEBPA,1.9853415174153568
TRIM2,-0.4329547364045469
DDX42,0.04173642615404883
CHP1,-0.13740198062056116
DYNLT3,-0.5493940663116079
SLC25A14,-0.336352141326725
CDKN1A,0.48016228315806625
HEBP1,0.1862014452437132
EZH2,-0.17840923933523936
LBR,-0.21731483382078184
ADAM10,-0.5721206970362438
IGFBP3,2.041446345004065
BECN1,-0.24616940426274497
MAP2K5,-0.12792490449119936
ABCF3,0.19777735704165025
ACLY,0.04175932553858107
MRPL12,0.8993407862596349
RBKS,0.26868126479795695
TLR4,-0.6989585846427209
ZNF131,-0.2417818715075061
TIPARP,-0.3252318857467178
ATF6,-0.4711989591074821
SMC1A,-0.4620031087861223
TXNRD1,-0.30035898960145924
TM9SF2,-0.4602614388172132
SLC5A6,-0.4269620061372459
CDC25A,-0.3272168103441354
TICAM1,0.5377937689505465
JUN,0.7204819214772273
MPC2,-0.01516339756811258
NVL,0.2028618823754848
GRWD1,0.3111854488168825
TCFL5,0.8702004164713895
DNM1L,-0.421973182248095
TUBB6,0.9148890870219258
TSTA3,0.33504901864713615
DRAP1,0.7535917010957707
MYC,0.9619834931769896
AKR7A2,0.3328390494362366
USP7,-0.16371492289950554
RNMT,-0.3196557639609469
ENOSF1,0.00491845514635162
ADAT1,-0.15562620893563792
ARHGEF2,0.0927217962877472
SATB1,0.2670907420418374
IQGAP1,0.17922428190826908
PPIC,-0.1540842422923644
PIK3R4,-0.3401775996140883
SLC2A6,0.6118705669730689
SYPL1,-0.2600883972709953
TOMM34,-0.4922820203979036
NSDHL,0.13457962506740268
HOOK2,0.3299334882581724
CIRBP,0.2002636197683334
TSC22D3,0.18494962649940205
PUF60,0.1626822964213364
RRP1B,-0.3088695725694024
ABCB6,-0.25561665285385776
VPS72,0.2179301482069083
DDIT4,1.621367206830853
PSMB10,0.7469754365778869
CASP2,-0.094187192256211
CCL2,-0.2334831486425852
OXCT1,-0.5131418835118741
CDK6,0.02177073418274656
PPP2R5A,-0.6948573616917947
ELAVL1,0.07967090300675894
FRS2,-0.1666926767699994
CCP110,-0.00751491448613973
ILK,-0.03419389357842893
PDIA5,0.2055223038687424
DDX10,-0.4536042348330794
KDM5B,-0.4539729047206962
PHGDH,0.06761188540278894
CCND1,0.34713375139934294
BZW2,-0.4591027179112138
DAG1,-0.2046738724062249
SOCS2,-0.04026562515588061
BHLHE40,0.46909765543912463
PMM2,0.2686860281202497
PIH1D1,0.4589750990050419
ADGRG1,0.12833999445232294
PDS5A,-0.08191746414613806
DHRS7,-0.306356461364668
CPNE3,-0.8853502537794993
RPA2,-0.06116585380745898
FEZ2,-0.3053562790022524
CTTN,0.03201534825545384
DUSP6,-0.2540737253420125
SMAD3,-0.14069905351413384
HOMER2,0.16528763776839325
ELAC2,-0.01465766166707169
PSIP1,-0.10320428895539906
DHDDS,0.00225732800507403
PCM1,-0.7880503732964657
JADE2,-0.032738526107155
IKBKAP,-0.3374666124257083
HDGFRP3,-0.04609750709826799
CIAPIN1,-0.07331512217639652
POLB,-0.23066478378063565
CCDC85B,1.5367626423131684
ANO10,0.02876003855462894
TBXA2R,1.2892660774325988
TBC1D9B,0.45992754723214346
COL4A1,0.11522368795290232
ST7,-0.0101366701143401
FDFT1,-0.01038888525250055
NIT1,-0.2098036900179631
RAB4A,0.02668498048365761
MYLK,-0.20087547708623224
MTHFD2,1.2931683549670785
MBNL1,-0.609680492571227
KCNK1,-0.52076763674995
HMOX1,0.8201366780709691
IL1B,0.2612859888323725
EED,-0.23356731044973664
NUCB2,-0.41633552896631454
PAX8,-0.2336755570102884
EXT1,0.02475215001276818
TBC1D31,-0.0847157455841963
